frame,time,features,flow_left,flow_center,flow_right,flow_std,pos_x,pos_y,pos_z,yaw,speed,state,collided,obstacle,brake_thres,dodge_thres,probe_req,fps,simgetimage_s,decode_s,processing_s,loop_s
17,1749142402.66,75,0.042,0.037,0.067,0.549,0.00,0.00,-0.93,0.00,0.00,none,0,0,20.01,3.00,0.00,19.96,0.021,0.021,0.0,0.050
18,1749142402.71,75,0.034,0.030,0.057,0.331,0.00,0.00,-0.93,0.00,0.00,none,0,0,20.01,3.00,0.00,19.97,0.022,0.022,0.0,0.050
19,1749142402.76,75,0.029,0.027,0.050,0.376,0.00,0.00,-0.93,0.00,0.00,none,0,0,20.03,3.01,0.00,19.97,0.023,0.023,0.0,0.050
20,1749142402.81,75,0.025,0.024,0.044,0.478,0.00,0.00,-0.93,0.00,0.01,none,0,0,20.05,3.01,0.00,19.87,0.022,0.022,0.0,0.050
21,1749142402.86,75,0.023,0.022,0.038,0.554,0.00,0.00,-0.93,0.00,0.01,none,0,0,20.07,3.01,0.00,19.82,0.022,0.022,0.0,0.050
22,1749142402.91,75,0.022,0.021,0.035,0.437,0.00,0.00,-0.93,0.00,0.01,none,0,0,20.08,3.02,0.00,19.81,0.025,0.025,0.0,0.050
23,1749142402.96,75,0.020,0.019,0.033,0.427,0.00,0.00,-0.93,0.00,0.01,none,0,0,20.10,3.02,0.00,19.89,0.024,0.024,0.0,0.050
24,1749142403.01,75,0.019,0.019,0.031,1.135,0.00,0.00,-0.93,0.00,0.01,none,0,0,20.10,3.02,0.00,19.94,0.025,0.025,0.0,0.050
25,1749142403.07,75,0.019,0.019,0.030,0.586,0.00,0.00,-0.93,0.00,0.01,none,0,0,20.11,3.02,0.00,19.91,0.021,0.021,0.0,0.050
26,1749142403.12,75,0.019,0.020,0.031,0.572,0.00,0.00,-0.93,0.00,0.01,none,0,0,20.12,3.02,0.00,19.83,0.022,0.022,0.0,0.050
27,1749142403.17,75,0.019,0.021,0.031,0.542,0.00,0.00,-0.93,0.00,0.01,none,0,0,20.12,3.02,0.00,19.96,0.022,0.022,0.0,0.050
28,1749142403.22,75,0.019,0.021,0.033,0.583,0.00,0.00,-0.93,0.00,0.01,none,0,0,20.13,3.03,0.00,19.81,0.022,0.022,0.0,0.050
29,1749142403.27,75,0.020,0.021,0.035,0.699,0.00,0.00,-0.93,0.00,0.01,none,0,0,20.13,3.03,0.00,19.85,0.021,0.021,0.0,0.050
30,1749142403.32,75,0.020,0.023,0.036,0.738,0.00,0.00,-0.93,0.00,0.01,none,0,0,20.13,3.03,0.00,19.81,0.023,0.023,0.0,0.050
31,1749142403.37,75,0.020,0.022,0.036,0.505,0.00,0.00,-0.93,0.00,0.01,none,0,0,20.13,3.03,0.00,19.92,0.020,0.020,0.0,0.050
32,1749142403.42,75,0.020,0.022,0.038,0.698,0.00,0.00,-0.94,0.00,0.01,none,0,0,20.13,3.03,0.00,19.83,0.021,0.021,0.0,0.050
33,1749142403.47,75,0.021,0.023,0.039,0.568,0.00,0.00,-0.94,0.00,0.01,none,0,0,20.13,3.03,0.00,19.85,0.024,0.024,0.0,0.050
34,1749142403.52,75,0.022,0.023,0.039,0.831,0.00,0.00,-0.94,0.00,0.01,none,0,0,20.13,3.03,0.00,19.96,0.023,0.023,0.0,0.050
35,1749142403.57,75,0.023,0.023,0.039,0.676,0.00,0.00,-0.94,0.00,0.01,none,0,0,20.13,3.03,0.00,19.93,0.021,0.021,0.0,0.050
36,1749142403.62,75,0.024,0.023,0.039,0.631,0.00,0.00,-0.94,0.00,0.01,none,0,0,20.13,3.03,0.00,19.85,0.022,0.022,0.0,0.050
37,1749142403.67,75,0.024,0.023,0.040,0.639,0.00,0.00,-0.94,0.00,0.01,none,0,0,20.12,3.02,0.00,19.79,0.024,0.024,0.0,0.051
38,1749142403.72,75,0.025,0.023,0.039,0.531,0.00,0.00,-0.94,0.00,0.01,none,0,0,20.12,3.02,0.00,19.80,0.024,0.024,0.0,0.050
39,1749142403.77,75,0.024,0.023,0.039,0.577,0.00,0.00,-0.94,0.00,0.01,none,0,0,20.12,3.02,0.00,19.83,0.022,0.022,0.0,0.050
40,1749142403.82,75,0.025,0.022,0.038,0.707,0.00,0.00,-0.94,0.00,0.01,none,0,0,20.12,3.02,0.00,19.91,0.021,0.021,0.0,0.050
41,1749142403.87,75,0.025,0.025,0.038,1.087,0.00,0.00,-0.94,0.00,0.01,none,0,0,20.11,3.02,0.00,19.91,0.021,0.021,0.0,0.050
42,1749142403.92,75,0.025,0.025,0.037,0.541,0.00,0.00,-0.94,0.00,0.00,resume_reinforce,0,0,20.11,3.02,0.00,19.77,0.022,0.022,0.0,0.051
43,1749142403.97,75,0.056,0.049,0.071,5.614,0.00,0.00,-0.94,0.00,0.03,none,0,0,20.34,3.07,0.00,19.77,0.021,0.021,0.0,0.051
44,1749142404.02,73,1.339,0.885,1.249,201.346,0.00,0.00,-0.94,0.00,0.08,none,0,0,20.44,3.09,0.00,19.82,0.018,0.018,0.0,0.050
45,1749142404.07,74,2.113,1.510,2.200,122.614,0.01,0.00,-0.94,0.00,0.18,none,0,0,21.46,3.29,0.00,19.89,0.022,0.022,0.0,0.050
46,1749142404.12,74,2.714,2.013,2.801,89.969,0.02,0.00,-0.95,0.00,0.29,none,0,0,22.50,3.50,0.00,19.97,0.021,0.021,0.0,0.050
47,1749142404.17,75,3.113,2.334,3.195,56.814,0.03,0.00,-0.96,0.00,0.37,none,0,0,23.41,3.68,0.00,19.80,0.021,0.021,0.0,0.050
48,1749142404.22,75,3.344,2.507,3.409,29.087,0.05,0.00,-0.97,0.00,0.46,none,0,0,24.34,3.87,0.00,19.97,0.023,0.023,0.0,0.050
49,1749142404.27,75,3.437,2.568,3.492,11.582,0.07,0.00,-0.98,0.00,0.54,none,0,0,25.07,4.01,0.00,19.94,0.019,0.019,0.0,0.050
50,1749142404.32,75,3.497,2.581,3.557,10.241,0.10,0.00,-0.99,0.00,0.62,none,0,0,25.87,4.17,0.00,19.76,0.019,0.019,0.0,0.051
51,1749142404.37,75,3.612,2.647,3.710,15.666,0.13,0.00,-1.00,0.00,0.69,none,0,0,26.70,4.34,0.00,19.94,0.022,0.022,0.0,0.050
52,1749142404.42,75,3.761,2.743,3.890,18.474,0.16,0.00,-1.01,0.00,0.77,none,0,0,27.45,4.49,0.00,19.84,0.023,0.023,0.0,0.050
53,1749142404.47,75,3.907,2.838,4.056,23.870,0.20,0.00,-1.02,0.00,0.84,none,0,0,28.15,4.63,0.00,19.92,0.021,0.021,0.0,0.050
54,1749142404.53,75,2.817,2.150,3.121,28.520,0.25,0.00,-1.03,0.00,0.91,none,0,0,28.91,4.78,0.00,19.79,0.022,0.022,0.0,0.051
55,1749142404.58,74,2.265,1.682,2.431,29.827,0.29,0.00,-1.04,0.00,0.98,none,0,0,29.60,4.92,0.00,19.96,0.023,0.023,0.0,0.050
56,1749142404.63,75,1.861,1.320,2.072,29.330,0.34,0.00,-1.04,0.00,1.04,none,0,0,30.19,5.04,0.00,19.79,0.021,0.021,0.0,0.051
57,1749142404.68,75,1.669,1.147,1.939,27.197,0.40,0.00,-1.05,0.00,1.10,none,0,0,30.78,5.16,0.00,19.95,0.021,0.021,0.0,0.050
58,1749142404.73,74,1.700,1.151,2.048,30.467,0.45,0.00,-1.05,0.00,1.16,none,0,0,31.42,5.28,0.00,19.95,0.022,0.022,0.0,0.050
59,1749142404.78,75,1.844,1.232,2.242,29.374,0.51,0.00,-1.05,0.00,1.22,none,0,0,31.96,5.39,0.00,19.97,0.023,0.023,0.0,0.050
60,1749142404.83,75,2.032,1.369,2.480,33.011,0.57,0.00,-1.06,0.00,1.27,none,0,0,32.50,5.50,0.00,19.98,0.023,0.023,0.0,0.050
61,1749142404.88,74,2.153,1.435,2.587,32.385,0.64,0.00,-1.06,0.00,1.32,none,0,0,32.98,5.60,0.00,19.92,0.021,0.021,0.0,0.050
62,1749142404.93,73,2.438,1.466,2.696,89.928,0.71,0.00,-1.06,0.00,1.36,none,0,0,33.48,5.70,0.00,19.85,0.024,0.024,0.0,0.050
63,1749142404.98,74,2.658,1.474,2.746,78.664,0.78,0.00,-1.06,0.00,1.41,none,0,0,33.90,5.78,0.00,19.80,0.023,0.023,0.0,0.050
64,1749142405.03,73,2.756,1.443,2.781,39.604,0.85,0.00,-1.06,0.00,1.44,none,0,0,34.32,5.86,0.00,19.98,0.023,0.023,0.0,0.050
65,1749142405.08,75,2.859,1.400,2.740,61.127,0.92,0.00,-1.06,0.00,1.48,none,0,0,34.69,5.94,0.00,19.97,0.021,0.021,0.0,0.050
66,1749142405.13,74,3.039,1.379,2.715,40.146,1.00,0.00,-1.06,0.00,1.52,none,0,0,35.05,6.01,0.00,19.80,0.022,0.022,0.0,0.051
67,1749142405.18,70,3.289,1.338,2.700,45.464,1.08,0.00,-1.07,0.00,1.55,none,0,0,35.39,6.08,0.00,19.96,0.023,0.023,0.0,0.050
68,1749142405.23,75,3.517,1.265,2.606,44.230,1.15,0.00,-1.07,0.00,1.58,none,0,0,35.71,6.14,0.00,19.96,0.024,0.024,0.0,0.050
69,1749142405.28,74,3.700,1.213,2.538,48.867,1.23,0.00,-1.07,0.00,1.61,none,0,0,35.99,6.20,0.00,19.94,0.021,0.021,0.0,0.050
70,1749142405.33,73,3.992,1.171,2.452,53.351,1.31,0.00,-1.07,0.00,1.64,none,0,0,36.26,6.25,0.00,19.84,0.022,0.022,0.0,0.050
71,1749142405.38,74,4.195,1.121,2.453,49.679,1.40,0.00,-1.06,0.00,1.66,none,0,0,36.52,6.30,0.00,19.73,0.023,0.023,0.0,0.051
72,1749142405.43,75,4.142,1.086,2.408,47.699,1.48,0.00,-1.06,0.00,1.68,none,0,0,36.75,6.35,0.00,19.85,0.023,0.023,0.0,0.050
73,1749142405.48,75,4.155,1.053,2.373,50.659,1.57,0.00,-1.06,0.00,1.70,none,0,0,36.96,6.39,0.00,19.95,0.021,0.021,0.0,0.050
74,1749142405.53,74,4.308,1.031,2.327,51.041,2.79,-0.00,-1.18,0.00,0.58,brake,0,1,37.17,6.43,0.00,0.96,0.024,0.024,0.0,1.041
75,1749142406.57,73,6.114,2.262,3.210,23.781,2.82,-0.00,-1.18,0.00,0.54,resume,0,0,25.51,4.10,0.00,19.76,0.020,0.020,0.0,0.051
76,1749142406.62,75,5.974,2.294,3.211,29.064,2.85,-0.00,-1.18,0.00,0.52,none,0,0,25.25,4.05,0.00,19.88,0.019,0.019,0.0,0.050
77,1749142406.67,75,7.299,3.073,4.264,223.118,3.26,-0.00,-1.18,0.00,0.20,brake,0,1,25.26,4.05,0.00,0.96,0.020,0.020,0.0,1.041
78,1749142407.71,75,7.957,3.684,4.918,5.082,3.27,-0.00,-1.18,0.00,0.19,resume,0,0,21.90,3.38,0.00,19.79,0.018,0.018,0.0,0.051
79,1749142407.76,75,7.671,3.694,4.834,17.454,3.28,-0.00,-1.18,0.00,0.19,none,0,0,21.86,3.37,0.00,19.87,0.022,0.022,0.0,0.050
80,1749142407.81,74,8.867,4.503,6.031,214.084,3.29,-0.00,-1.18,0.00,0.24,none,0,0,22.21,3.44,0.00,19.80,0.025,0.025,0.0,0.051
81,1749142407.86,75,9.255,5.067,6.618,139.382,3.30,-0.00,-1.19,0.00,0.33,none,0,0,22.94,3.59,0.00,19.93,0.020,0.020,0.0,0.050
82,1749142407.91,75,9.521,5.487,7.015,95.350,3.32,-0.00,-1.20,0.00,0.41,none,0,0,23.84,3.77,0.00,19.82,0.022,0.022,0.0,0.050
83,1749142407.96,74,9.510,5.738,7.200,59.276,3.34,-0.00,-1.21,0.00,0.50,none,0,0,24.71,3.94,0.00,19.81,0.022,0.022,0.0,0.050
84,1749142408.01,74,9.317,5.848,7.229,33.097,3.36,-0.00,-1.22,0.00,0.58,none,0,0,25.53,4.11,0.00,19.82,0.024,0.024,0.0,0.050
85,1749142408.07,75,7.315,4.596,6.248,16.836,3.39,-0.00,-1.23,0.00,0.65,none,0,0,26.26,4.25,0.00,19.95,0.023,0.023,0.0,0.050
86,1749142408.12,75,7.191,4.468,6.106,12.350,3.42,-0.00,-1.24,0.00,0.73,none,0,0,27.00,4.40,0.00,19.84,0.023,0.023,0.0,0.050
87,1749142408.17,75,5.595,3.633,4.930,17.124,3.46,-0.00,-1.25,0.00,0.79,none,0,0,27.72,4.54,0.00,19.88,0.024,0.024,0.0,0.050
88,1749142408.22,75,4.708,3.010,4.216,23.023,3.50,-0.00,-1.27,0.00,0.86,none,0,0,28.37,4.67,0.00,19.97,0.022,0.022,0.0,0.050
89,1749142408.27,75,4.859,3.036,4.305,25.410,3.54,-0.00,-1.27,0.00,0.93,none,0,0,29.06,4.81,0.00,19.95,0.023,0.023,0.0,0.050
90,1749142408.32,75,3.420,2.249,3.096,27.294,3.59,-0.00,-1.28,0.00,0.99,none,0,0,29.68,4.94,0.00,19.91,0.022,0.022,0.0,0.050
91,1749142408.37,75,2.908,1.757,2.483,27.811,3.64,-0.00,-1.29,0.00,1.05,none,0,0,30.32,5.06,0.00,19.94,0.022,0.022,0.0,0.050
92,1749142408.42,74,2.592,1.392,2.078,29.203,3.70,-0.00,-1.30,0.00,1.11,none,0,0,30.89,5.18,0.00,19.92,0.021,0.021,0.0,0.050
93,1749142408.47,75,2.564,1.211,1.947,31.135,3.75,-0.00,-1.30,0.00,1.17,none,0,0,31.51,5.30,0.00,19.91,0.023,0.023,0.0,0.050
94,1749142408.52,75,2.653,1.169,1.946,34.316,3.81,-0.00,-1.31,0.00,1.22,none,0,0,32.04,5.41,0.00,19.77,0.022,0.022,0.0,0.051
95,1749142408.57,75,2.917,1.226,2.058,32.858,3.87,-0.00,-1.31,0.00,1.27,none,0,0,32.57,5.51,0.00,19.81,0.023,0.023,0.0,0.050
96,1749142408.62,74,3.201,1.348,2.235,37.461,3.94,-0.00,-1.32,0.00,1.32,none,0,0,33.06,5.61,0.00,19.95,0.022,0.022,0.0,0.050
97,1749142408.67,75,3.375,1.438,2.363,32.742,4.01,-0.00,-1.32,0.00,1.37,none,0,0,33.50,5.70,0.00,19.93,0.019,0.019,0.0,0.050
98,1749142408.72,75,3.466,1.485,2.420,31.966,4.08,-0.00,-1.32,0.00,1.41,none,0,0,33.97,5.79,0.00,19.74,0.022,0.022,0.0,0.051
99,1749142408.77,75,3.637,1.497,2.490,43.783,4.15,-0.00,-1.33,0.00,1.45,none,0,0,34.36,5.87,0.00,19.82,0.021,0.021,0.0,0.050
100,1749142408.82,75,3.747,1.483,2.527,33.524,5.25,-0.00,-1.42,0.00,0.52,brake,0,1,34.74,5.95,0.00,0.93,0.022,0.022,0.0,1.073
101,1749142409.89,75,4.776,2.919,3.629,12.576,5.28,-0.00,-1.42,0.00,0.48,resume,0,0,24.98,4.00,0.00,19.83,0.020,0.020,0.0,0.050
102,1749142409.94,75,4.641,2.884,3.574,18.608,5.30,-0.00,-1.42,0.00,0.47,none,0,0,24.73,3.95,0.00,19.96,0.025,0.025,0.0,0.050
103,1749142409.99,75,5.784,3.837,4.652,234.427,5.69,-0.00,-1.43,0.00,0.19,brake,0,1,24.78,3.96,0.00,0.95,0.025,0.025,0.0,1.055
104,1749142411.05,74,6.289,4.363,5.436,5.097,5.70,-0.00,-1.43,0.00,0.18,resume,0,0,21.81,3.36,0.00,19.81,0.023,0.023,0.0,0.050
105,1749142411.11,75,6.196,4.437,5.483,30.045,5.89,-0.00,-1.43,0.00,0.10,brake,0,1,21.79,3.36,0.00,0.94,0.031,0.031,0.0,1.066
106,1749142412.17,74,6.524,4.353,5.800,4.258,5.90,-0.00,-1.43,0.00,0.09,resume,0,0,20.92,3.18,0.00,19.81,0.023,0.023,0.0,0.050
107,1749142412.22,75,6.341,4.339,5.717,24.009,5.90,-0.00,-1.43,0.00,0.10,none,0,0,20.94,3.19,0.00,19.84,0.025,0.025,0.0,0.050
108,1749142412.27,75,7.496,5.126,6.605,214.683,5.91,-0.00,-1.43,0.00,0.17,none,0,0,21.47,3.29,0.00,19.98,0.024,0.024,0.0,0.050
109,1749142412.32,74,7.886,5.680,7.205,136.036,5.91,-0.00,-1.43,0.00,0.27,none,0,0,22.38,3.48,0.00,19.81,0.023,0.023,0.0,0.050
110,1749142412.37,73,8.085,6.074,7.571,93.786,5.93,-0.00,-1.44,0.00,0.37,none,0,0,23.37,3.67,0.00,19.82,0.021,0.021,0.0,0.050
111,1749142412.42,74,7.123,4.800,6.618,56.460,5.95,-0.00,-1.46,0.00,0.46,none,0,0,24.33,3.87,0.00,19.80,0.022,0.022,0.0,0.051
112,1749142412.47,75,7.126,4.881,6.678,33.583,5.97,-0.00,-1.47,0.00,0.53,none,0,0,25.10,4.02,0.00,19.95,0.023,0.023,0.0,0.050
113,1749142412.52,75,5.706,3.843,5.440,17.893,5.99,-0.00,-1.48,0.00,0.61,none,0,0,25.83,4.17,0.00,19.91,0.021,0.021,0.0,0.050
114,1749142412.57,75,4.995,3.172,4.477,13.065,6.02,-0.00,-1.50,0.00,0.68,none,0,0,26.57,4.31,0.00,19.73,0.022,0.022,0.0,0.051
115,1749142412.62,75,4.882,3.016,4.312,18.308,6.05,-0.00,-1.51,0.00,0.75,none,0,0,27.25,4.45,0.00,19.96,0.019,0.019,0.0,0.050
116,1749142412.67,74,4.442,3.054,3.915,23.475,6.09,-0.00,-1.52,0.00,0.82,none,0,0,27.96,4.59,0.00,19.87,0.022,0.022,0.0,0.050
117,1749142412.72,74,4.565,3.050,3.931,24.422,6.13,-0.00,-1.53,0.00,0.89,none,0,0,28.81,4.76,0.00,19.95,0.026,0.026,0.0,0.050
118,1749142412.77,75,3.397,2.265,3.043,28.317,6.18,-0.00,-1.54,0.00,0.95,none,0,0,29.49,4.90,0.00,19.92,0.029,0.029,0.0,0.050
119,1749142412.82,75,2.879,1.721,2.386,30.147,6.23,-0.00,-1.55,0.00,1.02,none,0,0,30.10,5.02,0.00,19.45,0.026,0.026,0.0,0.051
120,1749142412.87,74,2.642,1.356,2.029,38.525,6.28,-0.00,-1.56,0.00,1.08,none,0,0,30.61,5.12,0.00,19.81,0.026,0.026,0.0,0.050
121,1749142412.92,75,2.571,1.175,1.859,33.546,6.33,-0.00,-1.56,0.00,1.14,none,0,0,31.18,5.24,0.00,19.84,0.022,0.022,0.0,0.050
122,1749142412.97,74,2.755,1.137,1.819,32.570,6.39,-0.00,-1.57,0.00,1.19,none,0,0,31.69,5.34,0.00,19.84,0.020,0.020,0.0,0.050
123,1749142413.02,74,3.093,1.227,1.979,39.755,6.45,-0.00,-1.57,0.00,1.24,none,0,0,32.24,5.45,0.00,19.84,0.022,0.022,0.0,0.050
124,1749142413.07,74,3.348,1.354,2.119,39.268,6.51,-0.00,-1.58,0.00,1.29,none,0,0,32.73,5.55,0.00,19.80,0.018,0.018,0.0,0.051
125,1749142413.12,75,3.642,1.443,2.234,35.109,6.58,-0.00,-1.58,0.00,1.34,none,0,0,33.27,5.65,0.00,19.81,0.024,0.024,0.0,0.050
126,1749142413.17,75,3.758,1.481,2.281,36.666,6.65,-0.00,-1.59,0.00,1.39,none,0,0,33.73,5.75,0.00,19.79,0.023,0.023,0.0,0.051
127,1749142413.22,75,3.878,1.481,2.308,41.876,6.72,-0.00,-1.59,0.00,1.43,none,0,0,34.13,5.83,0.00,19.81,0.021,0.021,0.0,0.050
128,1749142413.28,75,4.040,1.472,2.303,38.230,6.80,-0.00,-1.59,0.00,1.47,none,0,0,34.56,5.91,0.00,19.94,0.023,0.023,0.0,0.050
129,1749142413.33,74,4.197,1.446,2.281,45.230,6.87,-0.00,-1.59,0.00,1.50,none,0,0,34.91,5.98,0.00,19.91,0.024,0.024,0.0,0.050
130,1749142413.38,75,4.283,1.417,2.212,41.983,6.94,-0.00,-1.59,-0.00,1.54,none,0,0,35.28,6.06,0.00,19.94,0.024,0.024,0.0,0.050
131,1749142413.43,74,4.352,1.379,2.183,38.804,7.02,-0.00,-1.60,-0.00,1.57,none,0,0,35.56,6.11,0.00,19.80,0.020,0.020,0.0,0.051
132,1749142413.48,75,4.463,1.348,2.178,41.718,7.10,-0.00,-1.60,-0.00,1.60,none,0,0,35.87,6.17,0.00,19.81,0.021,0.021,0.0,0.050
133,1749142413.53,75,4.549,1.281,2.131,49.493,7.18,-0.00,-1.60,-0.00,1.62,none,0,0,36.17,6.23,0.00,19.82,0.022,0.022,0.0,0.050
134,1749142413.58,75,4.630,1.245,2.107,42.484,7.27,-0.00,-1.60,-0.00,1.65,none,0,0,36.41,6.28,0.00,19.95,0.023,0.023,0.0,0.050
135,1749142413.63,74,4.662,1.183,2.132,58.871,7.35,-0.00,-1.60,-0.00,1.67,none,0,0,36.66,6.33,0.00,19.87,0.023,0.023,0.0,0.050
136,1749142413.68,73,4.646,1.138,2.084,39.646,7.43,-0.00,-1.60,-0.00,1.69,none,0,0,36.88,6.38,0.00,19.96,0.022,0.022,0.0,0.050
137,1749142413.73,75,4.701,1.108,2.090,42.051,7.52,-0.00,-1.60,-0.00,1.71,none,0,0,37.08,6.42,0.00,19.83,0.024,0.024,0.0,0.050
138,1749142413.78,75,4.466,1.055,2.085,28.444,7.60,-0.00,-1.60,-0.00,1.73,none,0,0,37.31,6.46,0.00,18.42,0.031,0.031,0.0,0.054
139,1749142413.84,75,4.277,1.028,2.067,29.797,7.67,-0.00,-1.60,-0.00,1.75,none,0,0,37.46,6.49,0.00,19.89,0.031,0.031,0.0,0.050
140,1749142413.88,74,4.162,0.983,2.082,46.870,7.76,-0.00,-1.60,-0.00,1.76,none,0,0,37.60,6.52,0.00,19.96,0.027,0.027,0.0,0.050
141,1749142413.93,74,4.133,0.959,2.103,43.612,7.85,-0.00,-1.60,-0.00,1.78,none,0,0,37.73,6.55,0.00,19.90,0.023,0.023,0.0,0.050
142,1749142413.98,75,4.075,0.943,2.113,42.415,9.12,-0.00,-1.74,-0.00,0.59,brake,0,1,37.89,6.58,0.00,0.96,0.023,0.023,0.0,1.044
143,1749142415.03,75,5.569,3.764,4.084,23.381,9.15,-0.00,-1.74,-0.00,0.55,resume,0,0,25.63,4.13,0.00,19.95,0.022,0.022,0.0,0.050
144,1749142415.08,75,5.282,3.782,4.056,25.474,9.18,-0.00,-1.74,-0.00,0.53,none,0,0,25.34,4.07,0.00,19.96,0.025,0.025,0.0,0.050
145,1749142415.13,72,6.317,5.059,5.589,337.029,9.20,-0.00,-1.74,-0.00,0.54,none,0,0,25.34,4.07,0.00,19.80,0.025,0.025,0.0,0.051
146,1749142415.18,75,6.807,5.602,6.298,169.039,9.23,-0.00,-1.74,-0.00,0.57,none,0,0,25.58,4.12,0.00,19.90,0.022,0.022,0.0,0.050
147,1749142415.23,73,7.029,6.136,6.709,120.670,9.26,-0.00,-1.75,-0.00,0.62,none,0,0,26.10,4.22,0.00,19.97,0.025,0.025,0.0,0.050
148,1749142415.28,75,7.239,6.445,6.892,72.258,9.83,-0.00,-1.77,-0.00,0.28,brake,0,1,26.68,4.34,0.00,0.96,0.024,0.024,0.0,1.044
149,1749142416.32,74,8.584,8.981,8.292,23.361,9.84,-0.00,-1.77,-0.00,0.27,resume,0,0,22.72,3.54,0.00,19.92,0.022,0.022,0.0,0.050
150,1749142416.37,75,8.347,8.985,8.193,20.172,10.05,-0.00,-1.77,-0.00,0.10,brake,0,1,22.61,3.52,0.00,0.96,0.021,0.021,0.0,1.039
151,1749142417.41,74,8.502,9.342,8.491,3.047,10.06,-0.00,-1.77,-0.00,0.10,resume,0,0,20.98,3.20,0.00,19.89,0.022,0.022,0.0,0.050
152,1749142417.46,75,8.163,9.313,8.379,15.036,10.18,-0.00,-1.77,-0.00,0.07,brake,0,1,20.98,3.20,0.00,0.96,0.023,0.023,0.0,1.043
153,1749142418.51,75,6.506,6.442,6.326,2.326,10.18,-0.00,-1.77,-0.00,0.06,resume,0,0,20.64,3.13,0.00,19.78,0.022,0.022,0.0,0.051
154,1749142418.56,75,6.360,6.358,6.195,6.943,10.19,-0.00,-1.76,-0.00,0.08,none,0,0,20.68,3.14,0.00,19.82,0.021,0.021,0.0,0.050
155,1749142418.61,74,5.903,6.135,5.263,239.397,10.36,-0.00,-1.77,-0.00,0.10,brake,0,1,21.31,3.26,0.00,0.96,0.022,0.022,0.0,1.043
156,1749142419.65,75,6.099,6.598,5.068,10.093,10.36,-0.00,-1.77,-0.00,0.09,resume,0,0,20.97,3.19,0.00,19.82,0.023,0.023,0.0,0.050
157,1749142419.70,75,5.486,6.051,4.526,12.551,10.51,-0.00,-1.77,-0.00,0.08,brake,0,1,21.05,3.21,0.00,0.94,0.028,0.028,0.0,1.063
158,1749142420.76,73,5.459,5.761,4.289,3.151,10.55,-0.00,-1.77,-0.00,0.02,brake,0,1,20.76,3.15,0.00,0.96,0.022,0.022,0.0,1.042
159,1749142421.80,75,4.017,3.286,2.899,1.247,10.56,-0.00,-1.76,-0.00,0.00,brake,0,1,20.17,3.03,0.00,0.95,0.023,0.023,0.0,1.051
