frame,time,features,flow_left,flow_center,flow_right,flow_std,pos_x,pos_y,pos_z,yaw,speed,state,collided,obstacle,side_safe,brake_thres,dodge_thres,probe_req,fps,simgetimage_s,decode_s,processing_s,loop_s
2,1749295086.42,150,0.116,0.071,0.098,4.681,0.00,0.00,-0.95,0.00,0.07,none,1,0,0,20.72,2.04,0.00,10.08,0.019,0.002,0.0,0.099
3,1749295086.47,150,0.131,0.100,0.124,3.090,0.00,0.00,-0.95,0.00,0.08,none,0,0,0,20.78,2.04,0.00,19.79,0.019,0.003,0.0,0.051
4,1749295086.52,150,0.133,0.114,0.146,3.142,0.00,0.00,-0.95,0.00,0.07,none,0,0,0,20.74,2.04,0.00,19.81,0.017,0.002,0.0,0.050
5,1749295086.57,150,0.132,0.118,0.161,3.142,0.00,0.00,-0.94,0.00,0.06,none,0,0,0,20.64,2.03,0.00,18.46,0.019,0.002,0.0,0.054
6,1749295086.62,150,0.143,0.124,0.165,3.266,0.00,0.00,-0.94,0.00,0.05,none,0,0,0,20.55,2.03,0.00,19.25,0.020,0.003,0.0,0.052
7,1749295086.67,150,0.147,0.123,0.161,3.038,0.00,0.00,-0.94,0.00,0.04,none,0,0,0,20.45,2.02,0.00,17.48,0.021,0.003,0.0,0.057
8,1749295086.73,150,0.147,0.120,0.158,2.157,0.00,0.00,-0.93,0.00,0.04,none,0,0,0,20.37,2.02,0.00,18.43,0.021,0.002,0.0,0.054
9,1749295086.79,150,0.148,0.116,0.153,2.969,0.00,0.00,-0.93,0.00,0.03,none,0,0,0,20.30,2.02,0.00,19.94,0.018,0.003,0.0,0.050
10,1749295086.84,150,0.140,0.110,0.149,1.834,0.00,0.00,-0.93,0.00,0.02,none,0,0,0,20.23,2.01,0.00,19.18,0.021,0.002,0.0,0.052
11,1749295086.89,150,0.134,0.105,0.142,1.394,0.00,0.00,-0.93,0.00,0.02,none,0,0,0,20.18,2.01,0.00,19.37,0.021,0.003,0.0,0.052
12,1749295086.94,150,0.130,0.103,0.140,1.620,0.00,0.00,-0.93,0.00,0.01,none,0,0,0,20.14,2.01,0.00,19.83,0.021,0.003,0.0,0.050
13,1749295086.99,150,0.124,0.095,0.132,1.426,0.00,0.00,-0.93,0.00,0.01,none,0,0,0,20.09,2.00,0.00,18.56,0.021,0.002,0.0,0.054
14,1749295087.04,150,0.117,0.086,0.119,1.237,0.00,0.00,-0.93,0.00,0.01,none,0,0,0,20.05,2.00,0.00,19.05,0.019,0.002,0.0,0.053
