frame,time,features,flow_left,flow_center,flow_right,flow_std,pos_x,pos_y,pos_z,yaw,speed,state,collided,obstacle,side_safe,brake_thres,dodge_thres,probe_req,fps,simgetimage_s,decode_s,processing_s,loop_s
2,1749230708.65,150,0.058,0.062,0.073,2.874,0.00,0.00,-0.95,0.00,0.07,none,1,0,0,20.70,2.04,0.00,10.68,0.018,0.002,0.0,0.094
3,1749230708.69,150,0.063,0.060,0.075,1.760,0.00,0.00,-0.95,0.00,0.08,none,0,0,0,20.78,2.04,0.00,19.94,0.020,0.002,0.0,0.050
4,1749230708.74,150,0.077,0.071,0.092,2.246,0.00,0.00,-0.95,0.00,0.07,none,0,0,0,20.76,2.04,0.00,19.77,0.022,0.002,0.0,0.051
5,1749230708.79,150,0.083,0.076,0.101,2.138,0.00,0.00,-0.94,0.00,0.07,none,0,0,0,20.69,2.03,0.00,19.91,0.021,0.002,0.0,0.050
6,1749230708.84,150,0.086,0.080,0.102,1.956,0.00,0.00,-0.94,0.00,0.06,none,0,0,0,20.60,2.03,0.00,19.76,0.021,0.002,0.0,0.051
7,1749230708.89,150,0.086,0.078,0.104,2.693,0.00,0.00,-0.94,0.00,0.05,none,0,0,0,20.51,2.03,0.00,19.87,0.021,0.002,0.0,0.050
8,1749230708.94,150,0.082,0.075,0.101,1.507,0.00,0.00,-0.93,0.00,0.04,none,0,0,0,20.43,2.02,0.00,19.95,0.019,0.002,0.0,0.050
9,1749230708.99,150,0.082,0.073,0.098,1.377,0.00,0.00,-0.93,0.00,0.03,none,0,0,0,20.36,2.02,0.00,19.88,0.019,0.002,0.0,0.050
10,1749230709.04,150,0.079,0.070,0.095,1.036,0.00,0.00,-0.93,0.00,0.03,none,0,0,0,20.29,2.01,0.00,19.81,0.021,0.002,0.0,0.050
11,1749230709.09,150,0.076,0.067,0.091,0.938,0.00,0.00,-0.93,0.00,0.02,none,0,0,0,20.23,2.01,0.00,19.82,0.020,0.002,0.0,0.050
12,1749230709.14,150,0.074,0.064,0.088,0.755,0.00,0.00,-0.93,0.00,0.02,none,0,0,0,20.18,2.01,0.00,19.89,0.018,0.002,0.0,0.050
13,1749230709.19,150,0.071,0.061,0.085,1.003,0.00,0.00,-0.93,0.00,0.01,none,0,0,0,20.13,2.01,0.00,19.90,0.022,0.002,0.0,0.050
14,1749230709.24,150,0.064,0.054,0.076,0.670,0.00,0.00,-0.93,0.00,0.01,none,0,0,0,20.09,2.00,0.00,19.95,0.020,0.002,0.0,0.050
15,1749230709.29,150,0.057,0.048,0.066,0.521,0.00,0.00,-0.93,0.00,0.00,none,0,0,0,20.05,2.00,0.00,19.97,0.022,0.002,0.0,0.050
16,1749230709.34,150,0.050,0.041,0.058,0.518,0.00,0.00,-0.93,0.00,0.00,none,0,0,0,20.02,2.00,0.00,19.91,0.022,0.002,0.0,0.050
17,1749230709.39,150,0.043,0.036,0.050,0.408,0.00,0.00,-0.93,0.00,0.00,none,0,0,0,20.00,2.00,0.00,19.86,0.022,0.003,0.0,0.050
18,1749230709.44,150,0.039,0.032,0.044,0.377,0.00,0.00,-0.93,0.00,0.00,none,0,0,0,20.03,2.00,0.00,19.82,0.022,0.003,0.0,0.050
19,1749230709.49,150,0.032,0.028,0.039,0.394,0.00,0.00,-0.93,0.00,0.01,none,0,0,0,20.05,2.00,0.00,19.90,0.021,0.002,0.0,0.050
20,1749230709.54,150,0.029,0.026,0.035,0.436,0.00,0.00,-0.93,0.00,0.01,none,0,0,0,20.06,2.00,0.00,19.80,0.021,0.002,0.0,0.051
21,1749230709.59,150,0.027,0.025,0.033,0.518,0.00,0.00,-0.93,0.00,0.01,none,0,0,0,20.08,2.00,0.00,19.96,0.022,0.002,0.0,0.050
22,1749230709.64,150,0.025,0.024,0.032,0.506,0.00,0.00,-0.93,0.00,0.01,none,0,0,0,20.09,2.00,0.00,19.88,0.020,0.002,0.0,0.050
23,1749230709.69,150,0.023,0.023,0.030,0.452,0.00,0.00,-0.93,0.00,0.01,none,0,0,0,20.10,2.01,0.00,19.78,0.023,0.002,0.0,0.051
24,1749230709.75,150,0.022,0.023,0.030,0.586,0.00,0.00,-0.93,0.00,0.01,none,0,0,1,20.11,2.01,0.00,19.88,0.019,0.003,0.0,0.050
25,1749230709.80,150,0.022,0.022,0.030,0.539,0.00,0.00,-0.93,0.00,0.01,none,0,0,1,20.12,2.01,0.00,19.97,0.021,0.002,0.0,0.050
26,1749230709.85,150,0.023,0.023,0.030,0.591,0.00,0.00,-0.93,0.00,0.01,none,0,0,1,20.12,2.01,0.00,19.95,0.022,0.002,0.0,0.050
27,1749230709.90,150,0.024,0.025,0.031,0.581,0.00,0.00,-0.93,0.00,0.01,none,0,0,0,20.13,2.01,0.00,19.78,0.022,0.002,0.0,0.051
28,1749230709.95,150,0.024,0.026,0.031,0.568,0.00,0.00,-0.93,0.00,0.01,none,0,0,0,20.13,2.01,0.00,19.86,0.021,0.002,0.0,0.050
29,1749230710.00,150,0.025,0.026,0.032,0.596,0.00,0.00,-0.93,0.00,0.01,none,0,0,0,20.13,2.01,0.00,19.97,0.023,0.003,0.0,0.050
30,1749230710.05,150,0.027,0.027,0.033,0.642,0.00,0.00,-0.93,0.00,0.01,none,0,0,0,20.13,2.01,0.00,19.94,0.022,0.002,0.0,0.050
31,1749230710.10,150,0.026,0.027,0.033,0.616,0.00,0.00,-0.93,0.00,0.01,none,0,0,0,20.13,2.01,0.00,19.90,0.021,0.002,0.0,0.050
32,1749230710.15,150,0.027,0.028,0.034,0.643,0.00,0.00,-0.93,0.00,0.01,none,0,0,0,20.13,2.01,0.00,19.87,0.022,0.002,0.0,0.050
33,1749230710.20,150,0.028,0.028,0.034,0.603,0.00,0.00,-0.94,0.00,0.01,none,0,0,0,20.13,2.01,0.00,19.83,0.023,0.002,0.0,0.050
34,1749230710.25,150,0.028,0.029,0.035,0.676,0.00,0.00,-0.94,0.00,0.01,none,0,0,0,20.13,2.01,0.00,19.80,0.022,0.002,0.0,0.051
35,1749230710.30,150,0.029,0.030,0.035,0.666,0.00,0.00,-0.94,0.00,0.01,none,0,0,0,20.13,2.01,0.00,19.79,0.020,0.002,0.0,0.051
36,1749230710.35,150,0.029,0.029,0.036,0.555,0.00,0.00,-0.94,0.00,0.01,none,0,0,0,20.13,2.01,0.00,19.74,0.020,0.002,0.0,0.051
37,1749230710.40,150,0.029,0.029,0.036,0.505,0.00,0.00,-0.94,0.00,0.01,none,0,0,0,20.12,2.01,0.00,19.89,0.022,0.002,0.0,0.050
38,1749230710.45,150,0.029,0.029,0.037,0.724,0.00,0.00,-0.94,0.00,0.01,none,0,0,0,20.12,2.01,0.00,19.84,0.019,0.002,0.0,0.050
39,1749230710.50,150,0.029,0.029,0.036,0.547,0.00,0.00,-0.94,0.00,0.01,none,0,0,0,20.12,2.01,0.00,19.94,0.018,0.002,0.0,0.050
40,1749230710.55,150,0.029,0.029,0.037,0.547,0.00,0.00,-0.94,0.00,0.01,none,0,0,0,20.12,2.01,0.00,19.77,0.020,0.002,0.0,0.051
41,1749230710.60,150,0.029,0.029,0.036,0.553,0.00,0.00,-0.94,-0.00,0.01,resume_reinforce,0,0,0,20.11,2.01,0.00,19.92,0.020,0.002,0.0,0.050
42,1749230710.65,150,0.061,0.051,0.066,5.204,0.00,0.00,-0.94,-0.00,0.03,none,0,0,0,20.34,2.02,0.00,19.86,0.020,0.002,0.0,0.050
43,1749230710.70,150,1.080,1.354,0.973,368.873,0.00,0.00,-0.94,0.00,0.07,none,0,0,0,20.44,2.02,0.00,19.84,0.019,0.002,0.0,0.050
44,1749230710.75,149,1.852,2.016,1.856,128.275,0.01,0.00,-0.94,0.00,0.18,none,0,0,0,21.40,2.07,0.00,19.93,0.019,0.002,0.0,0.050
45,1749230710.80,149,2.474,2.500,2.469,95.382,0.02,0.00,-0.95,0.00,0.28,none,0,0,0,22.44,2.12,0.00,19.93,0.020,0.002,0.0,0.050
46,1749230710.85,150,2.850,2.836,2.878,60.372,0.03,0.00,-0.96,0.00,0.37,none,0,0,0,23.41,2.17,0.00,19.91,0.021,0.002,0.0,0.050
47,1749230710.90,149,3.066,3.016,3.104,31.636,0.05,0.00,-0.97,0.00,0.45,none,0,0,0,24.29,2.21,0.00,19.78,0.020,0.002,0.0,0.051
48,1749230710.95,149,3.153,3.082,3.193,13.956,0.07,0.00,-0.98,0.00,0.54,none,0,0,0,25.07,2.25,0.00,19.76,0.017,0.002,0.0,0.051
49,1749230711.00,150,3.226,3.097,3.238,7.498,0.10,0.00,-0.99,0.00,0.61,none,0,0,0,25.87,2.29,0.00,19.80,0.019,0.002,0.0,0.050
50,1749230711.05,150,3.375,3.162,3.340,14.627,0.13,0.00,-1.00,0.00,0.69,none,0,0,0,26.61,2.33,0.00,19.91,0.017,0.002,0.0,0.050
51,1749230711.11,150,3.554,3.267,3.488,18.101,0.16,0.00,-1.01,0.00,0.76,none,0,0,0,27.45,2.37,0.00,19.79,0.020,0.002,0.0,0.051
52,1749230711.16,150,3.725,3.367,3.617,23.209,0.20,0.00,-1.02,0.00,0.84,none,0,0,0,28.11,2.41,0.00,19.91,0.018,0.002,0.0,0.050
