frame,time,features,flow_left,flow_center,flow_right,flow_std,pos_x,pos_y,pos_z,yaw,speed,state,collided,obstacle,side_safe,brake_thres,dodge_thres,probe_req,fps,simgetimage_s,decode_s,processing_s,loop_s
2,1749295153.02,150,0.139,0.082,0.111,5.078,0.00,0.00,-0.95,0.00,0.07,none,1,0,1,20.74,2.04,0.00,9.76,0.021,0.002,0.0,0.102
3,1749295153.07,150,0.135,0.104,0.126,2.859,0.00,0.00,-0.95,0.00,0.08,none,0,0,0,20.78,2.04,0.00,19.74,0.020,0.003,0.0,0.051
4,1749295153.12,150,0.132,0.117,0.147,2.265,0.00,0.00,-0.94,0.00,0.07,none,0,0,0,20.71,2.04,0.00,13.09,0.027,0.003,0.0,0.076
5,1749295153.20,150,0.142,0.130,0.170,2.819,0.00,0.00,-0.94,0.00,0.06,none,0,0,0,20.58,2.03,0.00,13.19,0.025,0.003,0.0,0.076
6,1749295153.28,150,0.168,0.136,0.174,2.845,0.00,0.00,-0.94,0.00,0.05,none,0,0,0,20.47,2.02,0.00,14.24,0.024,0.003,0.0,0.070
7,1749295153.35,150,0.163,0.133,0.175,1.828,0.00,0.00,-0.93,0.00,0.04,none,0,0,0,20.37,2.02,0.00,13.75,0.028,0.003,0.0,0.073
8,1749295153.42,150,0.166,0.128,0.168,2.385,0.00,0.00,-0.93,0.00,0.03,none,0,0,0,20.28,2.01,0.00,15.19,0.024,0.003,0.0,0.066
9,1749295153.49,150,0.159,0.121,0.162,1.666,0.00,0.00,-0.93,0.00,0.02,none,0,0,0,20.20,2.01,0.00,14.78,0.024,0.003,0.0,0.068
10,1749295153.55,150,0.152,0.114,0.155,1.351,0.00,0.00,-0.93,0.00,0.01,none,0,0,0,20.14,2.01,0.00,15.63,0.024,0.003,0.0,0.064
11,1749295153.62,150,0.141,0.109,0.147,1.067,0.00,0.00,-0.93,0.00,0.01,none,0,0,0,20.09,2.00,0.00,15.54,0.024,0.003,0.0,0.064
12,1749295153.68,150,0.133,0.106,0.141,1.024,0.00,0.00,-0.93,0.00,0.01,none,0,0,0,20.05,2.00,0.00,18.22,0.019,0.002,0.0,0.055
13,1749295153.74,150,0.126,0.098,0.132,0.785,0.00,0.00,-0.93,0.00,0.00,none,0,0,0,20.01,2.00,0.00,15.89,0.023,0.002,0.0,0.063
14,1749295153.80,150,0.118,0.088,0.119,0.679,0.00,0.00,-0.93,0.00,0.00,none,0,0,0,20.02,2.00,0.00,15.38,0.023,0.002,0.0,0.065
15,1749295153.86,150,0.105,0.074,0.100,0.848,0.00,0.00,-0.93,0.00,0.00,none,0,0,0,20.04,2.00,0.00,18.14,0.022,0.002,0.0,0.055
16,1749295153.92,150,0.082,0.062,0.087,0.856,0.00,0.00,-0.93,0.00,0.01,none,0,0,0,20.06,2.00,0.00,18.09,0.022,0.002,0.0,0.055
17,1749295153.97,150,0.072,0.055,0.075,0.761,0.00,0.00,-0.93,0.00,0.01,none,0,0,0,20.08,2.00,0.00,15.86,0.023,0.002,0.0,0.063
18,1749295154.04,150,0.057,0.049,0.069,0.982,0.00,0.00,-0.93,0.00,0.01,none,0,0,0,20.09,2.00,0.00,16.91,0.023,0.003,0.0,0.059
