frame,time,features,flow_left,flow_center,flow_right,flow_std,pos_x,pos_y,pos_z,yaw,speed,state,collided,brake_thres,dodge_thres,probe_req,fps,simgetimage_s,decode_s,processing_s,loop_s
60,1749072538.06,74,2.897,1.478,2.876,92.721,0.74,0.00,-1.06,0.00,1.39,none,0,55.59,9.12,0.00,19.93,0.024,0.024,0.0,0.051
61,1749072538.11,74,3.077,1.424,2.796,74.792,0.82,0.00,-1.06,0.00,1.43,none,0,56.23,9.25,0.00,19.92,0.024,0.024,0.0,0.051
62,1749072538.16,75,3.240,1.382,2.741,41.072,0.89,0.00,-1.06,0.00,1.47,none,0,56.80,9.36,0.00,19.83,0.022,0.022,0.0,0.052
63,1749072538.21,74,3.624,1.311,2.575,61.730,0.97,0.00,-1.06,0.00,1.51,none,0,57.39,9.48,0.00,19.85,0.024,0.024,0.0,0.052
64,1749072538.26,71,4.017,1.263,2.534,46.358,1.05,0.00,-1.06,0.00,1.54,none,0,57.91,9.58,0.00,19.90,0.021,0.021,0.0,0.052
65,1749072538.32,74,4.270,1.215,2.521,50.863,1.13,0.00,-1.06,0.00,1.57,none,0,58.43,9.69,0.00,19.82,0.023,0.023,0.0,0.052
66,1749072538.37,75,4.370,1.130,2.416,41.567,1.21,0.00,-1.06,0.00,1.60,none,0,58.85,9.77,0.00,19.97,0.020,0.020,0.0,0.051
67,1749072538.42,73,4.666,1.096,2.433,48.270,1.30,0.00,-1.06,0.00,1.63,none,0,59.27,9.85,0.00,19.88,0.019,0.019,0.0,0.051
68,1749072538.47,71,4.656,1.068,2.486,45.720,1.38,0.00,-1.06,0.00,1.65,none,0,59.69,9.94,0.00,19.89,0.023,0.023,0.0,0.051
69,1749072538.52,74,4.389,1.008,2.400,41.060,1.46,0.00,-1.06,0.00,1.68,none,0,60.05,10.01,0.00,19.83,0.020,0.020,0.0,0.052
70,1749072538.58,75,4.465,0.954,2.490,57.336,1.56,0.00,-1.06,0.00,1.70,none,0,60.40,10.08,0.00,19.93,0.024,0.024,0.0,0.051
71,1749072538.63,75,4.416,0.964,2.528,44.518,2.78,0.00,-1.18,0.00,0.57,no_dodge,0,60.71,10.14,0.00,0.96,0.024,0.024,0.0,1.045
72,1749072539.67,73,13.673,3.366,4.295,39.074,2.81,0.00,-1.18,0.00,0.53,none,0,43.19,6.64,0.00,19.85,0.023,0.023,0.0,0.051
73,1749072539.72,75,13.130,3.376,4.073,19.641,2.84,0.00,-1.18,0.00,0.50,none,0,42.62,6.52,0.00,19.84,0.021,0.021,0.0,0.052
74,1749072539.77,75,12.810,3.377,3.914,17.238,3.11,-0.00,-1.13,-0.00,0.11,no_dodge,0,42.14,6.43,0.00,0.96,0.020,0.020,0.0,1.043
75,1749072540.82,74,15.668,4.607,5.490,9.959,3.18,1.18,-1.14,-0.01,0.92,dodge_right,0,36.64,5.33,0.00,0.30,0.022,0.022,0.0,3.307
76,1749072544.13,73,17.725,9.476,9.032,5.824,3.18,1.22,-1.14,-0.01,0.93,none,0,48.88,7.78,0.00,19.93,0.021,0.021,0.0,0.051
77,1749072544.18,74,7.838,7.037,7.282,34.745,3.18,1.27,-1.14,-0.01,0.93,resume,0,48.95,7.79,0.00,19.96,0.022,0.022,0.0,0.051
78,1749072544.23,75,8.486,7.180,7.720,51.420,3.25,1.88,-1.12,-0.22,0.28,no_dodge,0,48.85,7.77,0.00,0.96,0.021,0.021,0.0,1.044
79,1749072545.27,72,10.244,8.901,11.301,9.832,3.25,1.89,-1.12,-0.22,0.26,none,0,39.00,5.80,0.00,19.88,0.020,0.020,0.0,0.051
80,1749072545.32,75,6.432,7.576,9.377,10.366,3.26,1.91,-1.12,-0.22,0.25,resume,0,38.73,5.75,0.00,19.93,0.021,0.021,0.0,0.051
81,1749072545.37,75,3.833,2.726,5.745,9.882,3.35,2.04,-1.06,-0.14,0.08,no_dodge,0,38.61,5.72,0.00,0.94,0.025,0.025,0.0,1.061
82,1749072546.44,74,4.876,3.489,8.321,5.591,3.35,2.04,-1.06,-0.14,0.08,resume,0,36.19,5.24,0.00,19.95,0.021,0.021,0.0,0.052
83,1749072546.49,75,4.147,3.417,7.931,24.041,3.35,2.04,-1.06,-0.10,0.08,none,0,36.17,5.23,0.00,19.82,0.020,0.020,0.0,0.052
84,1749072546.54,73,4.204,4.871,7.562,296.103,3.36,2.04,-1.06,-0.08,0.16,none,0,36.92,5.38,0.00,19.81,0.022,0.022,0.0,0.052
85,1749072546.59,75,5.742,6.181,9.356,127.711,3.37,2.04,-1.07,-0.05,0.26,none,0,38.42,5.68,0.00,19.93,0.022,0.022,0.0,0.051
86,1749072546.64,75,6.606,6.784,10.172,82.424,3.38,2.05,-1.08,-0.03,0.36,none,0,39.91,5.98,0.00,19.94,0.020,0.020,0.0,0.051
87,1749072546.69,74,5.958,6.450,7.945,50.088,3.40,2.05,-1.09,-0.01,0.45,none,0,41.18,6.24,0.00,19.79,0.020,0.020,0.0,0.052
88,1749072546.75,74,6.100,6.492,8.031,24.134,3.42,2.05,-1.10,0.00,0.53,none,0,42.49,6.50,0.00,19.79,0.023,0.023,0.0,0.051
89,1749072546.80,75,4.113,3.268,4.794,10.769,3.44,2.05,-1.11,0.01,0.60,none,0,43.66,6.73,0.00,19.81,0.024,0.024,0.0,0.052
90,1749072546.85,75,2.608,1.984,3.002,11.884,3.47,2.05,-1.13,0.02,0.68,none,0,44.78,6.96,0.00,19.67,0.022,0.022,0.0,0.053
91,1749072546.90,75,1.771,1.377,2.184,14.681,3.51,2.05,-1.14,0.02,0.76,none,0,45.88,7.18,0.00,19.88,0.019,0.019,0.0,0.052
92,1749072546.95,75,1.347,1.063,1.946,19.495,3.55,2.06,-1.15,0.03,0.83,none,0,47.02,7.40,0.00,19.79,0.022,0.022,0.0,0.051
93,1749072547.01,75,1.266,1.060,2.048,24.807,3.59,2.06,-1.16,0.03,0.90,none,0,48.07,7.61,0.00,19.79,0.020,0.020,0.0,0.052
94,1749072547.06,75,1.475,1.278,2.493,26.551,3.64,2.06,-1.17,0.02,0.97,none,0,49.10,7.82,0.00,19.92,0.020,0.020,0.0,0.051
95,1749072547.11,75,1.700,1.515,2.892,25.335,3.69,2.06,-1.18,0.02,1.03,none,0,50.08,8.02,0.00,19.80,0.020,0.020,0.0,0.052
96,1749072547.16,75,1.925,1.691,3.227,27.105,3.74,2.06,-1.18,0.02,1.09,none,0,51.08,8.22,0.00,19.75,0.024,0.024,0.0,0.052
97,1749072547.21,75,2.013,1.759,3.361,27.122,3.81,2.06,-1.19,0.01,1.16,none,0,51.99,8.40,0.00,19.81,0.021,0.021,0.0,0.051
98,1749072547.26,75,2.052,1.814,3.618,26.674,3.87,2.06,-1.20,0.01,1.21,none,0,52.84,8.57,0.00,19.89,0.022,0.022,0.0,0.052
99,1749072547.32,75,2.120,1.888,3.811,29.594,3.93,2.06,-1.20,0.00,1.26,none,0,53.70,8.74,0.00,19.81,0.024,0.024,0.0,0.052
100,1749072547.37,75,2.132,1.894,3.834,28.588,3.99,2.06,-1.20,-0.00,1.31,none,0,54.46,8.89,0.00,19.93,0.022,0.022,0.0,0.051
101,1749072547.42,75,2.046,1.823,3.953,30.702,4.07,2.06,-1.21,-0.00,1.36,none,0,55.13,9.03,0.00,19.80,0.020,0.020,0.0,0.051
102,1749072547.47,75,2.041,1.787,4.142,33.414,4.14,2.06,-1.21,-0.01,1.41,none,0,55.80,9.16,0.00,19.83,0.019,0.019,0.0,0.051
103,1749072547.52,75,2.023,1.688,4.387,36.710,4.21,2.06,-1.21,-0.01,1.45,none,0,56.46,9.29,0.00,19.70,0.021,0.021,0.0,0.052
104,1749072547.57,75,1.918,1.541,4.613,40.446,4.28,2.06,-1.21,-0.01,1.49,none,0,57.08,9.42,0.00,19.92,0.021,0.021,0.0,0.051
105,1749072547.63,75,1.886,1.489,5.198,46.464,4.36,2.06,-1.22,-0.01,1.52,none,0,57.63,9.53,0.00,19.88,0.020,0.020,0.0,0.051
106,1749072547.68,75,1.876,1.414,5.617,37.997,4.44,2.06,-1.22,-0.01,1.55,none,0,58.13,9.63,0.00,19.96,0.021,0.021,0.0,0.051
107,1749072547.73,75,1.847,1.402,6.099,40.706,4.52,2.07,-1.22,-0.01,1.59,none,0,58.60,9.72,0.00,19.93,0.023,0.023,0.0,0.051
108,1749072547.78,75,1.792,1.349,6.172,28.582,4.61,2.07,-1.22,-0.01,1.61,none,0,59.04,9.81,0.00,19.96,0.023,0.023,0.0,0.051
109,1749072547.83,74,1.789,1.346,6.256,35.901,4.69,2.07,-1.22,-0.01,1.64,none,0,59.47,9.89,0.00,19.83,0.022,0.022,0.0,0.052
110,1749072547.88,75,1.775,1.313,6.361,31.277,4.77,2.07,-1.22,-0.00,1.67,none,0,59.85,9.97,0.00,19.82,0.022,0.022,0.0,0.052
111,1749072547.94,75,1.820,1.340,6.672,38.024,4.86,2.07,-1.22,-0.00,1.69,none,0,60.20,10.04,0.00,19.93,0.020,0.020,0.0,0.051
112,1749072547.99,73,1.770,1.290,6.719,37.250,4.95,2.07,-1.22,-0.00,1.71,none,0,60.51,10.10,0.00,19.79,0.018,0.018,0.0,0.051
113,1749072548.04,73,1.799,1.291,6.828,39.837,5.04,2.07,-1.22,-0.00,1.73,no_dodge,0,60.84,10.17,0.00,19.81,0.022,0.022,0.0,0.052
114,1749072548.09,75,1.781,1.253,6.911,44.043,5.13,2.07,-1.22,0.00,1.75,none,0,61.12,10.22,0.00,19.83,0.020,0.020,0.0,0.052
115,1749072548.14,75,1.799,1.246,7.090,49.052,5.22,2.07,-1.22,0.00,1.76,no_dodge,0,61.39,10.28,0.00,19.89,0.024,0.024,0.0,0.051
116,1749072548.20,75,1.794,1.250,6.847,45.452,5.31,2.07,-1.22,0.00,1.78,none,0,61.62,10.32,0.00,19.91,0.023,0.023,0.0,0.051
117,1749072548.25,74,1.787,1.167,6.483,39.511,5.40,2.07,-1.22,0.00,1.80,no_dodge,0,61.84,10.37,0.00,19.80,0.022,0.022,0.0,0.051
118,1749072548.30,75,1.749,1.183,6.569,48.540,5.49,2.07,-1.22,0.00,1.81,none,0,62.05,10.41,0.00,19.79,0.023,0.023,0.0,0.052
119,1749072548.35,74,1.793,1.215,6.554,42.559,5.59,2.07,-1.22,0.00,1.82,none,0,62.25,10.45,0.00,19.89,0.023,0.023,0.0,0.051
120,1749072548.40,74,1.737,1.122,6.127,47.834,5.68,2.07,-1.22,0.00,1.83,no_dodge,0,62.43,10.49,0.00,19.82,0.022,0.022,0.0,0.052
121,1749072548.45,74,1.644,1.001,6.117,55.145,6.98,2.07,-1.36,-0.00,0.60,no_dodge,0,62.59,10.52,0.00,0.96,0.020,0.020,0.0,1.042
122,1749072549.50,73,3.976,2.950,13.569,17.761,7.01,2.07,-1.37,-0.00,0.56,none,0,43.64,6.73,0.00,19.73,0.020,0.020,0.0,0.052
123,1749072549.55,74,3.985,2.928,12.553,18.794,7.03,2.07,-1.37,-0.00,0.52,none,0,42.99,6.60,0.00,19.92,0.023,0.023,0.0,0.052
124,1749072549.60,75,3.909,2.881,11.692,19.738,7.06,2.07,-1.37,-0.00,0.49,none,0,42.52,6.50,0.00,19.81,0.021,0.021,0.0,0.052
125,1749072549.65,75,3.858,2.898,10.906,15.942,7.08,2.07,-1.37,-0.00,0.45,none,0,41.99,6.40,0.00,19.84,0.021,0.021,0.0,0.052
126,1749072549.70,75,3.720,2.887,9.854,13.226,7.11,2.07,-1.36,-0.00,0.42,resume,0,41.48,6.30,0.00,19.81,0.019,0.019,0.0,0.052
127,1749072549.76,75,1.525,1.136,1.879,30.408,7.13,2.07,-1.36,-0.00,0.42,none,0,41.36,6.27,0.00,19.82,0.021,0.021,0.0,0.051
128,1749072549.81,75,3.835,3.135,5.801,292.581,7.15,2.07,-1.35,-0.00,0.43,none,0,41.38,6.28,0.00,19.76,0.020,0.020,0.0,0.052
129,1749072549.86,75,5.986,4.268,7.606,336.810,7.17,2.07,-1.35,-0.00,0.47,none,0,41.85,6.37,0.00,19.80,0.023,0.023,0.0,0.051
130,1749072549.91,74,6.805,5.060,8.605,91.775,7.20,2.07,-1.35,-0.00,0.54,none,0,42.70,6.54,0.00,19.77,0.021,0.021,0.0,0.052
131,1749072549.96,75,7.482,5.809,9.396,69.241,7.23,2.07,-1.36,-0.00,0.61,none,0,43.81,6.76,0.00,19.68,0.024,0.024,0.0,0.052
132,1749072550.02,75,7.589,5.885,9.427,37.963,7.26,2.07,-1.36,-0.00,0.69,none,0,44.84,6.97,0.00,19.90,0.022,0.022,0.0,0.051
133,1749072550.07,75,5.293,3.902,5.713,21.811,7.30,2.07,-1.37,-0.00,0.76,none,0,45.93,7.19,0.00,19.91,0.020,0.020,0.0,0.052
134,1749072550.12,75,3.042,2.660,3.961,14.908,7.34,2.07,-1.37,0.00,0.83,none,0,47.13,7.43,0.00,19.83,0.022,0.022,0.0,0.052
135,1749072550.17,75,2.143,1.781,3.278,26.288,7.38,2.07,-1.38,0.00,0.90,none,0,48.10,7.62,0.00,19.93,0.021,0.021,0.0,0.051
136,1749072550.22,75,1.521,1.082,2.788,19.908,7.43,2.07,-1.39,0.00,0.97,none,0,49.17,7.83,0.00,19.97,0.021,0.021,0.0,0.051
137,1749072550.27,75,1.227,0.848,2.914,23.017,7.48,2.07,-1.39,0.00,1.03,none,0,50.19,8.04,0.00,19.97,0.023,0.023,0.0,0.051
138,1749072550.33,74,1.163,0.863,3.177,27.622,7.54,2.07,-1.39,0.00,1.09,none,0,51.07,8.21,0.00,19.95,0.021,0.021,0.0,0.051
139,1749072550.38,75,1.256,1.029,3.572,27.239,7.59,2.07,-1.40,0.00,1.15,none,0,51.95,8.39,0.00,19.96,0.022,0.022,0.0,0.051
140,1749072550.43,75,1.403,1.203,3.715,29.810,7.65,2.07,-1.40,0.00,1.21,none,0,52.85,8.57,0.00,19.89,0.023,0.023,0.0,0.051
141,1749072550.48,75,1.496,1.279,4.141,32.176,7.72,2.07,-1.40,0.00,1.26,none,0,53.60,8.72,0.00,19.81,0.021,0.021,0.0,0.051
142,1749072550.53,75,1.577,1.357,4.470,33.671,7.79,2.07,-1.41,0.00,1.31,none,0,54.40,8.88,0.00,19.94,0.024,0.024,0.0,0.051
143,1749072550.58,74,1.608,1.343,4.891,36.109,7.85,2.07,-1.41,0.00,1.36,none,0,55.11,9.02,0.00,19.94,0.023,0.023,0.0,0.051
144,1749072550.63,75,1.692,1.338,5.266,43.477,7.92,2.07,-1.41,0.00,1.40,none,0,55.78,9.16,0.00,19.86,0.023,0.023,0.0,0.051
145,1749072550.69,75,1.673,1.343,5.915,39.886,8.00,2.07,-1.41,0.00,1.44,none,0,56.37,9.27,0.00,19.87,0.020,0.020,0.0,0.052
146,1749072550.74,74,1.706,1.338,6.449,45.974,8.08,2.07,-1.41,-0.00,1.48,none,0,56.95,9.39,0.00,19.89,0.018,0.018,0.0,0.051
147,1749072550.79,74,1.700,1.302,6.980,49.340,8.15,2.07,-1.41,-0.00,1.52,none,0,57.53,9.51,0.00,19.77,0.021,0.021,0.0,0.052
148,1749072550.84,75,1.719,1.284,7.498,55.699,8.23,2.07,-1.41,-0.00,1.55,none,0,58.07,9.61,0.00,19.97,0.020,0.020,0.0,0.051
149,1749072550.89,75,1.696,1.280,8.046,50.119,8.31,2.07,-1.41,-0.00,1.58,none,0,58.54,9.71,0.00,19.81,0.023,0.023,0.0,0.051
150,1749072550.94,74,1.706,1.232,7.884,42.410,8.39,2.07,-1.41,-0.00,1.61,none,0,58.99,9.80,0.00,19.79,0.020,0.020,0.0,0.052
151,1749072551.00,75,1.727,1.186,7.622,32.870,8.48,2.07,-1.41,-0.00,1.64,none,0,59.40,9.88,0.00,19.89,0.023,0.023,0.0,0.051
152,1749072551.05,75,1.740,1.114,7.119,31.557,8.56,2.07,-1.41,-0.00,1.66,none,0,59.78,9.96,0.00,19.96,0.021,0.021,0.0,0.051
153,1749072551.10,75,1.769,1.119,6.753,32.271,8.65,2.07,-1.41,-0.00,1.68,none,0,60.15,10.03,0.00,19.83,0.024,0.024,0.0,0.052
154,1749072551.15,74,1.723,1.080,6.314,32.870,8.74,2.07,-1.41,-0.00,1.71,none,0,60.48,10.10,0.00,19.96,0.022,0.022,0.0,0.051
155,1749072551.20,75,1.799,1.062,6.690,39.215,8.83,2.07,-1.41,-0.00,1.73,none,0,60.78,10.16,0.00,19.90,0.022,0.022,0.0,0.051
156,1749072551.25,75,1.718,1.070,7.174,38.156,8.92,2.07,-1.41,-0.00,1.75,none,0,61.05,10.21,0.00,19.96,0.021,0.021,0.0,0.051
157,1749072551.31,74,1.722,1.043,7.580,45.537,9.01,2.07,-1.41,-0.00,1.76,none,0,61.33,10.27,0.00,19.97,0.021,0.021,0.0,0.051
158,1749072551.36,75,1.693,0.971,7.354,38.488,9.10,2.07,-1.41,-0.00,1.78,none,0,61.58,10.32,0.00,19.87,0.022,0.022,0.0,0.051
159,1749072551.41,72,1.643,0.955,6.791,31.871,9.19,2.07,-1.41,0.00,1.79,none,0,61.80,10.36,0.00,19.87,0.019,0.019,0.0,0.051
160,1749072551.46,73,1.492,0.930,6.167,26.292,9.28,2.07,-1.41,0.00,1.81,no_dodge,0,62.02,10.40,0.00,19.77,0.023,0.023,0.0,0.052
161,1749072551.51,75,1.403,0.883,5.563,28.138,9.37,2.07,-1.41,0.00,1.82,none,0,62.22,10.44,0.00,19.91,0.022,0.022,0.0,0.051
162,1749072551.56,74,1.270,0.924,5.530,29.126,9.47,2.07,-1.41,0.00,1.83,none,0,62.40,10.48,0.00,19.82,0.024,0.024,0.0,0.052
163,1749072551.62,75,1.136,0.910,5.514,27.317,10.77,2.07,-1.54,0.00,0.60,no_dodge,0,62.56,10.51,0.00,0.96,0.023,0.023,0.0,1.044
