frame,time,features,flow_left,flow_center,flow_right,speed,x,y,z,yaw,collision,state,flow_std2,1748940274.05,150,423.592,388.467,314.252,
34,1748940290.81,49,0.570,0.532,0.645,
0.37,6.02,3.40,-0.90,0.01,0,none,0.046
35,1748940290.91,49,0.834,0.664,0.869,
0.34,6.05,3.40,-0.89,0.01,0,none,0.635
36,1748940291.00,49,0.931,0.766,0.914,
0.31,6.08,3.40,-0.89,0.01,0,none,0.093
37,1748940291.09,48,0.995,0.836,0.972,
0.27,6.11,3.40,-0.88,0.01,0,none,0.036
38,1748940291.18,48,0.634,0.511,0.586,
0.22,6.13,3.40,-0.88,0.01,0,none,0.066
39,1748940291.28,48,0.608,0.487,0.586,
0.18,6.15,3.40,-0.88,0.01,0,nudge,0.024
40,1748940292.38,44,0.501,0.724,1.518,
0.38,6.43,3.40,-0.82,0.01,0,none,1.421
41,1748940292.48,44,0.459,0.689,1.556,
0.38,6.46,3.40,-0.81,0.01,0,none,0.055
42,1748940292.58,43,0.654,0.794,1.706,
0.35,6.50,3.40,-0.81,0.01,0,none,0.414
43,1748940292.68,43,0.728,0.870,1.776,
0.31,6.53,3.40,-0.80,0.01,0,none,0.069
44,1748940292.78,43,0.765,0.909,1.832,
0.26,6.56,3.40,-0.80,0.01,0,none,0.049
45,1748940292.88,43,0.554,0.486,0.625,
0.20,6.58,3.40,-0.80,0.01,0,none,0.048
46,1748940292.99,43,0.486,0.413,0.539,
0.15,6.60,3.40,-0.80,0.01,0,nudge,0.032
47,1748940294.09,41,0.383,0.426,0.737,
0.33,6.94,3.40,-0.72,0.01,0,none,0.525
48,1748940294.42,40,0.409,0.456,0.855,
0.17,7.03,3.40,-0.72,0.01,0,nudge,0.242
49,1748940295.78,38,0.634,0.844,1.697,
0.38,7.29,3.40,-0.66,0.01,0,none,1.639
50,1748940295.86,38,0.646,0.858,1.725,
0.38,7.33,3.40,-0.65,0.01,0,none,0.047
51,1748940295.96,38,0.909,1.027,1.915,
0.35,7.37,3.40,-0.64,0.01,0,none,0.940
52,1748940296.06,38,0.871,0.929,1.643,
0.30,7.40,3.40,-0.64,0.01,0,none,0.141
53,1748940296.18,38,0.788,0.844,1.492,
0.25,7.43,3.40,-0.64,0.01,0,none,0.075
54,1748940296.28,38,0.529,0.421,0.641,
0.20,7.46,3.40,-0.63,0.01,0,none,0.059
55,1748940296.38,38,0.495,0.385,0.612,
0.15,7.47,3.40,-0.63,0.01,0,nudge,0.046
56,1748940297.49,38,0.467,0.583,1.816,
0.37,7.73,3.40,-0.58,0.01,0,none,1.673
57,1748940297.58,38,0.378,0.528,1.733,
0.37,7.77,3.40,-0.57,0.01,0,none,0.043
58,1748940297.69,36,0.471,0.640,1.890,
0.34,7.80,3.40,-0.56,0.01,0,none,0.141
59,1748940297.79,36,0.531,0.705,1.966,
0.30,7.83,3.40,-0.56,0.01,0,none,0.064
60,1748940297.89,34,0.565,0.740,1.917,
0.26,7.86,3.40,-0.55,0.01,0,none,0.023
61,1748940297.98,34,0.343,0.388,0.492,
0.21,7.88,3.40,-0.55,0.01,0,none,0.020
62,1748940298.08,34,0.314,0.356,0.425,
0.15,7.90,3.40,-0.55,0.01,0,nudge,0.013
63,1748940299.20,33,0.516,0.514,0.151,
0.38,8.16,3.40,-0.49,0.01,0,none,0.587
64,1748940299.29,33,0.481,0.478,0.000,
0.38,8.20,3.40,-0.49,0.01,0,none,0.033
65,1748940299.39,33,0.578,0.581,0.152,
0.34,8.23,3.40,-0.48,0.01,0,none,0.118
66,1748940299.49,31,0.629,0.634,0.238,
0.30,8.27,3.40,-0.48,0.01,0,none,0.022
67,1748940299.59,31,0.661,0.668,0.289,
0.26,8.29,3.40,-0.47,0.01,0,none,0.016
68,1748940299.69,31,0.332,0.358,0.322,
0.21,8.32,3.40,-0.47,0.01,0,none,0.016
69,1748940299.79,31,0.290,0.312,0.340,
0.16,8.33,3.40,-0.47,0.01,0,nudge,0.012
70,1748940300.90,28,0.491,0.481,0.188,
0.38,8.59,3.40,-0.41,0.01,0,none,0.427
72,1748940302.09,113,0.475,0.456,0.102,
0.24,8.59,3.40,-0.36,0.01,0,none,0.041
