frame,time,features,flow_left,flow_center,flow_right,flow_std,pos_x,pos_y,pos_z,yaw,speed,state,collided,obstacle,side_safe,brake_thres,dodge_thres,probe_req,fps,simgetimage_s,decode_s,processing_s,loop_s
2,1749230528.95,150,0.032,0.031,0.041,1.311,0.00,0.00,-0.96,0.00,0.06,none,1,0,0,20.57,1.03,0.00,13.73,0.020,0.002,0.0,0.073
3,1749230528.99,150,0.045,0.038,0.056,1.749,0.00,0.00,-0.95,0.00,0.08,none,0,0,0,20.74,1.04,0.00,19.84,0.020,0.002,0.0,0.050
4,1749230529.04,150,0.062,0.058,0.077,2.141,0.00,0.00,-0.95,0.00,0.08,none,0,0,0,20.78,1.04,0.00,19.96,0.020,0.002,0.0,0.050
5,1749230529.09,150,0.071,0.065,0.086,2.041,0.00,0.00,-0.95,0.00,0.07,none,0,0,0,20.73,1.04,0.00,19.87,0.022,0.002,0.0,0.050
6,1749230529.14,150,0.078,0.068,0.094,2.284,0.00,0.00,-0.94,0.00,0.06,none,0,0,0,20.64,1.03,0.00,19.81,0.020,0.002,0.0,0.050
7,1749230529.19,150,0.078,0.070,0.095,1.843,0.00,0.00,-0.94,0.00,0.05,none,0,0,0,20.56,1.03,0.00,19.97,0.018,0.002,0.0,0.050
8,1749230529.24,150,0.080,0.072,0.095,1.833,0.00,0.00,-0.94,0.00,0.04,none,0,0,0,20.46,1.02,0.00,19.95,0.020,0.002,0.0,0.050
9,1749230529.29,150,0.080,0.071,0.093,1.397,0.00,0.00,-0.94,0.00,0.04,none,0,0,0,20.39,1.02,0.00,19.86,0.020,0.002,0.0,0.050
10,1749230529.34,150,0.078,0.067,0.090,1.211,0.00,0.00,-0.93,0.00,0.03,none,0,0,0,20.32,1.02,0.00,19.82,0.019,0.002,0.0,0.050
11,1749230529.39,150,0.076,0.066,0.087,1.049,0.00,0.00,-0.93,0.00,0.02,none,0,0,0,20.25,1.01,0.00,19.87,0.023,0.002,0.0,0.050
