frame,time,features,flow_left,flow_center,flow_right,flow_std,pos_x,pos_y,pos_z,yaw,speed,state,collided,brake_thres,dodge_thres,probe_req,fps,simgetimage_s,decode_s,processing_s,loop_s
2,1749105004.35,75,0.030,0.023,0.044,1.747,0.00,0.00,-0.95,0.00,0.07,none,1,35.78,5.16,0.00,19.80,0.020,0.020,0.0,0.051
3,1749105004.41,75,0.040,0.049,0.071,1.791,0.00,0.00,-0.95,0.00,0.08,none,0,36.14,5.23,0.00,19.97,0.020,0.020,0.0,0.051
4,1749105004.46,75,0.063,0.063,0.100,2.377,0.00,0.00,-0.95,0.00,0.08,none,0,36.16,5.23,0.00,19.79,0.023,0.023,0.0,0.052
5,1749105004.51,75,0.078,0.065,0.114,2.270,0.00,0.00,-0.94,0.00,0.07,none,0,36.06,5.21,0.00,19.82,0.023,0.023,0.0,0.052
6,1749105004.56,75,0.083,0.069,0.116,2.307,0.00,0.00,-0.94,0.00,0.06,none,0,35.93,5.19,0.00,19.95,0.021,0.021,0.0,0.051
7,1749105004.61,75,0.097,0.080,0.134,2.253,0.00,0.00,-0.94,0.00,0.05,none,0,35.79,5.16,0.00,19.95,0.021,0.021,0.0,0.051
8,1749105004.66,75,0.100,0.076,0.137,1.722,0.00,0.00,-0.93,0.00,0.04,none,0,35.65,5.13,0.00,19.81,0.022,0.022,0.0,0.051
9,1749105004.72,75,0.093,0.068,0.125,1.542,0.00,0.00,-0.93,0.00,0.03,none,0,35.54,5.11,0.00,19.85,0.021,0.021,0.0,0.051
10,1749105004.77,75,0.077,0.062,0.109,1.173,0.00,0.00,-0.93,0.00,0.03,none,0,35.43,5.09,0.00,19.84,0.020,0.020,0.0,0.052
11,1749105004.82,75,0.063,0.052,0.098,1.007,0.00,0.00,-0.93,0.00,0.02,none,0,35.34,5.07,0.00,19.97,0.020,0.020,0.0,0.051
12,1749105004.87,75,0.052,0.042,0.081,0.849,0.00,0.00,-0.93,0.00,0.02,none,0,35.26,5.05,0.00,19.95,0.024,0.024,0.0,0.051
13,1749105004.92,75,0.045,0.037,0.071,1.358,0.00,0.00,-0.93,0.00,0.01,none,0,35.19,5.04,0.00,19.80,0.021,0.021,0.0,0.052
14,1749105004.97,75,0.036,0.031,0.058,0.513,0.00,0.00,-0.93,0.00,0.01,none,0,35.13,5.03,0.00,19.85,0.023,0.023,0.0,0.052
