frame,time,features,flow_left,flow_center,flow_right,flow_std,pos_x,pos_y,pos_z,yaw,speed,state,collided,brake_thres,dodge_thres,probe_req,fps,simgetimage_s,decode_s,processing_s,loop_s
2,1749129990.76,75,0.041,0.022,0.052,1.947,0.00,0.00,-0.96,0.00,0.06,none,1,20.57,3.11,0.00,13.91,0.023,0.023,0.0,0.072
3,1749129990.80,75,0.043,0.034,0.059,1.260,0.00,0.00,-0.96,0.00,0.08,none,0,20.74,3.15,0.00,19.90,0.023,0.023,0.0,0.050
4,1749129990.85,75,0.063,0.044,0.080,2.043,0.00,0.00,-0.95,0.00,0.08,none,0,20.78,3.16,0.00,19.91,0.024,0.024,0.0,0.050
5,1749129990.90,75,0.070,0.058,0.100,2.587,0.00,0.00,-0.95,0.00,0.07,none,0,20.73,3.15,0.00,19.79,0.024,0.024,0.0,0.051
6,1749129990.95,75,0.077,0.058,0.112,2.452,0.00,0.00,-0.95,0.00,0.06,none,0,20.65,3.13,0.00,19.97,0.023,0.023,0.0,0.050
7,1749129991.00,75,0.081,0.061,0.115,1.980,0.00,0.00,-0.94,0.00,0.05,none,0,20.56,3.11,0.00,19.90,0.024,0.024,0.0,0.050
8,1749129991.05,75,0.080,0.063,0.112,1.863,0.00,0.00,-0.94,0.00,0.04,none,0,20.47,3.09,0.00,19.94,0.024,0.024,0.0,0.050
9,1749129991.10,75,0.081,0.064,0.111,1.711,0.00,0.00,-0.94,0.00,0.04,none,0,20.39,3.08,0.00,19.98,0.026,0.026,0.0,0.050
10,1749129991.15,75,0.077,0.063,0.107,1.608,0.00,0.00,-0.94,0.00,0.03,none,0,20.32,3.06,0.00,19.95,0.022,0.022,0.0,0.050
11,1749129991.20,75,0.074,0.061,0.103,1.035,0.00,0.00,-0.94,0.00,0.02,none,0,20.26,3.05,0.00,19.85,0.022,0.022,0.0,0.050
12,1749129991.25,75,0.075,0.061,0.104,0.908,0.00,0.00,-0.93,0.00,0.02,none,0,20.20,3.04,0.00,19.93,0.023,0.023,0.0,0.050
13,1749129991.30,75,0.075,0.061,0.102,0.964,0.00,0.00,-0.93,0.00,0.01,none,0,20.15,3.03,0.00,19.95,0.022,0.022,0.0,0.050
14,1749129991.35,75,0.067,0.056,0.094,0.692,0.00,0.00,-0.93,0.00,0.01,none,0,20.11,3.02,0.00,19.92,0.022,0.022,0.0,0.050
15,1749129991.40,75,0.059,0.049,0.083,0.775,0.00,0.00,-0.93,0.00,0.01,none,0,20.07,3.01,0.00,19.96,0.023,0.023,0.0,0.050
16,1749129991.45,75,0.051,0.045,0.070,0.525,0.00,0.00,-0.93,0.00,0.00,none,0,20.04,3.01,0.00,19.98,0.021,0.021,0.0,0.050
17,1749129991.50,75,0.043,0.039,0.060,0.410,0.00,0.00,-0.93,0.00,0.00,none,0,20.01,3.00,0.00,19.87,0.026,0.026,0.0,0.050
18,1749129991.55,75,0.037,0.032,0.052,0.293,0.00,0.00,-0.93,0.00,0.00,none,0,20.02,3.00,0.00,19.94,0.023,0.023,0.0,0.050
19,1749129991.60,75,0.030,0.027,0.044,0.372,0.00,0.00,-0.93,0.00,0.00,none,0,20.04,3.01,0.00,19.84,0.022,0.022,0.0,0.050
20,1749129991.65,75,0.026,0.024,0.039,0.378,0.00,0.00,-0.93,0.00,0.01,none,0,20.06,3.01,0.00,19.90,0.022,0.022,0.0,0.050
21,1749129991.70,75,0.023,0.021,0.036,0.398,0.00,0.00,-0.93,0.00,0.01,none,0,20.07,3.01,0.00,19.90,0.025,0.025,0.0,0.050
22,1749129991.75,75,0.021,0.021,0.033,0.654,0.00,0.00,-0.93,0.00,0.01,none,0,20.09,3.02,0.00,19.81,0.023,0.023,0.0,0.050
23,1749129991.80,75,0.018,0.019,0.031,0.405,0.00,0.00,-0.93,0.00,0.01,none,0,20.10,3.02,0.00,19.79,0.021,0.021,0.0,0.051
24,1749129991.85,75,0.017,0.018,0.030,0.533,0.00,0.00,-0.94,0.00,0.01,none,0,20.11,3.02,0.00,19.97,0.025,0.025,0.0,0.050
25,1749129991.90,75,0.017,0.018,0.028,0.490,0.00,0.00,-0.94,0.00,0.01,none,0,20.11,3.02,0.00,19.91,0.024,0.024,0.0,0.050
26,1749129991.95,75,0.017,0.019,0.028,0.545,0.00,0.00,-0.94,0.00,0.01,none,0,20.12,3.02,0.00,19.79,0.023,0.023,0.0,0.051
27,1749129992.00,75,0.019,0.020,0.030,0.849,0.00,0.00,-0.94,0.00,0.01,none,0,20.12,3.02,0.00,19.86,0.024,0.024,0.0,0.050
28,1749129992.05,75,0.020,0.021,0.032,0.549,0.00,0.00,-0.94,0.00,0.01,none,0,20.13,3.03,0.00,19.82,0.022,0.022,0.0,0.050
29,1749129992.10,75,0.022,0.022,0.033,0.584,0.00,0.00,-0.94,0.00,0.01,none,0,20.13,3.03,0.00,19.81,0.023,0.023,0.0,0.050
30,1749129992.15,75,0.023,0.023,0.034,0.607,0.00,0.00,-0.94,0.00,0.01,none,0,20.13,3.03,0.00,19.90,0.024,0.024,0.0,0.050
31,1749129992.20,75,0.024,0.023,0.035,0.598,0.00,0.00,-0.94,0.00,0.01,none,0,20.13,3.03,0.00,19.95,0.023,0.023,0.0,0.050
32,1749129992.25,75,0.023,0.023,0.035,0.550,0.00,0.00,-0.94,0.00,0.01,none,0,20.13,3.03,0.00,19.88,0.022,0.022,0.0,0.050
33,1749129992.30,75,0.024,0.024,0.036,0.578,0.00,0.00,-0.94,0.00,0.01,none,0,20.13,3.03,0.00,19.95,0.022,0.022,0.0,0.050
34,1749129992.35,75,0.025,0.026,0.035,1.155,0.00,0.00,-0.94,0.00,0.01,none,0,20.13,3.03,0.00,19.93,0.021,0.021,0.0,0.050
35,1749129992.40,75,0.026,0.027,0.037,0.737,0.00,0.00,-0.94,0.00,0.01,none,0,20.13,3.03,0.00,19.98,0.022,0.022,0.0,0.050
36,1749129992.45,75,0.026,0.027,0.038,1.013,0.00,0.00,-0.94,0.00,0.01,none,0,20.13,3.03,0.00,19.90,0.020,0.020,0.0,0.050
37,1749129992.50,75,0.025,0.026,0.037,0.567,0.00,0.00,-0.94,0.00,0.01,none,0,20.12,3.02,0.00,19.86,0.023,0.023,0.0,0.050
38,1749129992.56,75,0.026,0.026,0.039,0.856,0.00,0.00,-0.94,0.00,0.01,none,0,20.12,3.02,0.00,19.78,0.023,0.023,0.0,0.051
39,1749129992.61,75,0.025,0.027,0.038,0.522,0.00,0.00,-0.94,0.00,0.01,none,0,20.12,3.02,0.00,19.76,0.022,0.022,0.0,0.051
40,1749129992.66,75,0.025,0.028,0.037,1.014,0.00,0.00,-0.95,0.00,0.01,none,0,20.12,3.02,0.00,19.93,0.024,0.024,0.0,0.050
41,1749129992.71,75,0.025,0.028,0.037,0.649,0.00,0.00,-0.95,0.00,0.01,none,0,20.11,3.02,0.00,19.96,0.022,0.022,0.0,0.050
42,1749129992.76,75,0.025,0.027,0.036,0.573,0.00,0.00,-0.95,0.00,0.00,resume_reinforce,0,20.11,3.02,0.00,19.86,0.022,0.022,0.0,0.050
43,1749129992.81,75,0.107,0.092,0.114,12.394,0.00,0.00,-0.95,-0.00,0.03,none,0,20.35,3.07,0.00,19.87,0.023,0.023,0.0,0.050
44,1749129992.86,74,1.307,0.931,1.323,191.966,0.00,-0.00,-0.95,-0.00,0.08,none,0,20.48,3.10,0.00,19.83,0.022,0.022,0.0,0.050
45,1749129992.91,74,2.050,1.568,2.283,131.670,0.01,-0.00,-0.95,-0.00,0.18,none,0,21.40,3.28,0.00,19.80,0.020,0.020,0.0,0.051
