frame,time,features,flow_left,flow_center,flow_right,flow_std,pos_x,pos_y,pos_z,yaw,speed,state,collided,obstacle,side_safe,brake_thres,dodge_thres,probe_req,fps,simgetimage_s,decode_s,processing_s,loop_s
2,1749222980.38,75,0.038,0.044,0.054,2.562,0.00,0.00,-0.95,0.00,0.06,none,1,0,1,20.63,2.03,0.00,13.37,0.020,0.002,0.0,0.075
3,1749222980.41,75,0.040,0.047,0.066,1.665,0.00,0.00,-0.95,0.00,0.08,none,0,0,1,20.76,2.04,0.00,19.90,0.019,0.002,0.0,0.050
4,1749222980.46,75,0.057,0.057,0.092,2.327,0.00,0.00,-0.95,0.00,0.08,none,0,0,1,20.78,2.04,0.00,19.91,0.019,0.002,0.0,0.050
5,1749222980.51,75,0.075,0.060,0.107,2.237,0.00,0.00,-0.94,0.00,0.07,none,0,0,1,20.72,2.04,0.00,19.73,0.022,0.002,0.0,0.051
6,1749222980.57,75,0.081,0.065,0.112,2.334,0.00,0.00,-0.94,0.00,0.06,none,0,0,1,20.63,2.03,0.00,19.94,0.021,0.002,0.0,0.050
7,1749222980.62,75,0.085,0.067,0.113,2.266,0.00,0.00,-0.94,0.00,0.05,none,0,0,1,20.54,2.03,0.00,19.90,0.020,0.002,0.0,0.050
8,1749222980.67,75,0.086,0.068,0.114,1.963,0.00,0.00,-0.94,0.00,0.04,none,0,0,1,20.45,2.02,0.00,19.88,0.022,0.002,0.0,0.050
9,1749222980.72,75,0.086,0.065,0.111,1.535,0.00,0.00,-0.93,0.00,0.04,none,0,0,1,20.38,2.02,0.00,19.84,0.021,0.002,0.0,0.050
10,1749222980.77,75,0.081,0.063,0.108,1.316,0.00,0.00,-0.93,0.00,0.03,none,0,0,1,20.31,2.02,0.00,19.87,0.019,0.002,0.0,0.050
11,1749222980.82,75,0.077,0.060,0.104,1.056,0.00,0.00,-0.93,0.00,0.02,none,0,0,1,20.25,2.01,0.00,19.93,0.020,0.002,0.0,0.050
12,1749222980.87,75,0.077,0.060,0.103,0.926,0.00,0.00,-0.93,0.00,0.02,none,0,0,1,20.19,2.01,0.00,19.87,0.020,0.002,0.0,0.050
13,1749222980.92,75,0.075,0.058,0.103,1.458,0.00,0.00,-0.93,0.00,0.01,none,0,0,1,20.14,2.01,0.00,19.92,0.020,0.002,0.0,0.050
14,1749222980.97,75,0.069,0.053,0.092,0.595,0.00,0.00,-0.93,0.00,0.01,none,0,0,1,20.10,2.01,0.00,19.94,0.019,0.002,0.0,0.050
15,1749222981.02,75,0.059,0.048,0.080,0.533,0.00,0.00,-0.93,0.00,0.01,none,0,0,1,20.07,2.00,0.00,19.83,0.019,0.002,0.0,0.050
16,1749222981.07,75,0.050,0.042,0.070,0.562,0.00,0.00,-0.93,0.00,0.00,none,0,0,1,20.03,2.00,0.00,19.83,0.022,0.002,0.0,0.050
17,1749222981.12,75,0.041,0.036,0.061,0.550,0.00,0.00,-0.93,0.00,0.00,none,0,0,1,20.00,2.00,0.00,19.95,0.019,0.002,0.0,0.050
18,1749222981.17,75,0.033,0.030,0.051,0.294,0.00,0.00,-0.93,0.00,0.00,none,0,0,1,20.02,2.00,0.00,19.98,0.022,0.002,0.0,0.050
19,1749222981.22,75,0.026,0.028,0.045,0.444,0.00,0.00,-0.93,0.00,0.00,none,0,0,1,20.04,2.00,0.00,19.81,0.021,0.003,0.0,0.050
20,1749222981.27,75,0.023,0.025,0.040,0.468,0.00,0.00,-0.93,0.00,0.01,none,0,0,1,20.06,2.00,0.00,19.75,0.018,0.002,0.0,0.051
21,1749222981.32,75,0.021,0.023,0.036,0.432,0.00,0.00,-0.93,0.00,0.01,none,0,0,1,20.07,2.00,0.00,19.89,0.021,0.002,0.0,0.050
22,1749222981.37,75,0.019,0.022,0.034,0.496,0.00,0.00,-0.93,0.00,0.01,none,0,0,1,20.09,2.00,0.00,19.92,0.021,0.002,0.0,0.050
23,1749222981.42,75,0.019,0.020,0.029,0.575,0.00,0.00,-0.93,0.00,0.01,none,0,0,1,20.10,2.00,0.00,19.84,0.020,0.002,0.0,0.050
24,1749222981.47,75,0.018,0.020,0.028,0.476,0.00,0.00,-0.93,0.00,0.01,none,0,0,1,20.11,2.01,0.00,19.88,0.021,0.002,0.0,0.050
25,1749222981.52,75,0.017,0.020,0.030,1.117,0.00,0.00,-0.93,0.00,0.01,none,0,0,1,20.11,2.01,0.00,19.85,0.023,0.002,0.0,0.050
26,1749222981.57,75,0.017,0.020,0.031,0.628,0.00,0.00,-0.93,0.00,0.01,none,0,0,1,20.12,2.01,0.00,19.80,0.021,0.002,0.0,0.050
27,1749222981.62,75,0.018,0.021,0.031,0.575,0.00,0.00,-0.93,0.00,0.01,none,0,0,1,20.12,2.01,0.00,19.91,0.021,0.002,0.0,0.050
28,1749222981.67,75,0.019,0.021,0.032,0.497,0.00,0.00,-0.93,0.00,0.01,none,0,0,1,20.13,2.01,0.00,19.94,0.019,0.003,0.0,0.050
29,1749222981.72,75,0.020,0.021,0.034,0.711,0.00,0.00,-0.93,0.00,0.01,none,0,0,1,20.13,2.01,0.00,19.85,0.018,0.003,0.0,0.050
30,1749222981.77,75,0.021,0.022,0.034,0.579,0.00,0.00,-0.93,0.00,0.01,none,0,0,1,20.13,2.01,0.00,19.66,0.018,0.002,0.0,0.051
31,1749222981.82,75,0.021,0.023,0.036,0.661,0.00,0.00,-0.93,0.00,0.01,none,0,0,1,20.13,2.01,0.00,19.79,0.021,0.002,0.0,0.051
32,1749222981.88,75,0.022,0.023,0.037,0.674,0.00,0.00,-0.94,0.00,0.01,none,0,0,1,20.13,2.01,0.00,19.94,0.021,0.002,0.0,0.050
33,1749222981.93,75,0.021,0.024,0.038,0.571,0.00,0.00,-0.94,0.00,0.01,none,0,0,1,20.13,2.01,0.00,19.92,0.020,0.002,0.0,0.050
34,1749222981.98,75,0.022,0.024,0.038,0.683,0.00,0.00,-0.94,0.00,0.01,none,0,0,1,20.13,2.01,0.00,19.82,0.020,0.002,0.0,0.050
35,1749222982.03,75,0.023,0.024,0.038,0.693,0.00,0.00,-0.94,0.00,0.01,none,0,0,1,20.13,2.01,0.00,19.93,0.025,0.002,0.0,0.050
36,1749222982.08,75,0.023,0.024,0.039,0.589,0.00,0.00,-0.94,0.00,0.01,none,0,0,1,20.13,2.01,0.00,19.87,0.023,0.002,0.0,0.050
37,1749222982.13,75,0.024,0.024,0.039,0.668,0.00,0.00,-0.94,0.00,0.01,none,0,0,1,20.12,2.01,0.00,19.89,0.018,0.002,0.0,0.050
38,1749222982.18,75,0.024,0.024,0.039,0.627,0.00,0.00,-0.94,0.00,0.01,none,0,0,1,20.12,2.01,0.00,19.79,0.019,0.002,0.0,0.051
39,1749222982.23,75,0.023,0.024,0.038,0.494,0.00,0.00,-0.94,0.00,0.01,none,0,0,1,20.12,2.01,0.00,19.85,0.019,0.002,0.0,0.050
