frame,time,features,flow_left,flow_center,flow_right
2,1748876638.43,150,311.317,281.074,109.471
3,1748876638.54,130,209.691,189.085,102.731
4,1748876638.65,125,142.612,129.213,71.151
5,1748876638.77,121,110.797,100.542,57.260
6,1748876638.88,121,92.200,83.877,49.552
7,1748876639.99,117,40.904,33.595,33.210
8,1748876641.61,116,24.967,17.135,17.160
9,1748876643.22,117,26.864,17.304,17.839
10,1748876644.83,119,25.878,16.008,16.938
11,1748876646.44,119,23.771,13.760,14.819
