frame,time,features,flow_left,flow_center,flow_right,speed
2,1748963019.36,75,0.115,0.055,0.119,0.07
3,1748963019.46,75,0.156,0.072,0.157,0.06
4,1748963019.57,75,0.162,0.075,0.165,0.04
5,1748963019.67,75,0.144,0.064,0.142,1.84
6,1748963021.78,75,3.970,4.009,6.660,1.85
7,1748963021.88,75,5.688,9.087,8.897,1.82
8,1748963021.99,75,9.175,8.564,9.994,1.81
