frame,time,features,flow_left,flow_center,flow_right,flow_std,pos_x,pos_y,pos_z,yaw,speed,state,collided,brake_thres,dodge_thres,probe_req,fps,simgetimage_s,decode_s,processing_s,loop_s
18,1749115636.80,75,0.033,0.029,0.055,0.343,0.00,0.00,-0.93,0.00,0.00,none,0,20.02,3.00,0.00,19.95,0.022,0.022,0.0,0.050
19,1749115636.85,75,0.027,0.026,0.048,0.391,0.00,0.00,-0.93,0.00,0.00,none,0,20.04,3.01,0.00,19.80,0.022,0.022,0.0,0.050
20,1749115636.90,75,0.024,0.024,0.043,0.495,0.00,0.00,-0.93,0.00,0.01,none,0,20.06,3.01,0.00,19.89,0.022,0.022,0.0,0.050
21,1749115636.95,75,0.023,0.022,0.038,0.496,0.00,0.00,-0.93,0.00,0.01,none,0,20.07,3.01,0.00,19.83,0.024,0.024,0.0,0.050
22,1749115637.00,75,0.022,0.021,0.035,0.469,0.00,0.00,-0.93,0.00,0.01,none,0,20.09,3.02,0.00,19.84,0.022,0.022,0.0,0.050
23,1749115637.05,75,0.020,0.020,0.033,0.380,0.00,0.00,-0.93,0.00,0.01,none,0,20.10,3.02,0.00,19.89,0.024,0.024,0.0,0.050
24,1749115637.10,75,0.019,0.019,0.031,1.227,0.00,0.00,-0.93,0.00,0.01,none,0,20.11,3.02,0.00,19.86,0.023,0.023,0.0,0.050
25,1749115637.15,75,0.019,0.019,0.031,0.649,0.00,0.00,-0.93,0.00,0.01,none,0,20.11,3.02,0.00,19.82,0.021,0.021,0.0,0.050
26,1749115637.20,75,0.019,0.020,0.031,0.557,0.00,0.00,-0.93,0.00,0.01,none,0,20.12,3.02,0.00,19.87,0.021,0.021,0.0,0.050
27,1749115637.25,75,0.020,0.020,0.031,0.574,0.00,0.00,-0.93,0.00,0.01,none,0,20.12,3.02,0.00,19.94,0.021,0.021,0.0,0.050
28,1749115637.30,75,0.020,0.021,0.034,0.750,0.00,0.00,-0.93,0.00,0.01,none,0,20.13,3.03,0.00,19.91,0.022,0.022,0.0,0.050
29,1749115637.35,75,0.021,0.021,0.035,0.505,0.00,0.00,-0.93,0.00,0.01,none,0,20.13,3.03,0.00,19.94,0.022,0.022,0.0,0.050
30,1749115637.40,75,0.021,0.023,0.037,0.818,0.00,0.00,-0.93,0.00,0.01,none,0,20.13,3.03,0.00,19.85,0.025,0.025,0.0,0.050
31,1749115637.45,75,0.021,0.023,0.037,0.516,0.00,0.00,-0.94,0.00,0.01,none,0,20.13,3.03,0.00,19.96,0.019,0.019,0.0,0.050
32,1749115637.50,75,0.021,0.023,0.039,0.670,0.00,0.00,-0.94,0.00,0.01,none,0,20.13,3.03,0.00,19.96,0.023,0.023,0.0,0.050
33,1749115637.56,75,0.022,0.023,0.040,0.606,0.00,0.00,-0.94,0.00,0.01,none,0,20.13,3.03,0.00,19.98,0.027,0.027,0.0,0.050
34,1749115637.61,75,0.023,0.023,0.039,0.799,0.00,0.00,-0.94,0.00,0.01,none,0,20.13,3.03,0.00,19.84,0.022,0.022,0.0,0.050
35,1749115637.66,75,0.024,0.024,0.039,0.655,0.00,0.00,-0.94,0.00,0.01,none,0,20.13,3.03,0.00,19.91,0.023,0.023,0.0,0.050
36,1749115637.71,75,0.024,0.024,0.039,0.630,0.00,0.00,-0.94,0.00,0.01,none,0,20.13,3.03,0.00,19.95,0.023,0.023,0.0,0.050
37,1749115637.76,75,0.024,0.023,0.040,0.651,0.00,0.00,-0.94,0.00,0.01,none,0,20.12,3.02,0.00,19.92,0.020,0.020,0.0,0.050
38,1749115637.81,75,0.025,0.024,0.038,0.553,0.00,0.00,-0.94,0.00,0.01,none,0,20.12,3.02,0.00,19.85,0.021,0.021,0.0,0.050
39,1749115637.86,75,0.025,0.024,0.039,0.582,0.00,0.00,-0.94,0.00,0.01,none,0,20.12,3.02,0.00,19.90,0.022,0.022,0.0,0.050
40,1749115637.91,75,0.025,0.022,0.038,0.654,0.00,0.00,-0.94,0.00,0.01,none,0,20.12,3.02,0.00,19.96,0.022,0.022,0.0,0.050
41,1749115637.96,75,0.025,0.025,0.038,1.188,0.00,0.00,-0.94,0.00,0.01,none,0,20.11,3.02,0.00,19.92,0.021,0.021,0.0,0.050
42,1749115638.01,75,0.025,0.025,0.038,0.547,0.00,0.00,-0.94,0.00,0.00,resume_reinforce,0,20.11,3.02,0.00,19.83,0.021,0.021,0.0,0.050
43,1749115638.06,75,0.104,0.087,0.118,12.986,0.00,0.00,-0.94,0.00,0.03,none,0,20.34,3.07,0.00,19.95,0.023,0.023,0.0,0.050
44,1749115638.11,74,1.256,0.840,1.409,193.601,0.00,0.00,-0.94,-0.00,0.08,none,0,20.53,3.11,0.00,19.88,0.022,0.022,0.0,0.050
45,1749115638.16,74,2.031,1.464,2.359,132.715,0.01,0.00,-0.94,-0.00,0.18,none,0,21.46,3.29,0.00,19.84,0.022,0.022,0.0,0.050
46,1749115638.21,74,2.675,1.991,2.986,88.921,0.02,0.00,-0.95,0.00,0.29,none,0,22.56,3.51,0.00,19.95,0.025,0.025,0.0,0.050
47,1749115638.26,75,3.011,2.276,3.325,53.467,0.03,0.00,-0.96,0.00,0.37,none,0,23.41,3.68,0.00,19.96,0.021,0.021,0.0,0.050
48,1749115638.31,75,3.242,2.458,3.549,29.928,0.05,0.00,-0.97,0.00,0.46,none,0,24.34,3.87,0.00,19.95,0.023,0.023,0.0,0.050
49,1749115638.36,75,3.343,2.529,3.643,11.325,0.07,0.00,-0.98,0.00,0.54,none,0,25.12,4.02,0.00,19.91,0.023,0.023,0.0,0.050
50,1749115638.41,75,3.399,2.544,3.714,9.800,0.10,0.00,-0.99,0.00,0.61,none,0,25.97,4.19,0.00,19.89,0.025,0.025,0.0,0.050
51,1749115638.46,75,3.515,2.601,3.851,16.968,0.13,0.00,-1.00,0.00,0.69,none,0,26.65,4.33,0.00,19.95,0.020,0.020,0.0,0.050
52,1749115638.51,75,3.671,2.705,4.041,18.936,0.16,0.00,-1.01,0.00,0.77,none,0,27.41,4.48,0.00,19.87,0.024,0.024,0.0,0.050
53,1749115638.56,75,3.788,2.774,4.190,25.230,0.20,0.00,-1.02,0.00,0.84,none,0,28.15,4.63,0.00,19.94,0.023,0.023,0.0,0.050
54,1749115638.61,75,2.822,2.157,3.110,25.417,0.25,0.00,-1.03,0.00,0.91,none,0,28.83,4.77,0.00,19.88,0.023,0.023,0.0,0.050
55,1749115638.66,74,2.254,1.682,2.382,25.385,0.29,0.00,-1.04,0.00,0.98,none,0,29.56,4.91,0.00,19.90,0.024,0.024,0.0,0.050
56,1749115638.71,75,1.827,1.304,1.997,28.610,0.34,0.00,-1.04,0.00,1.04,none,0,30.15,5.03,0.00,19.79,0.022,0.022,0.0,0.051
57,1749115638.76,75,1.712,1.171,1.929,29.284,0.40,0.00,-1.05,0.00,1.10,none,0,30.78,5.16,0.00,19.86,0.021,0.021,0.0,0.050
58,1749115638.81,74,1.742,1.167,2.038,30.319,0.45,0.00,-1.05,0.00,1.16,none,0,31.42,5.28,0.00,19.93,0.024,0.024,0.0,0.050
59,1749115638.86,75,1.878,1.237,2.219,31.393,0.51,0.00,-1.05,0.00,1.22,none,0,31.96,5.39,0.00,19.86,0.021,0.021,0.0,0.050
60,1749115638.91,75,2.060,1.361,2.423,31.458,0.57,0.00,-1.06,0.00,1.27,none,0,32.47,5.49,0.00,19.95,0.020,0.020,0.0,0.050
61,1749115638.96,74,2.205,1.435,2.553,32.795,0.64,0.00,-1.06,0.00,1.32,none,0,32.98,5.60,0.00,19.78,0.022,0.022,0.0,0.051
62,1749115639.01,73,2.482,1.459,2.651,97.207,0.71,0.00,-1.06,0.00,1.36,none,0,33.46,5.69,0.00,19.88,0.021,0.021,0.0,0.050
63,1749115639.06,74,2.682,1.455,2.672,75.671,0.78,0.00,-1.06,0.00,1.41,none,0,33.90,5.78,0.00,19.96,0.021,0.021,0.0,0.050
64,1749115639.11,74,2.849,1.429,2.724,89.356,0.85,0.00,-1.06,0.00,1.44,none,0,34.30,5.86,0.00,19.96,0.022,0.022,0.0,0.050
65,1749115639.16,75,3.043,1.399,2.748,72.753,0.92,0.00,-1.06,0.00,1.48,none,0,34.73,5.95,0.00,19.97,0.025,0.025,0.0,0.050
66,1749115639.21,73,3.204,1.371,2.729,43.448,0.99,0.00,-1.06,0.00,1.52,none,0,35.03,6.01,0.00,19.93,0.022,0.022,0.0,0.050
67,1749115639.26,70,3.437,1.327,2.680,45.389,1.07,0.00,-1.07,0.00,1.55,none,0,35.37,6.07,0.00,19.87,0.022,0.022,0.0,0.050
68,1749115639.31,75,3.634,1.248,2.563,43.416,1.15,0.00,-1.07,0.00,1.58,none,0,35.67,6.13,0.00,19.93,0.021,0.021,0.0,0.050
69,1749115639.36,75,3.897,1.211,2.525,48.466,1.23,0.00,-1.07,0.00,1.61,none,0,35.99,6.20,0.00,19.95,0.024,0.024,0.0,0.050
70,1749115639.41,73,4.156,1.163,2.467,51.278,1.31,0.00,-1.07,0.00,1.63,none,0,36.26,6.25,0.00,19.92,0.023,0.023,0.0,0.050
71,1749115639.46,74,4.312,1.108,2.440,50.862,1.39,0.00,-1.06,0.00,1.66,none,0,36.49,6.30,0.00,19.83,0.020,0.020,0.0,0.050
72,1749115639.52,74,4.274,1.074,2.411,48.102,1.48,0.00,-1.06,0.00,1.68,none,0,36.75,6.35,0.00,19.88,0.023,0.023,0.0,0.050
73,1749115639.57,75,4.286,1.041,2.376,48.484,1.57,0.00,-1.06,0.00,1.70,none,0,36.96,6.39,0.00,19.84,0.024,0.024,0.0,0.050
74,1749115639.62,74,4.379,1.025,2.346,51.862,3.18,1.17,-1.24,-0.20,0.92,dodge_right,0,37.18,6.44,0.00,0.30,0.024,0.024,0.0,3.280
75,1749115642.90,72,6.079,3.320,3.710,7.704,3.18,1.22,-1.24,-0.20,0.93,resume,0,29.25,4.85,0.00,19.81,0.022,0.022,0.0,0.050
76,1749115642.95,74,6.061,3.334,3.765,55.573,3.18,1.27,-1.24,-0.16,0.92,none,0,29.26,4.85,0.00,19.88,0.023,0.023,0.0,0.050
77,1749115643.00,75,6.719,4.475,4.833,269.310,3.18,1.31,-1.24,-0.07,0.91,none,0,29.16,4.83,0.00,19.79,0.022,0.022,0.0,0.051
78,1749115643.05,73,7.332,5.010,5.375,124.931,3.19,1.36,-1.25,0.03,0.91,none,0,29.11,4.82,0.00,19.95,0.023,0.023,0.0,0.050
79,1749115643.10,75,7.621,5.432,5.660,94.868,3.20,1.40,-1.26,0.10,0.91,none,0,29.13,4.83,0.00,19.85,0.021,0.021,0.0,0.050
80,1749115643.15,75,7.755,5.729,5.834,56.302,3.21,1.44,-1.28,0.15,0.92,none,0,29.18,4.84,0.00,19.68,0.025,0.025,0.0,0.051
81,1749115643.20,75,7.690,5.867,5.823,27.187,3.23,1.48,-1.29,0.16,0.93,none,0,29.24,4.85,0.00,19.95,0.021,0.021,0.0,0.050
82,1749115643.25,74,7.555,5.906,5.747,23.033,3.26,1.51,-1.31,0.14,0.94,none,0,29.35,4.87,0.00,19.96,0.024,0.024,0.0,0.050
83,1749115643.30,75,7.322,5.883,5.730,23.404,3.29,1.55,-1.33,0.11,0.96,none,0,29.51,4.90,0.00,19.78,0.024,0.024,0.0,0.051
84,1749115643.35,75,7.130,5.919,5.745,18.887,3.32,1.58,-1.34,0.06,0.98,none,0,29.72,4.94,0.00,19.78,0.024,0.024,0.0,0.051
85,1749115643.40,75,5.312,3.655,4.388,21.091,3.35,1.61,-1.36,0.01,1.01,none,0,29.96,4.99,0.00,19.96,0.019,0.019,0.0,0.050
86,1749115643.45,75,5.289,3.708,4.363,24.188,3.39,1.64,-1.37,-0.05,1.04,none,0,30.28,5.06,0.00,19.84,0.019,0.019,0.0,0.050
87,1749115643.50,75,4.530,2.666,3.324,23.848,3.44,1.67,-1.39,-0.10,1.08,none,0,30.66,5.13,0.00,19.84,0.024,0.024,0.0,0.050
88,1749115643.55,75,3.805,2.241,2.807,28.686,3.48,1.69,-1.40,-0.13,1.12,none,0,31.06,5.21,0.00,19.84,0.024,0.024,0.0,0.050
89,1749115643.60,75,3.346,1.904,2.507,31.267,3.54,1.71,-1.41,-0.16,1.16,none,0,31.43,5.29,0.00,19.95,0.021,0.021,0.0,0.050
90,1749115643.65,75,3.069,1.723,2.325,29.599,3.59,1.74,-1.42,-0.18,1.20,none,0,31.86,5.37,0.00,19.79,0.022,0.022,0.0,0.051
91,1749115643.70,74,3.070,1.705,2.309,28.933,3.65,1.76,-1.42,-0.19,1.25,none,0,32.33,5.47,0.00,19.80,0.025,0.025,0.0,0.051
92,1749115643.75,73,3.167,1.765,2.375,32.982,3.71,1.78,-1.43,-0.19,1.29,none,0,32.76,5.55,0.00,19.89,0.024,0.024,0.0,0.050
93,1749115643.80,74,3.311,1.859,2.428,40.896,3.77,1.79,-1.44,-0.18,1.33,none,0,33.16,5.63,0.00,19.79,0.021,0.021,0.0,0.051
94,1749115643.85,74,3.375,1.905,2.468,30.854,3.83,1.81,-1.44,-0.16,1.37,none,0,33.57,5.71,0.00,19.92,0.022,0.022,0.0,0.050
95,1749115643.90,75,3.385,1.919,2.539,29.786,3.90,1.83,-1.45,-0.14,1.41,none,0,33.94,5.79,0.00,19.94,0.023,0.023,0.0,0.050
96,1749115643.95,75,3.357,1.880,2.674,41.496,3.97,1.84,-1.45,-0.12,1.44,none,0,34.32,5.86,0.00,19.95,0.024,0.024,0.0,0.050
97,1749115644.00,75,3.253,1.817,2.899,36.626,4.04,1.85,-1.45,-0.09,1.48,none,0,34.66,5.93,0.00,19.79,0.021,0.021,0.0,0.051
98,1749115644.05,75,3.186,1.751,3.291,70.675,4.12,1.87,-1.45,-0.06,1.51,none,0,34.98,6.00,0.00,19.78,0.021,0.021,0.0,0.051
99,1749115644.10,75,3.115,1.704,3.517,38.004,4.19,1.88,-1.46,-0.04,1.54,none,0,35.34,6.07,0.00,19.91,0.024,0.024,0.0,0.050
100,1749115644.15,74,3.016,1.626,3.701,36.029,4.27,1.89,-1.46,-0.02,1.57,none,0,35.63,6.13,0.00,19.88,0.023,0.023,0.0,0.050
101,1749115644.20,75,2.910,1.546,3.972,42.315,4.35,1.90,-1.46,0.00,1.60,none,0,35.90,6.18,0.00,19.76,0.022,0.022,0.0,0.051
102,1749115644.26,75,2.809,1.478,4.215,36.632,4.43,1.91,-1.46,0.02,1.62,none,0,36.17,6.23,0.00,19.85,0.024,0.024,0.0,0.050
103,1749115644.31,75,2.725,1.428,4.313,34.393,4.51,1.92,-1.46,0.03,1.65,none,0,36.42,6.28,0.00,19.81,0.024,0.024,0.0,0.050
104,1749115644.36,75,2.610,1.381,4.398,31.542,4.60,1.93,-1.46,0.04,1.67,none,0,36.66,6.33,0.00,19.85,0.023,0.023,0.0,0.050
105,1749115644.41,75,2.518,1.302,4.485,35.813,4.68,1.94,-1.47,0.04,1.69,none,0,36.88,6.38,0.00,19.85,0.024,0.024,0.0,0.050
106,1749115644.46,75,2.420,1.241,4.562,39.516,6.22,0.86,-1.67,0.36,0.92,dodge_left,0,37.07,6.41,0.00,0.44,0.022,0.022,0.0,2.268
107,1749115646.72,75,3.409,3.958,4.979,7.421,6.22,0.81,-1.67,0.36,0.92,resume,0,29.23,4.85,0.00,19.92,0.027,0.027,0.0,0.050
108,1749115646.78,75,3.289,3.902,4.600,35.002,6.23,0.77,-1.67,0.33,0.92,none,0,29.25,4.85,0.00,19.95,0.023,0.023,0.0,0.050
109,1749115646.82,75,4.177,4.746,5.981,221.071,6.23,0.72,-1.67,0.23,0.91,none,0,29.17,4.83,0.00,19.98,0.025,0.025,0.0,0.050
110,1749115646.88,75,4.712,5.311,6.867,154.914,6.24,0.68,-1.67,0.11,0.91,none,0,29.12,4.82,0.00,19.95,0.022,0.022,0.0,0.050
111,1749115646.93,74,5.141,5.758,7.380,104.115,6.25,0.64,-1.69,0.01,0.92,none,0,29.15,4.83,0.00,19.81,0.026,0.026,0.0,0.050
112,1749115646.98,75,5.271,6.029,7.525,54.569,6.27,0.60,-1.70,-0.06,0.92,none,0,29.22,4.84,0.00,19.95,0.030,0.030,0.0,0.050
113,1749115647.03,74,5.286,6.142,7.582,37.953,6.29,0.56,-1.72,-0.11,0.93,none,0,29.31,4.86,0.00,19.97,0.023,0.023,0.0,0.050
114,1749115647.08,75,5.239,6.155,7.493,26.334,6.31,0.52,-1.73,-0.12,0.95,none,0,29.43,4.89,0.00,19.91,0.023,0.023,0.0,0.050
115,1749115647.13,75,5.188,6.143,7.306,27.635,6.34,0.49,-1.75,-0.11,0.97,none,0,29.61,4.92,0.00,19.96,0.022,0.022,0.0,0.050
116,1749115647.18,75,5.164,6.130,7.112,28.576,6.37,0.46,-1.76,-0.09,0.99,none,0,29.82,4.96,0.00,19.97,0.025,0.025,0.0,0.050
117,1749115647.23,75,4.127,3.383,6.580,32.106,6.41,0.43,-1.78,-0.05,1.02,none,0,30.09,5.02,0.00,19.94,0.025,0.025,0.0,0.050
118,1749115647.28,75,4.166,3.428,6.666,29.050,6.45,0.40,-1.79,-0.01,1.05,none,0,30.39,5.08,0.00,19.82,0.024,0.024,0.0,0.050
119,1749115647.33,74,3.256,2.594,5.256,40.768,6.50,0.37,-1.80,0.03,1.09,none,0,30.76,5.15,0.00,19.89,0.025,0.025,0.0,0.050
120,1749115647.38,74,2.692,2.058,4.363,37.891,6.54,0.35,-1.81,0.07,1.12,none,0,31.13,5.23,0.00,19.96,0.024,0.024,0.0,0.050
121,1749115647.43,75,2.291,1.656,3.807,41.290,6.59,0.32,-1.82,0.10,1.17,none,0,31.54,5.31,0.00,19.89,0.024,0.024,0.0,0.050
122,1749115647.48,73,2.176,1.418,3.601,44.404,6.65,0.30,-1.83,0.13,1.21,none,0,31.94,5.39,0.00,19.94,0.024,0.024,0.0,0.050
123,1749115647.53,75,2.245,1.335,3.570,43.708,6.71,0.28,-1.84,0.15,1.25,none,0,32.37,5.47,0.00,19.96,0.023,0.023,0.0,0.050
124,1749115647.58,73,2.378,1.353,3.655,41.516,6.77,0.26,-1.85,0.15,1.29,none,0,32.80,5.56,0.00,19.96,0.025,0.025,0.0,0.050
125,1749115647.63,74,2.497,1.436,3.735,34.586,6.83,0.24,-1.85,0.15,1.33,none,0,33.21,5.64,0.00,19.93,0.024,0.024,0.0,0.050
126,1749115647.68,73,2.606,1.518,3.859,51.952,6.89,0.22,-1.86,0.15,1.37,none,0,33.57,5.71,0.00,19.79,0.022,0.022,0.0,0.051
127,1749115647.73,74,2.699,1.550,3.826,36.289,6.96,0.21,-1.86,0.13,1.41,none,0,33.99,5.80,0.00,19.91,0.025,0.025,0.0,0.050
128,1749115647.78,75,2.759,1.542,3.805,39.739,7.03,0.19,-1.87,0.12,1.45,none,0,34.32,5.86,0.00,19.78,0.022,0.022,0.0,0.051
129,1749115647.83,75,2.852,1.532,3.717,41.936,7.11,0.18,-1.87,0.10,1.48,none,0,34.70,5.94,0.00,19.80,0.022,0.022,0.0,0.051
130,1749115647.88,74,2.988,1.493,3.600,37.985,7.18,0.17,-1.87,0.08,1.51,none,0,35.02,6.00,0.00,19.89,0.021,0.021,0.0,0.050
131,1749115647.93,75,3.064,1.455,3.457,43.477,7.25,0.15,-1.87,0.05,1.55,none,0,35.34,6.07,0.00,19.83,0.023,0.023,0.0,0.050
132,1749115647.98,75,3.077,1.411,3.327,40.809,8.74,-1.00,-2.04,0.07,0.05,dodge_left,1,35.65,6.13,0.00,0.31,0.023,0.023,0.0,3.270
133,1749115651.25,73,5.730,4.399,6.580,9.069,8.74,-1.00,-2.04,0.06,0.06,resume,1,20.58,3.12,0.00,19.93,0.024,0.024,0.0,0.050
134,1749115651.30,75,5.495,4.281,6.287,11.943,8.74,-1.00,-2.04,0.11,0.02,none,1,20.26,3.05,0.00,19.92,0.021,0.021,0.0,0.050
135,1749115651.35,74,5.847,4.645,6.520,93.576,8.74,-1.00,-2.04,0.16,0.04,none,1,20.30,3.06,0.00,19.86,0.021,0.021,0.0,0.050
136,1749115651.40,73,6.237,5.025,6.644,97.717,8.74,-1.00,-2.04,0.19,0.09,none,1,20.64,3.13,0.00,19.94,0.020,0.020,0.0,0.050
137,1749115651.45,75,5.939,5.376,6.802,87.347,8.75,-1.00,-2.04,0.20,0.14,none,1,21.25,3.25,0.00,19.83,0.020,0.020,0.0,0.050
138,1749115651.50,75,6.163,5.659,6.902,66.101,8.75,-1.00,-2.04,0.20,0.19,none,1,21.90,3.38,0.00,19.92,0.025,0.025,0.0,0.050
139,1749115651.55,75,5.831,5.805,6.901,54.635,8.75,-1.00,-2.04,0.20,0.21,none,1,22.14,3.43,0.00,19.96,0.024,0.024,0.0,0.050
140,1749115651.60,75,5.467,5.797,6.765,23.703,8.75,-1.00,-2.04,0.19,0.25,none,1,22.51,3.50,0.00,19.80,0.023,0.023,0.0,0.051
141,1749115651.65,75,5.113,5.832,6.654,32.234,8.75,-1.00,-2.04,0.19,0.27,none,1,22.80,3.56,0.00,19.92,0.022,0.022,0.0,0.050
142,1749115651.70,75,4.934,5.813,6.463,18.758,8.75,-1.00,-2.04,0.17,0.33,none,1,23.22,3.64,0.00,19.90,0.022,0.022,0.0,0.050
143,1749115651.75,75,2.165,2.873,3.054,36.143,8.75,-1.00,-2.04,0.15,0.38,none,1,23.81,3.76,0.00,19.84,0.021,0.021,0.0,0.050
144,1749115651.80,75,2.108,2.979,3.159,25.351,8.76,-1.00,-2.05,0.13,0.43,none,1,24.17,3.83,0.00,19.89,0.023,0.023,0.0,0.050
145,1749115651.85,75,1.558,2.543,2.730,14.729,8.76,-1.00,-2.05,0.10,0.47,none,1,24.63,3.93,0.00,19.91,0.022,0.022,0.0,0.050
146,1749115651.90,75,0.870,2.073,2.306,12.692,8.77,-1.00,-2.06,0.06,0.51,none,1,25.02,4.00,0.00,19.84,0.023,0.023,0.0,0.050
147,1749115651.95,75,0.870,1.626,1.897,8.465,8.79,-1.00,-2.06,0.02,0.55,none,1,25.36,4.07,0.00,19.98,0.022,0.022,0.0,0.050
148,1749115652.00,75,0.492,1.244,1.514,5.374,8.79,-1.00,-2.07,-0.01,0.57,none,1,25.73,4.15,0.00,19.89,0.023,0.023,0.0,0.050
149,1749115652.06,75,0.492,0.972,1.203,3.873,8.80,-1.00,-2.07,-0.05,0.60,none,1,25.67,4.13,0.00,19.94,0.022,0.022,0.0,0.050
150,1749115652.10,75,0.492,0.889,1.101,6.253,8.83,-1.00,-2.08,-0.10,0.67,none,1,26.46,4.29,0.00,19.81,0.025,0.025,0.0,0.050
151,1749115652.16,75,0.492,0.804,0.986,11.536,8.85,-1.00,-2.09,-0.14,0.73,none,1,27.12,4.42,0.00,19.82,0.027,0.027,0.0,0.050
152,1749115652.21,75,0.385,0.823,0.980,16.677,8.88,-1.00,-2.10,-0.18,0.79,none,1,27.87,4.57,0.00,19.79,0.025,0.025,0.0,0.051
153,1749115652.26,74,0.180,0.753,0.875,18.328,8.92,-1.00,-2.12,-0.21,0.85,none,0,28.42,4.68,0.00,19.96,0.025,0.025,0.0,0.050
154,1749115652.31,74,0.180,0.753,0.841,27.196,8.96,-1.00,-2.12,-0.23,0.91,none,1,28.89,4.78,0.00,19.83,0.025,0.025,0.0,0.050
155,1749115652.36,74,0.106,0.815,0.865,22.783,8.99,-1.00,-2.13,-0.25,0.95,none,1,29.32,4.86,0.00,19.95,0.024,0.024,0.0,0.050
156,1749115652.41,74,0.106,0.885,0.901,21.752,9.03,-1.00,-2.14,-0.27,0.99,none,1,29.76,4.95,0.00,19.95,0.025,0.025,0.0,0.050
157,1749115652.46,75,0.106,0.988,0.964,24.130,9.08,-1.00,-2.15,-0.29,1.06,none,0,30.37,5.07,0.00,19.97,0.024,0.024,0.0,0.050
158,1749115652.51,75,0.000,1.149,1.090,24.053,9.11,-1.00,-2.15,-0.32,1.06,none,1,30.49,5.10,0.00,19.88,0.025,0.025,0.0,0.050
159,1749115652.56,75,0.000,1.266,1.190,18.283,9.16,-1.00,-2.16,-0.35,1.12,none,0,31.10,5.22,0.00,19.87,0.027,0.027,0.0,0.050
160,1749115652.61,75,0.000,1.381,1.282,21.271,9.22,-1.00,-2.16,-0.36,1.17,none,0,31.60,5.32,0.00,19.87,0.024,0.024,0.0,0.050
161,1749115652.66,75,0.000,1.448,1.354,22.269,9.28,-1.00,-2.17,-0.34,1.23,none,0,32.08,5.42,0.00,19.86,0.022,0.022,0.0,0.050
162,1749115652.71,73,0.835,1.482,1.390,27.838,9.34,-1.00,-2.18,-0.31,1.28,none,0,32.60,5.52,0.00,19.84,0.022,0.022,0.0,0.050
163,1749115652.76,75,0.835,1.512,1.408,20.532,9.41,-1.00,-2.18,-0.26,1.33,none,0,33.09,5.62,0.00,19.79,0.025,0.025,0.0,0.051
164,1749115652.81,75,1.872,1.505,1.381,32.692,9.47,-1.00,-2.18,-0.21,1.37,none,0,33.52,5.70,0.00,19.85,0.022,0.022,0.0,0.050
