2025-06-02T13:56:56.266734,100,22.563,25.656,27.171
2025-06-02T13:56:56.497294,88,16.468,16.048,20.275
2025-06-02T13:56:56.703883,81,20.232,13.350,24.177
2025-06-02T13:56:56.923586,70,27.952,11.528,25.227
2025-06-02T13:56:57.136567,67,27.407,11.026,24.526
2025-06-02T13:56:57.361282,65,26.315,8.103,22.772
2025-06-02T13:56:57.573681,65,27.624,8.491,24.179
2025-06-02T13:56:57.772358,65,26.283,7.848,21.840
2025-06-02T13:56:57.972915,64,19.610,7.277,20.693
2025-06-02T13:56:58.185845,64,19.094,5.928,20.260
2025-06-02T13:56:58.393376,62,20.684,4.101,20.247
2025-06-02T13:56:58.608063,61,19.764,2.846,19.512
2025-06-02T13:56:58.811990,61,19.792,2.425,17.956
2025-06-02T13:56:59.014956,61,17.584,2.366,16.869
2025-06-02T13:56:59.245959,60,15.099,2.568,17.216
2025-06-02T13:56:59.464060,60,13.710,3.060,16.986
2025-06-02T13:57:00.901205,56,37.474,6.877,24.578
2025-06-02T13:57:02.311211,49,37.516,10.104,28.102
2025-06-02T13:57:03.730988,48,54.849,16.938,31.335
2025-06-02T13:57:05.157108,47,58.898,34.277,30.867
2025-06-02T13:57:06.573396,30,77.100,52.386,33.099
2025-06-02T13:57:07.989531,15,81.117,56.487,28.844
2025-06-02T13:57:09.408892,11,77.067,71.765,47.651
2025-06-02T13:57:10.838552,6,58.860,69.962,50.513
2025-06-02T13:57:12.267307,5,52.766,58.296,58.216
2025-06-02T13:57:13.690325,4,30.943,51.345,60.955
2025-06-02T13:57:15.097586,4,0.698,67.019,85.246
2025-06-02T13:57:16.491494,2,0.469,72.478,60.415
2025-06-02T13:57:17.903872,1,0.000,99.819,50.877
2025-06-02T13:57:19.301783,0,0.000,93.489,39.385
2025-06-02T13:57:20.907284,4,0.000,87.093,37.228
2025-06-02T13:57:22.313332,4,0.000,69.647,12.949
2025-06-02T13:57:23.728416,4,0.000,46.595,13.770
