frame,time,features,flow_left,flow_center,flow_right,flow_std,pos_x,pos_y,pos_z,yaw,speed,state,collided,obstacle,brake_thres,dodge_thres,probe_req,fps,simgetimage_s,decode_s,processing_s,loop_s
18,1749142571.13,75,0.033,0.029,0.056,0.330,0.00,0.00,-0.93,0.00,0.00,none,0,0,20.02,3.00,0.00,19.95,0.019,0.019,0.0,0.050
19,1749142571.18,75,0.028,0.026,0.048,0.392,0.00,0.00,-0.93,0.00,0.00,none,0,0,20.04,3.01,0.00,19.94,0.022,0.022,0.0,0.050
20,1749142571.23,75,0.024,0.023,0.043,0.499,0.00,0.00,-0.93,0.00,0.01,none,0,0,20.06,3.01,0.00,19.95,0.019,0.019,0.0,0.050
21,1749142571.28,75,0.023,0.022,0.038,0.498,0.00,0.00,-0.93,0.00,0.01,none,0,0,20.07,3.01,0.00,19.91,0.022,0.022,0.0,0.050
22,1749142571.33,75,0.022,0.021,0.035,0.459,0.00,0.00,-0.93,0.00,0.01,none,0,0,20.09,3.02,0.00,19.84,0.021,0.021,0.0,0.050
23,1749142571.38,75,0.020,0.020,0.033,0.421,0.00,0.00,-0.93,0.00,0.01,none,0,0,20.10,3.02,0.00,19.83,0.021,0.021,0.0,0.050
24,1749142571.43,75,0.019,0.019,0.031,1.106,0.00,0.00,-0.93,0.00,0.01,none,0,0,20.11,3.02,0.00,19.91,0.022,0.022,0.0,0.050
25,1749142571.48,75,0.019,0.019,0.031,0.657,0.00,0.00,-0.93,0.00,0.01,none,0,0,20.11,3.02,0.00,19.94,0.020,0.020,0.0,0.050
26,1749142571.53,75,0.019,0.020,0.031,0.531,0.00,0.00,-0.93,0.00,0.01,none,0,0,20.12,3.02,0.00,19.82,0.022,0.022,0.0,0.050
27,1749142571.59,75,0.020,0.020,0.031,0.573,0.00,0.00,-0.93,0.00,0.01,none,0,0,20.12,3.02,0.00,19.93,0.021,0.021,0.0,0.050
28,1749142571.64,75,0.020,0.021,0.034,0.787,0.00,0.00,-0.93,0.00,0.01,none,0,0,20.13,3.03,0.00,19.85,0.020,0.020,0.0,0.050
29,1749142571.69,75,0.020,0.021,0.035,0.497,0.00,0.00,-0.93,0.00,0.01,none,0,0,20.13,3.03,0.00,19.91,0.021,0.021,0.0,0.050
30,1749142571.74,75,0.021,0.023,0.036,0.876,0.00,0.00,-0.93,0.00,0.01,none,0,0,20.13,3.03,0.00,19.96,0.020,0.020,0.0,0.050
31,1749142571.79,75,0.021,0.023,0.037,0.458,0.00,0.00,-0.94,0.00,0.01,none,0,0,20.13,3.03,0.00,19.80,0.021,0.021,0.0,0.050
32,1749142571.84,75,0.021,0.023,0.039,0.702,0.00,0.00,-0.94,0.00,0.01,none,0,0,20.13,3.03,0.00,19.83,0.022,0.022,0.0,0.050
33,1749142571.89,75,0.022,0.024,0.040,0.663,0.00,0.00,-0.94,0.00,0.01,none,0,0,20.13,3.03,0.00,19.79,0.022,0.022,0.0,0.051
34,1749142571.94,75,0.024,0.023,0.039,0.722,0.00,0.00,-0.94,0.00,0.01,none,0,0,20.13,3.03,0.00,19.84,0.022,0.022,0.0,0.050
35,1749142571.99,75,0.024,0.024,0.039,0.676,0.00,0.00,-0.94,0.00,0.01,none,0,0,20.13,3.03,0.00,19.93,0.023,0.023,0.0,0.050
36,1749142572.04,75,0.025,0.024,0.039,0.561,0.00,0.00,-0.94,0.00,0.01,none,0,0,20.13,3.03,0.00,19.84,0.022,0.022,0.0,0.050
37,1749142572.09,75,0.024,0.023,0.040,0.650,0.00,0.00,-0.94,0.00,0.01,none,0,0,20.12,3.02,0.00,19.94,0.019,0.019,0.0,0.050
38,1749142572.14,75,0.025,0.024,0.038,0.518,0.00,0.00,-0.94,0.00,0.01,none,0,0,20.12,3.02,0.00,19.90,0.022,0.022,0.0,0.050
39,1749142572.19,75,0.026,0.025,0.039,0.694,0.00,0.00,-0.94,0.00,0.01,none,0,0,20.12,3.02,0.00,19.89,0.020,0.020,0.0,0.050
40,1749142572.24,75,0.026,0.023,0.038,0.587,0.00,0.00,-0.94,0.00,0.01,none,0,0,20.12,3.02,0.00,19.90,0.022,0.022,0.0,0.050
41,1749142572.29,75,0.027,0.025,0.038,1.207,0.00,0.00,-0.94,0.00,0.01,none,0,0,20.11,3.02,0.00,19.96,0.021,0.021,0.0,0.050
42,1749142572.34,75,0.026,0.025,0.036,0.518,0.00,0.00,-0.94,0.00,0.01,resume_reinforce,0,0,20.11,3.02,0.00,19.96,0.021,0.021,0.0,0.050
43,1749142572.39,75,0.105,0.088,0.118,11.143,0.00,-0.00,-0.94,-0.00,0.03,none,0,0,20.34,3.07,0.00,19.94,0.029,0.029,0.0,0.050
44,1749142572.44,74,1.212,0.771,1.399,184.692,0.00,-0.00,-0.94,-0.00,0.06,none,0,0,20.44,3.09,0.00,19.82,0.029,0.029,0.0,0.050
45,1749142572.49,74,2.044,1.403,2.409,155.473,0.01,-0.00,-0.94,-0.00,0.16,none,0,0,21.28,3.26,0.00,19.91,0.023,0.023,0.0,0.050
46,1749142572.54,74,2.659,1.910,3.057,98.727,0.01,-0.00,-0.95,-0.00,0.26,none,0,0,22.26,3.45,0.00,19.78,0.021,0.021,0.0,0.051
47,1749142572.59,75,3.123,2.306,3.521,62.794,0.03,-0.00,-0.96,-0.00,0.36,none,0,0,23.24,3.65,0.00,19.89,0.024,0.024,0.0,0.050
48,1749142572.64,75,3.364,2.500,3.735,33.242,0.04,-0.00,-0.97,0.00,0.44,none,0,0,24.14,3.83,0.00,19.84,0.023,0.023,0.0,0.050
49,1749142572.69,74,3.494,2.581,3.855,14.243,0.07,-0.00,-0.98,0.00,0.52,none,0,0,24.98,4.00,0.00,19.81,0.023,0.023,0.0,0.050
50,1749142572.74,75,3.545,2.592,3.915,9.275,0.09,-0.00,-0.99,0.00,0.60,none,0,0,25.73,4.15,0.00,19.89,0.022,0.022,0.0,0.050
51,1749142572.79,75,3.649,2.639,4.033,13.326,0.12,-0.00,-1.00,0.00,0.68,none,0,0,26.51,4.30,0.00,19.84,0.021,0.021,0.0,0.050
52,1749142572.84,75,3.794,2.739,4.228,19.864,0.16,-0.00,-1.01,0.00,0.75,none,0,0,27.28,4.46,0.00,19.97,0.022,0.022,0.0,0.050
53,1749142572.89,75,3.897,2.797,4.357,22.539,0.19,-0.00,-1.02,0.00,0.82,none,0,0,28.06,4.61,0.00,19.86,0.025,0.025,0.0,0.050
54,1749142572.94,75,2.973,2.243,3.301,26.325,0.24,-0.00,-1.03,0.00,0.90,none,0,0,28.74,4.75,0.00,19.80,0.023,0.023,0.0,0.051
55,1749142572.99,74,2.353,1.758,2.541,27.913,0.28,-0.00,-1.03,0.00,0.96,none,0,0,29.44,4.89,0.00,19.93,0.024,0.024,0.0,0.050
56,1749142573.04,75,1.989,1.415,2.130,30.914,0.34,-0.00,-1.04,0.00,1.03,none,0,0,30.07,5.01,0.00,19.97,0.022,0.022,0.0,0.050
57,1749142573.09,75,1.749,1.168,1.948,28.476,0.39,-0.00,-1.05,0.00,1.09,none,0,0,30.71,5.14,0.00,19.89,0.024,0.024,0.0,0.050
58,1749142573.14,75,1.750,1.133,2.012,29.728,0.44,-0.00,-1.05,0.00,1.15,none,0,0,31.32,5.26,0.00,19.93,0.023,0.023,0.0,0.050
59,1749142573.19,75,1.896,1.205,2.171,32.738,0.50,-0.00,-1.05,0.00,1.21,none,0,0,31.86,5.37,0.00,19.80,0.021,0.021,0.0,0.051
60,1749142573.25,74,2.105,1.348,2.364,29.843,0.57,-0.00,-1.06,0.00,1.26,none,0,0,32.41,5.48,0.00,19.80,0.023,0.023,0.0,0.051
61,1749142573.30,74,2.283,1.451,2.547,35.500,0.63,-0.00,-1.06,0.00,1.31,none,0,0,32.92,5.58,0.00,19.76,0.024,0.024,0.0,0.051
62,1749142573.35,73,2.434,1.467,2.609,48.995,0.70,-0.00,-1.06,0.00,1.35,none,0,0,33.38,5.68,0.00,19.91,0.022,0.022,0.0,0.050
63,1749142573.40,73,2.760,1.477,2.645,127.184,0.77,-0.00,-1.06,0.00,1.40,none,0,0,33.83,5.77,0.00,19.95,0.023,0.023,0.0,0.050
64,1749142573.45,74,2.898,1.459,2.664,39.188,0.84,-0.00,-1.06,0.00,1.44,none,0,0,34.25,5.85,0.00,19.89,0.024,0.024,0.0,0.050
65,1749142573.50,75,3.075,1.436,2.633,60.035,0.91,-0.00,-1.06,0.00,1.48,none,0,0,34.64,5.93,0.00,19.97,0.025,0.025,0.0,0.050
66,1749142573.55,73,3.185,1.387,2.631,45.169,0.98,-0.00,-1.06,0.00,1.51,none,0,0,34.99,6.00,0.00,19.87,0.023,0.023,0.0,0.050
67,1749142573.60,71,3.343,1.337,2.589,41.824,1.06,-0.00,-1.07,0.00,1.55,none,0,0,35.34,6.07,0.00,19.82,0.022,0.022,0.0,0.050
68,1749142573.65,74,3.573,1.298,2.564,51.233,1.14,-0.00,-1.07,0.00,1.58,none,0,0,35.66,6.13,0.00,19.97,0.021,0.021,0.0,0.050
69,1749142573.70,75,3.779,1.243,2.512,46.412,1.22,-0.00,-1.07,0.00,1.61,none,0,0,35.95,6.19,0.00,19.96,0.023,0.023,0.0,0.050
70,1749142573.75,74,4.032,1.191,2.499,55.093,1.30,-0.00,-1.07,0.00,1.63,none,0,0,36.23,6.25,0.00,19.85,0.023,0.023,0.0,0.050
71,1749142573.80,74,4.221,1.135,2.463,51.472,1.38,-0.00,-1.07,0.00,1.66,none,0,0,36.49,6.30,0.00,19.85,0.024,0.024,0.0,0.050
72,1749142573.85,74,4.357,1.109,2.454,52.258,1.47,-0.00,-1.06,0.00,1.68,none,0,0,36.71,6.34,0.00,19.95,0.023,0.023,0.0,0.050
73,1749142573.90,75,4.308,1.061,2.442,54.503,1.56,-0.00,-1.06,0.00,1.70,none,0,0,36.95,6.39,0.00,19.94,0.023,0.023,0.0,0.050
74,1749142573.95,75,4.342,1.038,2.469,49.793,2.78,-0.00,-1.18,0.00,0.58,brake,0,1,37.14,6.43,0.00,0.96,0.021,0.021,0.0,1.043
75,1749142574.99,72,7.775,2.208,3.534,36.499,2.81,-0.00,-1.18,0.00,0.53,resume,0,0,25.49,4.10,0.00,19.92,0.022,0.022,0.0,0.050
76,1749142575.04,75,7.639,2.225,3.479,23.913,2.84,-0.00,-1.18,0.00,0.52,none,0,0,25.20,4.04,0.00,19.91,0.023,0.023,0.0,0.050
77,1749142575.09,73,8.917,3.053,4.473,208.450,3.24,-0.00,-1.18,-0.00,0.20,brake,0,1,25.20,4.04,0.00,0.96,0.023,0.023,0.0,1.043
78,1749142576.14,74,9.535,3.586,5.135,5.279,3.25,-0.00,-1.18,-0.00,0.18,resume,0,0,21.86,3.37,0.00,19.90,0.023,0.023,0.0,0.050
79,1749142576.19,75,9.114,3.539,4.962,8.852,3.26,-0.00,-1.18,-0.00,0.18,none,0,0,21.80,3.36,0.00,19.95,0.019,0.019,0.0,0.050
80,1749142576.24,75,10.239,4.290,6.004,198.197,3.27,-0.00,-1.18,-0.00,0.23,none,0,0,22.08,3.42,0.00,19.92,0.022,0.022,0.0,0.050
81,1749142576.29,75,10.731,4.853,6.714,150.459,3.28,-0.00,-1.19,-0.00,0.31,none,0,0,22.76,3.55,0.00,19.89,0.019,0.019,0.0,0.050
82,1749142576.34,75,10.971,5.291,7.121,87.663,3.30,-0.00,-1.20,-0.00,0.40,none,0,0,23.77,3.75,0.00,19.91,0.025,0.025,0.0,0.050
83,1749142576.39,75,10.905,5.547,7.296,71.295,3.32,-0.00,-1.21,-0.00,0.48,none,0,0,24.49,3.90,0.00,19.95,0.019,0.019,0.0,0.050
84,1749142576.44,74,10.791,5.677,7.284,34.580,3.34,-0.00,-1.22,-0.00,0.56,none,0,0,25.32,4.06,0.00,19.96,0.020,0.020,0.0,0.050
85,1749142576.49,75,7.092,4.481,6.131,16.332,3.37,-0.00,-1.23,-0.00,0.64,none,0,0,26.10,4.22,0.00,19.90,0.020,0.020,0.0,0.050
86,1749142576.54,75,6.983,4.384,6.039,12.533,3.40,-0.00,-1.24,-0.00,0.71,none,0,0,26.89,4.38,0.00,19.96,0.023,0.023,0.0,0.050
87,1749142576.59,75,5.495,3.511,4.919,16.703,3.44,-0.00,-1.25,-0.00,0.78,none,0,0,27.61,4.52,0.00,19.86,0.021,0.021,0.0,0.050
88,1749142576.64,75,4.617,2.943,4.156,19.877,3.48,-0.00,-1.26,-0.00,0.85,none,0,0,28.23,4.65,0.00,19.83,0.020,0.020,0.0,0.050
89,1749142576.69,74,4.840,3.016,4.319,24.317,3.52,-0.00,-1.27,-0.00,0.92,none,0,0,28.96,4.79,0.00,19.94,0.022,0.022,0.0,0.050
90,1749142576.74,75,3.482,2.295,3.238,25.702,3.57,-0.00,-1.28,-0.00,0.98,none,0,0,29.59,4.92,0.00,19.83,0.020,0.020,0.0,0.050
91,1749142576.79,75,2.858,1.773,2.489,29.593,3.62,-0.00,-1.29,-0.00,1.04,none,0,0,30.23,5.05,0.00,19.88,0.022,0.022,0.0,0.050
92,1749142576.84,75,2.548,1.420,2.094,29.402,3.67,-0.00,-1.30,-0.00,1.11,none,0,0,30.84,5.17,0.00,19.98,0.022,0.022,0.0,0.050
93,1749142576.89,75,2.467,1.223,1.939,29.972,3.73,-0.00,-1.30,-0.00,1.16,none,0,0,31.40,5.28,0.00,19.91,0.021,0.021,0.0,0.050
94,1749142576.94,75,2.613,1.167,1.949,39.213,3.79,-0.00,-1.31,-0.00,1.22,none,0,0,31.99,5.40,0.00,19.96,0.022,0.022,0.0,0.050
95,1749142576.99,75,2.876,1.235,2.068,34.477,3.85,-0.00,-1.31,-0.00,1.27,none,0,0,32.49,5.50,0.00,19.94,0.021,0.021,0.0,0.050
96,1749142577.04,74,3.145,1.343,2.215,33.169,3.91,-0.00,-1.32,-0.00,1.31,none,0,0,33.02,5.60,0.00,19.94,0.024,0.024,0.0,0.050
97,1749142577.09,75,3.301,1.425,2.325,32.019,3.98,-0.00,-1.32,-0.00,1.36,none,0,0,33.47,5.69,0.00,19.90,0.023,0.023,0.0,0.050
98,1749142577.14,75,3.536,1.482,2.437,43.049,4.05,-0.00,-1.32,-0.00,1.40,none,0,0,33.91,5.78,0.00,19.78,0.021,0.021,0.0,0.051
99,1749142577.19,74,3.648,1.499,2.488,36.696,4.12,-0.00,-1.33,-0.00,1.44,none,0,0,34.32,5.86,0.00,19.90,0.025,0.025,0.0,0.050
100,1749142577.24,75,3.782,1.499,2.533,39.458,5.22,-0.00,-1.42,-0.00,0.52,brake,0,1,34.71,5.94,0.00,0.96,0.023,0.023,0.0,1.045
101,1749142578.29,75,5.029,2.988,3.598,13.913,5.25,-0.00,-1.42,-0.00,0.48,resume,0,0,24.96,3.99,0.00,19.84,0.021,0.021,0.0,0.050
102,1749142578.34,75,4.868,2.922,3.507,21.335,5.58,-0.00,-1.43,-0.00,0.15,brake,0,1,24.71,3.94,0.00,0.96,0.021,0.021,0.0,1.042
103,1749142579.38,75,5.790,3.572,4.386,5.820,5.66,-0.00,-1.42,-0.00,0.03,brake,0,1,21.46,3.29,0.00,0.96,0.023,0.023,0.0,1.041
104,1749142580.42,74,5.931,3.737,4.655,3.053,5.68,-0.00,-1.42,-0.00,0.01,brake,0,1,20.32,3.06,0.00,0.96,0.023,0.023,0.0,1.041
105,1749142581.46,74,5.692,3.645,4.517,0.712,5.68,-0.00,-1.42,-0.00,0.01,resume,0,0,20.08,3.02,0.00,19.98,0.022,0.022,0.0,0.050
106,1749142581.51,75,5.386,3.578,4.361,12.994,5.68,-0.00,-1.42,-0.00,0.04,none,0,0,20.15,3.03,0.00,19.89,0.024,0.024,0.0,0.050
107,1749142581.56,74,6.588,4.380,5.487,220.940,5.68,-0.00,-1.42,-0.00,0.14,none,0,0,21.08,3.22,0.00,19.95,0.023,0.023,0.0,0.050
108,1749142581.61,75,6.974,4.904,6.089,132.739,5.69,-0.00,-1.43,-0.00,0.25,none,0,0,22.11,3.42,0.00,19.91,0.024,0.024,0.0,0.050
109,1749142581.66,73,7.131,5.232,6.383,91.104,5.70,-0.00,-1.44,-0.00,0.34,none,0,0,23.06,3.61,0.00,19.87,0.021,0.021,0.0,0.050
110,1749142581.71,74,7.079,5.424,6.523,56.786,5.71,-0.00,-1.46,-0.00,0.43,none,0,0,23.96,3.79,0.00,19.92,0.022,0.022,0.0,0.050
111,1749142581.76,75,5.680,3.974,5.447,28.380,5.73,-0.00,-1.47,-0.00,0.50,none,0,0,24.77,3.95,0.00,19.96,0.022,0.022,0.0,0.050
112,1749142581.81,75,5.554,3.949,5.365,11.836,5.75,-0.00,-1.49,-0.00,0.58,none,0,0,25.53,4.11,0.00,19.88,0.024,0.024,0.0,0.050
113,1749142581.86,75,4.452,3.177,4.305,12.346,5.78,-0.00,-1.50,-0.00,0.65,none,0,0,26.21,4.24,0.00,19.82,0.022,0.022,0.0,0.050
114,1749142581.91,75,4.149,2.937,3.901,18.339,5.81,-0.00,-1.51,-0.00,0.72,none,0,0,26.93,4.39,0.00,19.91,0.023,0.023,0.0,0.050
115,1749142581.96,75,4.247,2.967,3.950,23.030,5.85,-0.00,-1.52,-0.00,0.79,none,0,0,27.64,4.53,0.00,19.92,0.024,0.024,0.0,0.050
116,1749142582.01,75,4.471,3.016,4.086,29.032,5.89,-0.00,-1.54,-0.00,0.86,none,0,0,28.34,4.67,0.00,19.96,0.022,0.022,0.0,0.050
117,1749142582.06,75,3.250,2.239,2.946,29.786,5.93,-0.00,-1.55,-0.00,0.92,none,0,0,28.99,4.80,0.00,19.95,0.022,0.022,0.0,0.050
118,1749142582.11,74,2.754,1.728,2.303,31.537,5.98,-0.00,-1.56,-0.00,0.99,none,0,0,29.66,4.93,0.00,19.83,0.022,0.022,0.0,0.050
119,1749142582.16,73,2.559,1.426,1.999,32.419,6.03,-0.00,-1.56,-0.00,1.05,none,0,0,30.30,5.06,0.00,19.96,0.022,0.022,0.0,0.050
120,1749142582.22,74,2.532,1.271,1.873,33.845,6.08,-0.00,-1.57,-0.00,1.11,none,0,0,30.92,5.18,0.00,19.97,0.022,0.022,0.0,0.050
121,1749142582.27,75,2.700,1.253,1.891,33.152,6.14,-0.00,-1.58,-0.00,1.17,none,0,0,31.48,5.30,0.00,19.95,0.022,0.022,0.0,0.050
122,1749142582.32,75,3.038,1.329,2.075,36.247,6.20,-0.00,-1.58,-0.00,1.22,none,0,0,32.04,5.41,0.00,19.96,0.021,0.021,0.0,0.050
123,1749142582.37,75,3.316,1.493,2.291,37.182,6.26,-0.00,-1.59,-0.00,1.27,none,0,0,32.57,5.51,0.00,19.96,0.023,0.023,0.0,0.050
124,1749142582.42,75,3.451,1.530,2.358,33.000,6.32,-0.00,-1.59,-0.00,1.32,none,0,0,33.04,5.61,0.00,19.94,0.021,0.021,0.0,0.050
125,1749142582.47,75,3.568,1.571,2.454,41.995,6.39,-0.00,-1.59,-0.00,1.37,none,0,0,33.51,5.70,0.00,19.73,0.022,0.022,0.0,0.051
126,1749142582.52,75,3.674,1.579,2.478,36.285,6.46,-0.00,-1.60,-0.00,1.41,none,0,0,33.95,5.79,0.00,19.83,0.022,0.022,0.0,0.050
127,1749142582.57,74,3.806,1.546,2.518,43.828,6.53,-0.00,-1.60,-0.00,1.45,none,0,0,34.34,5.87,0.00,19.94,0.020,0.020,0.0,0.050
128,1749142582.62,75,3.910,1.516,2.512,37.941,6.61,-0.00,-1.60,-0.00,1.49,none,0,0,34.73,5.95,0.00,19.92,0.020,0.020,0.0,0.050
129,1749142582.67,73,4.022,1.473,2.453,37.080,6.68,-0.00,-1.60,-0.00,1.52,none,0,0,35.09,6.02,0.00,19.80,0.022,0.022,0.0,0.051
130,1749142582.72,75,4.163,1.431,2.388,43.455,6.76,-0.00,-1.61,-0.00,1.55,none,0,0,35.41,6.08,0.00,19.87,0.021,0.021,0.0,0.050
131,1749142582.77,74,4.289,1.378,2.347,46.158,6.84,-0.00,-1.61,-0.00,1.58,none,0,0,35.74,6.15,0.00,19.87,0.022,0.022,0.0,0.050
132,1749142582.82,75,4.398,1.316,2.254,43.868,6.92,-0.00,-1.61,-0.00,1.61,none,0,0,36.03,6.21,0.00,19.83,0.023,0.023,0.0,0.050
133,1749142582.87,74,4.550,1.216,2.178,59.571,7.00,-0.00,-1.61,-0.00,1.64,none,0,0,36.28,6.26,0.00,19.94,0.019,0.019,0.0,0.050
134,1749142582.92,75,4.694,1.210,2.194,45.798,7.08,-0.00,-1.61,-0.00,1.66,none,0,0,36.53,6.31,0.00,19.91,0.020,0.020,0.0,0.050
135,1749142582.97,75,4.793,1.164,2.155,41.181,7.17,-0.00,-1.61,-0.00,1.69,none,0,0,36.77,6.35,0.00,19.97,0.021,0.021,0.0,0.050
136,1749142583.02,75,4.844,1.109,2.102,44.884,7.25,-0.00,-1.61,-0.00,1.71,none,0,0,36.98,6.40,0.00,19.88,0.020,0.020,0.0,0.050
137,1749142583.07,75,4.900,1.086,2.099,51.017,7.34,-0.00,-1.61,-0.00,1.73,none,0,0,37.19,6.44,0.00,19.94,0.022,0.022,0.0,0.050
138,1749142583.12,71,4.909,1.032,2.109,48.324,7.43,-0.00,-1.61,-0.00,1.74,none,0,0,37.38,6.48,0.00,19.92,0.022,0.022,0.0,0.050
139,1749142583.17,73,4.855,1.013,2.116,41.812,7.52,-0.00,-1.61,-0.00,1.76,none,0,0,37.55,6.51,0.00,19.82,0.022,0.022,0.0,0.050
140,1749142583.22,74,4.594,0.953,2.144,34.429,7.61,-0.00,-1.61,-0.00,1.78,none,0,0,37.71,6.54,0.00,19.86,0.020,0.020,0.0,0.050
141,1749142583.27,75,4.506,0.968,2.169,40.671,7.69,-0.00,-1.61,-0.00,1.79,none,0,0,37.85,6.57,0.00,19.97,0.018,0.018,0.0,0.050
142,1749142583.32,75,4.319,0.937,2.242,42.053,7.78,-0.00,-1.61,-0.00,1.80,none,0,0,37.99,6.60,0.00,19.83,0.020,0.020,0.0,0.050
143,1749142583.37,75,4.033,0.928,2.228,33.720,7.88,-0.00,-1.61,-0.00,1.82,none,0,0,38.13,6.63,0.00,19.96,0.024,0.024,0.0,0.050
144,1749142583.42,75,3.965,0.905,2.214,48.317,9.15,-0.00,-1.76,-0.00,0.60,brake,0,1,38.23,6.65,0.00,0.96,0.019,0.019,0.0,1.037
145,1749142584.46,75,5.452,3.628,3.783,22.196,9.47,-0.00,-1.77,-0.00,0.13,brake,0,1,25.75,4.15,0.00,0.96,0.021,0.021,0.0,1.041
146,1749142585.50,74,6.099,4.454,5.542,16.812,9.54,-0.00,-1.77,-0.00,0.03,brake,0,1,21.26,3.25,0.00,0.96,0.020,0.020,0.0,1.038
147,1749142586.54,74,6.003,4.647,5.646,2.462,9.55,-0.00,-1.77,-0.00,0.03,resume,0,0,20.28,3.06,0.00,19.87,0.022,0.022,0.0,0.050
148,1749142586.59,75,5.680,4.692,5.569,22.804,9.63,-0.00,-1.77,-0.00,0.05,brake,0,1,20.33,3.07,0.00,0.95,0.021,0.021,0.0,1.054
149,1749142587.64,73,5.599,4.800,5.667,2.079,9.66,-0.00,-1.77,-0.00,0.01,brake,0,1,20.52,3.10,0.00,0.96,0.023,0.023,0.0,1.045
150,1749142588.69,75,5.586,4.838,5.611,1.587,9.67,-0.00,-1.76,-0.00,0.00,brake,0,1,20.12,3.02,0.00,0.96,0.021,0.021,0.0,1.038
151,1749142589.72,75,5.234,4.740,5.445,0.474,9.67,-0.00,-1.76,-0.00,0.00,resume,0,0,20.04,3.01,0.00,19.81,0.020,0.020,0.0,0.050
152,1749142589.77,75,4.930,4.718,5.233,7.116,9.67,-0.00,-1.76,-0.00,0.03,none,0,0,20.09,3.02,0.00,19.78,0.021,0.021,0.0,0.051
153,1749142589.83,70,5.771,6.082,6.246,306.984,9.67,-0.00,-1.77,-0.00,0.14,none,0,0,21.07,3.21,0.00,19.94,0.024,0.024,0.0,0.050
154,1749142589.88,71,5.750,6.622,6.673,134.321,9.68,-0.00,-1.77,-0.00,0.25,none,0,0,22.10,3.42,0.00,19.87,0.020,0.020,0.0,0.050
155,1749142589.93,74,4.099,4.318,5.336,82.480,9.69,-0.00,-1.79,-0.00,0.34,none,0,0,23.11,3.62,0.00,19.92,0.021,0.021,0.0,0.050
156,1749142589.98,74,3.318,3.749,3.774,55.134,9.70,-0.00,-1.80,-0.00,0.42,none,0,0,24.05,3.81,0.00,19.95,0.025,0.025,0.0,0.050
157,1749142590.03,75,3.073,3.607,3.610,29.620,9.72,-0.00,-1.81,-0.00,0.50,none,0,0,24.76,3.95,0.00,19.95,0.021,0.021,0.0,0.050
158,1749142590.08,75,3.025,3.577,3.559,11.550,9.74,-0.00,-1.83,-0.00,0.57,none,0,0,25.55,4.11,0.00,19.89,0.023,0.023,0.0,0.050
