2025-06-02T12:29:18.145226,13.199,13.948,8.744,15.423
2025-06-02T12:29:18.459564,16.524,14.202,11.777,21.355
2025-06-02T12:29:18.728257,23.453,20.724,15.452,31.827
2025-06-02T12:29:19.031605,17.690,15.527,13.974,21.503
2025-06-02T12:29:19.316976,15.435,11.776,15.752,15.203
2025-06-02T12:29:19.605656,12.993,10.145,15.195,9.034
2025-06-02T12:29:19.882299,12.481,8.418,12.531,11.971
2025-06-02T12:29:20.171994,11.865,7.583,11.157,11.887
2025-06-02T12:29:20.454290,11.690,10.010,9.616,11.367
2025-06-02T12:29:20.740055,12.090,8.432,10.272,14.017
2025-06-02T12:29:21.045740,13.262,10.441,11.111,15.159
2025-06-02T12:29:21.315832,14.539,11.864,12.776,15.745
2025-06-02T12:29:21.599430,14.877,10.537,12.971,17.120
2025-06-02T12:29:21.869892,14.556,9.846,12.863,16.102
2025-06-02T12:29:22.164162,15.846,9.340,14.808,17.163
2025-06-02T12:29:22.457919,17.786,8.786,17.690,19.155
2025-06-02T12:29:22.728718,17.680,6.259,17.854,19.797
2025-06-02T12:29:23.017538,19.063,3.729,19.532,19.893
2025-06-02T12:29:23.280919,16.483,0.982,11.395,20.584
2025-06-02T12:29:23.544937,15.973,0.538,10.614,17.970
2025-06-02T12:29:23.813770,14.802,0.165,9.001,14.648
2025-06-02T12:29:24.075169,9.973,0.172,5.345,9.452
2025-06-02T12:29:24.357580,19.578,0.196,6.120,22.355
2025-06-02T12:29:24.625063,19.380,0.180,6.304,21.920
2025-06-02T12:29:24.902052,14.449,0.315,4.943,16.240
2025-06-02T12:29:25.174828,7.455,0.316,2.872,8.124
2025-06-02T12:29:25.444132,2.926,0.162,1.157,2.970
2025-06-02T12:29:25.723845,1.104,0.065,0.376,0.927
2025-06-02T12:29:26.005784,1.069,0.053,0.313,0.785
2025-06-02T12:29:26.278783,1.087,0.050,0.311,0.796
2025-06-02T12:29:26.556467,1.269,0.040,0.244,0.604
2025-06-02T12:29:26.827491,1.161,0.031,0.181,0.442
2025-06-02T12:29:27.114933,1.287,0.025,0.154,0.366
2025-06-02T12:29:27.385472,1.480,0.074,0.525,1.361
2025-06-02T12:29:27.641261,1.285,0.057,0.428,1.153
