frame,time,features,flow_left,flow_center,flow_right,speed
40,1748974591.97,74,1.692,1.520,5.190,1.48
41,1748974592.02,74,1.686,1.507,5.195,1.52
42,1748974592.07,75,1.604,1.381,5.147,1.55
43,1748974592.12,73,1.544,1.432,4.858,1.58
44,1748974592.17,75,1.594,1.454,5.494,1.61
45,1748974592.22,75,1.463,1.231,5.460,1.63
46,1748974592.27,73,1.551,1.186,5.807,1.66
47,1748974592.32,74,1.524,1.184,5.937,1.68
48,1748974592.37,75,1.515,1.024,5.996,1.71
49,1748974592.43,75,1.535,0.970,6.576,1.73
50,1748974592.48,75,1.640,0.972,6.955,1.74
51,1748974592.53,75,1.570,0.876,6.393,1.76
52,1748974592.58,75,1.785,0.840,6.773,1.78
53,1748974592.63,75,1.755,0.892,7.577,1.79
54,1748974592.68,75,1.844,0.856,7.889,1.80
55,1748974593.72,75,10.161,7.875,31.160,0.57
56,1748974595.99,70,20.150,24.057,35.488,0.92
57,1748974598.25,73,28.219,36.155,31.204,0.03
58,1748974599.29,75,14.714,18.277,16.074,0.01
59,1748974599.34,75,7.460,9.178,8.106,0.02
60,1748974599.39,75,3.830,4.619,4.127,0.02
61,1748974599.44,75,3.888,3.278,3.130,0.03
62,1748974599.49,75,6.549,4.540,5.445,0.03
63,1748974599.55,75,6.408,4.725,5.380,0.04
64,1748974599.60,75,4.914,3.288,3.687,0.05
65,1748974599.65,75,3.776,2.345,2.594,0.08
66,1748974599.70,75,4.097,2.336,2.551,0.12
67,1748974599.75,75,4.887,2.665,2.974,0.17
68,1748974599.80,75,4.275,2.284,2.581,0.22
69,1748974599.85,75,3.849,2.081,2.288,0.27
70,1748974599.90,75,3.673,1.928,2.165,0.30
71,1748974599.95,75,2.558,1.384,1.531,0.36
72,1748974600.01,75,2.784,1.505,1.710,0.42
73,1748974600.06,75,2.343,1.220,1.469,0.49
74,1748974600.11,75,1.591,0.825,1.034,0.56
75,1748974600.16,75,0.890,0.562,0.669,0.61
76,1748974600.21,75,0.994,0.615,0.706,0.68
77,1748974600.26,75,1.224,0.770,0.819,0.74
78,1748974600.31,74,1.650,0.990,1.011,0.80
79,1748974600.36,74,1.987,1.205,1.157,0.87
80,1748974600.41,75,2.103,1.280,1.312,0.92
81,1748974600.46,75,2.479,1.403,1.542,0.96
82,1748974600.51,75,2.406,1.417,1.565,1.01
83,1748974600.56,75,2.331,1.403,1.527,1.07
84,1748974600.61,75,2.200,1.341,1.452,1.10
85,1748974600.66,75,2.164,1.377,1.525,1.13
86,1748974600.71,75,1.943,1.270,1.481,1.19
87,1748974600.76,74,2.021,1.390,1.555,1.24
88,1748974600.81,74,1.967,1.408,1.504,1.28
89,1748974600.86,75,2.000,1.389,1.530,1.33
90,1748974600.91,72,1.999,1.413,1.378,1.38
91,1748974600.96,72,1.923,1.368,1.245,1.42
92,1748974601.02,75,1.927,1.421,1.244,1.46
93,1748974601.07,75,1.942,1.412,1.224,1.50
94,1748974601.12,75,1.765,1.297,1.127,1.53
95,1748974601.17,75,1.907,1.380,1.206,1.57
96,1748974601.22,75,1.797,1.151,1.099,1.59
97,1748974601.27,75,1.907,1.143,1.179,1.62
98,1748974601.32,73,1.562,1.137,1.132,1.64
99,1748974601.37,75,1.400,1.194,1.146,1.67
100,1748974601.42,75,1.120,1.302,1.162,1.69
101,1748974601.47,75,1.207,1.112,1.094,1.71
102,1748974602.51,73,7.293,11.292,6.703,0.55
103,1748974602.56,75,4.779,6.135,3.995,0.51
104,1748974603.61,75,6.568,7.428,5.998,0.12
105,1748974604.65,75,6.272,5.273,4.777,0.03
106,1748974605.69,75,3.756,3.061,2.812,0.01
107,1748974606.73,75,2.060,1.626,1.518,0.00
108,1748974606.78,75,1.128,0.865,0.812,0.01
109,1748974606.83,75,3.414,5.224,3.752,0.11
110,1748974606.88,75,3.710,6.293,4.346,0.20
111,1748974606.93,75,4.666,5.713,4.903,0.30
112,1748974606.99,74,5.490,4.498,4.511,0.39
113,1748974607.04,75,4.519,3.157,3.429,0.47
114,1748974607.09,75,3.048,1.965,2.292,0.55
115,1748974607.14,75,1.680,1.196,1.289,0.62
116,1748974607.19,75,1.512,1.101,1.058,0.69
117,1748974607.24,75,1.543,1.072,1.035,0.76
118,1748974607.29,75,1.921,1.297,1.252,0.83
119,1748974607.34,75,2.180,1.432,1.403,0.90
120,1748974607.39,75,2.294,1.514,1.490,0.96
121,1748974608.43,74,5.040,8.611,6.866,0.37
122,1748974609.48,73,5.203,7.702,7.451,0.08
123,1748974610.52,75,3.886,4.771,4.973,0.02
124,1748974611.57,75,2.254,2.583,2.775,0.01
125,1748974611.62,75,1.177,1.338,1.442,0.01
126,1748974611.67,75,4.015,4.340,4.755,0.09
127,1748974612.71,75,5.203,6.600,5.883,0.08
128,1748974612.76,75,2.844,3.565,3.201,0.08
129,1748974612.81,74,4.223,9.628,4.986,0.15
130,1748974612.86,74,4.646,7.712,5.304,0.24
131,1748974612.91,75,4.694,6.033,5.163,0.34
132,1748974612.96,75,4.941,4.615,4.630,0.42
133,1748974614.00,74,5.961,11.887,7.171,0.20
134,1748974614.05,75,3.235,6.174,3.848,0.19
135,1748974614.10,75,1.884,3.281,2.181,0.20
136,1748974614.15,73,3.770,10.528,4.639,0.21
137,1748974615.20,74,4.238,9.210,5.886,0.12
138,1748974615.25,75,2.414,4.875,3.270,0.12
139,1748974615.30,73,4.378,6.479,5.184,0.16
140,1748974616.34,73,4.821,9.660,6.562,0.11
141,1748974617.38,75,3.995,5.969,4.857,0.02
142,1748974618.42,75,2.442,3.256,2.845,0.01
143,1748974618.47,75,1.611,2.057,1.806,0.02
144,1748974619.52,74,1.877,2.351,2.119,0.05
145,1748974620.56,75,1.705,1.677,1.740,0.01
146,1748974621.60,75,1.045,1.010,1.047,0.00
147,1748974621.65,75,0.689,0.744,0.690,0.01
148,1748974621.70,75,3.096,4.414,3.488,0.10
149,1748974622.74,75,3.530,6.533,4.890,0.09
150,1748974623.78,73,3.130,4.150,3.704,0.02
151,1748974624.83,75,1.914,2.276,2.172,0.01
152,1748974624.88,75,1.142,1.270,1.257,0.01
153,1748974624.93,73,3.515,5.648,4.240,0.11
154,1748974625.98,72,3.679,7.275,4.633,0.09
155,1748974626.03,75,2.260,4.037,2.795,0.09
156,1748974626.08,75,3.955,7.129,5.269,0.14
157,1748974627.12,75,4.481,9.254,6.068,0.10
158,1748974627.17,75,2.592,4.880,3.322,0.10
159,1748974627.22,74,4.005,7.068,5.356,0.15
160,1748974628.27,74,5.331,8.672,6.517,0.10
161,1748974629.31,73,4.277,5.453,4.783,0.02
162,1748974630.35,75,2.564,3.001,2.808,0.01
163,1748974630.40,75,1.617,1.728,1.576,0.01
164,1748974630.45,73,2.929,12.177,4.081,0.11
165,1748974631.50,74,3.352,10.344,5.770,0.09
166,1748974632.54,75,3.060,6.126,4.093,0.02
167,1748974632.59,75,1.978,3.442,2.469,0.03
168,1748974633.63,75,2.090,2.849,2.513,0.05
169,1748974634.69,74,1.867,1.989,2.186,0.01
170,1748974635.74,75,1.120,1.176,1.307,0.00
171,1748974635.79,75,1.012,0.921,1.121,0.01
172,1748974635.84,73,2.920,13.040,4.494,0.11
173,1748974636.88,74,3.809,11.772,5.970,0.08
174,1748974637.92,75,3.136,6.757,4.263,0.02
175,1748974637.97,75,2.280,3.994,2.834,0.03
176,1748974638.02,74,3.900,6.243,5.892,0.12
177,1748974639.07,75,3.954,8.354,6.405,0.09
178,1748974640.11,75,3.298,5.184,4.583,0.02
179,1748974640.16,75,2.024,2.953,2.696,0.03
180,1748974640.21,74,4.553,5.477,5.701,0.11
181,1748974640.26,74,4.591,5.378,5.313,0.22
182,1748974640.32,75,5.127,5.004,5.131,0.32
183,1748974640.37,75,5.086,4.119,4.688,0.41
184,1748974640.42,75,3.829,2.985,3.444,0.48
185,1748974640.47,75,2.568,1.875,2.346,0.57
186,1748974640.52,75,1.522,1.079,1.532,0.63
187,1748974640.57,75,1.265,0.998,1.281,0.70
188,1748974640.62,75,1.397,1.177,1.399,0.78
189,1748974640.67,75,1.542,1.285,1.518,0.84
190,1748974640.72,75,1.711,1.429,1.736,0.91
191,1748974640.77,75,1.837,1.608,1.934,0.97
192,1748974640.82,75,1.911,1.617,1.976,1.04
193,1748974640.87,75,1.984,1.794,2.171,1.10
194,1748974640.92,75,1.917,1.783,2.187,1.16
195,1748974640.97,75,2.087,1.805,2.334,1.21
196,1748974641.02,74,1.984,1.771,2.374,1.26
197,1748974641.07,75,1.928,1.634,2.507,1.32
198,1748974641.12,75,1.715,1.585,2.705,1.36
199,1748974641.17,75,1.641,1.682,3.267,1.40
200,1748974641.22,74,1.487,1.644,3.427,1.44
201,1748974641.28,69,1.717,1.584,4.238,1.48
202,1748974641.33,72,1.501,1.387,4.121,1.51
203,1748974641.38,71,1.469,1.498,4.371,1.55
204,1748974641.43,71,1.451,1.401,4.388,1.58
205,1748974641.48,75,1.472,1.237,4.354,1.61
206,1748974641.53,74,1.444,1.284,4.527,1.64
207,1748974641.58,74,1.401,1.248,4.694,1.66
208,1748974641.63,75,1.495,1.393,4.707,1.68
209,1748974642.67,75,8.673,11.125,11.481,0.54
210,1748974642.72,75,5.029,6.081,6.995,0.50
211,1748974643.76,75,6.308,14.493,14.578,0.12
212,1748974644.81,72,4.934,8.635,12.480,0.03
213,1748974645.85,75,2.914,4.975,7.727,0.01
214,1748974646.89,75,1.583,2.700,4.373,0.00
215,1748974646.94,75,1.117,1.798,2.664,0.02
216,1748974647.99,74,1.642,3.650,6.868,0.05
217,1748974649.03,75,1.502,2.353,5.739,0.01
218,1748974650.07,75,0.971,2.119,3.586,0.00
219,1748974651.12,75,0.559,1.114,2.144,0.00
220,1748974651.17,75,0.417,0.753,1.292,0.01
221,1748974651.22,74,2.855,6.431,9.668,0.10
222,1748974652.26,75,4.537,19.188,17.082,0.08
223,1748974655.53,71,14.037,18.028,22.320,0.92
224,1748974656.57,73,14.890,15.189,22.813,0.29
225,1748974656.62,75,7.793,7.731,11.784,0.27
226,1748974656.67,75,4.250,4.023,6.141,0.26
227,1748974656.72,75,2.433,2.243,3.306,0.25
228,1748974656.77,72,3.649,4.956,8.375,0.22
229,1748974656.82,74,4.741,6.048,8.056,0.25
230,1748974656.87,75,5.243,5.676,6.758,0.31
231,1748974656.92,75,4.386,4.449,5.007,0.39
232,1748974656.97,74,3.321,3.187,3.485,0.46
233,1748974657.02,75,2.241,1.997,2.210,0.54
234,1748974657.07,75,1.338,1.117,1.437,0.62
235,1748974657.12,75,1.108,0.938,1.278,0.69
236,1748974657.17,75,1.184,0.954,1.237,0.75
237,1748974657.23,75,1.379,1.206,1.526,0.83
238,1748974657.28,74,1.437,1.285,1.630,0.89
239,1748974657.33,74,1.643,1.437,1.749,0.96
240,1748974657.38,73,1.665,1.571,1.883,1.02
241,1748974657.43,73,1.701,1.541,1.879,1.08
242,1748974657.48,75,1.827,1.605,1.906,1.15
243,1748974657.53,74,1.719,1.596,2.241,1.20
244,1748974657.58,75,1.736,1.566,2.055,1.26
245,1748974657.63,75,1.643,1.509,2.339,1.31
246,1748974657.68,75,1.659,1.451,2.028,1.35
247,1748974657.73,75,1.631,1.407,1.990,1.40
248,1748974657.78,75,1.592,1.417,1.863,1.44
249,1748974657.83,75,1.564,1.346,1.754,1.48
250,1748974657.88,75,1.574,1.279,1.636,1.51
251,1748974657.93,75,1.706,1.254,1.905,1.54
252,1748974657.98,75,1.662,1.138,1.939,1.57
253,1748974658.03,75,1.812,1.172,2.180,1.60
254,1748974658.09,74,1.813,1.068,1.742,1.63
255,1748974658.14,75,1.886,1.113,1.695,1.66
256,1748974658.19,75,1.925,1.103,1.573,1.68
257,1748974658.24,75,2.166,1.062,1.548,1.70
258,1748974658.29,75,2.227,1.092,1.592,1.72
259,1748974658.34,75,2.354,1.081,1.522,1.74
260,1748974658.39,73,2.450,0.971,1.617,1.75
261,1748974658.44,75,2.377,1.021,1.634,1.77
262,1748974658.49,75,2.502,1.132,1.704,1.79
263,1748974658.54,75,2.719,1.065,1.785,1.80
264,1748974658.59,75,2.750,1.066,1.732,1.81
265,1748974658.64,73,2.951,1.014,1.108,1.83
266,1748974658.69,75,3.036,1.109,0.819,1.84
267,1748974658.74,75,2.970,1.009,0.930,1.85
268,1748974658.79,75,3.102,1.159,0.647,1.86
269,1748974658.84,75,3.181,1.095,0.831,1.86
270,1748974658.89,75,3.112,1.138,0.766,1.87
271,1748974658.94,75,3.398,1.218,0.582,1.88
272,1748974658.99,75,3.409,1.196,0.477,1.89
273,1748974659.05,72,3.133,1.163,0.347,1.89
274,1748974659.10,75,3.308,1.171,0.419,1.90
275,1748974659.15,73,3.724,1.433,0.696,1.90
276,1748974659.20,75,3.839,1.422,0.798,1.91
277,1748974659.25,74,4.000,1.517,0.648,1.91
278,1748974659.30,75,4.133,1.534,0.558,1.92
279,1748974659.35,75,4.166,1.684,0.456,1.92
280,1748974659.40,74,4.410,1.609,0.480,1.93
281,1748974659.45,74,4.685,1.688,0.510,1.93
282,1748974659.50,74,5.223,1.876,0.491,1.93
283,1748974659.55,64,4.979,1.894,0.493,1.94
284,1748974659.60,74,4.735,1.893,0.406,1.94
285,1748974659.65,74,4.751,2.028,0.394,1.94
286,1748974659.70,73,4.941,2.115,0.375,1.95
287,1748974659.75,69,4.859,2.188,0.335,1.95
288,1748974659.80,64,4.878,2.253,0.359,1.95
289,1748974659.85,72,4.835,2.394,0.345,1.95
290,1748974659.90,69,5.161,2.255,0.336,1.95
291,1748974659.95,70,5.133,2.386,0.352,1.96
292,1748974660.00,70,5.282,2.402,0.357,1.96
293,1748974660.05,70,5.270,1.794,0.327,1.96
294,1748974661.10,74,17.380,17.570,10.612,0.61
295,1748974662.14,65,24.886,14.502,11.947,0.13
296,1748974665.40,64,52.766,13.145,10.432,0.92
297,1748974668.67,49,28.859,8.610,10.191,0.94
298,1748974671.93,73,16.329,6.630,10.477,0.94
299,1748974672.97,71,12.710,5.037,10.360,0.30
300,1748974674.01,65,9.406,3.416,7.397,0.07
301,1748974675.05,51,5.456,1.924,4.220,0.01
302,1748974675.10,56,3.493,1.521,2.581,0.02
303,1748974676.13,50,3.103,1.699,2.129,0.04
304,1748974677.17,58,2.462,1.419,1.621,0.01
305,1748974678.21,56,1.474,0.860,1.021,0.00
306,1748974678.26,53,0.992,0.579,0.732,0.01
307,1748974678.31,64,10.397,6.924,9.252,0.10
308,1748974679.35,54,15.553,11.569,13.946,0.08
309,1748974680.39,72,9.289,6.575,7.946,0.02
310,1748974681.42,50,5.018,3.498,4.241,0.01
311,1748974681.47,54,3.281,2.287,2.578,0.01
312,1748974682.51,51,3.201,2.155,2.277,0.05
313,1748974683.55,60,2.433,1.646,1.696,0.01
314,1748974684.59,58,1.496,0.964,1.093,0.00
315,1748974684.64,59,1.122,0.676,0.879,0.01
316,1748974684.69,72,10.516,6.619,7.772,0.09
317,1748974685.73,68,15.571,11.075,11.994,0.08
318,1748974686.77,75,9.263,6.316,6.936,0.02
319,1748974687.81,51,4.905,3.403,3.727,0.00
320,1748974687.86,58,3.653,2.266,2.536,0.02
321,1748974688.91,67,3.976,2.209,2.550,0.05
322,1748974689.95,57,2.907,1.630,1.832,0.01
323,1748974690.99,64,1.704,0.956,1.162,0.00
324,1748974691.04,69,1.749,1.024,1.159,0.01
325,1748974692.08,52,2.555,1.481,1.587,0.04
326,1748974693.11,71,2.124,1.278,1.356,0.01
327,1748974694.15,59,1.415,0.743,0.997,0.00
328,1748974694.20,63,1.858,0.933,1.129,0.01
329,1748974695.25,75,3.120,1.570,1.863,0.05
330,1748974696.28,63,2.483,1.305,1.486,0.01
331,1748974697.32,65,1.463,0.806,0.946,0.00
332,1748974697.37,72,1.526,1.004,0.961,0.01
333,1748974698.42,69,2.540,1.642,1.556,0.05
334,1748974699.45,70,2.149,1.361,1.345,0.01
335,1748974700.49,63,1.297,0.806,0.868,0.00
336,1748974700.54,69,1.406,0.935,0.930,0.01
337,1748974701.58,70,2.390,1.588,1.490,0.04
338,1748974702.62,75,2.101,1.362,1.306,0.01
339,1748974703.66,64,1.303,0.853,0.866,0.00
340,1748974703.71,75,1.466,0.951,0.990,0.01
341,1748974704.75,69,2.460,1.555,1.590,0.04
342,1748974705.79,75,2.112,1.338,1.387,0.01
343,1748974706.83,61,1.275,0.828,0.895,0.00
344,1748974706.88,74,1.834,0.975,1.183,0.01
345,1748974707.92,74,3.111,1.589,1.856,0.05
346,1748974708.96,74,2.454,1.365,1.495,0.01
347,1748974710.00,57,1.504,0.849,1.006,0.00
348,1748974710.05,75,1.917,0.979,1.166,0.01
349,1748974711.09,75,3.155,1.584,1.873,0.05
350,1748974712.13,75,2.472,1.340,1.504,0.01
351,1748974713.17,59,1.439,0.801,0.951,0.00
352,1748974713.22,75,1.915,0.952,1.170,0.01
353,1748974714.26,75,3.090,1.553,1.798,0.05
354,1748974715.30,74,2.427,1.331,1.480,0.01
355,1748974716.34,74,1.600,0.806,1.144,0.00
356,1748974716.39,75,1.586,0.952,1.138,0.01
357,1748974717.43,67,2.461,1.364,1.610,0.04
358,1748974718.46,75,2.248,1.211,1.502,0.01
359,1748974719.51,75,1.390,0.744,1.032,0.00
360,1748974719.56,73,0.942,0.564,0.807,0.01
361,1748974719.61,72,10.505,6.657,7.947,0.10
362,1748974720.65,71,16.583,11.184,12.962,0.08
363,1748974721.69,75,9.865,6.457,7.516,0.02
364,1748974722.72,63,5.238,3.428,4.064,0.01
365,1748974722.77,74,3.877,2.271,2.791,0.02
366,1748974723.82,73,4.060,2.199,2.639,0.05
367,1748974724.85,75,2.868,1.665,1.883,0.01
368,1748974725.89,75,1.702,0.956,1.212,0.00
369,1748974725.94,75,2.006,1.053,1.261,0.01
370,1748974726.99,74,3.151,1.663,1.943,0.05
371,1748974728.03,69,2.448,1.363,1.520,0.01
372,1748974729.07,75,1.504,0.840,1.038,0.00
373,1748974729.12,75,1.978,0.963,1.249,0.01
374,1748974730.15,73,3.104,1.535,1.762,0.04
375,1748974731.19,72,2.451,1.327,1.506,0.01
376,1748974732.23,75,1.468,0.768,0.988,0.00
377,1748974732.28,75,1.958,0.950,1.208,0.01
378,1748974733.32,74,3.140,1.571,1.834,0.05
379,1748974734.36,72,2.455,1.339,1.502,0.01
380,1748974735.40,67,1.441,0.812,0.967,0.00
381,1748974735.45,73,1.952,0.973,1.197,0.01
382,1748974736.49,74,3.081,1.602,1.835,0.05
383,1748974737.53,75,2.426,1.431,1.480,0.01
384,1748974738.57,54,1.396,1.024,0.918,0.00
385,1748974738.62,52,1.461,0.968,0.907,0.01
386,1748974739.66,75,2.526,1.469,1.581,0.04
387,1748974740.70,51,2.185,1.268,1.333,0.01
