frame,time,features,flow_left,flow_center,flow_right,speed
2,1748973326.03,75,0.037,0.027,0.037,0.05
3,1748973326.08,75,0.054,0.036,0.053,0.08
4,1748973326.13,75,0.091,0.047,0.074,0.08
5,1748973326.18,75,0.095,0.049,0.083,1.84
