frame,time,features,flow_left,flow_center,flow_right,flow_std,pos_x,pos_y,pos_z,yaw,speed,state,collided,brake_thres,dodge_thres,probe_req,fps,simgetimage_s,decode_s,processing_s,loop_s
2,1749131461.11,75,0.041,0.041,0.050,1.818,0.00,0.00,-0.96,0.00,0.06,none,1,20.61,3.12,0.00,12.79,0.021,0.021,0.0,0.078
3,1749131461.14,75,0.048,0.041,0.057,1.567,0.00,0.00,-0.96,0.00,0.08,none,0,20.75,3.15,0.00,19.86,0.021,0.021,0.0,0.050
4,1749131461.19,75,0.067,0.054,0.094,2.573,0.00,0.00,-0.96,0.00,0.08,none,0,20.78,3.16,0.00,19.81,0.022,0.022,0.0,0.050
5,1749131461.24,75,0.076,0.059,0.108,2.177,0.00,0.00,-0.95,0.00,0.07,none,0,20.72,3.14,0.00,19.87,0.024,0.024,0.0,0.050
6,1749131461.29,75,0.076,0.064,0.114,2.292,0.00,0.00,-0.95,0.00,0.06,none,0,20.63,3.13,0.00,19.97,0.024,0.024,0.0,0.050
7,1749131461.34,75,0.080,0.064,0.119,2.376,0.00,0.00,-0.95,0.00,0.05,none,0,20.54,3.11,0.00,19.93,0.023,0.023,0.0,0.050
8,1749131461.40,75,0.081,0.063,0.119,1.852,0.00,0.00,-0.94,0.00,0.04,none,0,20.46,3.09,0.00,19.96,0.023,0.023,0.0,0.050
9,1749131461.45,75,0.078,0.061,0.114,1.301,0.00,0.00,-0.94,0.00,0.04,none,0,20.38,3.08,0.00,19.83,0.024,0.024,0.0,0.050
10,1749131461.50,75,0.078,0.061,0.109,1.570,0.00,0.00,-0.94,0.00,0.03,none,0,20.31,3.06,0.00,19.84,0.023,0.023,0.0,0.050
11,1749131461.55,75,0.075,0.059,0.105,1.453,0.00,0.00,-0.94,0.00,0.02,none,0,20.25,3.05,0.00,19.94,0.023,0.023,0.0,0.050
12,1749131461.60,75,0.075,0.061,0.106,1.357,0.00,0.00,-0.94,0.00,0.02,none,0,20.19,3.04,0.00,19.94,0.024,0.024,0.0,0.050
13,1749131461.65,75,0.074,0.060,0.105,0.780,0.00,0.00,-0.94,0.00,0.01,none,0,20.14,3.03,0.00,19.89,0.025,0.025,0.0,0.050
