frame,time,features,flow_left,flow_center,flow_right,flow_std,pos_x,pos_y,pos_z,yaw,speed,state,collided,brake_thres,dodge_thres,probe_req,fps,simgetimage_s,decode_s,processing_s,loop_s
2,1749104952.91,75,0.028,0.024,0.038,1.272,0.00,0.00,-0.96,0.00,0.06,none,1,35.78,5.16,0.00,19.82,0.021,0.021,0.0,0.051
3,1749104952.97,75,0.049,0.046,0.061,1.647,0.00,0.00,-0.95,0.00,0.08,none,0,36.13,5.23,0.00,19.90,0.021,0.021,0.0,0.051
4,1749104953.02,75,0.063,0.057,0.089,2.111,0.00,0.00,-0.95,0.00,0.08,none,0,36.17,5.23,0.00,19.84,0.023,0.023,0.0,0.052
5,1749104953.07,75,0.071,0.062,0.106,2.440,0.00,0.00,-0.94,0.00,0.07,none,0,36.06,5.21,0.00,19.95,0.024,0.024,0.0,0.051
6,1749104953.12,75,0.079,0.065,0.113,2.389,0.00,0.00,-0.94,0.00,0.06,none,0,35.93,5.19,0.00,19.85,0.022,0.022,0.0,0.052
7,1749104953.17,75,0.096,0.076,0.128,2.252,0.00,0.00,-0.94,0.00,0.05,none,0,35.80,5.16,0.00,19.79,0.020,0.020,0.0,0.052
8,1749104953.22,75,0.097,0.078,0.133,1.753,0.00,0.00,-0.94,0.00,0.04,none,0,35.67,5.13,0.00,19.87,0.022,0.022,0.0,0.051
9,1749104953.28,75,0.092,0.071,0.123,1.359,0.00,0.00,-0.93,0.00,0.03,none,0,35.55,5.11,0.00,19.91,0.020,0.020,0.0,0.051
10,1749104953.33,75,0.083,0.064,0.108,1.337,0.00,0.00,-0.93,0.00,0.03,none,0,35.44,5.09,0.00,19.92,0.020,0.020,0.0,0.051
11,1749104953.38,75,0.068,0.057,0.095,1.206,0.00,0.00,-0.93,0.00,0.02,none,0,35.34,5.07,0.00,19.88,0.020,0.020,0.0,0.052
12,1749104953.43,75,0.053,0.046,0.083,0.794,0.00,0.00,-0.93,0.00,0.02,none,0,35.26,5.05,0.00,19.83,0.024,0.024,0.0,0.052
13,1749104953.48,75,0.044,0.038,0.069,0.757,0.00,0.00,-0.93,0.00,0.01,none,0,35.20,5.04,0.00,19.82,0.022,0.022,0.0,0.051
14,1749104953.53,75,0.035,0.033,0.058,0.639,0.00,0.00,-0.93,0.00,0.01,none,0,35.13,5.03,0.00,19.82,0.022,0.022,0.0,0.051
15,1749104953.59,75,0.029,0.029,0.052,1.260,0.00,0.00,-0.93,0.00,0.00,none,0,35.08,5.02,0.00,19.77,0.023,0.023,0.0,0.052
16,1749104953.64,75,0.026,0.025,0.043,0.424,0.00,0.00,-0.93,0.00,0.00,none,0,35.02,5.00,0.00,19.86,0.024,0.024,0.0,0.052
17,1749104953.69,75,0.022,0.023,0.036,0.395,0.00,0.00,-0.93,0.00,0.00,none,0,35.01,5.00,0.00,19.81,0.021,0.021,0.0,0.052
18,1749104953.74,75,0.019,0.018,0.032,0.249,0.00,0.00,-0.93,0.00,0.00,none,0,35.05,5.01,0.00,19.84,0.021,0.021,0.0,0.051
19,1749104953.79,75,0.018,0.018,0.029,0.424,0.00,0.00,-0.93,0.00,0.01,none,0,35.08,5.02,0.00,19.87,0.021,0.021,0.0,0.051
20,1749104953.85,75,0.018,0.016,0.024,0.482,0.00,0.00,-0.93,0.00,0.01,none,0,35.10,5.02,0.00,19.87,0.021,0.021,0.0,0.052
21,1749104953.90,75,0.017,0.016,0.025,0.440,0.00,0.00,-0.93,0.00,0.01,none,0,35.12,5.02,0.00,19.86,0.021,0.021,0.0,0.051
22,1749104953.95,75,0.018,0.019,0.031,1.005,0.00,0.00,-0.93,0.00,0.01,none,0,35.14,5.03,0.00,19.78,0.025,0.025,0.0,0.052
23,1749104954.00,75,0.019,0.020,0.035,0.706,0.00,0.00,-0.93,0.00,0.01,none,0,35.16,5.03,0.00,19.88,0.021,0.021,0.0,0.052
24,1749104954.05,75,0.020,0.021,0.036,0.552,0.00,0.00,-0.93,0.00,0.01,none,0,35.17,5.03,0.00,19.92,0.021,0.021,0.0,0.051
25,1749104954.10,75,0.021,0.023,0.035,0.512,0.00,0.00,-0.93,0.00,0.01,none,0,35.18,5.04,0.00,19.94,0.022,0.022,0.0,0.052
26,1749104954.16,75,0.023,0.023,0.036,0.524,0.00,0.00,-0.93,0.00,0.01,none,0,35.18,5.04,0.00,19.78,0.020,0.020,0.0,0.053
27,1749104954.21,75,0.023,0.021,0.035,0.687,0.00,0.00,-0.93,0.00,0.01,none,0,35.19,5.04,0.00,19.82,0.019,0.019,0.0,0.051
28,1749104954.26,75,0.023,0.023,0.038,0.804,0.00,0.00,-0.93,0.00,0.01,none,0,35.19,5.04,0.00,19.82,0.019,0.019,0.0,0.052
29,1749104954.31,75,0.023,0.022,0.039,0.516,0.00,0.00,-0.93,0.00,0.01,none,0,35.20,5.04,0.00,19.84,0.020,0.020,0.0,0.052
30,1749104954.36,75,0.023,0.023,0.043,0.669,0.00,0.00,-0.94,0.00,0.01,none,0,35.20,5.04,0.00,19.81,0.020,0.020,0.0,0.051
31,1749104954.42,75,0.023,0.023,0.043,0.528,0.00,0.00,-0.94,0.00,0.01,none,0,35.20,5.04,0.00,19.81,0.021,0.021,0.0,0.052
32,1749104954.47,75,0.027,0.023,0.043,0.770,0.00,0.00,-0.94,0.00,0.01,none,0,35.20,5.04,0.00,19.96,0.023,0.023,0.0,0.051
33,1749104954.52,75,0.027,0.024,0.038,0.584,0.00,0.00,-0.94,0.00,0.01,none,0,35.19,5.04,0.00,19.84,0.024,0.024,0.0,0.051
34,1749104954.57,75,0.030,0.023,0.038,0.589,0.00,0.00,-0.94,0.00,0.01,none,0,35.19,5.04,0.00,19.80,0.022,0.022,0.0,0.052
35,1749104954.62,75,0.029,0.023,0.038,0.756,0.00,0.00,-0.94,0.00,0.01,none,0,35.19,5.04,0.00,19.91,0.022,0.022,0.0,0.051
36,1749104954.67,75,0.028,0.023,0.037,0.449,0.00,0.00,-0.94,0.00,0.01,none,0,35.19,5.04,0.00,19.85,0.022,0.022,0.0,0.052
37,1749104954.73,75,0.025,0.024,0.037,0.619,0.00,0.00,-0.94,0.00,0.01,none,0,35.18,5.04,0.00,19.92,0.023,0.023,0.0,0.051
38,1749104954.78,75,0.024,0.024,0.039,0.613,0.00,0.00,-0.94,0.00,0.01,none,0,35.18,5.04,0.00,19.92,0.022,0.022,0.0,0.051
39,1749104954.83,75,0.022,0.028,0.039,1.256,0.00,0.00,-0.94,0.00,0.01,none,0,35.17,5.03,0.00,19.80,0.021,0.021,0.0,0.052
40,1749104954.88,75,0.022,0.029,0.038,0.622,0.00,0.00,-0.94,0.00,0.00,resume_reinforce,0,35.17,5.03,0.00,19.74,0.024,0.024,0.0,0.052
