frame,time,features,flow_left,flow_center,flow_right,flow_std,pos_x,pos_y,pos_z,yaw,speed,state,collided,obstacle,brake_thres,dodge_thres,probe_req,fps,simgetimage_s,decode_s,processing_s,loop_s
81,1749147969.55,73,4.174,0.858,2.320,39.085,2.28,-0.00,-1.06,-0.00,1.83,none,0,0,38.23,6.65,0.00,19.95,0.022,0.022,0.0,0.050
82,1749147969.60,74,4.235,0.840,2.333,47.120,2.37,-0.00,-1.06,-0.00,1.84,none,0,0,38.34,6.67,0.00,19.93,0.022,0.022,0.0,0.050
83,1749147969.65,74,4.233,0.793,2.317,39.003,2.46,-0.00,-1.06,-0.00,1.85,resume_reinforce,0,0,38.44,6.69,0.00,19.86,0.022,0.022,0.0,0.050
84,1749147969.70,75,4.187,0.783,2.308,37.598,2.56,-0.00,-1.06,-0.00,1.86,none,0,0,38.54,6.71,0.00,19.83,0.020,0.020,0.0,0.050
85,1749147969.75,75,4.184,0.770,2.284,39.460,2.65,-0.00,-1.06,-0.00,1.87,none,0,0,38.63,6.73,0.00,19.97,0.021,0.021,0.0,0.050
86,1749147969.80,75,4.179,0.740,2.320,45.722,2.74,-0.00,-1.06,-0.00,1.87,none,0,0,38.71,6.74,0.00,19.97,0.020,0.020,0.0,0.050
87,1749147969.85,75,4.006,0.725,2.374,42.359,2.84,-0.00,-1.06,-0.00,1.88,none,0,0,38.78,6.76,0.00,19.96,0.020,0.020,0.0,0.050
88,1749147969.90,75,3.844,0.693,2.444,41.299,2.93,-0.00,-1.06,-0.00,1.89,none,0,0,38.86,6.77,0.00,19.89,0.019,0.019,0.0,0.050
89,1749147969.95,75,3.795,0.684,2.485,40.930,3.03,-0.00,-1.05,-0.00,1.89,none,0,0,38.92,6.78,0.00,19.96,0.019,0.019,0.0,0.050
90,1749147970.00,75,3.833,0.663,2.553,47.327,3.12,-0.00,-1.05,-0.00,1.90,none,0,0,38.99,6.80,0.00,19.94,0.023,0.023,0.0,0.050
91,1749147970.05,75,3.803,0.635,2.624,43.904,3.22,-0.00,-1.05,-0.00,1.91,none,0,0,39.04,6.81,0.00,19.80,0.022,0.022,0.0,0.050
92,1749147970.10,75,3.731,0.605,2.671,45.769,3.31,-0.00,-1.05,-0.00,1.91,none,0,0,39.10,6.82,0.00,19.93,0.022,0.022,0.0,0.050
93,1749147970.15,74,3.805,0.637,2.738,48.581,3.41,-0.00,-1.05,-0.00,1.92,none,0,0,39.14,6.83,0.00,19.93,0.020,0.020,0.0,0.050
94,1749147970.20,74,3.927,0.610,2.788,48.242,3.51,-0.00,-1.05,-0.00,1.92,none,0,0,39.19,6.84,0.00,19.95,0.021,0.021,0.0,0.050
95,1749147970.25,75,3.878,0.588,2.815,42.763,3.61,-0.00,-1.05,-0.00,1.92,none,0,0,39.23,6.85,0.00,19.78,0.019,0.019,0.0,0.051
96,1749147970.30,75,3.895,0.593,2.884,45.553,3.70,-0.00,-1.05,-0.00,1.93,none,0,0,39.27,6.85,0.00,19.79,0.024,0.024,0.0,0.051
97,1749147970.35,74,4.017,0.611,2.955,56.388,3.80,-0.00,-1.05,-0.00,1.93,none,0,0,39.31,6.86,0.00,19.90,0.023,0.023,0.0,0.050
98,1749147970.40,75,4.169,0.627,2.976,56.082,3.90,-0.00,-1.05,-0.00,1.94,none,0,0,39.34,6.87,0.00,19.95,0.021,0.021,0.0,0.050
99,1749147970.45,75,4.280,0.611,3.012,54.639,3.99,0.00,-1.05,-0.00,1.94,none,0,0,39.37,6.87,0.00,19.96,0.021,0.021,0.0,0.050
100,1749147970.50,72,4.368,0.620,2.984,54.901,4.09,0.00,-1.05,-0.00,1.94,none,0,0,39.40,6.88,0.00,19.92,0.021,0.021,0.0,0.050
101,1749147970.55,74,4.461,0.625,2.960,49.997,4.19,0.00,-1.05,-0.00,1.94,none,0,0,39.43,6.89,0.00,19.88,0.021,0.021,0.0,0.050
102,1749147970.61,75,4.651,0.643,2.958,55.126,4.29,0.00,-1.05,-0.00,1.95,none,0,0,39.45,6.89,0.00,19.84,0.022,0.022,0.0,0.050
103,1749147970.66,74,4.735,0.626,2.950,76.376,4.38,0.00,-1.05,-0.00,1.95,none,0,0,39.48,6.90,0.00,19.85,0.020,0.020,0.0,0.050
104,1749147970.71,74,4.889,0.620,2.973,76.829,4.48,0.00,-1.05,-0.00,1.95,none,0,0,39.50,6.90,0.00,19.90,0.021,0.021,0.0,0.050
105,1749147970.76,74,4.992,0.626,2.989,51.897,4.58,0.00,-1.05,-0.00,1.95,none,0,0,39.52,6.90,0.00,19.87,0.024,0.024,0.0,0.050
106,1749147970.81,74,5.079,0.639,2.948,58.993,4.68,0.00,-1.05,-0.00,1.95,none,0,0,39.54,6.91,0.00,19.97,0.023,0.023,0.0,0.050
107,1749147970.86,75,5.017,0.580,2.880,48.486,4.77,0.00,-1.05,-0.00,1.96,none,0,0,39.55,6.91,0.00,19.94,0.022,0.022,0.0,0.050
108,1749147970.91,74,4.919,0.570,2.899,50.619,4.87,0.00,-1.05,-0.00,1.96,none,0,0,39.57,6.91,0.00,19.84,0.024,0.024,0.0,0.050
109,1749147970.96,72,4.837,0.577,2.882,52.294,4.97,0.00,-1.05,-0.00,1.96,none,0,0,39.58,6.92,0.00,19.89,0.021,0.021,0.0,0.050
110,1749147971.01,72,4.767,0.560,2.896,52.528,5.07,0.00,-1.05,-0.00,1.96,none,0,0,39.60,6.92,0.00,19.92,0.022,0.022,0.0,0.050
111,1749147971.06,74,4.789,0.584,2.924,52.811,5.17,0.00,-1.05,-0.00,1.96,none,0,0,39.61,6.92,0.00,19.91,0.022,0.022,0.0,0.050
112,1749147971.11,75,4.649,0.555,2.937,54.571,5.27,0.00,-1.05,-0.00,1.96,none,0,0,39.62,6.92,0.00,19.96,0.022,0.022,0.0,0.050
113,1749147971.16,75,4.602,0.515,2.895,52.872,5.37,0.00,-1.05,-0.00,1.96,none,0,0,39.63,6.93,0.00,19.95,0.023,0.023,0.0,0.050
114,1749147971.21,74,4.465,0.529,2.874,57.361,5.47,0.00,-1.05,-0.00,1.96,none,0,0,39.64,6.93,0.00,19.85,0.021,0.021,0.0,0.050
115,1749147971.26,73,4.495,0.510,2.853,54.620,5.56,0.00,-1.05,-0.00,1.97,none,0,0,39.65,6.93,0.00,19.96,0.023,0.023,0.0,0.050
116,1749147971.31,75,4.370,0.525,2.826,45.117,5.66,0.00,-1.05,-0.00,1.97,none,0,0,39.66,6.93,0.00,19.83,0.023,0.023,0.0,0.050
117,1749147971.36,75,4.416,0.541,2.859,54.607,5.76,0.00,-1.05,-0.00,1.97,none,0,0,39.67,6.93,0.00,19.79,0.022,0.022,0.0,0.051
118,1749147971.41,75,4.433,0.565,2.854,47.356,5.86,0.00,-1.05,-0.00,1.97,none,0,0,39.68,6.94,0.00,19.85,0.022,0.022,0.0,0.050
119,1749147971.46,74,4.443,0.531,2.908,53.016,5.96,0.00,-1.04,-0.00,1.97,none,0,0,39.68,6.94,0.00,19.90,0.025,0.025,0.0,0.050
120,1749147971.51,75,4.446,0.552,2.916,52.157,6.06,0.00,-1.04,-0.00,1.97,none,0,0,39.69,6.94,0.00,19.96,0.024,0.024,0.0,0.050
121,1749147971.56,74,4.358,0.502,2.927,66.184,6.16,0.00,-1.04,-0.00,1.97,none,0,0,39.70,6.94,0.00,19.97,0.022,0.022,0.0,0.050
122,1749147971.61,73,4.396,0.546,2.931,50.165,6.25,0.00,-1.04,-0.00,1.97,none,0,0,39.70,6.94,0.00,19.84,0.025,0.025,0.0,0.050
123,1749147971.66,74,4.441,0.568,2.917,55.539,6.35,0.00,-1.04,-0.00,1.97,none,0,0,39.71,6.94,0.00,19.88,0.025,0.025,0.0,0.050
124,1749147971.71,73,4.376,0.550,2.836,51.232,6.45,0.00,-1.04,-0.00,1.97,resume_reinforce,0,0,39.71,6.94,0.00,19.93,0.022,0.022,0.0,0.050
125,1749147971.76,74,4.367,0.552,2.817,54.477,6.55,0.00,-1.04,-0.00,1.97,none,0,0,39.72,6.94,0.00,19.93,0.024,0.024,0.0,0.050
126,1749147971.81,74,4.546,0.522,2.756,57.319,6.65,0.00,-1.04,-0.00,1.97,none,0,0,39.72,6.94,0.00,19.96,0.025,0.025,0.0,0.050
127,1749147971.86,75,4.548,0.541,2.633,52.859,6.75,0.00,-1.04,-0.00,1.97,none,0,0,39.72,6.94,0.00,19.92,0.023,0.023,0.0,0.050
128,1749147971.91,74,4.701,0.492,2.534,61.119,6.85,0.00,-1.04,-0.00,1.97,none,0,0,39.73,6.95,0.00,19.94,0.024,0.024,0.0,0.050
129,1749147971.96,75,4.736,0.516,2.424,54.071,6.94,0.00,-1.04,-0.00,1.97,none,0,0,39.73,6.95,0.00,19.81,0.024,0.024,0.0,0.050
130,1749147972.01,75,4.831,0.507,2.353,58.931,7.04,0.00,-1.04,-0.00,1.97,none,0,0,39.73,6.95,0.00,19.82,0.023,0.023,0.0,0.050
131,1749147972.06,74,4.968,0.565,2.273,60.364,7.14,0.00,-1.04,-0.00,1.97,none,0,0,39.74,6.95,0.00,19.92,0.023,0.023,0.0,0.050
132,1749147972.11,75,5.128,0.514,2.216,71.897,7.24,0.00,-1.04,-0.00,1.97,none,0,0,39.74,6.95,0.00,19.89,0.022,0.022,0.0,0.050
133,1749147972.16,75,5.299,0.518,2.224,73.010,7.35,0.00,-1.04,-0.00,1.97,none,0,0,39.74,6.95,0.00,19.83,0.022,0.022,0.0,0.050
134,1749147972.21,74,5.381,0.529,2.259,60.721,7.44,0.00,-1.04,-0.00,1.97,none,0,0,39.74,6.95,0.00,19.95,0.022,0.022,0.0,0.050
135,1749147972.26,73,5.395,0.549,2.190,50.354,7.54,0.00,-1.04,-0.00,1.97,none,0,0,39.75,6.95,0.00,19.94,0.021,0.021,0.0,0.050
136,1749147972.31,75,5.303,0.586,2.219,46.949,7.64,0.00,-1.04,-0.00,1.97,none,0,0,39.75,6.95,0.00,19.89,0.020,0.020,0.0,0.050
137,1749147972.36,75,5.312,0.566,2.239,49.930,7.74,0.00,-1.04,-0.00,1.98,none,0,0,39.75,6.95,0.00,19.86,0.019,0.019,0.0,0.050
138,1749147972.41,75,5.299,0.608,2.198,51.184,7.84,0.00,-1.04,-0.00,1.98,none,0,0,39.75,6.95,0.00,19.88,0.021,0.021,0.0,0.050
139,1749147972.47,75,5.435,0.627,2.198,48.070,7.94,0.00,-1.04,-0.00,1.98,none,0,0,39.75,6.95,0.00,19.80,0.027,0.027,0.0,0.051
140,1749147972.52,75,5.411,0.610,2.154,68.868,8.03,0.00,-1.04,-0.00,1.98,none,0,0,39.75,6.95,0.00,19.90,0.023,0.023,0.0,0.050
141,1749147972.57,73,5.640,0.590,2.153,69.398,8.13,0.00,-1.04,-0.00,1.98,none,0,0,39.76,6.95,0.00,19.78,0.021,0.021,0.0,0.051
142,1749147972.62,75,5.398,0.600,2.134,49.905,8.23,0.00,-1.04,-0.00,1.98,none,0,0,39.76,6.95,0.00,19.96,0.021,0.021,0.0,0.050
143,1749147972.67,75,5.133,0.605,2.084,49.960,8.33,0.00,-1.04,-0.00,1.98,none,0,0,39.76,6.95,0.00,19.77,0.022,0.022,0.0,0.051
144,1749147972.72,74,5.088,0.594,2.085,55.847,8.43,0.00,-1.04,-0.00,1.98,none,0,0,39.76,6.95,0.00,19.93,0.022,0.022,0.0,0.050
145,1749147972.77,75,4.998,0.544,2.098,59.091,8.53,0.00,-1.04,-0.00,1.98,none,0,0,39.76,6.95,0.00,19.95,0.021,0.021,0.0,0.050
146,1749147972.82,74,4.881,0.476,2.111,56.467,8.63,0.00,-1.04,-0.00,1.98,none,0,0,39.76,6.95,0.00,19.83,0.020,0.020,0.0,0.050
147,1749147972.87,74,4.756,0.470,2.132,54.463,8.73,0.00,-1.04,-0.00,1.98,none,0,0,39.76,6.95,0.00,19.95,0.022,0.022,0.0,0.050
148,1749147972.92,75,4.557,0.449,2.144,46.908,8.83,0.00,-1.04,-0.00,1.98,none,0,0,39.76,6.95,0.00,19.87,0.022,0.022,0.0,0.050
149,1749147972.97,75,4.192,0.386,2.130,50.657,8.93,0.00,-1.04,-0.00,1.98,none,0,0,39.76,6.95,0.00,19.89,0.019,0.019,0.0,0.050
150,1749147973.02,74,3.974,0.385,2.136,51.112,9.03,0.00,-1.04,-0.00,1.98,none,0,0,39.76,6.95,0.00,19.86,0.018,0.018,0.0,0.050
151,1749147973.07,75,3.494,0.360,2.166,53.656,9.13,0.00,-1.04,-0.00,1.98,none,0,0,39.76,6.95,0.00,19.93,0.020,0.020,0.0,0.050
152,1749147973.12,74,3.302,0.362,2.120,49.556,9.22,0.00,-1.04,0.00,1.98,none,0,0,39.77,6.95,0.00,19.95,0.020,0.020,0.0,0.050
153,1749147973.17,72,3.114,0.353,2.065,49.082,9.32,0.00,-1.04,0.00,1.98,none,0,0,39.77,6.95,0.00,19.79,0.019,0.019,0.0,0.051
154,1749147973.22,75,2.947,0.343,2.001,55.555,9.43,0.00,-1.04,0.00,1.98,none,0,0,39.77,6.95,0.00,19.91,0.021,0.021,0.0,0.050
155,1749147973.27,75,2.850,0.352,1.950,52.230,9.53,0.00,-1.04,0.00,1.98,none,0,0,39.77,6.95,0.00,19.79,0.023,0.023,0.0,0.051
156,1749147973.32,75,2.778,0.383,1.842,58.589,9.62,0.00,-1.04,0.00,1.98,none,0,0,39.77,6.95,0.00,19.87,0.020,0.020,0.0,0.050
157,1749147973.37,74,2.602,0.370,1.790,37.566,9.72,0.00,-1.04,0.00,1.98,none,0,0,39.77,6.95,0.00,19.95,0.022,0.022,0.0,0.050
158,1749147973.42,75,2.445,0.360,1.765,40.003,9.82,0.00,-1.04,0.00,1.98,none,0,0,39.77,6.95,0.00,19.96,0.023,0.023,0.0,0.050
159,1749147973.47,71,2.442,0.407,1.664,33.275,9.92,0.00,-1.04,0.00,1.98,none,0,0,39.77,6.95,0.00,19.92,0.022,0.022,0.0,0.050
