2025-06-02T10:50:50.157168,8.510,0.000,0.888,0.135
2025-06-02T10:50:50.431771,14.505,0.000,1.653,0.158
2025-06-02T10:50:50.682940,10.374,0.000,0.584,0.080
2025-06-02T10:50:50.940932,13.731,0.000,0.923,0.251
2025-06-02T10:50:51.189691,31.204,0.000,0.696,2.578
2025-06-02T10:50:51.430863,9.079,0.000,0.560,0.037
2025-06-02T10:50:51.673008,9.680,0.000,0.449,0.006
2025-06-02T10:50:51.904959,7.055,0.000,0.223,0.037
2025-06-02T10:50:52.152704,14.685,0.000,0.233,0.029
2025-06-02T10:50:52.397154,3.003,0.000,0.072,0.050
2025-06-02T10:50:52.645049,2.181,0.001,0.052,0.073
2025-06-02T10:50:52.910715,2.319,0.003,0.044,0.084
2025-06-02T10:50:53.143964,2.291,0.004,0.039,0.073
2025-06-02T10:50:53.380747,2.769,0.004,0.042,0.064
2025-06-02T10:50:53.630495,2.191,0.003,0.020,0.060
2025-06-02T10:50:53.872128,1.520,0.002,0.002,0.059
2025-06-02T10:50:54.106914,1.449,0.001,0.002,0.059
2025-06-02T10:50:54.357115,1.315,0.000,0.003,0.055
2025-06-02T10:50:54.604788,1.411,0.000,0.004,0.048
2025-06-02T10:50:54.854554,1.345,0.000,0.004,0.039
2025-06-02T10:50:55.112665,1.142,0.000,0.002,0.038
2025-06-02T10:50:55.353809,1.187,0.000,0.000,0.025
2025-06-02T10:50:55.582023,0.000,0.000,0.000,0.004
2025-06-02T10:50:55.818615,0.000,0.000,0.000,0.005
2025-06-02T10:50:56.055659,0.000,0.000,0.000,0.004
2025-06-02T10:50:56.297750,0.000,0.000,0.000,0.004
2025-06-02T10:50:56.528864,0.000,0.000,0.000,0.007
2025-06-02T10:50:56.768981,0.000,0.000,0.000,0.010
2025-06-02T10:50:57.013171,0.000,0.000,0.000,0.009
2025-06-02T10:50:57.245705,0.000,0.000,0.000,0.010
2025-06-02T10:50:57.489716,0.000,0.000,0.000,0.007
2025-06-02T10:50:57.732014,0.000,0.000,0.000,0.009
2025-06-02T10:50:57.961901,0.000,0.000,0.000,0.006
2025-06-02T10:50:58.201498,0.000,0.000,0.000,0.012
2025-06-02T10:50:58.463709,0.000,0.000,0.000,0.007
2025-06-02T10:50:58.720631,0.000,0.000,0.000,0.008
2025-06-02T10:50:59.118380,0.000,0.000,0.000,0.005
2025-06-02T10:50:59.441279,0.000,0.000,0.000,0.004
2025-06-02T10:50:59.770920,0.000,0.000,0.000,0.008
2025-06-02T10:51:00.103426,0.000,0.000,0.000,0.009
2025-06-02T10:51:00.449903,0.000,0.000,0.000,0.009
2025-06-02T10:51:00.784891,0.000,0.000,0.000,0.008
2025-06-02T10:51:01.121646,0.000,0.000,0.000,0.007
2025-06-02T10:51:01.457889,0.000,0.000,0.000,0.010
2025-06-02T10:51:01.787090,0.000,0.000,0.000,0.006
2025-06-02T10:51:02.140599,0.000,0.000,0.000,0.005
2025-06-02T10:51:02.480039,0.000,0.000,0.000,0.003
2025-06-02T10:51:02.810663,0.000,0.000,0.000,0.003
2025-06-02T10:51:03.150437,0.000,0.000,0.000,0.003
2025-06-02T10:51:03.472083,0.000,0.000,0.000,0.004
2025-06-02T10:51:03.816953,0.000,0.000,0.000,0.003
2025-06-02T10:51:04.145685,0.000,0.000,0.000,0.002
2025-06-02T10:51:04.474195,0.000,0.000,0.000,0.002
2025-06-02T10:51:04.805075,0.000,0.000,0.000,0.002
2025-06-02T10:51:05.151986,0.000,0.000,0.000,0.002
2025-06-02T10:51:05.473212,0.000,0.000,0.000,0.002
2025-06-02T10:51:05.814851,0.000,0.000,0.000,0.002
2025-06-02T10:51:06.143239,0.000,0.000,0.000,0.002
2025-06-02T10:51:06.484491,0.000,0.000,0.000,0.004
2025-06-02T10:51:06.808675,0.000,0.000,0.000,0.003
2025-06-02T10:51:07.150095,0.000,0.000,0.000,0.003
2025-06-02T10:51:07.472232,0.000,0.000,0.000,0.002
2025-06-02T10:51:07.815954,0.000,0.000,0.000,0.002
2025-06-02T10:51:08.144327,0.000,0.000,0.000,0.002
2025-06-02T10:51:08.472875,0.000,0.000,0.000,0.002
2025-06-02T10:51:08.807600,0.000,0.000,0.000,0.004
2025-06-02T10:51:09.147862,0.000,0.000,0.000,0.005
2025-06-02T10:51:09.481032,0.000,0.000,0.000,0.006
2025-06-02T10:51:09.806692,0.000,0.000,0.000,0.005
2025-06-02T10:51:10.147878,0.000,0.000,0.000,0.002
2025-06-02T10:51:10.480634,0.000,0.000,0.000,0.005
2025-06-02T10:51:10.820935,0.000,0.000,0.000,0.005
2025-06-02T10:51:11.145192,0.000,0.000,0.000,0.003
2025-06-02T10:51:11.479130,0.000,0.000,0.000,0.002
2025-06-02T10:51:11.812802,0.000,0.000,0.000,0.002
2025-06-02T10:51:12.150984,0.000,0.000,0.000,0.002
2025-06-02T10:51:12.507951,0.000,0.000,0.000,0.007
