frame,time,features,flow_left,flow_center,flow_right,flow_std,pos_x,pos_y,pos_z,yaw,speed,state,collided,obstacle,brake_thres,dodge_thres,probe_req,fps,simgetimage_s,decode_s,processing_s,loop_s
18,1749151130.69,75,0.037,0.034,0.054,0.525,0.00,0.00,-0.93,0.00,0.00,none,0,0,20.02,2.00,0.00,19.91,0.024,0.024,0.0,0.050
19,1749151130.74,75,0.030,0.029,0.047,0.406,0.00,0.00,-0.93,0.00,0.00,none,0,0,20.04,2.00,0.00,19.79,0.022,0.022,0.0,0.051
20,1749151130.79,75,0.026,0.024,0.042,0.460,0.00,0.00,-0.93,0.00,0.01,none,0,0,20.06,2.00,0.00,19.87,0.027,0.027,0.0,0.050
21,1749151130.84,75,0.024,0.022,0.037,0.468,0.00,0.00,-0.93,0.00,0.01,none,0,0,20.07,2.00,0.00,19.94,0.021,0.021,0.0,0.050
22,1749151130.89,75,0.020,0.020,0.034,0.382,0.00,0.00,-0.93,0.00,0.01,none,0,0,20.08,2.00,0.00,19.96,0.024,0.024,0.0,0.050
23,1749151130.95,75,0.017,0.019,0.032,0.591,0.00,0.00,-0.94,0.00,0.01,none,0,0,20.10,2.00,0.00,19.82,0.021,0.021,0.0,0.050
24,1749151131.00,75,0.017,0.019,0.031,0.540,0.00,0.00,-0.94,0.00,0.01,none,0,0,20.10,2.01,0.00,19.96,0.023,0.023,0.0,0.050
25,1749151131.05,75,0.018,0.019,0.030,0.640,0.00,0.00,-0.94,0.00,0.01,none,0,0,20.11,2.01,0.00,19.79,0.024,0.024,0.0,0.051
26,1749151131.10,75,0.018,0.019,0.031,0.699,0.00,0.00,-0.94,0.00,0.01,none,0,0,20.12,2.01,0.00,19.96,0.022,0.022,0.0,0.050
27,1749151131.15,75,0.019,0.020,0.033,0.643,0.00,0.00,-0.94,0.00,0.01,none,0,0,20.12,2.01,0.00,19.81,0.022,0.022,0.0,0.050
28,1749151131.20,75,0.021,0.021,0.033,0.602,0.00,0.00,-0.94,0.00,0.01,none,0,0,20.13,2.01,0.00,19.96,0.024,0.024,0.0,0.050
29,1749151131.25,75,0.023,0.021,0.034,0.619,0.00,0.00,-0.94,0.00,0.01,none,0,0,20.13,2.01,0.00,19.88,0.024,0.024,0.0,0.050
30,1749151131.30,75,0.023,0.021,0.035,0.571,0.00,0.00,-0.94,0.00,0.01,none,0,0,20.13,2.01,0.00,19.94,0.024,0.024,0.0,0.050
31,1749151131.35,75,0.024,0.021,0.036,0.570,0.00,0.00,-0.94,0.00,0.01,none,0,0,20.13,2.01,0.00,19.85,0.022,0.022,0.0,0.050
32,1749151131.40,75,0.024,0.022,0.037,0.676,0.00,0.00,-0.94,0.00,0.01,none,0,0,20.13,2.01,0.00,19.91,0.020,0.020,0.0,0.050
33,1749151131.45,75,0.025,0.024,0.037,1.145,0.00,0.00,-0.94,0.00,0.01,none,0,0,20.13,2.01,0.00,19.92,0.022,0.022,0.0,0.050
34,1749151131.50,75,0.025,0.025,0.037,0.613,0.00,0.00,-0.94,0.00,0.01,none,0,0,20.13,2.01,0.00,19.82,0.022,0.022,0.0,0.050
35,1749151131.55,75,0.025,0.025,0.039,0.978,0.00,0.00,-0.94,0.00,0.01,none,0,0,20.13,2.01,0.00,19.90,0.021,0.021,0.0,0.050
36,1749151131.60,75,0.025,0.026,0.038,0.477,0.00,0.00,-0.94,0.00,0.01,none,0,0,20.13,2.01,0.00,19.94,0.020,0.020,0.0,0.050
37,1749151131.65,75,0.026,0.025,0.039,0.858,0.00,0.00,-0.94,0.00,0.01,none,0,0,20.12,2.01,0.00,19.87,0.022,0.022,0.0,0.050
38,1749151131.70,75,0.026,0.026,0.038,0.557,0.00,0.00,-0.94,0.00,0.01,none,0,0,20.12,2.01,0.00,19.87,0.020,0.020,0.0,0.050
39,1749151131.75,75,0.025,0.028,0.037,0.972,0.00,0.00,-0.95,0.00,0.01,none,0,0,20.12,2.01,0.00,19.86,0.021,0.021,0.0,0.050
40,1749151131.80,75,0.025,0.028,0.038,0.640,0.00,0.00,-0.95,0.00,0.01,none,0,0,20.12,2.01,0.00,19.85,0.023,0.023,0.0,0.050
41,1749151131.85,75,0.025,0.028,0.036,0.465,0.00,0.00,-0.95,0.00,0.01,none,0,0,20.11,2.01,0.00,19.89,0.021,0.021,0.0,0.050
42,1749151131.90,75,0.024,0.028,0.035,0.517,0.00,0.00,-0.95,-0.00,0.01,resume_reinforce,0,0,20.11,2.01,0.00,19.89,0.024,0.024,0.0,0.050
43,1749151131.95,75,0.058,0.053,0.066,5.743,0.00,-0.00,-0.95,-0.00,0.03,none,0,0,20.34,2.02,0.00,19.94,0.022,0.022,0.0,0.050
44,1749151132.00,73,1.264,0.887,1.310,191.720,0.00,-0.00,-0.95,-0.00,0.07,none,0,0,20.44,2.02,0.00,19.95,0.021,0.021,0.0,0.050
45,1749151132.05,74,2.007,1.515,2.259,128.941,0.01,-0.00,-0.95,-0.00,0.18,none,0,0,21.34,2.07,0.00,19.83,0.020,0.020,0.0,0.050
46,1749151132.10,75,2.619,2.030,2.891,95.565,0.02,-0.00,-0.96,-0.00,0.28,none,0,0,22.38,2.12,0.00,19.81,0.019,0.019,0.0,0.050
47,1749151132.15,75,3.029,2.369,3.281,55.093,0.03,-0.00,-0.97,-0.00,0.37,none,0,0,23.41,2.17,0.00,19.97,0.022,0.022,0.0,0.050
48,1749151132.20,75,3.250,2.545,3.488,30.149,0.05,-0.00,-0.98,-0.00,0.45,none,0,0,24.24,2.21,0.00,19.93,0.022,0.022,0.0,0.050
49,1749151132.25,75,3.358,2.615,3.598,12.775,0.07,-0.00,-0.99,-0.00,0.54,none,0,0,25.07,2.25,0.00,19.94,0.021,0.021,0.0,0.050
50,1749151132.30,75,3.413,2.625,3.660,10.214,0.10,-0.00,-1.00,0.00,0.61,none,0,0,25.78,2.29,0.00,19.78,0.019,0.019,0.0,0.051
51,1749151132.35,75,3.527,2.687,3.809,15.234,0.13,-0.00,-1.01,0.00,0.69,none,0,0,26.65,2.33,0.00,19.77,0.021,0.021,0.0,0.051
52,1749151132.40,75,3.670,2.784,3.990,19.634,0.16,-0.00,-1.02,0.00,0.76,none,0,0,27.37,2.37,0.00,19.85,0.020,0.020,0.0,0.050
53,1749151132.45,75,3.817,2.883,4.179,24.357,0.20,-0.00,-1.03,0.00,0.84,none,0,0,28.06,2.40,0.00,19.80,0.020,0.020,0.0,0.051
54,1749151132.50,75,2.784,2.175,3.156,26.247,0.25,-0.00,-1.03,0.00,0.91,none,0,0,28.83,2.44,0.00,19.95,0.021,0.021,0.0,0.050
55,1749151132.55,75,2.277,1.718,2.466,29.037,0.29,-0.00,-1.04,0.00,0.97,none,0,0,29.52,2.48,0.00,19.89,0.023,0.023,0.0,0.050
56,1749151132.60,75,1.888,1.348,2.082,28.871,0.34,-0.00,-1.05,0.00,1.04,none,0,0,30.15,2.51,0.00,19.97,0.021,0.021,0.0,0.050
57,1749151132.66,75,1.713,1.175,1.982,30.243,0.40,-0.00,-1.05,0.00,1.10,none,0,0,30.78,2.54,0.00,19.92,0.022,0.022,0.0,0.050
58,1749151132.71,75,1.730,1.146,2.084,32.356,0.45,-0.00,-1.06,0.00,1.16,none,0,0,31.39,2.57,0.00,19.96,0.023,0.023,0.0,0.050
59,1749151132.76,75,1.875,1.217,2.248,30.099,0.51,-0.00,-1.06,0.00,1.21,none,0,0,31.96,2.60,0.00,19.88,0.022,0.022,0.0,0.050
60,1749151132.81,74,2.072,1.358,2.480,32.233,0.57,-0.00,-1.06,0.00,1.26,none,0,0,32.50,2.63,0.00,19.90,0.023,0.023,0.0,0.050
61,1749151132.86,75,2.225,1.433,2.608,34.048,0.64,-0.00,-1.06,0.00,1.31,none,0,0,32.95,2.65,0.00,19.86,0.021,0.021,0.0,0.050
62,1749151132.91,74,2.459,1.457,2.693,80.499,0.70,-0.00,-1.07,0.00,1.36,none,0,0,33.43,2.67,0.00,19.88,0.022,0.022,0.0,0.050
63,1749151132.96,74,2.645,1.461,2.723,62.354,0.77,-0.00,-1.07,0.00,1.40,none,0,0,33.88,2.69,0.00,19.93,0.022,0.022,0.0,0.050
64,1749151133.01,73,2.739,1.445,2.774,38.362,0.84,-0.00,-1.07,0.00,1.44,none,0,0,34.30,2.71,0.00,19.83,0.022,0.022,0.0,0.050
65,1749151133.06,75,2.904,1.393,2.730,77.909,0.91,-0.00,-1.07,0.00,1.48,none,0,0,34.67,2.73,0.00,19.89,0.023,0.023,0.0,0.050
66,1749151133.11,73,3.081,1.368,2.706,47.022,0.99,-0.00,-1.07,0.00,1.51,none,0,0,35.01,2.75,0.00,19.85,0.022,0.022,0.0,0.050
67,1749151133.16,70,3.234,1.303,2.655,41.585,1.06,-0.00,-1.07,0.00,1.55,none,0,0,35.35,2.77,0.00,19.96,0.021,0.021,0.0,0.050
68,1749151133.21,74,3.475,1.273,2.573,42.728,1.14,-0.00,-1.07,0.00,1.58,none,0,0,35.67,2.78,0.00,19.85,0.024,0.024,0.0,0.050
69,1749151133.26,75,3.696,1.220,2.523,51.550,1.22,-0.00,-1.07,0.00,1.60,none,0,0,35.94,2.80,0.00,19.94,0.020,0.020,0.0,0.050
70,1749151133.31,75,3.913,1.159,2.418,48.315,1.30,-0.00,-1.07,0.00,1.63,none,0,0,36.21,2.81,0.00,19.93,0.022,0.022,0.0,0.050
71,1749151133.36,73,4.118,1.124,2.395,53.341,1.38,-0.00,-1.07,0.00,1.65,none,0,0,36.47,2.82,0.00,19.90,0.022,0.022,0.0,0.050
72,1749151133.41,75,4.136,1.091,2.360,42.188,1.44,-0.00,-1.07,0.00,1.67,none,0,0,36.69,2.83,0.00,19.85,0.028,0.028,0.0,0.050
73,1749151133.46,75,4.111,1.013,2.306,39.305,1.51,-0.00,-1.07,0.00,1.69,none,0,0,36.88,2.84,0.00,19.81,0.027,0.027,0.0,0.050
74,1749151133.51,75,4.198,0.986,2.227,49.907,1.60,-0.00,-1.07,0.00,1.71,none,0,0,37.05,2.85,0.00,19.95,0.020,0.020,0.0,0.050
75,1749151133.56,75,4.307,0.943,2.226,46.601,1.67,-0.00,-1.07,0.00,1.73,none,0,0,37.27,2.86,0.00,18.96,0.030,0.030,0.0,0.053
76,1749151133.61,75,4.345,0.897,2.222,49.950,1.75,-0.00,-1.07,0.00,1.74,none,0,0,37.40,2.87,0.00,19.94,0.024,0.024,0.0,0.050
77,1749151133.66,75,4.285,0.857,2.156,40.765,1.83,-0.00,-1.07,0.00,1.76,none,0,0,37.55,2.88,0.00,19.94,0.024,0.024,0.0,0.050
78,1749151133.71,73,4.333,0.833,2.183,59.337,1.92,-0.00,-1.07,0.00,1.78,none,0,0,37.70,2.88,0.00,19.90,0.023,0.023,0.0,0.050
79,1749151133.76,74,4.265,0.816,2.166,46.720,2.01,-0.00,-1.07,0.00,1.79,none,0,0,37.86,2.89,0.00,19.91,0.024,0.024,0.0,0.050
80,1749151133.81,73,4.171,0.810,2.208,43.564,2.10,-0.00,-1.07,0.00,1.80,none,0,0,37.99,2.90,0.00,19.95,0.022,0.022,0.0,0.050
81,1749151133.86,75,4.084,0.792,2.197,39.244,2.19,-0.00,-1.07,0.00,1.82,none,0,0,38.12,2.91,0.00,19.92,0.023,0.023,0.0,0.050
82,1749151133.91,73,4.127,0.770,2.194,45.681,2.28,-0.00,-1.07,0.00,1.83,none,0,0,38.23,2.91,0.00,19.96,0.022,0.022,0.0,0.050
83,1749151133.96,74,4.249,0.792,2.195,45.359,2.37,-0.00,-1.06,0.00,1.84,resume_reinforce,0,0,38.34,2.92,0.00,19.94,0.022,0.022,0.0,0.050
84,1749151134.01,74,4.248,0.770,2.256,41.860,2.46,-0.00,-1.06,0.00,1.85,none,0,0,38.44,2.92,0.00,19.95,0.020,0.020,0.0,0.050
85,1749151134.06,75,4.179,0.773,2.322,41.548,2.56,-0.00,-1.06,0.00,1.86,none,0,0,38.55,2.93,0.00,19.86,0.026,0.026,0.0,0.050
86,1749151134.11,75,4.120,0.774,2.340,44.739,2.65,-0.00,-1.06,0.00,1.87,none,0,0,38.63,2.93,0.00,19.96,0.022,0.022,0.0,0.050
87,1749151134.16,74,4.209,0.774,2.395,43.982,2.74,-0.00,-1.06,-0.00,1.87,none,0,0,38.72,2.94,0.00,19.87,0.023,0.023,0.0,0.050
88,1749151134.22,75,3.979,0.740,2.376,37.023,2.84,-0.00,-1.06,-0.00,1.88,none,0,0,38.79,2.94,0.00,19.95,0.022,0.022,0.0,0.050
89,1749151134.27,75,3.919,0.706,2.454,41.915,2.94,-0.00,-1.06,-0.00,1.89,none,0,0,38.86,2.94,0.00,19.88,0.021,0.021,0.0,0.050
90,1749151134.32,75,3.905,0.698,2.485,38.851,3.03,-0.00,-1.06,-0.00,1.89,none,0,0,38.93,2.95,0.00,19.85,0.022,0.022,0.0,0.050
91,1749151134.37,75,3.930,0.658,2.525,46.833,3.12,-0.00,-1.06,-0.00,1.90,none,0,0,38.99,2.95,0.00,19.94,0.022,0.022,0.0,0.050
92,1749151134.42,75,3.883,0.642,2.597,44.622,3.22,-0.00,-1.06,-0.00,1.91,none,0,0,39.05,2.95,0.00,19.83,0.022,0.022,0.0,0.050
93,1749151134.47,75,3.784,0.608,2.654,45.655,3.32,-0.00,-1.06,-0.00,1.91,none,0,0,39.09,2.95,0.00,19.86,0.020,0.020,0.0,0.050
94,1749151134.52,74,3.890,0.642,2.689,46.525,3.41,-0.00,-1.06,-0.00,1.92,none,0,0,39.15,2.96,0.00,19.93,0.022,0.022,0.0,0.050
95,1749151134.57,73,3.928,0.611,2.698,55.264,3.51,-0.00,-1.06,-0.00,1.92,none,0,0,39.19,2.96,0.00,19.80,0.022,0.022,0.0,0.051
96,1749151134.62,75,4.023,0.605,2.755,49.318,3.61,-0.00,-1.06,-0.00,1.92,none,0,0,39.24,2.96,0.00,19.91,0.023,0.023,0.0,0.050
97,1749151134.67,74,3.977,0.577,2.832,47.190,3.70,-0.00,-1.06,-0.00,1.93,none,0,0,39.27,2.96,0.00,19.94,0.021,0.021,0.0,0.050
98,1749151134.72,75,4.132,0.614,2.947,56.514,3.80,-0.00,-1.06,-0.00,1.93,none,0,0,39.31,2.97,0.00,19.97,0.021,0.021,0.0,0.050
99,1749151134.77,75,4.325,0.632,2.975,55.942,3.90,-0.00,-1.06,-0.00,1.94,none,0,0,39.34,2.97,0.00,19.95,0.023,0.023,0.0,0.050
100,1749151134.82,75,4.449,0.608,3.082,63.519,3.99,-0.00,-1.06,-0.00,1.94,none,0,0,39.37,2.97,0.00,19.79,0.023,0.023,0.0,0.051
101,1749151134.87,72,4.493,0.628,3.098,51.788,4.09,-0.00,-1.06,-0.00,1.94,none,0,0,39.40,2.97,0.00,19.96,0.021,0.021,0.0,0.050
102,1749151134.92,75,4.616,0.637,3.087,54.935,4.19,-0.00,-1.06,-0.00,1.94,none,0,0,39.43,2.97,0.00,19.94,0.022,0.022,0.0,0.050
103,1749151134.97,74,4.703,0.630,3.095,53.907,4.29,-0.00,-1.06,-0.00,1.95,none,0,0,39.45,2.97,0.00,19.91,0.022,0.022,0.0,0.050
104,1749151135.02,74,4.817,0.596,3.132,80.069,4.38,-0.00,-1.06,-0.00,1.95,none,0,0,39.48,2.97,0.00,19.94,0.021,0.021,0.0,0.050
105,1749151135.07,74,4.804,0.594,3.110,53.576,4.48,-0.00,-1.06,-0.00,1.95,none,0,0,39.50,2.97,0.00,19.90,0.022,0.022,0.0,0.050
106,1749151135.12,73,4.774,0.587,3.104,49.856,4.57,-0.00,-1.05,-0.00,1.95,none,0,0,39.52,2.98,0.00,19.97,0.024,0.024,0.0,0.050
107,1749151135.17,75,4.824,0.604,3.047,53.939,4.67,-0.00,-1.05,-0.00,1.95,none,0,0,39.54,2.98,0.00,19.95,0.021,0.021,0.0,0.050
108,1749151135.22,74,4.775,0.547,3.019,52.463,4.77,-0.00,-1.05,-0.00,1.96,none,0,0,39.55,2.98,0.00,19.96,0.022,0.022,0.0,0.050
109,1749151135.27,75,4.678,0.525,2.983,49.783,4.87,-0.00,-1.05,-0.00,1.96,none,0,0,39.57,2.98,0.00,19.91,0.021,0.021,0.0,0.050
110,1749151135.32,73,4.597,0.540,2.885,50.519,4.97,-0.00,-1.05,-0.00,1.96,none,0,0,39.58,2.98,0.00,19.96,0.021,0.021,0.0,0.050
111,1749151135.37,73,4.597,0.520,2.868,51.771,5.06,-0.00,-1.05,-0.00,1.96,none,0,0,39.60,2.98,0.00,19.94,0.022,0.022,0.0,0.050
112,1749151135.42,74,4.520,0.519,2.851,53.834,5.16,-0.00,-1.05,-0.00,1.96,none,0,0,39.61,2.98,0.00,19.89,0.021,0.021,0.0,0.050
113,1749151135.47,73,4.515,0.530,2.876,55.905,5.26,-0.00,-1.05,-0.00,1.96,none,0,0,39.62,2.98,0.00,19.84,0.019,0.019,0.0,0.050
114,1749151135.52,75,4.408,0.496,2.819,52.462,5.36,-0.00,-1.05,-0.00,1.96,none,0,0,39.63,2.98,0.00,19.81,0.020,0.020,0.0,0.050
115,1749151135.57,75,4.461,0.523,2.827,55.677,5.45,-0.00,-1.05,-0.00,1.96,none,0,0,39.64,2.98,0.00,19.91,0.023,0.023,0.0,0.050
116,1749151135.62,74,4.348,0.496,2.800,40.978,5.55,-0.00,-1.05,-0.00,1.97,none,0,0,39.65,2.98,0.00,19.95,0.022,0.022,0.0,0.050
117,1749151135.67,75,4.327,0.513,2.829,49.661,5.65,-0.00,-1.05,-0.00,1.97,none,0,0,39.66,2.98,0.00,19.83,0.022,0.022,0.0,0.050
118,1749151135.72,75,4.322,0.532,2.795,43.682,5.75,-0.00,-1.05,-0.00,1.97,none,0,0,39.67,2.98,0.00,19.85,0.021,0.021,0.0,0.050
119,1749151135.77,75,4.324,0.561,2.829,50.076,5.85,-0.00,-1.05,-0.00,1.97,none,0,0,39.68,2.98,0.00,19.91,0.021,0.021,0.0,0.050
120,1749151135.82,74,4.277,0.528,2.850,46.170,5.94,-0.00,-1.05,-0.00,1.97,none,0,0,39.68,2.98,0.00,19.97,0.022,0.022,0.0,0.050
121,1749151135.87,74,4.260,0.543,2.822,49.047,6.04,-0.00,-1.05,-0.00,1.97,none,0,0,39.69,2.98,0.00,19.83,0.022,0.022,0.0,0.050
122,1749151135.92,74,4.263,0.517,2.856,58.161,6.14,-0.00,-1.05,-0.00,1.97,none,0,0,39.70,2.98,0.00,19.92,0.021,0.021,0.0,0.050
123,1749151135.97,74,4.219,0.550,2.861,48.841,6.24,-0.00,-1.05,-0.00,1.97,none,0,0,39.70,2.99,0.00,19.93,0.021,0.021,0.0,0.050
124,1749151136.02,74,4.239,0.570,2.825,56.841,6.34,-0.00,-1.05,-0.00,1.97,resume_reinforce,0,0,39.71,2.99,0.00,19.93,0.020,0.020,0.0,0.050
125,1749151136.07,75,4.201,0.547,2.763,54.770,6.43,-0.00,-1.05,-0.00,1.97,none,0,0,39.71,2.99,0.00,19.90,0.023,0.023,0.0,0.050
126,1749151136.12,75,4.371,0.533,2.740,64.461,6.53,-0.00,-1.05,-0.00,1.97,none,0,0,39.71,2.99,0.00,19.95,0.021,0.021,0.0,0.050
127,1749151136.17,74,4.457,0.538,2.622,44.384,6.63,-0.00,-1.05,-0.00,1.97,none,0,0,39.72,2.99,0.00,19.93,0.024,0.024,0.0,0.050
128,1749151136.22,75,4.561,0.551,2.527,59.939,6.74,-0.00,-1.05,-0.00,1.97,none,0,0,39.72,2.99,0.00,19.81,0.023,0.023,0.0,0.050
129,1749151136.27,74,4.640,0.507,2.448,57.864,6.83,-0.00,-1.05,-0.00,1.97,none,0,0,39.73,2.99,0.00,19.95,0.024,0.024,0.0,0.050
130,1749151136.33,74,4.770,0.521,2.333,53.499,6.93,-0.00,-1.05,-0.00,1.97,none,0,0,39.73,2.99,0.00,19.95,0.023,0.023,0.0,0.050
131,1749151136.38,75,4.861,0.526,2.281,65.999,7.03,-0.00,-1.05,-0.00,1.97,none,0,0,39.73,2.99,0.00,19.81,0.020,0.020,0.0,0.050
132,1749151136.43,74,4.995,0.525,2.178,60.003,7.13,-0.00,-1.05,-0.00,1.97,none,0,0,39.74,2.99,0.00,19.94,0.023,0.023,0.0,0.050
133,1749151136.48,75,5.117,0.521,2.109,59.610,7.23,-0.00,-1.05,-0.00,1.97,none,0,0,39.74,2.99,0.00,19.84,0.023,0.023,0.0,0.050
134,1749151136.53,75,5.228,0.536,2.078,70.737,7.33,-0.00,-1.05,-0.00,1.97,none,0,0,39.74,2.99,0.00,19.79,0.021,0.021,0.0,0.051
135,1749151136.58,74,5.230,0.538,2.077,51.440,7.43,-0.00,-1.05,-0.00,1.97,none,0,0,39.74,2.99,0.00,19.85,0.024,0.024,0.0,0.050
136,1749151136.63,73,5.252,0.578,2.026,48.749,7.52,-0.00,-1.05,-0.00,1.97,none,0,0,39.75,2.99,0.00,19.87,0.025,0.025,0.0,0.050
137,1749151136.68,74,5.238,0.571,2.090,54.597,7.62,-0.00,-1.05,-0.00,1.97,none,0,0,39.75,2.99,0.00,19.94,0.022,0.022,0.0,0.050
138,1749151136.73,75,5.342,0.540,2.123,70.376,7.72,-0.00,-1.05,-0.00,1.97,none,0,0,39.75,2.99,0.00,19.95,0.023,0.023,0.0,0.050
139,1749151136.78,75,5.333,0.580,2.060,53.415,7.82,-0.00,-1.05,-0.00,1.98,none,0,0,39.75,2.99,0.00,19.97,0.023,0.023,0.0,0.050
140,1749151136.83,75,5.240,0.593,2.080,44.372,7.92,-0.00,-1.05,-0.00,1.98,none,0,0,39.75,2.99,0.00,19.86,0.024,0.024,0.0,0.050
141,1749151136.88,75,5.218,0.614,2.071,52.851,8.02,-0.00,-1.05,-0.00,1.98,none,0,0,39.75,2.99,0.00,19.92,0.022,0.022,0.0,0.050
142,1749151136.93,74,5.400,0.634,2.083,74.050,8.12,-0.00,-1.05,-0.00,1.98,none,0,0,39.76,2.99,0.00,19.86,0.020,0.020,0.0,0.050
143,1749151136.98,75,5.325,0.639,2.092,49.117,8.22,-0.00,-1.05,-0.00,1.98,none,0,0,39.76,2.99,0.00,19.79,0.024,0.024,0.0,0.051
144,1749151137.03,75,5.144,0.629,2.080,48.540,8.32,-0.00,-1.05,-0.00,1.98,none,0,0,39.76,2.99,0.00,19.84,0.023,0.023,0.0,0.050
145,1749151137.08,74,5.105,0.615,2.059,51.020,8.42,-0.00,-1.05,-0.00,1.98,none,0,0,39.76,2.99,0.00,19.80,0.024,0.024,0.0,0.051
146,1749151137.13,75,5.008,0.586,2.096,62.331,8.51,-0.00,-1.05,-0.00,1.98,none,0,0,39.76,2.99,0.00,19.95,0.023,0.023,0.0,0.050
147,1749151137.18,75,4.900,0.538,2.110,53.874,8.61,-0.00,-1.05,-0.00,1.98,none,0,0,39.76,2.99,0.00,19.92,0.022,0.022,0.0,0.050
148,1749151137.23,73,4.643,0.528,2.086,52.475,8.71,-0.00,-1.05,-0.00,1.98,none,0,0,39.76,2.99,0.00,19.93,0.022,0.022,0.0,0.050
149,1749151137.28,73,4.475,0.512,2.109,45.545,8.82,-0.00,-1.05,-0.00,1.98,none,0,0,39.76,2.99,0.00,19.96,0.023,0.023,0.0,0.050
150,1749151137.33,75,4.302,0.478,2.119,51.240,8.91,-0.00,-1.05,-0.00,1.98,none,0,0,39.76,2.99,0.00,19.95,0.021,0.021,0.0,0.050
151,1749151137.38,74,4.079,0.424,2.124,48.261,9.01,-0.00,-1.05,-0.00,1.98,none,0,0,39.76,2.99,0.00,19.91,0.021,0.021,0.0,0.050
152,1749151137.43,75,3.531,0.406,2.116,48.951,9.11,-0.00,-1.05,-0.00,1.98,none,0,0,39.76,2.99,0.00,19.95,0.022,0.022,0.0,0.050
153,1749151137.48,73,3.320,0.361,2.006,46.115,9.21,-0.00,-1.04,-0.00,1.98,none,0,0,39.76,2.99,0.00,19.93,0.021,0.021,0.0,0.050
154,1749151137.53,72,3.126,0.354,1.945,48.368,9.31,-0.00,-1.04,-0.00,1.98,none,0,0,39.77,2.99,0.00,19.95,0.020,0.020,0.0,0.050
155,1749151137.58,75,2.932,0.348,1.884,50.485,9.40,-0.00,-1.04,-0.00,1.98,none,0,0,39.77,2.99,0.00,19.82,0.021,0.021,0.0,0.050
156,1749151137.63,75,2.755,0.340,1.814,53.267,9.50,-0.00,-1.04,-0.00,1.98,none,0,0,39.77,2.99,0.00,19.92,0.023,0.023,0.0,0.050
157,1749151137.68,75,2.587,0.376,1.731,45.740,9.60,-0.00,-1.04,-0.00,1.98,none,0,0,39.77,2.99,0.00,19.97,0.021,0.021,0.0,0.050
158,1749151137.73,75,2.416,0.369,1.693,40.597,9.70,-0.00,-1.04,-0.00,1.98,none,0,0,39.77,2.99,0.00,19.96,0.021,0.021,0.0,0.050
