frame,time,features,flow_left,flow_center,flow_right,flow_std,pos_x,pos_y,pos_z,yaw,speed,state,collided,obstacle,brake_thres,dodge_thres,probe_req,fps,simgetimage_s,decode_s,processing_s,loop_s
52,1749150204.08,75,3.737,2.784,4.082,18.492,0.16,-0.00,-1.01,0.00,0.77,none,0,0,27.50,2.37,0.00,19.98,0.023,0.023,0.0,0.050
53,1749150204.13,75,3.842,2.842,4.197,24.658,0.20,-0.00,-1.02,0.00,0.84,none,0,0,28.15,2.41,0.00,19.87,0.022,0.022,0.0,0.050
54,1749150204.18,75,2.853,2.179,3.131,27.301,0.25,-0.00,-1.03,0.00,0.91,none,0,0,28.83,2.44,0.00,19.95,0.022,0.022,0.0,0.050
55,1749150204.23,75,2.278,1.684,2.423,31.297,0.29,-0.00,-1.03,0.00,0.98,none,0,0,29.56,2.48,0.00,19.87,0.023,0.023,0.0,0.050
56,1749150204.28,75,1.926,1.369,2.107,29.342,0.34,-0.00,-1.04,0.00,1.04,none,0,0,30.22,2.51,0.00,19.91,0.022,0.022,0.0,0.050
57,1749150204.33,75,1.707,1.163,1.941,27.939,0.40,-0.00,-1.05,0.00,1.10,none,0,0,30.82,2.54,0.00,19.96,0.022,0.022,0.0,0.050
58,1749150204.38,74,1.754,1.180,2.058,30.910,0.45,-0.00,-1.05,0.00,1.16,none,0,0,31.42,2.57,0.00,19.86,0.022,0.022,0.0,0.050
59,1749150204.43,75,1.884,1.245,2.231,30.477,0.51,-0.00,-1.05,0.00,1.22,none,0,0,31.96,2.60,0.00,19.97,0.022,0.022,0.0,0.050
60,1749150204.48,75,2.054,1.368,2.435,31.706,0.57,-0.00,-1.06,0.00,1.27,none,0,0,32.47,2.62,0.00,19.93,0.021,0.021,0.0,0.050
61,1749150204.53,74,2.210,1.446,2.574,32.436,0.64,-0.00,-1.06,0.00,1.32,none,0,0,33.01,2.65,0.00,19.82,0.025,0.025,0.0,0.050
62,1749150204.58,74,2.369,1.471,2.640,51.912,0.71,-0.00,-1.06,0.00,1.36,none,0,0,33.46,2.67,0.00,19.96,0.023,0.023,0.0,0.050
63,1749150204.63,74,2.568,1.482,2.705,75.973,0.78,-0.00,-1.06,0.00,1.41,none,0,0,33.90,2.70,0.00,19.93,0.023,0.023,0.0,0.050
64,1749150204.68,74,2.804,1.464,2.725,127.007,0.85,-0.00,-1.06,0.00,1.44,none,0,0,34.32,2.72,0.00,19.87,0.022,0.022,0.0,0.050
65,1749150204.73,75,2.917,1.412,2.690,58.325,0.92,-0.00,-1.06,0.00,1.48,none,0,0,34.69,2.73,0.00,19.87,0.022,0.022,0.0,0.050
66,1749150204.78,73,3.105,1.375,2.653,43.001,1.00,-0.00,-1.06,0.00,1.52,none,0,0,35.05,2.75,0.00,19.98,0.024,0.024,0.0,0.050
67,1749150204.83,70,3.303,1.333,2.623,39.470,1.08,-0.00,-1.06,0.00,1.55,none,0,0,35.39,2.77,0.00,19.85,0.022,0.022,0.0,0.050
68,1749150204.88,75,3.526,1.259,2.541,45.941,1.15,-0.00,-1.06,0.00,1.58,none,0,0,35.71,2.79,0.00,19.87,0.024,0.024,0.0,0.050
69,1749150204.93,74,3.749,1.216,2.494,46.798,1.23,-0.00,-1.06,0.00,1.61,none,0,0,36.00,2.80,0.00,19.88,0.023,0.023,0.0,0.050
70,1749150204.98,74,4.001,1.171,2.445,51.184,1.31,-0.00,-1.06,0.00,1.64,none,0,0,36.26,2.81,0.00,19.98,0.023,0.023,0.0,0.050
71,1749150205.03,74,4.124,1.108,2.369,46.949,1.40,-0.00,-1.06,0.00,1.66,none,0,0,36.52,2.83,0.00,19.75,0.022,0.022,0.0,0.051
72,1749150205.08,74,4.233,1.077,2.397,53.219,1.48,-0.00,-1.06,0.00,1.68,none,0,0,36.75,2.84,0.00,19.90,0.022,0.022,0.0,0.050
73,1749150205.13,74,4.205,1.046,2.384,44.425,1.57,-0.00,-1.06,0.00,1.70,none,0,0,36.96,2.85,0.00,19.86,0.023,0.023,0.0,0.050
74,1749150205.18,74,4.173,1.019,2.357,51.111,1.65,-0.00,-1.06,0.00,1.72,none,0,0,37.17,2.86,0.00,19.91,0.020,0.020,0.0,0.050
75,1749150205.23,75,4.245,0.994,2.398,51.393,1.74,-0.00,-1.06,0.00,1.74,none,0,0,37.36,2.87,0.00,19.97,0.021,0.021,0.0,0.050
76,1749150205.28,75,4.228,0.941,2.377,52.365,1.83,-0.00,-1.06,0.00,1.76,none,0,0,37.52,2.88,0.00,19.96,0.019,0.019,0.0,0.050
77,1749150205.33,74,4.301,0.930,2.394,55.233,1.92,-0.00,-1.06,0.00,1.77,none,0,0,37.70,2.88,0.00,19.91,0.023,0.023,0.0,0.050
78,1749150205.38,74,4.292,0.887,2.365,59.873,2.01,-0.00,-1.06,0.00,1.79,none,0,0,37.83,2.89,0.00,19.96,0.020,0.020,0.0,0.050
79,1749150205.43,73,4.212,0.873,2.376,40.627,2.09,-0.00,-1.06,0.00,1.80,none,0,0,37.97,2.90,0.00,19.95,0.020,0.020,0.0,0.050
80,1749150205.48,74,4.106,0.860,2.380,42.727,2.18,-0.00,-1.06,-0.00,1.81,none,0,0,38.10,2.91,0.00,19.83,0.019,0.019,0.0,0.050
81,1749150205.53,74,4.161,0.860,2.423,45.894,2.28,-0.00,-1.06,-0.00,1.83,none,0,0,38.23,2.91,0.00,19.93,0.022,0.022,0.0,0.050
82,1749150205.58,74,4.172,0.841,2.374,43.789,2.37,-0.00,-1.06,-0.00,1.84,none,0,0,38.34,2.92,0.00,19.96,0.023,0.023,0.0,0.050
83,1749150205.63,74,4.179,0.783,2.344,38.737,2.46,-0.00,-1.06,-0.00,1.85,resume_reinforce,0,0,38.44,2.92,0.00,19.89,0.023,0.023,0.0,0.050
84,1749150205.68,75,4.153,0.776,2.336,38.489,2.55,-0.00,-1.06,-0.00,1.86,none,0,0,38.54,2.93,0.00,19.78,0.021,0.021,0.0,0.051
85,1749150205.73,75,4.140,0.770,2.322,37.796,2.65,-0.00,-1.06,-0.00,1.87,none,0,0,38.63,2.93,0.00,19.70,0.023,0.023,0.0,0.051
86,1749150205.79,75,4.178,0.746,2.365,47.305,2.74,-0.00,-1.06,-0.00,1.87,none,0,0,38.71,2.94,0.00,19.91,0.022,0.022,0.0,0.050
87,1749150205.84,75,4.037,0.724,2.396,43.512,2.83,-0.00,-1.06,-0.00,1.88,none,0,0,38.78,2.94,0.00,19.88,0.020,0.020,0.0,0.050
88,1749150205.89,75,3.882,0.694,2.460,39.133,2.93,-0.00,-1.06,-0.00,1.89,none,0,0,38.86,2.94,0.00,19.74,0.020,0.020,0.0,0.051
89,1749150205.94,75,3.924,0.688,2.507,44.978,3.03,-0.00,-1.05,-0.00,1.89,none,0,0,38.93,2.95,0.00,19.83,0.023,0.023,0.0,0.050
90,1749150205.99,75,3.926,0.658,2.566,50.706,3.12,-0.00,-1.05,-0.00,1.90,none,0,0,38.99,2.95,0.00,19.83,0.021,0.021,0.0,0.050
91,1749150206.04,75,3.848,0.626,2.576,43.724,3.22,-0.00,-1.05,-0.00,1.91,none,0,0,39.04,2.95,0.00,19.92,0.020,0.020,0.0,0.050
92,1749150206.09,75,3.859,0.602,2.638,48.337,3.31,-0.00,-1.05,-0.00,1.91,none,0,0,39.10,2.95,0.00,19.80,0.021,0.021,0.0,0.051
93,1749150206.14,74,3.886,0.642,2.728,45.452,3.41,-0.00,-1.05,-0.00,1.92,none,0,0,39.14,2.96,0.00,19.97,0.020,0.020,0.0,0.050
94,1749150206.19,74,4.007,0.617,2.791,47.057,3.51,-0.00,-1.05,-0.00,1.92,none,0,0,39.20,2.96,0.00,19.96,0.024,0.024,0.0,0.050
95,1749150206.24,75,4.057,0.594,2.824,49.425,3.60,-0.00,-1.05,-0.00,1.92,none,0,0,39.24,2.96,0.00,19.96,0.024,0.024,0.0,0.050
96,1749150206.29,74,4.014,0.590,2.896,51.937,3.70,-0.00,-1.05,-0.00,1.93,none,0,0,39.27,2.96,0.00,19.97,0.023,0.023,0.0,0.050
97,1749150206.34,75,4.106,0.603,2.976,62.334,3.80,-0.00,-1.05,-0.00,1.93,none,0,0,39.31,2.97,0.00,19.93,0.020,0.020,0.0,0.050
98,1749150206.39,75,4.227,0.622,3.009,50.732,3.90,-0.00,-1.05,-0.00,1.94,none,0,0,39.34,2.97,0.00,19.97,0.021,0.021,0.0,0.050
99,1749150206.44,75,4.339,0.604,3.084,62.722,3.99,-0.00,-1.05,-0.00,1.94,none,0,0,39.37,2.97,0.00,19.97,0.022,0.022,0.0,0.050
100,1749150206.49,72,4.493,0.618,3.087,56.540,4.09,-0.00,-1.05,-0.00,1.94,none,0,0,39.40,2.97,0.00,19.88,0.023,0.023,0.0,0.050
101,1749150206.54,75,4.665,0.620,3.095,50.021,4.19,-0.00,-1.05,-0.00,1.94,none,0,0,39.43,2.97,0.00,19.97,0.023,0.023,0.0,0.050
102,1749150206.59,75,4.803,0.631,3.078,60.977,4.28,-0.00,-1.05,-0.00,1.95,none,0,0,39.45,2.97,0.00,19.87,0.023,0.023,0.0,0.050
103,1749150206.64,74,4.925,0.616,3.067,71.707,4.38,-0.00,-1.05,-0.00,1.95,none,0,0,39.48,2.97,0.00,19.90,0.022,0.022,0.0,0.050
104,1749150206.69,74,5.056,0.608,3.075,88.858,4.48,-0.00,-1.05,-0.00,1.95,none,0,0,39.50,2.97,0.00,19.92,0.019,0.019,0.0,0.050
105,1749150206.74,74,5.029,0.610,3.077,47.980,4.58,-0.00,-1.05,-0.00,1.95,none,0,0,39.52,2.98,0.00,19.90,0.021,0.021,0.0,0.050
106,1749150206.79,74,4.927,0.630,3.015,44.534,4.67,-0.00,-1.05,-0.00,1.95,none,0,0,39.54,2.98,0.00,19.84,0.021,0.021,0.0,0.050
107,1749150206.84,75,4.900,0.577,2.961,48.926,4.77,-0.00,-1.05,-0.00,1.96,none,0,0,39.55,2.98,0.00,19.87,0.021,0.021,0.0,0.050
108,1749150206.89,74,4.877,0.566,2.968,54.587,4.87,-0.00,-1.05,-0.00,1.96,none,0,0,39.57,2.98,0.00,19.78,0.020,0.020,0.0,0.051
109,1749150206.94,74,4.756,0.578,2.900,48.701,4.97,-0.00,-1.05,-0.00,1.96,none,0,0,39.58,2.98,0.00,19.79,0.021,0.021,0.0,0.051
110,1749150206.99,72,4.648,0.558,2.895,50.848,5.07,-0.00,-1.05,-0.00,1.96,none,0,0,39.60,2.98,0.00,19.94,0.023,0.023,0.0,0.050
111,1749150207.04,74,4.599,0.586,2.913,54.747,5.16,-0.00,-1.05,-0.00,1.96,none,0,0,39.61,2.98,0.00,19.80,0.023,0.023,0.0,0.050
112,1749150207.09,75,4.458,0.556,2.926,53.190,5.27,-0.00,-1.05,-0.00,1.96,none,0,0,39.62,2.98,0.00,19.92,0.024,0.024,0.0,0.050
113,1749150207.14,75,4.412,0.516,2.876,54.252,5.37,-0.00,-1.05,-0.00,1.96,none,0,0,39.63,2.98,0.00,19.82,0.023,0.023,0.0,0.050
114,1749150207.19,74,4.274,0.530,2.854,58.094,5.47,-0.00,-1.05,-0.00,1.96,none,0,0,39.64,2.98,0.00,19.97,0.022,0.022,0.0,0.050
115,1749150207.24,73,4.340,0.513,2.846,53.952,5.56,-0.00,-1.05,-0.00,1.97,none,0,0,39.65,2.98,0.00,19.93,0.023,0.023,0.0,0.050
116,1749150207.29,75,4.456,0.534,2.852,48.751,5.66,-0.00,-1.05,-0.00,1.97,none,0,0,39.66,2.98,0.00,19.84,0.023,0.023,0.0,0.050
117,1749150207.34,75,4.451,0.546,2.877,50.121,5.76,-0.00,-1.05,-0.00,1.97,none,0,0,39.67,2.98,0.00,19.94,0.020,0.020,0.0,0.050
118,1749150207.39,75,4.475,0.574,2.908,46.130,5.86,-0.00,-1.05,-0.00,1.97,none,0,0,39.68,2.98,0.00,19.83,0.024,0.024,0.0,0.050
119,1749150207.44,75,4.448,0.531,2.875,49.372,5.96,-0.00,-1.04,-0.00,1.97,none,0,0,39.68,2.98,0.00,19.92,0.020,0.020,0.0,0.050
120,1749150207.49,75,4.466,0.554,2.924,38.189,6.07,-0.00,-1.04,-0.00,1.97,none,0,0,39.69,2.98,0.00,17.87,0.024,0.024,0.0,0.056
121,1749150207.56,73,4.509,0.519,2.961,72.289,6.17,-0.00,-1.04,-0.00,1.97,none,0,0,39.70,2.98,0.00,18.60,0.022,0.022,0.0,0.054
122,1749150207.61,73,4.518,0.555,2.923,57.876,6.26,-0.00,-1.04,-0.00,1.97,none,0,0,39.70,2.99,0.00,19.80,0.019,0.019,0.0,0.051
123,1749150207.65,74,4.554,0.577,2.927,51.779,6.36,-0.00,-1.04,-0.00,1.97,none,0,0,39.71,2.99,0.00,19.87,0.023,0.023,0.0,0.050
124,1749150207.72,73,4.595,0.566,2.943,43.966,6.47,-0.00,-1.04,-0.00,1.97,resume_reinforce,0,0,39.71,2.99,0.00,17.01,0.024,0.024,0.0,0.059
125,1749150207.76,73,4.503,0.578,2.838,56.981,6.57,-0.00,-1.04,-0.00,1.97,none,0,0,39.72,2.99,0.00,19.83,0.024,0.024,0.0,0.050
126,1749150207.81,75,4.511,0.523,2.770,51.027,6.66,-0.00,-1.04,-0.00,1.97,none,0,0,39.72,2.99,0.00,19.95,0.022,0.022,0.0,0.050
127,1749150207.86,73,4.625,0.540,2.620,56.297,6.77,-0.00,-1.04,-0.00,1.97,none,0,0,39.72,2.99,0.00,19.94,0.022,0.022,0.0,0.050
128,1749150207.91,75,4.663,0.530,2.521,51.801,6.87,-0.00,-1.04,-0.00,1.97,none,0,0,39.73,2.99,0.00,19.97,0.023,0.023,0.0,0.050
129,1749150207.96,75,4.714,0.527,2.476,58.232,6.97,-0.00,-1.04,-0.00,1.97,none,0,0,39.73,2.99,0.00,19.98,0.022,0.022,0.0,0.050
130,1749150208.01,75,4.849,0.525,2.361,62.750,7.06,-0.00,-1.04,-0.00,1.97,none,0,0,39.73,2.99,0.00,19.87,0.023,0.023,0.0,0.050
131,1749150208.07,74,4.809,0.560,2.258,60.302,7.16,-0.00,-1.04,-0.00,1.97,none,0,0,39.74,2.99,0.00,19.87,0.021,0.021,0.0,0.050
132,1749150208.12,75,5.059,0.527,2.251,74.519,7.26,-0.00,-1.04,-0.00,1.97,none,0,0,39.74,2.99,0.00,19.80,0.024,0.024,0.0,0.051
133,1749150208.17,74,5.084,0.522,2.225,70.212,7.36,-0.00,-1.04,-0.00,1.97,none,0,0,39.74,2.99,0.00,19.93,0.021,0.021,0.0,0.050
134,1749150208.22,73,4.971,0.526,2.141,52.340,7.46,-0.00,-1.04,-0.00,1.97,none,0,0,39.74,2.99,0.00,19.79,0.022,0.022,0.0,0.051
135,1749150208.27,73,5.019,0.546,2.188,48.965,7.56,-0.00,-1.04,-0.00,1.97,none,0,0,39.75,2.99,0.00,19.78,0.022,0.022,0.0,0.051
136,1749150208.32,75,5.128,0.585,2.252,55.277,7.66,-0.00,-1.04,-0.00,1.97,none,0,0,39.75,2.99,0.00,19.82,0.023,0.023,0.0,0.050
137,1749150208.37,75,5.126,0.573,2.251,56.612,7.76,-0.00,-1.04,-0.00,1.98,none,0,0,39.75,2.99,0.00,19.85,0.019,0.019,0.0,0.050
138,1749150208.42,75,5.164,0.568,2.208,52.170,7.86,-0.00,-1.04,-0.00,1.98,none,0,0,39.75,2.99,0.00,19.91,0.020,0.020,0.0,0.050
139,1749150208.47,75,5.285,0.618,2.219,53.208,7.96,-0.00,-1.04,-0.00,1.98,none,0,0,39.75,2.99,0.00,19.93,0.020,0.020,0.0,0.050
140,1749150208.52,75,5.402,0.620,2.210,59.024,8.06,-0.00,-1.04,-0.00,1.98,none,0,0,39.75,2.99,0.00,19.90,0.023,0.023,0.0,0.050
141,1749150208.57,73,5.397,0.595,2.200,45.160,8.16,-0.00,-1.04,-0.00,1.98,none,0,0,39.76,2.99,0.00,19.79,0.021,0.021,0.0,0.051
142,1749150208.62,75,5.124,0.606,2.150,49.060,8.26,-0.00,-1.04,-0.00,1.98,none,0,0,39.76,2.99,0.00,19.95,0.020,0.020,0.0,0.050
143,1749150208.67,75,5.028,0.620,2.128,52.256,8.35,0.00,-1.04,-0.00,1.98,none,0,0,39.76,2.99,0.00,19.93,0.020,0.020,0.0,0.050
144,1749150208.72,74,5.084,0.610,2.123,52.975,8.45,0.00,-1.04,-0.00,1.98,none,0,0,39.76,2.99,0.00,19.84,0.021,0.021,0.0,0.050
145,1749150208.77,75,5.117,0.551,2.103,59.727,8.55,0.00,-1.04,-0.00,1.98,none,0,0,39.76,2.99,0.00,19.80,0.023,0.023,0.0,0.051
146,1749150208.82,73,4.894,0.510,2.033,51.389,8.65,0.00,-1.04,-0.00,1.98,none,0,0,39.76,2.99,0.00,19.90,0.018,0.018,0.0,0.050
147,1749150208.87,73,4.735,0.501,2.106,47.332,8.76,0.00,-1.04,-0.00,1.98,none,0,0,39.76,2.99,0.00,19.89,0.023,0.023,0.0,0.050
148,1749150208.92,75,4.415,0.487,2.104,44.368,8.85,0.00,-1.04,-0.00,1.98,none,0,0,39.76,2.99,0.00,19.86,0.020,0.020,0.0,0.050
149,1749150208.97,74,4.151,0.426,2.075,47.393,8.95,0.00,-1.04,-0.00,1.98,none,0,0,39.76,2.99,0.00,19.97,0.023,0.023,0.0,0.050
150,1749150209.02,74,3.612,0.414,2.024,40.974,9.05,0.00,-1.04,-0.00,1.98,none,0,0,39.76,2.99,0.00,19.87,0.022,0.022,0.0,0.050
151,1749150209.07,74,3.394,0.382,2.025,55.829,9.15,0.00,-1.04,-0.00,1.98,none,0,0,39.76,2.99,0.00,19.97,0.020,0.020,0.0,0.050
152,1749150209.12,74,3.205,0.385,1.962,43.850,9.25,0.00,-1.04,-0.00,1.98,none,0,0,39.77,2.99,0.00,19.89,0.022,0.022,0.0,0.050
153,1749150209.17,74,3.023,0.359,1.913,50.910,9.35,0.00,-1.04,-0.00,1.98,none,0,0,39.77,2.99,0.00,19.91,0.023,0.023,0.0,0.050
154,1749150209.22,75,2.796,0.348,1.836,49.946,9.45,0.00,-1.04,-0.00,1.98,none,0,0,39.77,2.99,0.00,19.94,0.021,0.021,0.0,0.050
155,1749150209.27,75,2.641,0.357,1.788,62.098,9.54,0.00,-1.04,-0.00,1.98,none,0,0,39.77,2.99,0.00,19.97,0.021,0.021,0.0,0.050
156,1749150209.32,75,2.535,0.387,1.743,45.754,9.65,0.00,-1.04,-0.00,1.98,none,0,0,39.77,2.99,0.00,19.98,0.022,0.022,0.0,0.050
157,1749150209.37,74,2.358,0.380,1.648,36.452,9.75,0.00,-1.04,-0.00,1.98,none,0,0,39.77,2.99,0.00,19.98,0.020,0.020,0.0,0.050
158,1749150209.42,69,2.307,0.370,1.602,38.803,9.84,-0.00,-1.04,-0.00,1.98,none,0,0,39.77,2.99,0.00,19.93,0.020,0.020,0.0,0.050
159,1749150209.47,69,2.192,0.397,1.524,33.686,9.94,-0.00,-1.04,-0.00,1.98,none,0,0,39.77,2.99,0.00,19.85,0.020,0.020,0.0,0.050
