frame,time,features,flow_left,flow_center,flow_right,flow_std,pos_x,pos_y,pos_z,yaw,speed,state,collided,obstacle,brake_thres,dodge_thres,probe_req,fps,simgetimage_s,decode_s,processing_s,loop_s
24,1749151606.49,75,0.017,0.019,0.028,0.490,0.00,0.00,-0.94,0.00,0.01,none,0,0,20.11,2.01,0.00,19.80,0.022,0.022,0.0,0.051
25,1749151606.54,75,0.018,0.019,0.027,0.610,0.00,0.00,-0.94,0.00,0.01,none,0,0,20.11,2.01,0.00,19.85,0.021,0.021,0.0,0.050
26,1749151606.59,75,0.019,0.021,0.028,1.169,0.00,0.00,-0.94,0.00,0.01,none,0,0,20.12,2.01,0.00,19.88,0.020,0.020,0.0,0.050
27,1749151606.64,75,0.019,0.021,0.029,0.673,0.00,0.00,-0.94,0.00,0.01,none,0,0,20.12,2.01,0.00,19.92,0.023,0.023,0.0,0.050
28,1749151606.69,75,0.020,0.022,0.031,0.599,0.00,0.00,-0.94,0.00,0.01,none,0,0,20.13,2.01,0.00,19.91,0.022,0.022,0.0,0.050
29,1749151606.74,75,0.021,0.023,0.033,0.995,0.00,0.00,-0.94,0.00,0.01,none,0,0,20.13,2.01,0.00,19.82,0.021,0.021,0.0,0.050
30,1749151606.79,75,0.022,0.024,0.036,0.844,0.00,0.00,-0.94,0.00,0.01,none,0,0,20.13,2.01,0.00,19.82,0.019,0.019,0.0,0.050
31,1749151606.84,75,0.025,0.025,0.037,0.860,0.00,0.00,-0.94,0.00,0.01,none,0,0,20.13,2.01,0.00,19.83,0.021,0.021,0.0,0.050
32,1749151606.89,75,0.026,0.025,0.038,0.568,0.00,0.00,-0.94,0.00,0.01,none,0,0,20.13,2.01,0.00,19.97,0.019,0.019,0.0,0.050
33,1749151606.94,75,0.027,0.027,0.038,1.088,0.00,0.00,-0.95,0.00,0.01,none,0,0,20.13,2.01,0.00,19.96,0.019,0.019,0.0,0.050
34,1749151606.99,75,0.028,0.027,0.038,0.502,0.00,0.00,-0.95,0.00,0.01,none,0,0,20.13,2.01,0.00,19.93,0.022,0.022,0.0,0.050
35,1749151607.04,75,0.027,0.027,0.039,0.651,0.00,0.00,-0.95,0.00,0.01,none,0,0,20.13,2.01,0.00,19.98,0.020,0.020,0.0,0.050
36,1749151607.09,75,0.027,0.026,0.039,0.477,0.00,0.00,-0.95,0.00,0.01,none,0,0,20.13,2.01,0.00,19.89,0.021,0.021,0.0,0.050
37,1749151607.14,75,0.028,0.025,0.040,0.881,0.00,0.00,-0.95,0.00,0.01,none,0,0,20.12,2.01,0.00,19.90,0.020,0.020,0.0,0.050
38,1749151607.20,75,0.028,0.025,0.040,0.710,0.00,0.00,-0.95,0.00,0.01,none,0,0,20.12,2.01,0.00,19.89,0.019,0.019,0.0,0.050
39,1749151607.24,75,0.027,0.025,0.039,0.568,0.00,0.00,-0.95,0.00,0.01,none,0,0,20.12,2.01,0.00,19.95,0.022,0.022,0.0,0.050
40,1749151607.29,75,0.028,0.024,0.038,0.757,0.00,0.00,-0.95,0.00,0.01,none,0,0,20.12,2.01,0.00,19.77,0.021,0.021,0.0,0.051
41,1749151607.35,75,0.027,0.024,0.038,0.744,0.00,0.00,-0.95,0.00,0.01,none,0,0,20.11,2.01,0.00,19.77,0.023,0.023,0.0,0.051
42,1749151607.40,75,0.026,0.023,0.039,0.443,0.00,0.00,-0.95,0.00,0.01,resume_reinforce,0,0,20.11,2.01,0.00,19.83,0.025,0.025,0.0,0.050
43,1749151607.45,75,0.026,0.022,0.039,0.725,0.00,-0.00,-0.95,-0.00,0.03,none,0,0,20.30,2.02,0.00,19.94,0.022,0.022,0.0,0.050
44,1749151607.50,74,1.141,0.810,1.306,191.585,0.00,-0.00,-0.95,-0.00,0.06,none,0,0,20.37,2.02,0.00,19.85,0.022,0.022,0.0,0.050
45,1749151607.55,75,2.008,1.443,2.266,130.472,0.01,-0.00,-0.95,-0.00,0.16,none,0,0,21.28,2.06,0.00,19.82,0.021,0.021,0.0,0.050
46,1749151607.60,73,2.650,2.005,2.995,103.615,0.01,-0.00,-0.96,-0.00,0.26,none,0,0,22.26,2.11,0.00,19.96,0.021,0.021,0.0,0.050
47,1749151607.65,75,3.081,2.387,3.455,60.572,0.03,-0.00,-0.97,-0.00,0.35,none,0,0,23.24,2.16,0.00,19.92,0.024,0.024,0.0,0.050
48,1749151607.70,75,3.320,2.576,3.686,33.275,0.04,-0.00,-0.98,-0.00,0.43,none,0,0,24.09,2.20,0.00,19.86,0.023,0.023,0.0,0.050
49,1749151607.75,75,3.439,2.661,3.813,15.102,0.06,-0.00,-0.99,-0.00,0.52,none,0,0,24.88,2.24,0.00,19.98,0.022,0.022,0.0,0.050
50,1749151607.80,75,3.484,2.676,3.873,8.998,0.09,-0.00,-1.00,-0.00,0.60,none,0,0,25.64,2.28,0.00,19.92,0.019,0.019,0.0,0.050
51,1749151607.85,75,3.594,2.728,4.001,13.566,0.12,-0.00,-1.01,-0.00,0.67,none,0,0,26.47,2.32,0.00,19.86,0.021,0.021,0.0,0.050
52,1749151607.90,75,3.724,2.817,4.174,18.745,0.15,-0.00,-1.02,-0.00,0.75,none,0,0,27.19,2.36,0.00,19.94,0.019,0.019,0.0,0.050
53,1749151607.95,75,3.906,2.936,4.385,22.417,0.19,-0.00,-1.03,-0.00,0.82,none,0,0,27.93,2.40,0.00,19.85,0.021,0.021,0.0,0.050
54,1749151608.00,75,2.972,2.284,3.348,25.613,0.24,-0.00,-1.04,-0.00,0.89,none,0,0,28.66,2.43,0.00,19.94,0.021,0.021,0.0,0.050
55,1749151608.05,75,2.308,1.803,2.621,27.586,0.28,-0.00,-1.04,-0.00,0.96,none,0,0,29.36,2.47,0.00,19.97,0.022,0.022,0.0,0.050
56,1749151608.10,75,1.910,1.400,2.146,28.667,0.33,-0.00,-1.05,-0.00,1.02,none,0,0,30.03,2.50,0.00,19.87,0.024,0.024,0.0,0.050
57,1749151608.15,75,1.690,1.160,1.960,30.135,0.38,-0.00,-1.05,-0.00,1.09,none,0,0,30.64,2.53,0.00,19.85,0.022,0.022,0.0,0.050
58,1749151608.20,75,1.703,1.134,2.011,30.003,0.44,-0.00,-1.06,-0.00,1.14,none,0,0,31.25,2.56,0.00,19.93,0.022,0.022,0.0,0.050
59,1749151608.25,75,1.869,1.201,2.169,31.619,0.50,-0.00,-1.06,-0.00,1.20,none,0,0,31.83,2.59,0.00,19.95,0.022,0.022,0.0,0.050
60,1749151608.30,75,2.073,1.330,2.371,30.925,0.56,-0.00,-1.07,-0.00,1.25,none,0,0,32.35,2.62,0.00,19.89,0.021,0.021,0.0,0.050
61,1749151608.35,75,2.230,1.425,2.531,32.960,0.62,-0.00,-1.07,-0.00,1.30,none,0,0,32.86,2.64,0.00,19.84,0.023,0.023,0.0,0.050
62,1749151608.40,74,2.417,1.473,2.625,38.646,0.69,-0.00,-1.07,-0.00,1.35,none,0,0,33.35,2.67,0.00,19.96,0.022,0.022,0.0,0.050
63,1749151608.45,73,2.584,1.483,2.665,49.478,0.76,-0.00,-1.07,-0.00,1.39,none,0,0,33.78,2.69,0.00,19.95,0.022,0.022,0.0,0.050
64,1749151608.50,74,2.682,1.461,2.672,37.723,0.83,-0.00,-1.07,-0.00,1.43,none,0,0,34.23,2.71,0.00,19.93,0.023,0.023,0.0,0.050
65,1749151608.55,75,2.832,1.429,2.680,54.291,0.90,-0.00,-1.07,-0.00,1.47,none,0,0,34.60,2.73,0.00,19.93,0.022,0.022,0.0,0.050
66,1749151608.60,74,2.920,1.383,2.639,41.393,0.97,-0.00,-1.07,-0.00,1.51,none,0,0,34.95,2.75,0.00,19.79,0.022,0.022,0.0,0.051
67,1749151608.65,70,3.110,1.347,2.587,41.165,1.05,-0.00,-1.07,-0.00,1.54,none,0,0,35.32,2.77,0.00,19.75,0.022,0.022,0.0,0.051
68,1749151608.70,75,3.304,1.302,2.539,47.274,1.13,-0.00,-1.07,-0.00,1.57,none,0,0,35.62,2.78,0.00,19.84,0.021,0.021,0.0,0.050
69,1749151608.75,75,3.521,1.245,2.515,47.029,1.21,-0.00,-1.07,-0.00,1.60,none,0,0,35.92,2.80,0.00,19.82,0.023,0.023,0.0,0.050
70,1749151608.80,75,3.729,1.201,2.475,47.833,1.29,-0.00,-1.07,-0.00,1.63,none,0,0,36.20,2.81,0.00,19.79,0.021,0.021,0.0,0.051
71,1749151608.85,74,3.921,1.155,2.475,51.407,1.37,-0.00,-1.07,0.00,1.65,none,0,0,36.44,2.82,0.00,19.90,0.022,0.022,0.0,0.050
72,1749151608.90,74,4.006,1.099,2.449,46.559,1.46,-0.00,-1.07,0.00,1.68,none,0,0,36.69,2.83,0.00,19.95,0.023,0.023,0.0,0.050
73,1749151608.95,75,4.151,1.050,2.459,57.119,1.54,-0.00,-1.07,0.00,1.70,none,0,0,36.91,2.85,0.00,19.87,0.024,0.024,0.0,0.050
74,1749151609.01,75,4.296,1.038,2.485,50.440,1.63,-0.00,-1.07,0.00,1.72,none,0,0,37.12,2.86,0.00,19.93,0.024,0.024,0.0,0.050
75,1749151609.06,72,4.405,1.001,2.458,53.614,1.72,-0.00,-1.07,0.00,1.74,none,0,0,37.30,2.87,0.00,19.79,0.022,0.022,0.0,0.051
76,1749151609.11,75,4.470,0.961,2.472,45.841,1.80,-0.00,-1.07,0.00,1.75,none,0,0,37.47,2.87,0.00,19.91,0.021,0.021,0.0,0.050
77,1749151609.16,75,4.610,0.946,2.470,57.778,1.89,-0.00,-1.07,0.00,1.77,none,0,0,37.65,2.88,0.00,19.89,0.022,0.022,0.0,0.050
78,1749151609.21,74,4.564,0.890,2.426,45.779,1.98,-0.00,-1.07,0.00,1.78,none,0,0,37.80,2.89,0.00,19.87,0.022,0.022,0.0,0.050
79,1749151609.26,75,4.519,0.873,2.394,55.772,2.07,-0.00,-1.07,0.00,1.80,none,0,0,37.94,2.90,0.00,19.91,0.022,0.022,0.0,0.050
80,1749151609.31,73,4.455,0.865,2.395,39.825,2.16,-0.00,-1.07,0.00,1.81,none,0,0,38.07,2.90,0.00,19.96,0.022,0.022,0.0,0.050
81,1749151609.36,73,4.415,0.841,2.363,53.176,2.25,-0.00,-1.07,0.00,1.82,none,0,0,38.19,2.91,0.00,19.88,0.021,0.021,0.0,0.050
82,1749151609.41,73,4.437,0.840,2.368,44.716,2.34,-0.00,-1.07,0.00,1.83,none,0,0,38.31,2.92,0.00,19.86,0.024,0.024,0.0,0.050
83,1749151609.46,74,4.432,0.819,2.336,53.520,2.44,-0.00,-1.07,0.00,1.85,resume_reinforce,0,0,38.42,2.92,0.00,19.80,0.024,0.024,0.0,0.051
84,1749151609.51,75,4.398,0.796,2.308,38.174,2.53,-0.00,-1.07,0.00,1.85,none,0,0,38.51,2.93,0.00,19.86,0.023,0.023,0.0,0.050
85,1749151609.56,74,4.311,0.787,2.326,41.504,2.62,-0.00,-1.07,0.00,1.86,none,0,0,38.60,2.93,0.00,19.96,0.020,0.020,0.0,0.050
86,1749151609.61,75,4.288,0.768,2.374,42.966,2.72,-0.00,-1.07,0.00,1.87,none,0,0,38.69,2.93,0.00,19.78,0.021,0.021,0.0,0.051
87,1749151609.66,74,4.087,0.740,2.378,39.865,2.81,-0.00,-1.07,0.00,1.88,none,0,0,38.76,2.94,0.00,19.78,0.019,0.019,0.0,0.051
88,1749151609.71,75,4.047,0.722,2.448,40.671,2.90,-0.00,-1.07,0.00,1.89,none,0,0,38.84,2.94,0.00,19.85,0.020,0.020,0.0,0.050
89,1749151609.76,75,3.976,0.705,2.511,43.741,3.00,-0.00,-1.07,0.00,1.89,none,0,0,38.90,2.95,0.00,19.90,0.021,0.021,0.0,0.050
90,1749151609.81,75,3.937,0.670,2.544,39.195,3.10,-0.00,-1.06,0.00,1.90,none,0,0,38.96,2.95,0.00,19.96,0.020,0.020,0.0,0.050
91,1749151609.86,75,3.917,0.644,2.567,46.169,3.19,-0.00,-1.06,0.00,1.90,none,0,0,39.02,2.95,0.00,19.88,0.021,0.021,0.0,0.050
92,1749151609.91,75,3.938,0.621,2.629,47.708,3.28,-0.00,-1.06,0.00,1.91,none,0,0,39.08,2.95,0.00,19.80,0.023,0.023,0.0,0.051
93,1749151609.96,74,3.870,0.629,2.713,51.415,3.38,-0.00,-1.06,0.00,1.91,none,0,0,39.13,2.96,0.00,19.84,0.021,0.021,0.0,0.050
94,1749151610.01,74,3.938,0.632,2.786,51.803,3.48,-0.00,-1.06,0.00,1.92,none,0,0,39.18,2.96,0.00,19.95,0.021,0.021,0.0,0.050
95,1749151610.06,75,4.044,0.604,2.855,55.515,3.57,-0.00,-1.06,0.00,1.92,none,0,0,39.22,2.96,0.00,19.95,0.019,0.019,0.0,0.050
96,1749151610.11,74,4.108,0.601,2.880,48.479,3.67,-0.00,-1.06,0.00,1.93,none,0,0,39.26,2.96,0.00,19.78,0.018,0.018,0.0,0.051
97,1749151610.16,75,4.212,0.638,2.965,44.373,3.77,-0.00,-1.06,0.00,1.93,none,0,0,39.30,2.96,0.00,19.95,0.022,0.022,0.0,0.050
98,1749151610.21,75,4.258,0.639,3.002,51.246,3.87,-0.00,-1.06,0.00,1.93,none,0,0,39.33,2.97,0.00,19.86,0.020,0.020,0.0,0.050
99,1749151610.26,75,4.386,0.644,3.050,54.701,3.96,-0.00,-1.06,0.00,1.94,none,0,0,39.36,2.97,0.00,19.96,0.021,0.021,0.0,0.050
100,1749151610.31,74,4.499,0.637,3.063,53.525,4.06,-0.00,-1.06,0.00,1.94,none,0,0,39.39,2.97,0.00,19.92,0.021,0.021,0.0,0.050
101,1749151610.36,75,4.561,0.660,3.032,48.355,4.16,-0.00,-1.06,0.00,1.94,none,0,0,39.42,2.97,0.00,19.79,0.022,0.022,0.0,0.051
102,1749151610.41,75,4.668,0.659,3.011,58.989,4.25,-0.00,-1.06,0.00,1.95,none,0,0,39.45,2.97,0.00,19.86,0.024,0.024,0.0,0.050
103,1749151610.46,75,4.753,0.637,2.970,61.930,4.35,-0.00,-1.06,0.00,1.95,none,0,0,39.47,2.97,0.00,19.97,0.020,0.020,0.0,0.050
104,1749151610.51,74,4.918,0.622,2.942,64.441,4.44,-0.00,-1.06,0.00,1.95,none,0,0,39.49,2.97,0.00,19.95,0.023,0.023,0.0,0.050
105,1749151610.56,75,4.830,0.638,2.911,46.793,4.54,-0.00,-1.06,-0.00,1.95,none,0,0,39.51,2.98,0.00,19.87,0.023,0.023,0.0,0.050
106,1749151610.61,74,4.785,0.646,2.881,46.553,4.64,-0.00,-1.06,-0.00,1.95,none,0,0,39.53,2.98,0.00,19.82,0.021,0.021,0.0,0.050
107,1749151610.67,74,4.774,0.605,2.884,50.466,4.74,-0.00,-1.06,-0.00,1.96,none,0,0,39.55,2.98,0.00,19.82,0.021,0.021,0.0,0.050
108,1749151610.72,75,4.801,0.588,2.853,49.298,4.84,-0.00,-1.06,-0.00,1.96,none,0,0,39.56,2.98,0.00,19.98,0.022,0.022,0.0,0.050
109,1749151610.77,73,4.728,0.604,2.829,55.271,4.94,-0.00,-1.06,-0.00,1.96,none,0,0,39.58,2.98,0.00,19.94,0.021,0.021,0.0,0.050
110,1749151610.82,72,4.720,0.601,2.877,52.071,5.03,-0.00,-1.06,-0.00,1.96,none,0,0,39.59,2.98,0.00,19.98,0.022,0.022,0.0,0.050
111,1749151610.87,74,4.700,0.586,2.932,50.897,5.13,-0.00,-1.06,-0.00,1.96,none,0,0,39.61,2.98,0.00,19.90,0.024,0.024,0.0,0.050
112,1749151610.92,73,4.560,0.599,2.879,47.665,5.22,-0.00,-1.06,-0.00,1.96,none,0,0,39.62,2.98,0.00,19.97,0.023,0.023,0.0,0.050
113,1749151610.97,74,4.513,0.583,2.878,57.222,5.32,-0.00,-1.06,-0.00,1.96,none,0,0,39.63,2.98,0.00,19.91,0.022,0.022,0.0,0.050
114,1749151611.02,74,4.417,0.590,2.886,57.970,5.42,-0.00,-1.06,-0.00,1.96,none,0,0,39.64,2.98,0.00,19.92,0.023,0.023,0.0,0.050
115,1749151611.07,74,4.395,0.567,2.885,46.983,5.52,-0.00,-1.06,-0.00,1.97,none,0,0,39.65,2.98,0.00,19.92,0.023,0.023,0.0,0.050
116,1749151611.12,75,4.396,0.549,2.901,52.595,5.62,-0.00,-1.06,-0.00,1.97,none,0,0,39.66,2.98,0.00,19.83,0.019,0.019,0.0,0.050
117,1749151611.17,75,4.341,0.591,2.862,38.747,5.72,-0.00,-1.06,-0.00,1.97,none,0,0,39.67,2.98,0.00,19.88,0.024,0.024,0.0,0.050
118,1749151611.22,75,4.309,0.593,2.907,51.561,5.82,-0.00,-1.06,-0.00,1.97,none,0,0,39.67,2.98,0.00,19.95,0.022,0.022,0.0,0.050
119,1749151611.27,75,4.279,0.581,2.871,46.450,5.91,-0.00,-1.06,-0.00,1.97,none,0,0,39.68,2.98,0.00,19.94,0.023,0.023,0.0,0.050
120,1749151611.32,74,4.237,0.566,2.825,49.083,6.01,-0.00,-1.05,-0.00,1.97,none,0,0,39.69,2.98,0.00,19.86,0.023,0.023,0.0,0.050
121,1749151611.37,75,4.199,0.557,2.813,53.392,6.11,-0.00,-1.05,-0.00,1.97,none,0,0,39.69,2.98,0.00,19.93,0.022,0.022,0.0,0.050
122,1749151611.42,73,4.243,0.564,2.868,53.301,6.22,-0.00,-1.05,-0.00,1.97,none,0,0,39.70,2.98,0.00,19.90,0.023,0.023,0.0,0.050
123,1749151611.47,74,4.240,0.580,2.857,54.761,6.31,-0.00,-1.05,-0.00,1.97,none,0,0,39.70,2.99,0.00,19.96,0.022,0.022,0.0,0.050
124,1749151611.52,74,4.097,0.574,2.805,47.730,6.41,-0.00,-1.05,-0.00,1.97,resume_reinforce,0,0,39.71,2.99,0.00,19.98,0.023,0.023,0.0,0.050
125,1749151611.57,73,4.188,0.556,2.765,51.274,6.50,-0.00,-1.05,-0.00,1.97,none,0,0,39.71,2.99,0.00,19.93,0.023,0.023,0.0,0.050
126,1749151611.62,74,4.281,0.565,2.701,55.259,6.61,-0.00,-1.05,-0.00,1.97,none,0,0,39.72,2.99,0.00,19.95,0.023,0.023,0.0,0.050
127,1749151611.67,75,4.428,0.513,2.622,56.006,6.71,-0.00,-1.05,-0.00,1.97,none,0,0,39.72,2.99,0.00,19.97,0.022,0.022,0.0,0.050
128,1749151611.72,73,4.530,0.524,2.503,57.059,6.80,-0.00,-1.05,-0.00,1.97,none,0,0,39.73,2.99,0.00,19.97,0.022,0.022,0.0,0.050
129,1749151611.77,75,4.598,0.503,2.431,51.642,6.90,-0.00,-1.05,-0.00,1.97,none,0,0,39.73,2.99,0.00,19.90,0.023,0.023,0.0,0.050
130,1749151611.82,75,4.743,0.524,2.392,66.115,7.00,-0.00,-1.05,-0.00,1.97,none,0,0,39.73,2.99,0.00,19.79,0.021,0.021,0.0,0.051
131,1749151611.87,75,4.841,0.522,2.325,58.164,7.10,-0.00,-1.05,-0.00,1.97,none,0,0,39.74,2.99,0.00,19.94,0.023,0.023,0.0,0.050
132,1749151611.92,75,4.954,0.529,2.265,64.666,7.20,-0.00,-1.05,-0.00,1.97,none,0,0,39.74,2.99,0.00,19.92,0.025,0.025,0.0,0.050
133,1749151611.97,74,5.119,0.545,2.232,70.986,7.30,-0.00,-1.05,-0.00,1.97,none,0,0,39.74,2.99,0.00,19.83,0.025,0.025,0.0,0.050
134,1749151612.02,72,5.119,0.509,2.182,48.638,7.40,-0.00,-1.05,-0.00,1.97,none,0,0,39.74,2.99,0.00,19.94,0.021,0.021,0.0,0.050
135,1749151612.07,74,5.187,0.531,2.210,56.916,7.49,-0.00,-1.05,-0.00,1.97,none,0,0,39.74,2.99,0.00,19.97,0.024,0.024,0.0,0.050
136,1749151612.12,73,5.151,0.557,2.165,45.817,7.59,-0.00,-1.05,-0.00,1.97,none,0,0,39.75,2.99,0.00,19.89,0.023,0.023,0.0,0.050
137,1749151612.17,75,5.250,0.569,2.282,78.177,7.69,-0.00,-1.05,-0.00,1.97,none,0,0,39.75,2.99,0.00,19.97,0.024,0.024,0.0,0.050
138,1749151612.22,75,5.202,0.576,2.256,49.644,7.78,-0.00,-1.05,-0.00,1.98,none,0,0,39.75,2.99,0.00,19.90,0.021,0.021,0.0,0.050
139,1749151612.28,75,5.231,0.586,2.285,49.919,7.88,-0.00,-1.05,-0.00,1.98,none,0,0,39.75,2.99,0.00,19.92,0.023,0.023,0.0,0.050
140,1749151612.33,75,5.175,0.616,2.256,56.032,7.98,-0.00,-1.05,-0.00,1.98,none,0,0,39.75,2.99,0.00,19.84,0.024,0.024,0.0,0.050
141,1749151612.37,75,5.175,0.623,2.248,60.768,8.08,-0.00,-1.05,-0.00,1.98,none,0,0,39.75,2.99,0.00,19.80,0.024,0.024,0.0,0.051
142,1749151612.42,73,5.147,0.598,2.194,45.860,8.17,-0.00,-1.05,-0.00,1.98,none,0,0,39.76,2.99,0.00,19.97,0.021,0.021,0.0,0.050
143,1749151612.47,75,4.978,0.579,2.192,51.574,8.28,-0.00,-1.05,-0.00,1.98,none,0,0,39.76,2.99,0.00,19.96,0.023,0.023,0.0,0.050
144,1749151612.52,75,4.952,0.599,2.194,48.485,8.37,-0.00,-1.05,-0.00,1.98,none,0,0,39.76,2.99,0.00,19.89,0.022,0.022,0.0,0.050
145,1749151612.57,74,4.911,0.625,2.131,54.238,8.47,-0.00,-1.05,-0.00,1.98,none,0,0,39.76,2.99,0.00,19.96,0.023,0.023,0.0,0.050
146,1749151612.62,75,4.808,0.566,2.145,56.026,8.57,-0.00,-1.05,-0.00,1.98,none,0,0,39.76,2.99,0.00,19.87,0.022,0.022,0.0,0.050
147,1749151612.67,74,4.526,0.536,2.051,55.441,8.67,-0.00,-1.05,-0.00,1.98,none,0,0,39.76,2.99,0.00,19.97,0.023,0.023,0.0,0.050
148,1749151612.72,75,4.476,0.522,2.072,54.048,8.76,-0.00,-1.05,-0.00,1.98,none,0,0,39.76,2.99,0.00,19.91,0.022,0.022,0.0,0.050
149,1749151612.77,75,4.199,0.503,2.059,48.198,8.86,-0.00,-1.05,-0.00,1.98,none,0,0,39.76,2.99,0.00,19.96,0.022,0.022,0.0,0.050
150,1749151612.82,74,3.971,0.462,2.061,50.749,8.96,-0.00,-1.05,-0.00,1.98,none,0,0,39.76,2.99,0.00,19.82,0.023,0.023,0.0,0.050
151,1749151612.88,74,3.790,0.437,2.043,51.547,9.06,-0.00,-1.05,-0.00,1.98,none,0,0,39.76,2.99,0.00,19.85,0.022,0.022,0.0,0.050
152,1749151612.93,73,3.428,0.397,2.009,40.349,9.16,-0.00,-1.05,-0.00,1.98,none,0,0,39.76,2.99,0.00,19.88,0.021,0.021,0.0,0.050
153,1749151612.98,75,3.187,0.403,1.956,48.901,9.26,-0.00,-1.05,-0.00,1.98,none,0,0,39.77,2.99,0.00,19.87,0.025,0.025,0.0,0.050
154,1749151613.03,75,3.100,0.383,1.919,56.791,9.36,-0.00,-1.05,-0.00,1.98,none,0,0,39.77,2.99,0.00,19.92,0.021,0.021,0.0,0.050
155,1749151613.08,75,2.871,0.349,1.851,54.116,9.46,-0.00,-1.05,-0.00,1.98,none,0,0,39.77,2.99,0.00,19.80,0.019,0.019,0.0,0.050
156,1749151613.13,75,2.795,0.361,1.825,51.206,9.56,-0.00,-1.05,-0.00,1.98,none,0,0,39.77,2.99,0.00,19.92,0.024,0.024,0.0,0.050
157,1749151613.18,75,2.703,0.370,1.754,49.682,9.66,-0.00,-1.05,-0.00,1.98,none,0,0,39.77,2.99,0.00,19.80,0.022,0.022,0.0,0.051
158,1749151613.23,75,2.440,0.376,1.759,44.691,9.76,-0.00,-1.05,-0.00,1.98,none,0,0,39.77,2.99,0.00,19.90,0.022,0.022,0.0,0.050
