frame,time,features,flow_left,flow_center,flow_right,flow_std,pos_x,pos_y,pos_z,yaw,speed,state,collided,brake_thres,dodge_thres,probe_req,fps,simgetimage_s,decode_s,processing_s,loop_s
15,1749122655.55,75,0.058,0.048,0.085,0.652,0.00,0.00,-0.93,0.00,0.01,none,0,20.06,3.01,0.00,19.95,0.024,0.024,0.0,0.050
16,1749122655.60,75,0.049,0.044,0.072,0.448,0.00,0.00,-0.93,0.00,0.00,none,0,20.03,3.01,0.00,19.90,0.024,0.024,0.0,0.050
17,1749122655.65,75,0.039,0.036,0.064,0.422,0.00,0.00,-0.93,0.00,0.00,none,0,20.00,3.00,0.00,19.95,0.024,0.024,0.0,0.050
18,1749122655.70,75,0.033,0.029,0.055,0.323,0.00,0.00,-0.93,0.00,0.00,none,0,20.02,3.00,0.00,19.86,0.021,0.021,0.0,0.050
19,1749122655.75,75,0.028,0.026,0.048,0.387,0.00,0.00,-0.93,0.00,0.00,none,0,20.04,3.01,0.00,19.93,0.022,0.022,0.0,0.050
20,1749122655.80,75,0.025,0.024,0.043,0.467,0.00,0.00,-0.93,0.00,0.01,none,0,20.06,3.01,0.00,19.91,0.024,0.024,0.0,0.050
21,1749122655.85,75,0.024,0.022,0.038,0.591,0.00,0.00,-0.93,0.00,0.01,none,0,20.07,3.01,0.00,19.84,0.021,0.021,0.0,0.050
22,1749122655.90,75,0.022,0.021,0.035,0.447,0.00,0.00,-0.93,0.00,0.01,none,0,20.09,3.02,0.00,19.83,0.021,0.021,0.0,0.050
23,1749122655.96,75,0.020,0.020,0.033,0.538,0.00,0.00,-0.93,0.00,0.01,none,0,20.10,3.02,0.00,19.94,0.023,0.023,0.0,0.050
24,1749122656.01,75,0.020,0.019,0.032,1.156,0.00,0.00,-0.93,0.00,0.01,none,0,20.11,3.02,0.00,19.81,0.022,0.022,0.0,0.050
25,1749122656.06,75,0.019,0.019,0.031,0.547,0.00,0.00,-0.93,0.00,0.01,none,0,20.11,3.02,0.00,19.88,0.022,0.022,0.0,0.050
26,1749122656.11,75,0.019,0.020,0.031,0.542,0.00,0.00,-0.93,0.00,0.01,none,0,20.12,3.02,0.00,19.91,0.021,0.021,0.0,0.050
27,1749122656.16,75,0.020,0.020,0.032,0.565,0.00,0.00,-0.93,0.00,0.01,none,0,20.12,3.02,0.00,19.91,0.024,0.024,0.0,0.050
28,1749122656.21,75,0.021,0.021,0.034,0.785,0.00,0.00,-0.93,0.00,0.01,none,0,20.13,3.03,0.00,19.83,0.021,0.021,0.0,0.050
29,1749122656.26,75,0.021,0.021,0.036,0.539,0.00,0.00,-0.93,0.00,0.01,none,0,20.13,3.03,0.00,19.91,0.021,0.021,0.0,0.050
30,1749122656.31,75,0.021,0.023,0.037,0.762,0.00,0.00,-0.93,0.00,0.01,none,0,20.13,3.03,0.00,19.82,0.023,0.023,0.0,0.050
31,1749122656.36,75,0.021,0.023,0.037,0.499,0.00,0.00,-0.94,0.00,0.01,none,0,20.13,3.03,0.00,19.90,0.018,0.018,0.0,0.050
32,1749122656.41,75,0.021,0.023,0.039,0.689,0.00,0.00,-0.94,0.00,0.01,none,0,20.13,3.03,0.00,19.95,0.018,0.018,0.0,0.050
33,1749122656.46,75,0.022,0.024,0.039,0.654,0.00,0.00,-0.94,0.00,0.01,none,0,20.13,3.03,0.00,19.95,0.023,0.023,0.0,0.050
34,1749122656.51,75,0.023,0.024,0.038,0.767,0.00,0.00,-0.94,0.00,0.01,none,0,20.13,3.03,0.00,19.96,0.021,0.021,0.0,0.050
35,1749122656.56,75,0.024,0.024,0.039,0.703,0.00,0.00,-0.94,0.00,0.01,none,0,20.13,3.03,0.00,19.84,0.022,0.022,0.0,0.050
36,1749122656.61,75,0.024,0.024,0.039,0.561,0.00,0.00,-0.94,0.00,0.01,none,0,20.13,3.03,0.00,19.96,0.021,0.021,0.0,0.050
37,1749122656.66,75,0.023,0.023,0.040,0.676,0.00,0.00,-0.94,0.00,0.01,none,0,20.12,3.02,0.00,19.94,0.019,0.019,0.0,0.050
38,1749122656.71,75,0.024,0.024,0.038,0.516,0.00,0.00,-0.94,0.00,0.01,none,0,20.12,3.02,0.00,19.90,0.022,0.022,0.0,0.050
39,1749122656.76,75,0.025,0.025,0.038,0.698,0.00,0.00,-0.94,0.00,0.01,none,0,20.12,3.02,0.00,19.78,0.020,0.020,0.0,0.051
40,1749122656.81,75,0.025,0.023,0.038,0.563,0.00,0.00,-0.94,0.00,0.01,none,0,20.12,3.02,0.00,19.92,0.021,0.021,0.0,0.050
41,1749122656.86,75,0.025,0.026,0.039,1.222,0.00,0.00,-0.94,0.00,0.01,none,0,20.11,3.02,0.00,19.86,0.019,0.019,0.0,0.050
42,1749122656.91,75,0.025,0.026,0.037,0.602,0.00,-0.00,-0.94,-0.00,0.00,resume_reinforce,0,20.11,3.02,0.00,19.93,0.019,0.019,0.0,0.050
43,1749122656.96,75,0.103,0.088,0.119,12.957,0.00,-0.00,-0.94,-0.00,0.03,none,0,20.34,3.07,0.00,19.88,0.020,0.020,0.0,0.050
44,1749122657.01,74,1.303,0.847,1.350,187.860,0.00,-0.00,-0.94,-0.00,0.08,none,0,20.53,3.11,0.00,19.91,0.021,0.021,0.0,0.050
45,1749122657.06,74,2.147,1.506,2.284,134.896,0.01,-0.00,-0.95,-0.00,0.19,none,0,21.46,3.29,0.00,19.90,0.019,0.019,0.0,0.050
46,1749122657.11,74,2.749,2.000,2.903,85.992,0.02,-0.00,-0.95,-0.00,0.29,none,0,22.50,3.50,0.00,19.91,0.021,0.021,0.0,0.050
47,1749122657.16,75,3.096,2.299,3.264,52.819,0.03,-0.00,-0.96,-0.00,0.38,none,0,23.41,3.68,0.00,19.83,0.019,0.019,0.0,0.050
48,1749122657.21,75,3.331,2.471,3.478,29.744,0.05,-0.00,-0.97,-0.00,0.46,none,0,24.34,3.87,0.00,19.97,0.020,0.020,0.0,0.050
49,1749122657.26,74,3.428,2.535,3.572,11.542,0.07,-0.00,-0.98,-0.00,0.55,none,0,25.17,4.03,0.00,19.75,0.023,0.023,0.0,0.051
50,1749122657.31,75,3.494,2.554,3.654,10.818,0.10,-0.00,-0.99,-0.00,0.62,none,0,26.01,4.20,0.00,19.95,0.022,0.022,0.0,0.050
51,1749122657.36,75,3.606,2.607,3.780,15.025,0.13,-0.00,-1.00,-0.00,0.70,none,0,26.65,4.33,0.00,19.82,0.019,0.019,0.0,0.050
52,1749122657.41,75,3.775,2.716,3.988,20.961,0.16,-0.00,-1.01,-0.00,0.77,none,0,27.45,4.49,0.00,19.87,0.021,0.021,0.0,0.050
53,1749122657.46,75,3.887,2.780,4.109,23.305,0.20,-0.00,-1.02,-0.00,0.84,none,0,28.19,4.64,0.00,19.92,0.023,0.023,0.0,0.050
54,1749122657.51,75,2.886,2.169,3.096,26.293,0.25,-0.00,-1.03,-0.00,0.91,none,0,28.91,4.78,0.00,19.93,0.023,0.023,0.0,0.050
55,1749122657.56,75,2.240,1.652,2.396,31.326,0.30,-0.00,-1.04,-0.00,0.98,none,0,29.56,4.91,0.00,19.83,0.021,0.021,0.0,0.050
56,1749122657.61,75,1.849,1.308,2.036,28.728,0.34,-0.00,-1.04,-0.00,1.04,none,0,30.19,5.04,0.00,19.87,0.022,0.022,0.0,0.050
57,1749122657.67,75,1.728,1.162,1.940,29.843,0.40,-0.00,-1.05,-0.00,1.10,none,0,30.82,5.16,0.00,19.91,0.020,0.020,0.0,0.050
58,1749122657.72,74,1.716,1.145,2.003,28.082,0.46,-0.00,-1.05,-0.00,1.16,none,0,31.42,5.28,0.00,19.84,0.020,0.020,0.0,0.050
59,1749122657.77,75,1.895,1.238,2.194,31.063,0.52,-0.00,-1.05,-0.00,1.22,none,0,31.99,5.40,0.00,19.84,0.021,0.021,0.0,0.050
60,1749122657.82,75,2.081,1.361,2.416,32.619,0.58,-0.00,-1.06,-0.00,1.27,none,0,32.53,5.51,0.00,19.87,0.021,0.021,0.0,0.050
61,1749122657.87,73,2.240,1.446,2.566,33.110,0.64,-0.00,-1.06,0.00,1.32,none,0,33.01,5.60,0.00,19.91,0.021,0.021,0.0,0.050
62,1749122657.92,74,2.447,1.468,2.627,78.472,0.71,-0.00,-1.06,0.00,1.36,none,0,33.48,5.70,0.00,19.85,0.023,0.023,0.0,0.050
63,1749122657.97,74,2.617,1.466,2.664,76.127,0.78,-0.00,-1.06,0.00,1.41,none,0,33.93,5.79,0.00,19.88,0.021,0.021,0.0,0.050
64,1749122658.02,73,2.734,1.441,2.736,39.934,0.85,-0.00,-1.06,0.00,1.45,none,0,34.35,5.87,0.00,19.85,0.023,0.023,0.0,0.050
65,1749122658.07,75,2.903,1.410,2.703,65.475,0.93,-0.00,-1.06,0.00,1.49,none,0,34.84,5.97,0.00,18.89,0.020,0.020,0.0,0.053
66,1749122658.13,71,3.153,1.398,2.691,32.406,1.01,-0.00,-1.06,0.00,1.52,none,0,35.22,6.04,0.00,18.84,0.034,0.034,0.0,0.053
67,1749122658.17,71,3.313,1.348,2.627,54.587,1.08,-0.00,-1.07,0.00,1.55,none,0,35.45,6.09,0.00,19.85,0.025,0.025,0.0,0.050
68,1749122658.22,72,3.573,1.299,2.552,45.346,1.17,-0.00,-1.07,0.00,1.59,none,0,35.75,6.15,0.00,19.88,0.024,0.024,0.0,0.050
69,1749122658.27,75,3.796,1.249,2.524,51.585,1.24,-0.00,-1.07,0.00,1.61,none,0,36.04,6.21,0.00,19.88,0.022,0.022,0.0,0.050
70,1749122658.33,74,3.977,1.202,2.431,47.541,1.32,-0.00,-1.07,0.00,1.64,none,0,36.31,6.26,0.00,19.83,0.022,0.022,0.0,0.050
71,1749122658.38,74,4.154,1.143,2.390,53.972,1.41,-0.00,-1.06,0.00,1.66,none,0,36.53,6.31,0.00,19.92,0.020,0.020,0.0,0.050
72,1749122658.43,75,4.252,1.110,2.354,49.710,1.49,-0.00,-1.06,0.00,1.68,none,0,36.77,6.35,0.00,19.77,0.022,0.022,0.0,0.051
73,1749122658.48,74,4.338,1.083,2.364,53.978,1.58,-0.00,-1.06,0.00,1.71,none,0,36.99,6.40,0.00,19.88,0.021,0.021,0.0,0.050
74,1749122658.53,74,4.460,1.038,2.305,53.589,1.66,-0.00,-1.06,0.00,1.73,none,0,37.18,6.44,0.00,19.84,0.020,0.020,0.0,0.050
75,1749122658.58,74,4.510,1.005,2.345,48.934,1.75,-0.00,-1.06,0.00,1.74,none,0,37.37,6.47,0.00,19.94,0.022,0.022,0.0,0.050
76,1749122658.63,75,4.495,0.948,2.339,53.949,1.84,-0.00,-1.06,0.00,1.76,none,0,37.54,6.51,0.00,19.91,0.020,0.020,0.0,0.050
77,1749122658.68,72,4.530,0.931,2.329,45.637,1.93,-0.00,-1.06,0.00,1.78,no_dodge,0,37.70,6.54,0.00,19.79,0.019,0.019,0.0,0.051
78,1749122658.73,74,4.455,0.896,2.347,43.276,2.02,-0.00,-1.06,0.00,1.79,none,0,37.86,6.57,0.00,19.97,0.022,0.022,0.0,0.050
79,1749122658.78,74,4.340,0.875,2.311,39.469,2.11,-0.00,-1.06,0.00,1.80,no_dodge,0,38.00,6.60,0.00,19.92,0.022,0.022,0.0,0.050
80,1749122658.83,75,4.275,0.853,2.339,45.018,2.20,-0.00,-1.06,0.00,1.82,no_dodge,0,38.13,6.63,0.00,19.91,0.021,0.021,0.0,0.050
81,1749122658.88,73,4.303,0.851,2.348,45.477,2.29,-0.00,-1.06,0.00,1.83,none,0,38.25,6.65,0.00,19.93,0.023,0.023,0.0,0.050
82,1749122658.93,73,4.213,0.838,2.332,39.512,2.38,-0.00,-1.06,0.00,1.84,no_dodge,0,38.36,6.67,0.00,19.86,0.023,0.023,0.0,0.050
83,1749122658.98,74,4.112,0.791,2.286,37.652,2.47,-0.00,-1.06,0.00,1.85,resume_reinforce,0,38.46,6.69,0.00,19.83,0.021,0.021,0.0,0.050
84,1749122659.03,74,4.062,0.793,2.294,41.015,3.78,-0.00,-1.20,0.00,0.61,no_dodge,0,38.56,6.71,0.00,0.96,0.021,0.021,0.0,1.046
85,1749122660.08,75,4.798,2.092,3.229,11.823,3.81,-0.00,-1.20,0.00,0.56,resume,0,25.79,4.16,0.00,19.91,0.021,0.021,0.0,0.050
86,1749122660.13,75,4.621,2.179,3.221,31.536,3.84,-0.00,-1.20,0.00,0.55,none,0,25.50,4.10,0.00,19.97,0.021,0.021,0.0,0.050
87,1749122660.18,73,6.067,3.041,4.293,242.275,4.40,1.17,-1.25,-0.07,0.92,dodge_right,0,25.49,4.10,0.00,0.31,0.022,0.022,0.0,3.269
88,1749122663.45,75,7.007,5.638,5.741,5.406,4.40,1.22,-1.25,-0.07,0.93,resume,0,29.24,4.85,0.00,19.78,0.019,0.019,0.0,0.051
89,1749122663.50,75,6.875,5.690,5.788,28.773,4.40,1.26,-1.25,-0.03,0.92,none,0,29.25,4.85,0.00,19.89,0.020,0.020,0.0,0.050
90,1749122663.55,74,7.508,6.533,6.929,184.144,4.41,1.31,-1.26,0.05,0.91,none,0,29.14,4.83,0.00,19.80,0.022,0.022,0.0,0.051
91,1749122663.60,74,8.147,7.094,7.505,147.272,4.41,1.36,-1.27,0.13,0.91,none,0,29.11,4.82,0.00,19.85,0.020,0.020,0.0,0.050
92,1749122663.65,75,8.496,7.444,7.824,85.859,4.42,1.40,-1.28,0.18,0.91,none,0,29.12,4.82,0.00,19.83,0.019,0.019,0.0,0.050
93,1749122663.70,75,8.689,7.745,8.007,52.667,4.44,1.44,-1.30,0.21,0.92,none,0,29.16,4.83,0.00,19.94,0.022,0.022,0.0,0.050
94,1749122663.75,75,8.646,7.875,8.030,28.817,4.45,1.48,-1.31,0.20,0.93,none,0,29.24,4.85,0.00,19.94,0.024,0.024,0.0,0.050
95,1749122663.80,75,7.678,6.588,7.021,22.282,4.48,1.51,-1.33,0.16,0.94,none,0,29.33,4.87,0.00,19.79,0.022,0.022,0.0,0.051
96,1749122663.85,75,7.560,6.492,7.014,24.664,4.51,1.55,-1.35,0.10,0.95,none,0,29.48,4.90,0.00,19.95,0.022,0.022,0.0,0.050
97,1749122663.90,75,5.890,5.645,5.996,20.189,4.54,1.58,-1.36,0.05,0.98,none,0,29.68,4.94,0.00,19.91,0.020,0.020,0.0,0.050
98,1749122663.95,75,4.802,3.128,4.600,20.529,4.58,1.61,-1.38,-0.02,1.00,none,0,29.96,4.99,0.00,19.91,0.022,0.022,0.0,0.050
99,1749122664.00,75,4.830,3.163,4.607,26.398,4.62,1.64,-1.39,-0.08,1.04,none,0,30.26,5.05,0.00,19.92,0.022,0.022,0.0,0.050
100,1749122664.05,75,4.133,2.431,3.514,29.895,4.66,1.67,-1.41,-0.13,1.08,none,0,30.65,5.13,0.00,19.90,0.022,0.022,0.0,0.050
101,1749122664.10,75,3.322,1.988,2.932,28.080,4.71,1.69,-1.42,-0.17,1.11,none,0,31.02,5.20,0.00,19.91,0.021,0.021,0.0,0.050
102,1749122664.15,75,2.908,1.744,2.622,31.336,4.76,1.71,-1.43,-0.20,1.16,none,0,31.45,5.29,0.00,19.90,0.021,0.021,0.0,0.050
103,1749122664.20,75,2.686,1.591,2.499,33.552,4.81,1.74,-1.44,-0.22,1.20,none,0,31.88,5.38,0.00,19.95,0.022,0.022,0.0,0.050
104,1749122664.25,75,2.643,1.563,2.432,33.371,4.87,1.76,-1.44,-0.22,1.24,none,0,32.29,5.46,0.00,19.93,0.022,0.022,0.0,0.050
105,1749122664.30,75,2.781,1.656,2.519,38.027,4.93,1.78,-1.45,-0.21,1.28,none,0,32.72,5.54,0.00,19.91,0.021,0.021,0.0,0.050
106,1749122664.35,74,2.930,1.768,2.547,37.411,4.99,1.79,-1.46,-0.20,1.33,none,0,33.12,5.62,0.00,19.96,0.021,0.021,0.0,0.050
107,1749122664.40,75,3.018,1.834,2.502,30.136,5.06,1.81,-1.46,-0.17,1.37,none,0,33.54,5.71,0.00,19.92,0.020,0.020,0.0,0.050
108,1749122664.45,75,3.069,1.846,2.445,36.845,5.12,1.83,-1.46,-0.15,1.40,none,0,33.91,5.78,0.00,19.86,0.020,0.020,0.0,0.050
109,1749122664.50,75,3.082,1.833,2.395,30.221,5.19,1.84,-1.47,-0.12,1.44,none,0,34.33,5.87,0.00,19.96,0.025,0.025,0.0,0.050
110,1749122664.55,74,3.036,1.793,2.404,35.788,5.27,1.85,-1.47,-0.08,1.48,none,0,34.65,5.93,0.00,19.97,0.022,0.022,0.0,0.050
111,1749122664.60,75,2.991,1.729,2.501,33.420,5.34,1.87,-1.47,-0.05,1.51,none,0,35.02,6.00,0.00,19.79,0.024,0.024,0.0,0.051
112,1749122664.65,75,2.907,1.666,2.654,36.411,5.42,1.88,-1.48,-0.03,1.54,none,0,35.32,6.06,0.00,19.90,0.024,0.024,0.0,0.050
113,1749122664.70,75,2.845,1.580,2.841,43.100,5.49,1.89,-1.48,-0.00,1.57,none,0,35.63,6.13,0.00,19.88,0.022,0.022,0.0,0.050
114,1749122664.75,72,2.779,1.502,3.007,34.169,5.57,1.90,-1.48,0.02,1.60,none,0,35.91,6.18,0.00,19.89,0.023,0.023,0.0,0.050
115,1749122664.80,75,2.668,1.425,3.182,36.125,7.10,0.86,-1.66,0.08,0.92,dodge_left,0,36.17,6.23,0.00,0.31,0.023,0.023,0.0,3.268
116,1749122668.07,75,3.611,4.450,4.866,5.771,7.12,-1.00,-1.72,-0.05,0.04,dodge_left,1,29.23,4.85,0.00,0.31,0.020,0.020,0.0,3.265
117,1749122671.34,69,8.510,9.018,8.396,11.402,7.12,0.05,-1.78,-0.03,0.90,dodge_right,1,20.45,3.09,0.00,0.31,0.021,0.021,0.0,3.268
118,1749122674.60,74,8.196,10.665,10.119,4.910,7.12,0.09,-1.78,-0.03,0.91,none,0,29.09,4.82,0.00,19.89,0.021,0.021,0.0,0.050
119,1749122674.65,75,8.208,10.587,10.036,35.650,7.12,0.14,-1.78,-0.03,0.92,none,0,29.15,4.83,0.00,19.89,0.021,0.021,0.0,0.050
120,1749122674.70,75,8.444,10.603,10.078,42.885,7.12,0.18,-1.77,-0.03,0.91,none,0,29.11,4.82,0.00,19.90,0.023,0.023,0.0,0.050
121,1749122674.75,75,8.718,10.662,10.097,51.992,7.12,0.23,-1.77,-0.03,0.88,none,0,28.91,4.78,0.00,19.78,0.020,0.020,0.0,0.051
122,1749122674.81,75,8.964,10.702,10.087,36.955,7.12,0.27,-1.77,-0.03,0.84,none,0,28.57,4.71,0.00,19.82,0.023,0.023,0.0,0.050
123,1749122674.86,75,9.039,10.726,9.899,32.288,7.12,0.31,-1.77,-0.03,0.80,none,0,28.14,4.63,0.00,19.95,0.024,0.024,0.0,0.050
124,1749122674.91,75,9.046,10.728,9.731,23.526,7.12,0.35,-1.77,-0.03,0.75,none,0,27.69,4.54,0.00,19.94,0.021,0.021,0.0,0.050
125,1749122674.96,75,9.083,10.715,9.480,23.631,7.12,0.39,-1.77,-0.03,0.70,none,0,27.19,4.44,0.00,19.87,0.021,0.021,0.0,0.050
126,1749122675.01,75,8.035,7.572,7.669,19.735,7.12,0.42,-1.77,-0.00,0.64,resume,0,26.64,4.33,0.00,19.90,0.020,0.020,0.0,0.050
127,1749122675.06,75,3.086,2.951,4.066,16.852,7.12,0.45,-1.77,0.43,0.59,none,0,26.06,4.21,0.00,19.96,0.021,0.021,0.0,0.050
128,1749122675.11,75,4.436,2.325,3.359,214.090,7.12,0.48,-1.77,0.65,0.55,none,0,25.57,4.11,0.00,19.83,0.021,0.021,0.0,0.050
129,1749122675.16,74,4.987,2.821,4.164,142.694,7.12,0.51,-1.78,0.75,0.53,none,0,25.36,4.07,0.00,19.92,0.023,0.023,0.0,0.050
130,1749122675.21,74,5.083,3.137,4.442,93.933,7.13,0.53,-1.79,0.75,0.54,none,0,25.39,4.08,0.00,19.97,0.022,0.022,0.0,0.050
131,1749122675.26,75,4.944,3.256,4.485,56.720,7.15,0.55,-1.80,0.69,0.57,none,0,25.61,4.12,0.00,19.79,0.022,0.022,0.0,0.051
132,1749122675.31,75,4.649,3.276,4.336,31.590,7.17,0.57,-1.81,0.58,0.61,none,0,25.95,4.19,0.00,19.90,0.022,0.022,0.0,0.050
133,1749122675.36,75,4.450,3.212,4.172,17.557,7.19,0.59,-1.83,0.44,0.65,none,0,26.37,4.27,0.00,19.78,0.020,0.020,0.0,0.051
134,1749122675.41,75,4.368,3.136,4.038,18.947,7.22,0.61,-1.84,0.29,0.71,none,0,26.88,4.38,0.00,19.84,0.022,0.022,0.0,0.050
135,1749122675.46,75,4.271,3.113,3.943,19.562,7.25,0.62,-1.85,0.14,0.76,none,0,27.40,4.48,0.00,19.94,0.019,0.019,0.0,0.050
136,1749122675.51,75,4.308,3.151,3.954,24.331,7.28,0.64,-1.86,0.01,0.82,none,0,28.00,4.60,0.00,19.81,0.022,0.022,0.0,0.050
137,1749122675.56,75,4.297,3.154,3.997,26.297,7.32,0.65,-1.87,-0.11,0.88,none,0,28.62,4.72,0.00,19.69,0.021,0.021,0.0,0.051
138,1749122675.61,75,3.200,2.119,2.976,31.990,7.37,0.66,-1.88,-0.21,0.95,none,0,29.20,4.84,0.00,19.85,0.020,0.020,0.0,0.050
139,1749122675.66,75,2.612,1.707,2.257,36.857,7.41,0.67,-1.88,-0.28,1.01,none,0,29.83,4.97,0.00,19.94,0.019,0.019,0.0,0.050
140,1749122675.71,73,2.286,1.398,1.852,30.447,7.47,0.68,-1.89,-0.32,1.07,none,0,30.43,5.09,0.00,19.79,0.021,0.021,0.0,0.051
141,1749122675.76,74,2.148,1.249,1.701,33.560,7.52,0.69,-1.89,-0.33,1.12,none,0,31.03,5.21,0.00,19.96,0.020,0.020,0.0,0.050
142,1749122675.81,75,2.221,1.196,1.717,32.655,7.58,0.70,-1.90,-0.33,1.18,none,0,31.59,5.32,0.00,19.78,0.021,0.021,0.0,0.051
143,1749122675.86,74,2.363,1.282,1.826,31.663,7.64,0.71,-1.90,-0.31,1.23,none,0,32.13,5.43,0.00,19.91,0.021,0.021,0.0,0.050
144,1749122675.91,75,2.482,1.392,1.991,35.032,7.70,0.72,-1.91,-0.27,1.28,none,0,32.62,5.52,0.00,19.97,0.019,0.019,0.0,0.050
145,1749122675.96,75,2.623,1.470,2.116,31.959,9.02,2.00,-2.00,-0.33,0.92,dodge_right,0,33.14,5.63,0.00,0.31,0.023,0.023,0.0,3.269
146,1749122679.23,71,6.136,4.218,5.140,8.172,9.02,2.04,-2.00,-0.33,0.93,resume,0,29.26,4.85,0.00,19.92,0.020,0.020,0.0,0.050
147,1749122679.28,75,6.055,4.228,5.399,39.380,9.02,2.09,-2.00,-0.29,0.92,none,0,29.27,4.85,0.00,19.93,0.020,0.020,0.0,0.050
148,1749122679.33,73,7.312,5.147,6.427,415.341,9.02,2.14,-2.00,-0.19,0.91,none,0,29.18,4.84,0.00,19.91,0.022,0.022,0.0,0.050
149,1749122679.38,67,8.250,5.584,7.153,361.985,9.03,2.18,-2.01,-0.08,0.91,none,0,29.12,4.82,0.00,19.78,0.021,0.021,0.0,0.051
150,1749122679.43,73,8.469,5.976,7.681,81.039,9.04,2.22,-2.03,0.02,0.91,none,0,29.14,4.83,0.00,19.74,0.021,0.021,0.0,0.051
151,1749122679.48,74,8.693,6.190,7.963,65.758,9.05,2.26,-2.04,0.08,0.92,none,0,29.18,4.84,0.00,19.95,0.021,0.021,0.0,0.050
152,1749122679.53,73,8.768,6.354,8.139,43.368,9.07,2.30,-2.06,0.12,0.93,none,0,29.25,4.85,0.00,19.95,0.022,0.022,0.0,0.050
153,1749122679.58,74,8.676,6.367,8.433,21.533,9.10,2.34,-2.08,0.12,0.94,none,0,29.36,4.87,0.00,19.86,0.024,0.024,0.0,0.050
154,1749122679.63,74,8.476,6.353,8.706,26.776,9.64,1.14,-2.15,0.48,0.93,dodge_left,1,29.51,4.90,0.00,0.44,0.022,0.022,0.0,2.264
155,1749122681.90,73,9.593,9.630,9.975,13.378,9.64,1.09,-2.14,0.48,0.94,resume,0,29.34,4.87,0.00,19.81,0.020,0.020,0.0,0.050
156,1749122681.95,75,5.991,6.917,7.051,29.341,9.78,-0.90,-2.21,0.60,0.93,dodge_left,0,29.35,4.87,0.00,0.31,0.020,0.020,0.0,3.266
