frame,time,features,flow_left,flow_center,flow_right,flow_std,pos_x,pos_y,pos_z,yaw,speed,state,collided,obstacle,side_safe,brake_thres,dodge_thres,probe_req,fps,simgetimage_s,decode_s,processing_s,loop_s
2,1749290976.67,150,0.138,0.072,0.099,5.425,0.00,0.00,-0.95,0.00,0.07,none,1,0,1,20.71,2.04,0.00,10.51,0.018,0.002,0.0,0.095
3,1749290976.71,150,0.128,0.099,0.121,2.999,0.00,0.00,-0.95,0.00,0.08,none,0,0,0,20.79,2.04,0.00,19.82,0.018,0.002,0.0,0.050
4,1749290976.76,150,0.140,0.113,0.143,3.042,0.00,0.00,-0.95,0.00,0.07,none,0,0,0,20.74,2.04,0.00,19.85,0.018,0.002,0.0,0.050
5,1749290976.82,150,0.136,0.116,0.157,3.122,0.00,0.00,-0.94,0.00,0.07,none,0,0,0,20.66,2.03,0.00,19.19,0.020,0.002,0.0,0.052
6,1749290976.87,150,0.140,0.117,0.160,2.906,0.00,0.00,-0.94,0.00,0.06,none,0,0,0,20.57,2.03,0.00,19.57,0.020,0.003,0.0,0.051
7,1749290976.92,150,0.146,0.119,0.160,3.377,0.00,0.00,-0.94,0.00,0.05,none,0,0,0,20.49,2.02,0.00,19.85,0.019,0.003,0.0,0.050
8,1749290976.97,150,0.137,0.114,0.154,2.025,0.00,0.00,-0.93,0.00,0.04,none,0,0,0,20.40,2.02,0.00,19.64,0.021,0.002,0.0,0.051
9,1749290977.02,150,0.144,0.112,0.151,3.167,0.00,0.00,-0.93,0.00,0.03,none,0,0,0,20.32,2.02,0.00,18.74,0.022,0.003,0.0,0.053
10,1749290977.07,150,0.137,0.107,0.148,2.004,0.00,0.00,-0.93,0.00,0.03,none,0,0,0,20.26,2.01,0.00,19.98,0.018,0.002,0.0,0.050
11,1749290977.12,150,0.132,0.103,0.141,1.405,0.00,0.00,-0.93,0.00,0.02,none,0,0,0,20.20,2.01,0.00,19.82,0.019,0.002,0.0,0.050
12,1749290977.17,150,0.126,0.101,0.140,1.496,0.00,0.00,-0.93,0.00,0.02,none,0,0,0,20.15,2.01,0.00,19.73,0.021,0.003,0.0,0.051
13,1749290977.22,150,0.120,0.094,0.132,1.221,0.00,0.00,-0.93,0.00,0.01,none,0,0,0,20.11,2.01,0.00,19.81,0.018,0.002,0.0,0.050
14,1749290977.27,150,0.111,0.084,0.120,1.368,0.00,0.00,-0.93,0.00,0.01,none,0,0,0,20.08,2.00,0.00,19.81,0.018,0.002,0.0,0.050
15,1749290977.33,150,0.102,0.077,0.107,1.121,0.00,0.00,-0.93,0.00,0.00,none,0,0,0,20.04,2.00,0.00,18.98,0.020,0.003,0.0,0.053
