frame,time,features,flow_left,flow_center,flow_right,flow_std,pos_x,pos_y,pos_z,yaw,speed,state,collided,brake_thres,dodge_thres,probe_req,fps,simgetimage_s,decode_s,processing_s,loop_s
81,1749106929.58,75,11.894,14.704,13.470,259.549,2.97,3.66,-1.20,-0.19,0.58,none,0,26.01,4.20,0.00,19.92,0.021,0.021,0.0,0.051
82,1749106929.64,73,10.377,13.913,11.238,147.259,2.97,3.69,-1.20,-0.19,0.51,none,0,25.36,4.07,0.00,19.85,0.022,0.022,0.0,0.051
83,1749106929.69,73,9.803,12.359,9.072,136.556,2.97,3.71,-1.20,-0.19,0.45,none,0,24.74,3.95,0.00,19.96,0.020,0.020,0.0,0.051
84,1749106929.74,74,9.479,10.217,6.971,97.046,2.97,3.73,-1.20,-0.19,0.39,none,0,24.13,3.83,0.00,19.93,0.020,0.020,0.0,0.051
85,1749106929.79,73,8.976,9.214,4.982,231.996,2.97,3.75,-1.20,-0.18,0.33,resume,0,23.48,3.70,0.00,19.98,0.023,0.023,0.0,0.051
86,1749106929.84,75,8.132,8.037,3.336,91.661,2.97,3.77,-1.20,0.28,0.27,none,0,22.93,3.59,0.00,19.89,0.023,0.023,0.0,0.051
87,1749106929.89,74,11.162,10.028,5.357,389.957,2.97,3.78,-1.20,0.49,0.24,none,0,22.49,3.50,0.00,19.94,0.022,0.022,0.0,0.051
88,1749106929.94,73,11.655,11.269,6.312,196.618,2.97,3.79,-1.21,0.59,0.27,none,0,22.58,3.52,0.00,19.91,0.024,0.024,0.0,0.051
89,1749106930.00,75,11.155,11.236,7.333,129.160,2.98,3.80,-1.21,0.60,0.34,none,0,23.12,3.62,0.00,19.87,0.022,0.022,0.0,0.052
90,1749106930.05,75,10.300,10.692,7.208,73.178,3.00,3.81,-1.23,0.55,0.41,none,0,23.83,3.77,0.00,19.92,0.020,0.020,0.0,0.052
91,1749106930.10,75,10.301,10.071,7.143,46.159,3.02,3.81,-1.24,0.46,0.49,none,0,24.67,3.93,0.00,19.88,0.024,0.024,0.0,0.052
92,1749106930.15,75,7.302,6.377,4.468,57.011,3.04,3.82,-1.25,0.36,0.56,none,0,25.33,4.07,0.00,19.74,0.019,0.019,0.0,0.052
93,1749106930.20,75,7.927,3.750,2.849,63.291,3.07,3.82,-1.26,0.24,0.64,none,0,26.13,4.23,0.00,19.95,0.021,0.021,0.0,0.051
94,1749106930.25,72,8.963,2.707,1.829,55.942,3.11,3.83,-1.27,0.13,0.72,none,0,26.88,4.38,0.00,19.95,0.020,0.020,0.0,0.051
95,1749106930.31,75,10.011,2.269,1.191,42.030,3.14,3.83,-1.28,0.02,0.79,none,0,27.61,4.52,0.00,19.97,0.020,0.020,0.0,0.051
96,1749106930.36,75,10.571,2.118,0.871,37.005,3.18,3.83,-1.29,-0.06,0.86,none,0,28.34,4.67,0.00,19.80,0.020,0.020,0.0,0.051
97,1749106930.41,75,10.544,2.366,0.899,44.663,3.23,3.84,-1.30,-0.13,0.93,none,0,29.04,4.81,0.00,19.95,0.021,0.021,0.0,0.051
98,1749106930.46,73,9.393,2.988,1.063,51.266,3.28,3.84,-1.30,-0.18,1.00,none,0,29.76,4.95,0.00,19.93,0.020,0.020,0.0,0.051
99,1749106930.51,75,7.174,5.687,1.272,183.384,3.31,3.84,-1.31,-0.19,0.12,none,1,30.42,5.08,0.00,19.92,0.023,0.023,0.0,0.051
100,1749106930.56,75,5.533,6.272,1.265,49.192,3.31,3.84,-1.31,-0.12,0.18,none,1,21.72,3.34,0.00,19.86,0.021,0.021,0.0,0.052
101,1749106930.62,75,3.666,6.394,1.544,43.040,3.31,4.99,-1.33,-0.04,0.92,dodge_right,1,22.15,3.43,0.00,0.31,0.021,0.021,0.0,3.275
102,1749106933.89,71,1.765,9.474,7.747,6.165,3.31,5.03,-1.33,-0.04,0.92,resume,0,29.20,4.84,0.00,19.98,0.019,0.019,0.0,0.051
103,1749106933.94,75,0.937,8.913,7.664,28.144,3.31,5.08,-1.33,-0.01,0.92,none,0,29.21,4.84,0.00,19.95,0.023,0.023,0.0,0.051
104,1749106933.99,75,5.016,8.578,9.677,313.984,3.31,5.13,-1.34,0.07,0.91,none,0,29.11,4.82,0.00,19.97,0.022,0.022,0.0,0.051
105,1749106934.04,75,7.587,9.024,10.582,135.607,3.32,5.17,-1.35,0.15,0.91,none,0,29.07,4.81,0.00,19.85,0.022,0.022,0.0,0.051
106,1749106934.10,74,9.419,9.490,10.931,81.920,3.33,5.21,-1.36,0.20,0.91,none,0,29.08,4.82,0.00,19.84,0.021,0.021,0.0,0.052
107,1749106934.15,75,10.769,6.546,5.025,50.388,3.34,5.25,-1.38,0.21,0.92,none,0,29.13,4.83,0.00,19.89,0.023,0.023,0.0,0.052
108,1749106934.20,75,10.583,6.467,5.088,32.010,3.36,5.29,-1.40,0.19,0.92,none,0,29.20,4.84,0.00,19.72,0.021,0.021,0.0,0.052
109,1749106934.25,75,7.063,3.787,2.890,30.877,3.39,5.33,-1.41,0.15,0.94,none,0,29.31,4.86,0.00,19.94,0.021,0.021,0.0,0.051
110,1749106934.30,75,5.224,2.465,1.857,37.393,3.42,5.36,-1.43,0.09,0.95,none,0,29.47,4.89,0.00,19.88,0.021,0.021,0.0,0.051
111,1749106934.35,75,4.218,1.759,1.147,33.371,3.45,5.40,-1.45,0.03,0.98,none,0,29.70,4.94,0.00,19.96,0.021,0.021,0.0,0.051
112,1749106934.41,75,3.781,1.300,0.751,37.067,3.49,5.43,-1.46,-0.04,1.01,none,0,29.96,4.99,0.00,19.94,0.019,0.019,0.0,0.051
113,1749106934.46,75,4.004,1.344,0.720,32.069,3.53,5.46,-1.48,-0.10,1.04,none,0,30.31,5.06,0.00,19.96,0.022,0.022,0.0,0.051
114,1749106934.51,75,4.416,1.566,0.845,37.672,3.57,5.48,-1.49,-0.15,1.08,none,0,30.69,5.14,0.00,19.81,0.021,0.021,0.0,0.051
115,1749106934.56,75,4.721,1.841,1.064,35.495,3.62,5.51,-1.50,-0.19,1.12,none,0,31.09,5.22,0.00,19.78,0.024,0.024,0.0,0.051
116,1749106934.61,75,4.967,1.993,1.202,39.580,3.68,5.53,-1.51,-0.22,1.17,none,0,31.52,5.30,0.00,19.91,0.021,0.021,0.0,0.051
117,1749106934.66,75,5.174,2.155,1.292,42.935,3.73,5.55,-1.52,-0.23,1.21,none,0,31.96,5.39,0.00,19.89,0.022,0.022,0.0,0.052
118,1749106934.72,75,5.254,2.178,1.320,44.292,3.79,5.57,-1.53,-0.22,1.26,none,0,32.39,5.48,0.00,19.86,0.021,0.021,0.0,0.051
119,1749106934.77,75,5.351,2.182,1.338,47.064,3.86,5.59,-1.53,-0.21,1.30,none,0,32.83,5.57,0.00,19.89,0.020,0.020,0.0,0.051
120,1749106934.82,75,5.427,2.106,1.321,51.699,3.92,5.61,-1.54,-0.19,1.34,none,0,33.25,5.65,0.00,19.81,0.019,0.019,0.0,0.052
121,1749106934.87,75,5.480,2.060,1.276,52.248,3.99,5.63,-1.54,-0.16,1.38,none,0,33.71,5.74,0.00,19.86,0.022,0.022,0.0,0.051
122,1749106934.92,74,5.396,1.968,1.224,52.271,4.06,5.64,-1.55,-0.13,1.42,none,0,34.10,5.82,0.00,19.95,0.022,0.022,0.0,0.051
123,1749106934.97,75,5.328,1.903,1.178,52.447,4.13,5.66,-1.55,-0.10,1.46,none,0,34.47,5.89,0.00,19.81,0.022,0.022,0.0,0.051
124,1749106935.03,74,5.345,1.810,1.106,57.479,4.21,5.67,-1.55,-0.07,1.49,none,0,34.82,5.96,0.00,19.82,0.022,0.022,0.0,0.051
125,1749106935.08,73,5.164,1.682,1.037,46.646,4.29,5.68,-1.56,-0.04,1.53,none,0,35.16,6.03,0.00,19.83,0.021,0.021,0.0,0.051
126,1749106935.13,74,4.946,1.591,0.947,46.450,4.37,5.70,-1.56,-0.01,1.56,none,0,35.47,6.09,0.00,19.93,0.022,0.022,0.0,0.051
127,1749106935.18,75,4.869,1.502,0.887,49.052,4.45,5.71,-1.56,0.01,1.59,none,0,35.77,6.15,0.00,19.90,0.023,0.023,0.0,0.052
128,1749106935.23,74,4.781,1.353,0.823,49.933,4.53,5.72,-1.56,0.03,1.62,none,0,36.05,6.21,0.00,19.97,0.020,0.020,0.0,0.051
129,1749106935.28,75,4.516,1.251,0.760,46.192,6.07,7.01,-1.73,-0.29,0.92,dodge_right,0,36.31,6.26,0.00,0.31,0.019,0.019,0.0,3.269
130,1749106938.55,75,9.871,6.776,3.068,8.105,6.07,7.06,-1.73,-0.29,0.93,resume,0,29.27,4.85,0.00,19.95,0.023,0.023,0.0,0.051
131,1749106938.60,75,9.314,6.639,3.012,21.518,6.19,9.06,-1.80,-0.48,0.93,dodge_right,0,29.28,4.86,0.00,0.31,0.024,0.024,0.0,3.274
132,1749106941.88,71,18.032,13.922,6.070,9.801,6.21,11.10,-1.86,-0.48,0.93,dodge_right,0,29.35,4.87,0.00,0.31,0.019,0.019,0.0,3.269
133,1749106945.15,60,22.153,17.369,9.562,9.002,6.23,13.13,-1.92,-0.48,0.93,dodge_right,0,29.36,4.87,0.00,0.31,0.021,0.021,0.0,3.267
134,1749106948.41,46,26.898,21.590,12.239,7.459,6.25,15.17,-1.98,-0.48,0.93,dodge_right,0,29.36,4.87,0.00,0.30,0.018,0.018,0.0,3.283
