frame,time,features,flow_left,flow_center,flow_right,flow_std,pos_x,pos_y,pos_z,yaw,speed,state,collided,brake_thres,dodge_thres,probe_req,fps,simgetimage_s,decode_s,processing_s,loop_s
2,1749106974.36,75,0.028,0.023,0.038,1.276,0.00,0.00,-0.96,0.00,0.07,none,1,20.54,3.11,0.00,19.81,0.021,0.021,0.0,0.051
3,1749106974.41,75,0.055,0.050,0.072,1.833,0.00,0.00,-0.95,0.00,0.08,none,0,20.76,3.15,0.00,19.97,0.021,0.021,0.0,0.051
4,1749106974.46,75,0.065,0.058,0.090,2.075,0.00,0.00,-0.95,0.00,0.08,none,0,20.78,3.16,0.00,19.88,0.020,0.020,0.0,0.051
5,1749106974.51,75,0.075,0.064,0.108,2.558,0.00,0.00,-0.94,0.00,0.07,none,0,20.71,3.14,0.00,19.79,0.022,0.022,0.0,0.052
6,1749106974.57,75,0.079,0.066,0.115,2.216,0.00,0.00,-0.94,0.00,0.06,none,0,20.62,3.12,0.00,19.80,0.022,0.022,0.0,0.052
7,1749106974.62,75,0.097,0.077,0.130,2.240,0.00,0.00,-0.94,0.00,0.05,none,0,20.53,3.11,0.00,19.76,0.021,0.021,0.0,0.052
8,1749106974.67,75,0.094,0.077,0.132,1.894,0.00,0.00,-0.94,0.00,0.04,none,0,20.44,3.09,0.00,19.92,0.021,0.021,0.0,0.051
9,1749106974.72,75,0.091,0.070,0.125,1.301,0.00,0.00,-0.93,0.00,0.03,none,0,20.36,3.07,0.00,19.92,0.020,0.020,0.0,0.051
10,1749106974.77,75,0.083,0.063,0.107,1.266,0.00,0.00,-0.93,0.00,0.03,none,0,20.29,3.06,0.00,19.92,0.019,0.019,0.0,0.051
11,1749106974.83,75,0.069,0.055,0.092,1.046,0.00,0.00,-0.93,0.00,0.02,none,0,20.22,3.04,0.00,19.98,0.023,0.023,0.0,0.051
12,1749106974.88,75,0.053,0.045,0.081,0.970,0.00,0.00,-0.93,0.00,0.02,none,0,20.17,3.03,0.00,19.81,0.022,0.022,0.0,0.051
13,1749106974.93,75,0.048,0.037,0.066,0.906,0.00,0.00,-0.93,0.00,0.01,none,0,20.13,3.03,0.00,19.94,0.020,0.020,0.0,0.051
14,1749106974.98,75,0.038,0.034,0.061,1.224,0.00,0.00,-0.93,0.00,0.01,none,0,20.08,3.02,0.00,19.98,0.022,0.022,0.0,0.051
15,1749106975.03,75,0.030,0.028,0.053,0.474,0.00,0.00,-0.93,0.00,0.00,none,0,20.05,3.01,0.00,19.81,0.022,0.022,0.0,0.052
16,1749106975.08,75,0.027,0.025,0.043,0.377,0.00,0.00,-0.93,0.00,0.00,none,0,20.02,3.00,0.00,19.89,0.026,0.026,0.0,0.052
17,1749106975.13,75,0.024,0.023,0.036,0.434,0.00,0.00,-0.93,0.00,0.00,none,0,20.01,3.00,0.00,19.93,0.021,0.021,0.0,0.052
18,1749106975.19,75,0.018,0.019,0.031,0.257,0.00,0.00,-0.93,0.00,0.00,none,0,20.03,3.01,0.00,19.80,0.023,0.023,0.0,0.052
19,1749106975.24,75,0.017,0.017,0.023,0.446,0.00,0.00,-0.93,0.00,0.01,none,0,20.05,3.01,0.00,19.91,0.021,0.021,0.0,0.052
20,1749106975.29,75,0.017,0.017,0.023,0.487,0.00,0.00,-0.93,0.00,0.01,none,0,20.07,3.01,0.00,19.94,0.021,0.021,0.0,0.051
21,1749106975.34,75,0.017,0.017,0.025,0.519,0.00,0.00,-0.93,0.00,0.01,none,0,20.08,3.02,0.00,19.92,0.019,0.019,0.0,0.051
22,1749106975.39,75,0.018,0.019,0.031,1.069,0.00,0.00,-0.93,0.00,0.01,none,0,20.09,3.02,0.00,19.90,0.019,0.019,0.0,0.052
23,1749106975.44,75,0.020,0.019,0.035,0.514,0.00,0.00,-0.93,0.00,0.01,none,0,20.11,3.02,0.00,19.83,0.028,0.028,0.0,0.052
24,1749106975.50,75,0.020,0.021,0.036,0.609,0.00,0.00,-0.93,0.00,0.01,none,0,20.11,3.02,0.00,19.89,0.021,0.021,0.0,0.051
25,1749106975.55,75,0.021,0.021,0.034,0.423,0.00,0.00,-0.93,0.00,0.01,none,0,20.12,3.02,0.00,19.81,0.021,0.021,0.0,0.052
26,1749106975.60,75,0.021,0.022,0.034,0.467,0.00,0.00,-0.93,0.00,0.01,none,0,20.12,3.02,0.00,19.90,0.023,0.023,0.0,0.052
27,1749106975.65,75,0.022,0.020,0.034,0.685,0.00,0.00,-0.93,0.00,0.01,none,0,20.13,3.03,0.00,19.82,0.024,0.024,0.0,0.052
28,1749106975.70,75,0.023,0.021,0.036,0.802,0.00,0.00,-0.93,0.00,0.01,none,0,20.13,3.03,0.00,19.96,0.020,0.020,0.0,0.051
29,1749106975.76,75,0.023,0.022,0.037,0.572,0.00,0.00,-0.93,0.00,0.01,none,0,20.13,3.03,0.00,19.84,0.020,0.020,0.0,0.051
30,1749106975.81,75,0.024,0.023,0.043,0.702,0.00,0.00,-0.94,0.00,0.01,none,0,20.13,3.03,0.00,19.98,0.018,0.018,0.0,0.051
31,1749106975.86,75,0.024,0.023,0.043,0.479,0.00,0.00,-0.94,0.00,0.01,none,0,20.13,3.03,0.00,19.92,0.023,0.023,0.0,0.051
32,1749106975.91,75,0.027,0.024,0.041,0.864,0.00,0.00,-0.94,0.00,0.01,none,0,20.13,3.03,0.00,19.96,0.021,0.021,0.0,0.051
33,1749106975.96,75,0.027,0.025,0.038,0.564,0.00,0.00,-0.94,0.00,0.01,none,0,20.13,3.03,0.00,19.83,0.022,0.022,0.0,0.051
34,1749106976.01,75,0.029,0.025,0.038,0.587,0.00,0.00,-0.94,0.00,0.01,none,0,20.13,3.03,0.00,19.80,0.023,0.023,0.0,0.052
35,1749106976.06,75,0.029,0.024,0.038,0.764,0.00,0.00,-0.94,0.00,0.01,none,0,20.13,3.03,0.00,19.96,0.023,0.023,0.0,0.051
