frame,time,features,flow_left,flow_center,flow_right,flow_std,pos_x,pos_y,pos_z,yaw,speed,state,collided,brake_thres,dodge_thres,probe_req,fps,simgetimage_s,decode_s,processing_s,loop_s
2,1749133048.04,75,0.040,0.022,0.041,1.545,0.00,0.00,-0.96,0.00,0.06,none,1,20.55,3.11,0.00,14.80,0.019,0.019,0.0,0.068
3,1749133048.07,75,0.041,0.039,0.052,2.198,0.00,0.00,-0.95,0.00,0.08,none,0,20.73,3.15,0.00,19.81,0.021,0.021,0.0,0.050
4,1749133048.12,75,0.055,0.050,0.077,1.920,0.00,0.00,-0.95,0.00,0.08,none,0,20.78,3.16,0.00,19.94,0.024,0.024,0.0,0.050
5,1749133048.17,75,0.065,0.054,0.098,2.599,0.00,0.00,-0.95,0.00,0.07,none,0,20.74,3.15,0.00,19.92,0.020,0.020,0.0,0.050
6,1749133048.22,75,0.076,0.057,0.110,2.270,0.00,0.00,-0.94,0.00,0.06,none,0,20.65,3.13,0.00,19.93,0.022,0.022,0.0,0.050
7,1749133048.27,75,0.083,0.063,0.109,2.307,0.00,0.00,-0.94,0.00,0.05,none,0,20.56,3.11,0.00,19.90,0.022,0.022,0.0,0.050
8,1749133048.32,75,0.083,0.065,0.111,2.137,0.00,0.00,-0.94,0.00,0.04,none,0,20.47,3.09,0.00,19.84,0.023,0.023,0.0,0.050
9,1749133048.37,75,0.080,0.063,0.110,1.413,0.00,0.00,-0.93,0.00,0.04,none,0,20.39,3.08,0.00,19.95,0.023,0.023,0.0,0.050
10,1749133048.42,75,0.078,0.061,0.107,1.512,0.00,0.00,-0.93,0.00,0.03,none,0,20.32,3.06,0.00,19.93,0.021,0.021,0.0,0.050
11,1749133048.47,75,0.073,0.058,0.103,1.127,0.00,0.00,-0.93,0.00,0.02,none,0,20.26,3.05,0.00,19.96,0.023,0.023,0.0,0.050
12,1749133048.52,75,0.073,0.060,0.105,0.960,0.00,0.00,-0.93,0.00,0.02,none,0,20.20,3.04,0.00,19.84,0.025,0.025,0.0,0.050
13,1749133048.57,75,0.072,0.057,0.103,0.743,0.00,0.00,-0.93,0.00,0.01,none,0,20.15,3.03,0.00,19.95,0.023,0.023,0.0,0.050
14,1749133048.62,75,0.067,0.053,0.098,1.536,0.00,0.00,-0.93,0.00,0.01,none,0,20.11,3.02,0.00,19.87,0.022,0.022,0.0,0.050
15,1749133048.67,75,0.060,0.048,0.085,0.578,0.00,0.00,-0.93,0.00,0.01,none,0,20.07,3.01,0.00,19.78,0.024,0.024,0.0,0.051
16,1749133048.72,75,0.051,0.044,0.072,0.680,0.00,0.00,-0.93,0.00,0.00,none,0,20.04,3.01,0.00,19.93,0.024,0.024,0.0,0.050
17,1749133048.77,75,0.041,0.036,0.064,0.451,0.00,0.00,-0.93,0.00,0.00,none,0,20.01,3.00,0.00,19.85,0.021,0.021,0.0,0.050
18,1749133048.82,75,0.034,0.029,0.055,0.309,0.00,0.00,-0.93,0.00,0.00,none,0,20.02,3.00,0.00,19.96,0.021,0.021,0.0,0.050
19,1749133048.87,75,0.029,0.026,0.047,0.370,0.00,0.00,-0.93,0.00,0.00,none,0,20.04,3.01,0.00,19.93,0.025,0.025,0.0,0.050
20,1749133048.92,75,0.025,0.024,0.042,0.499,0.00,0.00,-0.93,0.00,0.01,none,0,20.06,3.01,0.00,19.97,0.022,0.022,0.0,0.050
21,1749133048.97,75,0.024,0.022,0.038,0.495,0.00,0.00,-0.93,0.00,0.01,none,0,20.07,3.01,0.00,19.97,0.025,0.025,0.0,0.050
22,1749133049.02,75,0.023,0.021,0.034,0.472,0.00,0.00,-0.93,0.00,0.01,none,0,20.09,3.02,0.00,19.97,0.023,0.023,0.0,0.050
23,1749133049.07,75,0.021,0.020,0.033,0.406,0.00,0.00,-0.93,0.00,0.01,none,0,20.10,3.02,0.00,19.92,0.024,0.024,0.0,0.050
24,1749133049.12,75,0.020,0.019,0.031,1.134,0.00,0.00,-0.93,0.00,0.01,none,0,20.11,3.02,0.00,19.91,0.025,0.025,0.0,0.050
25,1749133049.18,75,0.020,0.019,0.030,0.667,0.00,0.00,-0.93,0.00,0.01,none,0,20.11,3.02,0.00,19.91,0.022,0.022,0.0,0.050
26,1749133049.23,75,0.019,0.020,0.031,0.543,0.00,0.00,-0.93,0.00,0.01,none,0,20.12,3.02,0.00,19.82,0.023,0.023,0.0,0.050
27,1749133049.28,75,0.020,0.020,0.031,0.573,0.00,0.00,-0.93,0.00,0.01,none,0,20.12,3.02,0.00,19.96,0.023,0.023,0.0,0.050
28,1749133049.33,75,0.021,0.021,0.034,0.801,0.00,0.00,-0.93,0.00,0.01,none,0,20.13,3.03,0.00,19.88,0.020,0.020,0.0,0.050
29,1749133049.38,75,0.021,0.021,0.035,0.528,0.00,0.00,-0.93,0.00,0.01,none,0,20.13,3.03,0.00,19.83,0.022,0.022,0.0,0.050
30,1749133049.43,75,0.021,0.023,0.036,0.838,0.00,0.00,-0.93,0.00,0.01,none,0,20.13,3.03,0.00,19.92,0.024,0.024,0.0,0.050
31,1749133049.48,75,0.021,0.023,0.037,0.485,0.00,0.00,-0.93,0.00,0.01,none,0,20.13,3.03,0.00,19.97,0.021,0.021,0.0,0.050
32,1749133049.53,75,0.021,0.023,0.039,0.675,0.00,0.00,-0.94,0.00,0.01,none,0,20.13,3.03,0.00,19.88,0.020,0.020,0.0,0.050
33,1749133049.58,75,0.022,0.024,0.040,0.666,0.00,0.00,-0.94,0.00,0.01,none,0,20.13,3.03,0.00,19.86,0.023,0.023,0.0,0.050
