frame,time,features,flow_left,flow_center,flow_right,flow_std,pos_x,pos_y,pos_z,yaw,speed,state,collided,obstacle,brake_thres,dodge_thres,probe_req,fps,simgetimage_s,decode_s,processing_s,loop_s
58,1749147256.93,75,2.373,1.676,2.488,29.952,0.46,-0.00,-1.00,-0.00,1.01,none,0,0,29.88,4.98,0.00,19.84,0.020,0.020,0.0,0.050
59,1749147256.98,75,2.023,1.365,2.186,31.186,0.51,-0.00,-1.00,-0.00,1.07,none,0,0,30.48,5.10,0.00,19.84,0.020,0.020,0.0,0.050
60,1749147257.04,75,1.900,1.192,2.088,30.503,0.57,-0.00,-1.01,-0.00,1.13,none,0,0,31.13,5.23,0.00,19.91,0.022,0.022,0.0,0.050
61,1749147257.09,75,1.934,1.151,2.145,32.659,0.62,-0.00,-1.01,-0.00,1.19,none,0,0,31.71,5.34,0.00,19.96,0.023,0.023,0.0,0.050
62,1749147257.14,74,2.102,1.219,2.313,33.751,0.69,-0.00,-1.02,-0.00,1.24,none,0,0,32.26,5.45,0.00,19.88,0.023,0.023,0.0,0.050
63,1749147257.19,75,2.354,1.340,2.509,48.655,0.75,-0.00,-1.02,-0.00,1.29,none,0,0,32.74,5.55,0.00,19.80,0.022,0.022,0.0,0.051
64,1749147257.24,72,2.561,1.406,2.643,37.091,0.81,-0.00,-1.03,-0.00,1.34,none,0,0,33.23,5.65,0.00,19.85,0.021,0.021,0.0,0.050
65,1749147257.29,75,2.790,1.434,2.722,72.221,0.88,-0.00,-1.03,-0.00,1.38,none,0,0,33.69,5.74,0.00,19.81,0.022,0.022,0.0,0.050
66,1749147257.34,75,3.061,1.441,2.749,64.856,0.95,-0.00,-1.03,-0.00,1.42,none,0,0,34.10,5.82,0.00,19.96,0.021,0.021,0.0,0.050
67,1749147257.39,71,3.248,1.410,2.709,42.844,1.02,-0.00,-1.03,-0.00,1.46,none,0,0,34.48,5.90,0.00,19.98,0.020,0.020,0.0,0.050
68,1749147257.44,75,3.476,1.393,2.647,46.846,1.10,-0.00,-1.04,-0.00,1.50,none,0,0,34.86,5.97,0.00,19.93,0.021,0.021,0.0,0.050
69,1749147257.49,74,3.675,1.341,2.585,44.493,1.18,-0.00,-1.04,-0.00,1.53,none,0,0,35.21,6.04,0.00,19.92,0.020,0.020,0.0,0.050
70,1749147257.54,75,3.826,1.315,2.519,43.682,1.25,-0.00,-1.04,-0.00,1.56,none,0,0,35.56,6.11,0.00,19.87,0.022,0.022,0.0,0.050
71,1749147257.59,75,3.995,1.264,2.476,48.845,1.33,-0.00,-1.04,-0.00,1.59,none,0,0,35.84,6.17,0.00,19.91,0.022,0.022,0.0,0.050
72,1749147257.64,73,4.135,1.222,2.432,49.070,1.41,-0.00,-1.04,-0.00,1.62,none,0,0,36.13,6.23,0.00,19.82,0.022,0.022,0.0,0.050
73,1749147257.69,74,4.211,1.190,2.421,49.774,1.50,-0.00,-1.04,-0.00,1.65,none,0,0,36.38,6.28,0.00,19.98,0.020,0.020,0.0,0.050
74,1749147257.74,74,4.248,1.161,2.438,44.142,2.70,-0.00,-1.15,-0.00,0.56,brake,0,1,36.63,6.33,0.00,0.96,0.020,0.020,0.0,1.042
75,1749147258.78,70,5.656,2.531,3.631,22.784,2.72,-0.00,-1.16,-0.00,0.52,resume,0,0,25.40,4.08,0.00,19.92,0.021,0.021,0.0,0.050
76,1749147258.83,75,5.547,2.631,3.667,37.494,2.75,-0.00,-1.16,-0.00,0.51,none,0,0,25.12,4.02,0.00,19.95,0.024,0.024,0.0,0.050
77,1749147258.88,74,6.781,3.377,4.829,232.756,2.77,-0.00,-1.15,-0.00,0.52,none,0,0,25.15,4.03,0.00,19.89,0.024,0.024,0.0,0.050
78,1749147258.93,74,7.325,3.973,5.595,144.062,2.80,-0.00,-1.16,-0.00,0.56,none,0,0,25.48,4.10,0.00,19.78,0.024,0.024,0.0,0.051
79,1749147258.98,75,7.625,4.421,6.086,108.752,2.83,-0.00,-1.16,-0.00,0.62,none,0,0,25.95,4.19,0.00,19.97,0.022,0.022,0.0,0.050
80,1749147259.03,75,7.668,4.669,6.309,68.318,2.86,-0.00,-1.17,-0.00,0.68,none,0,0,26.58,4.32,0.00,19.92,0.020,0.020,0.0,0.050
81,1749147259.08,75,7.610,4.819,6.414,48.710,2.90,-0.00,-1.17,-0.00,0.75,none,0,0,27.25,4.45,0.00,19.95,0.021,0.021,0.0,0.050
82,1749147259.13,75,7.423,4.849,6.374,23.883,2.93,-0.00,-1.18,-0.00,0.81,none,0,0,27.89,4.58,0.00,19.96,0.021,0.021,0.0,0.050
83,1749147259.18,75,7.164,4.819,6.255,15.759,2.98,-0.00,-1.19,-0.00,0.88,none,0,0,28.55,4.71,0.00,19.96,0.022,0.022,0.0,0.050
84,1749147259.23,75,6.971,4.756,6.092,18.882,3.02,-0.00,-1.20,-0.00,0.94,none,0,0,29.20,4.84,0.00,19.72,0.023,0.023,0.0,0.051
85,1749147259.28,75,5.353,3.317,4.774,20.308,3.07,-0.00,-1.20,-0.00,1.00,none,0,0,29.83,4.97,0.00,19.91,0.023,0.023,0.0,0.050
86,1749147259.33,75,5.214,3.178,4.651,20.733,3.12,-0.00,-1.21,-0.00,1.06,none,0,0,30.40,5.08,0.00,19.90,0.020,0.020,0.0,0.050
87,1749147259.38,75,3.845,2.412,3.473,26.132,3.18,-0.00,-1.22,-0.00,1.12,none,0,0,31.03,5.21,0.00,19.79,0.022,0.022,0.0,0.051
88,1749147259.43,75,3.129,1.810,2.698,26.983,3.23,-0.00,-1.22,-0.00,1.18,none,0,0,31.52,5.30,0.00,19.96,0.021,0.021,0.0,0.050
89,1749147259.49,75,2.724,1.390,2.228,29.136,3.30,-0.00,-1.23,-0.00,1.23,none,0,0,32.10,5.42,0.00,19.82,0.022,0.022,0.0,0.050
90,1749147259.54,75,2.566,1.138,2.015,30.401,3.36,-0.00,-1.23,-0.00,1.28,none,0,0,32.61,5.52,0.00,19.90,0.022,0.022,0.0,0.050
91,1749147259.59,74,2.570,1.022,1.908,37.050,3.42,-0.00,-1.24,-0.00,1.32,none,0,0,33.07,5.61,0.00,19.82,0.021,0.021,0.0,0.050
92,1749147259.64,75,2.708,1.017,1.936,30.753,3.49,-0.00,-1.24,-0.00,1.37,none,0,0,33.55,5.71,0.00,19.78,0.023,0.023,0.0,0.051
93,1749147259.69,75,2.897,1.068,2.029,30.012,3.56,-0.00,-1.24,-0.00,1.41,none,0,0,33.96,5.79,0.00,19.80,0.021,0.021,0.0,0.051
94,1749147259.74,74,3.088,1.148,2.141,31.974,3.63,-0.00,-1.24,-0.00,1.45,none,0,0,34.37,5.87,0.00,19.83,0.022,0.022,0.0,0.050
95,1749147259.79,75,3.275,1.208,2.220,33.804,3.71,-0.00,-1.25,-0.00,1.49,none,0,0,34.75,5.95,0.00,19.83,0.021,0.021,0.0,0.050
96,1749147259.84,75,3.446,1.252,2.273,34.138,3.78,-0.00,-1.25,-0.00,1.52,none,0,0,35.09,6.02,0.00,19.95,0.020,0.020,0.0,0.050
97,1749147259.89,75,3.546,1.266,2.299,37.443,3.86,-0.00,-1.25,-0.00,1.55,none,0,0,35.42,6.08,0.00,19.93,0.021,0.021,0.0,0.050
98,1749147259.94,75,3.641,1.270,2.338,41.560,3.94,-0.00,-1.25,-0.00,1.58,none,0,0,35.72,6.14,0.00,19.97,0.019,0.019,0.0,0.050
99,1749147259.99,75,3.728,1.253,2.361,45.306,4.02,-0.00,-1.25,-0.00,1.61,none,0,0,35.99,6.20,0.00,19.91,0.019,0.019,0.0,0.050
100,1749147260.04,75,3.853,1.251,2.359,41.003,4.10,-0.00,-1.25,-0.00,1.64,none,0,0,36.29,6.26,0.00,19.93,0.022,0.022,0.0,0.050
101,1749147260.09,75,3.910,1.230,2.415,52.589,4.18,-0.00,-1.25,-0.00,1.66,none,0,0,36.55,6.31,0.00,19.95,0.023,0.023,0.0,0.050
102,1749147260.14,75,3.932,1.179,2.431,46.400,4.26,-0.00,-1.26,-0.00,1.68,none,0,0,36.77,6.35,0.00,19.97,0.022,0.022,0.0,0.050
103,1749147260.19,75,4.003,1.143,2.453,48.063,4.35,-0.00,-1.26,-0.00,1.70,none,0,0,36.97,6.39,0.00,19.85,0.020,0.020,0.0,0.050
104,1749147260.24,73,4.006,1.124,2.472,37.892,5.58,-0.00,-1.38,-0.00,0.58,brake,0,1,37.19,6.44,0.00,0.96,0.023,0.023,0.0,1.043
105,1749147261.28,75,4.884,2.571,3.555,10.700,5.61,-0.00,-1.39,-0.00,0.54,resume,0,0,25.52,4.10,0.00,19.73,0.021,0.021,0.0,0.051
106,1749147261.33,75,4.807,2.611,3.628,38.875,5.64,-0.00,-1.38,-0.00,0.52,none,0,0,25.22,4.04,0.00,19.83,0.023,0.023,0.0,0.050
107,1749147261.38,73,6.283,3.432,4.717,235.684,5.66,-0.00,-1.38,-0.00,0.53,none,0,0,25.24,4.05,0.00,19.83,0.022,0.022,0.0,0.050
108,1749147261.43,74,6.935,4.078,5.462,153.798,5.69,-0.00,-1.38,-0.00,0.57,none,0,0,25.51,4.10,0.00,19.92,0.020,0.020,0.0,0.050
109,1749147261.48,75,7.287,4.495,5.943,109.133,5.72,-0.00,-1.39,-0.00,0.62,none,0,0,26.02,4.20,0.00,19.94,0.021,0.021,0.0,0.050
110,1749147261.53,75,7.400,4.777,6.243,75.504,5.75,-0.00,-1.39,-0.00,0.68,none,0,0,26.61,4.32,0.00,19.96,0.021,0.021,0.0,0.050
111,1749147261.58,74,7.305,4.902,6.278,41.624,5.79,-0.00,-1.40,-0.00,0.75,none,0,0,27.27,4.45,0.00,19.86,0.021,0.021,0.0,0.050
112,1749147261.64,75,7.123,4.979,6.254,23.665,5.83,-0.00,-1.41,-0.00,0.82,none,0,0,27.94,4.59,0.00,19.94,0.022,0.022,0.0,0.050
113,1749147261.69,75,6.877,4.971,6.141,17.523,5.87,-0.00,-1.42,-0.00,0.88,none,0,0,28.60,4.72,0.00,19.79,0.020,0.020,0.0,0.051
114,1749147261.74,75,6.704,4.893,6.006,21.759,5.91,-0.00,-1.42,-0.00,0.94,none,0,0,29.21,4.84,0.00,19.96,0.020,0.020,0.0,0.050
115,1749147261.79,75,5.650,3.384,4.824,19.979,5.96,-0.00,-1.43,-0.00,1.01,none,0,0,29.87,4.97,0.00,19.85,0.022,0.022,0.0,0.050
116,1749147261.84,74,5.634,3.300,4.706,27.944,6.02,-0.00,-1.44,-0.00,1.07,none,0,0,30.41,5.08,0.00,19.82,0.019,0.019,0.0,0.050
117,1749147261.89,73,4.062,2.479,3.572,26.139,6.07,-0.00,-1.44,-0.00,1.12,none,0,0,31.03,5.21,0.00,19.82,0.022,0.022,0.0,0.050
118,1749147261.94,75,3.363,1.842,2.799,30.119,6.13,-0.00,-1.45,-0.00,1.18,none,0,0,31.56,5.31,0.00,19.97,0.020,0.020,0.0,0.050
119,1749147261.99,75,2.906,1.419,2.267,28.958,6.19,-0.00,-1.46,-0.00,1.23,none,0,0,32.10,5.42,0.00,19.96,0.021,0.021,0.0,0.050
120,1749147262.04,73,2.734,1.148,1.968,33.151,6.25,-0.00,-1.46,-0.00,1.28,none,0,0,32.61,5.52,0.00,19.96,0.023,0.023,0.0,0.050
121,1749147262.09,75,2.763,1.035,1.861,36.393,6.31,-0.00,-1.46,-0.00,1.32,none,0,0,33.07,5.61,0.00,19.91,0.021,0.021,0.0,0.050
122,1749147262.14,74,2.893,0.992,1.843,31.823,6.38,-0.00,-1.47,-0.00,1.37,none,0,0,33.53,5.71,0.00,19.94,0.021,0.021,0.0,0.050
123,1749147262.19,74,3.145,1.045,1.941,39.307,6.45,-0.00,-1.47,-0.00,1.41,none,0,0,33.96,5.79,0.00,19.78,0.021,0.021,0.0,0.051
124,1749147262.24,74,3.339,1.144,2.033,35.952,6.52,-0.00,-1.47,-0.00,1.45,none,0,0,34.32,5.86,0.00,19.78,0.018,0.018,0.0,0.051
125,1749147262.29,75,3.565,1.198,2.111,39.311,6.60,-0.00,-1.47,-0.00,1.49,none,0,0,34.73,5.95,0.00,19.96,0.021,0.021,0.0,0.050
126,1749147262.34,74,3.743,1.235,2.169,41.976,6.67,-0.00,-1.48,-0.00,1.52,none,0,0,35.11,6.02,0.00,19.96,0.023,0.023,0.0,0.050
127,1749147262.39,75,3.882,1.220,2.184,40.079,6.75,-0.00,-1.48,-0.00,1.55,none,0,0,35.42,6.08,0.00,19.81,0.021,0.021,0.0,0.050
128,1749147262.44,75,3.986,1.205,2.147,43.512,6.83,-0.00,-1.48,-0.00,1.58,none,0,0,35.72,6.14,0.00,19.82,0.020,0.020,0.0,0.050
129,1749147262.49,75,4.164,1.191,2.109,44.891,6.91,-0.00,-1.48,-0.00,1.61,none,0,0,36.02,6.20,0.00,19.85,0.022,0.022,0.0,0.050
130,1749147262.54,75,4.285,1.156,2.084,52.072,6.99,-0.00,-1.48,-0.00,1.64,none,0,0,36.28,6.26,0.00,19.90,0.019,0.019,0.0,0.050
131,1749147262.59,74,4.373,1.142,2.072,43.691,7.07,-0.00,-1.48,-0.00,1.66,none,0,0,36.53,6.31,0.00,19.89,0.022,0.022,0.0,0.050
132,1749147262.64,75,4.533,1.121,2.098,48.477,7.16,-0.00,-1.48,-0.00,1.68,none,0,0,36.77,6.35,0.00,19.80,0.023,0.023,0.0,0.051
133,1749147262.69,74,4.649,1.074,2.037,50.691,7.24,-0.00,-1.48,-0.00,1.70,none,0,0,36.97,6.39,0.00,19.93,0.021,0.021,0.0,0.050
134,1749147262.74,75,4.757,1.051,2.058,49.559,8.48,-0.00,-1.61,0.00,0.58,brake,0,1,37.18,6.44,0.00,0.96,0.021,0.021,0.0,1.044
135,1749147263.79,74,5.496,3.709,3.441,20.618,8.50,-0.00,-1.61,0.00,0.54,resume,0,0,25.52,4.10,0.00,19.95,0.021,0.021,0.0,0.050
136,1749147263.84,75,5.335,3.803,3.511,45.055,8.53,-0.00,-1.61,0.00,0.52,none,0,0,25.24,4.05,0.00,19.95,0.020,0.020,0.0,0.050
137,1749147263.89,74,6.335,4.904,4.796,296.022,8.56,-0.00,-1.61,0.00,0.53,none,0,0,25.26,4.05,0.00,19.94,0.022,0.022,0.0,0.050
138,1749147263.94,72,6.839,5.410,5.235,150.015,8.58,-0.00,-1.61,0.00,0.57,none,0,0,25.52,4.10,0.00,19.91,0.018,0.018,0.0,0.050
139,1749147263.99,75,7.028,5.870,5.644,116.979,8.61,-0.00,-1.62,0.00,0.62,none,0,0,26.00,4.20,0.00,19.91,0.019,0.019,0.0,0.050
140,1749147264.04,75,7.052,6.184,5.811,67.396,8.65,-0.00,-1.62,0.00,0.69,none,0,0,26.70,4.34,0.00,19.81,0.023,0.023,0.0,0.050
141,1749147264.09,73,6.929,6.305,5.877,40.479,8.68,-0.00,-1.63,0.00,0.76,none,0,0,27.32,4.46,0.00,19.84,0.021,0.021,0.0,0.050
142,1749147264.14,74,6.657,6.349,5.839,24.088,8.72,-0.00,-1.64,-0.00,0.82,none,0,0,27.99,4.60,0.00,19.90,0.021,0.021,0.0,0.050
143,1749147264.19,74,6.277,6.336,5.780,17.277,8.76,-0.00,-1.64,-0.00,0.88,none,0,0,28.65,4.73,0.00,19.81,0.022,0.022,0.0,0.050
144,1749147264.24,75,5.901,6.255,5.645,19.645,8.81,-0.00,-1.65,-0.00,0.95,none,0,0,29.26,4.85,0.00,19.78,0.021,0.021,0.0,0.051
145,1749147264.29,75,4.863,3.542,4.175,21.888,8.85,-0.00,-1.66,-0.00,1.00,none,0,0,29.77,4.95,0.00,19.79,0.021,0.021,0.0,0.051
146,1749147264.34,74,4.718,3.394,4.015,20.480,8.89,-0.00,-1.66,-0.00,1.05,none,0,0,30.42,5.08,0.00,19.85,0.026,0.026,0.0,0.050
147,1749147264.39,74,3.442,2.284,2.664,24.152,8.95,-0.00,-1.67,-0.00,1.11,none,0,0,30.90,5.18,0.00,19.95,0.023,0.023,0.0,0.050
148,1749147264.44,75,2.691,1.770,2.191,24.781,9.00,-0.00,-1.68,-0.00,1.16,none,0,0,31.41,5.28,0.00,19.95,0.019,0.019,0.0,0.050
149,1749147264.49,75,2.212,1.324,1.787,25.610,9.06,-0.00,-1.68,-0.00,1.21,none,0,0,31.95,5.39,0.00,19.95,0.021,0.021,0.0,0.050
150,1749147264.54,75,1.905,1.026,1.616,35.921,9.12,-0.00,-1.69,-0.00,1.26,none,0,0,32.47,5.49,0.00,19.94,0.021,0.021,0.0,0.050
151,1749147264.59,75,1.786,0.917,1.526,28.605,9.18,-0.00,-1.69,-0.00,1.31,none,0,0,32.96,5.59,0.00,19.91,0.023,0.023,0.0,0.050
152,1749147264.64,75,1.734,0.889,1.536,30.268,9.25,-0.00,-1.69,-0.00,1.35,none,0,0,33.40,5.68,0.00,19.79,0.022,0.022,0.0,0.051
153,1749147264.69,74,1.831,0.939,1.594,32.695,9.32,-0.00,-1.70,-0.00,1.40,none,0,0,33.87,5.77,0.00,19.97,0.024,0.024,0.0,0.050
154,1749147264.74,74,1.935,1.030,1.696,37.081,9.39,-0.00,-1.70,-0.00,1.44,none,0,0,34.23,5.85,0.00,19.94,0.020,0.020,0.0,0.050
155,1749147264.79,75,2.075,1.071,1.723,38.014,9.47,-0.00,-1.70,-0.00,1.48,none,0,0,34.62,5.92,0.00,19.95,0.019,0.019,0.0,0.050
156,1749147264.84,75,2.197,1.115,1.789,38.265,9.54,-0.00,-1.70,-0.00,1.51,none,0,0,34.99,6.00,0.00,19.92,0.021,0.021,0.0,0.050
157,1749147264.89,74,2.262,1.116,1.844,35.443,9.61,-0.00,-1.71,-0.00,1.54,none,0,0,35.31,6.06,0.00,19.92,0.022,0.022,0.0,0.050
158,1749147264.94,74,2.286,1.120,1.860,28.862,9.69,-0.00,-1.71,-0.00,1.57,none,0,0,35.61,6.12,0.00,19.98,0.021,0.021,0.0,0.050
