frame,time,features,flow_left,flow_center,flow_right,flow_std,pos_x,pos_y,pos_z,yaw,speed,state,collided,obstacle,side_safe,brake_thres,dodge_thres,probe_req,fps,simgetimage_s,decode_s,processing_s,loop_s
2,1749226062,75,0.034,0.027,0.051,1.814,0,0,-0.96,0,0.06,none,1,0,1,20.57,2.03,0,14.43,0.018,0.002,0,0.069
3,1749226062,75,0.043,0.03,0.052,1.242,0,0,-0.95,0,0.08,none,0,0,0,20.74,2.04,0,19.91,0.021,0.002,0,0.05
4,1749226062,75,0.055,0.051,0.08,2.244,0,0,-0.95,0,0.08,none,0,0,1,20.78,2.04,0,19.86,0.022,0.003,0,0.05
5,1749226062,75,0.067,0.056,0.102,2.664,0,0,-0.95,0,0.07,none,0,0,1,20.73,2.04,0,19.9,0.019,0.002,0,0.05
6,1749226063,75,0.075,0.059,0.111,2.149,0,0,-0.94,0,0.06,none,0,0,1,20.64,2.03,0,19.92,0.022,0.002,0,0.05
7,1749226063,75,0.079,0.064,0.112,2.073,0,0,-0.94,0,0.05,none,0,0,1,20.55,2.03,0,19.86,0.024,0.002,0,0.05
8,1749226063,75,0.08,0.067,0.113,2.368,0,0,-0.94,0,0.04,none,0,0,1,20.47,2.02,0,19.86,0.021,0.002,0,0.05
9,1749226063,75,0.078,0.064,0.112,1.593,0,0,-0.94,0,0.04,none,0,0,1,20.39,2.02,0,19.94,0.022,0.002,0,0.05
10,1749226063,75,0.078,0.062,0.108,1.363,0,0,-0.93,0,0.03,none,0,0,1,20.32,2.02,0,19.84,0.021,0.002,0,0.05
11,1749226063,75,0.074,0.059,0.104,1.046,0,0,-0.93,0,0.02,none,0,0,1,20.26,2.01,0,19.97,0.019,0.002,0,0.05
12,1749226063,75,0.074,0.061,0.106,1.092,0,0,-0.93,0,0.02,none,0,0,1,20.2,2.01,0,19.95,0.02,0.002,0,0.05
13,1749226063,75,0.071,0.06,0.106,0.918,0,0,-0.93,0,0.01,none,0,0,1,20.15,2.01,0,19.94,0.02,0.002,0,0.05
14,1749226063,75,0.066,0.054,0.095,0.604,0,0,-0.93,0,0.01,none,0,0,1,20.11,2.01,0,19.87,0.019,0.002,0,0.05
15,1749226063,75,0.059,0.048,0.082,0.598,0,0,-0.93,0,0.01,none,0,0,1,20.07,2,0,19.9,0.02,0.002,0,0.05
16,1749226063,75,0.049,0.044,0.072,1.245,0,0,-0.93,0,0,none,0,0,1,20.04,2,0,19.8,0.021,0.002,0,0.051
17,1749226063,75,0.041,0.036,0.063,0.264,0,0,-0.93,0,0,none,0,0,1,20.01,2,0,15.2,0.026,0.003,0,0.066
