2025-06-02T10:49:21.342210,1.009,0.000,0.023,0.019
2025-06-02T10:49:21.624246,1.060,0.000,0.025,0.017
2025-06-02T10:49:21.876894,1.216,0.000,0.007,0.014
2025-06-02T10:49:22.119026,1.350,0.000,0.007,0.020
2025-06-02T10:49:22.373827,1.880,0.000,0.008,0.014
2025-06-02T10:49:22.614112,1.341,0.000,0.009,0.032
2025-06-02T10:49:22.844809,1.990,0.000,0.009,0.015
2025-06-02T10:49:23.085994,1.193,0.000,0.008,0.024
2025-06-02T10:49:23.320673,1.735,0.000,0.008,0.020
2025-06-02T10:49:23.556954,1.844,0.000,0.008,0.021
2025-06-02T10:49:23.788383,1.901,0.000,0.008,0.013
2025-06-02T10:49:24.022325,1.814,0.000,0.008,0.017
2025-06-02T10:49:24.266361,1.600,0.000,0.007,0.014
2025-06-02T10:49:24.503696,1.229,0.000,0.008,0.024
2025-06-02T10:49:24.731822,1.434,0.000,0.007,0.012
2025-06-02T10:49:24.976135,1.713,0.000,0.007,0.016
2025-06-02T10:49:25.230054,1.251,0.000,0.007,0.017
2025-06-02T10:49:25.471916,1.712,0.000,0.007,0.016
2025-06-02T10:49:25.713333,1.903,0.000,0.006,0.012
2025-06-02T10:49:25.958056,1.333,0.000,0.006,0.019
2025-06-02T10:49:26.204430,1.197,0.000,0.006,0.013
2025-06-02T10:49:26.437555,1.256,0.000,0.006,0.022
2025-06-02T10:49:26.676452,1.709,0.000,0.006,0.012
2025-06-02T10:49:26.914693,1.275,0.000,0.006,0.017
2025-06-02T10:49:27.158100,1.216,0.000,0.006,0.017
2025-06-02T10:49:27.390434,1.703,0.000,0.007,0.015
2025-06-02T10:49:27.631078,1.817,0.000,0.006,0.012
2025-06-02T10:49:27.864092,1.328,0.000,0.005,0.020
2025-06-02T10:49:28.106760,1.049,0.000,0.005,0.013
2025-06-02T10:49:28.348876,1.220,0.000,0.006,0.025
2025-06-02T10:49:28.585228,1.732,0.000,0.005,0.012
2025-06-02T10:49:28.835590,1.336,0.000,0.006,0.017
2025-06-02T10:49:29.089622,1.230,0.000,0.006,0.017
2025-06-02T10:49:29.335671,1.717,0.000,0.006,0.016
2025-06-02T10:49:29.589799,1.827,0.000,0.006,0.011
2025-06-02T10:49:29.913509,1.291,0.000,0.005,0.020
2025-06-02T10:49:30.246834,1.042,0.000,0.005,0.013
2025-06-02T10:49:30.577437,1.222,0.000,0.005,0.025
2025-06-02T10:49:30.921136,1.769,0.000,0.006,0.012
2025-06-02T10:49:31.256061,1.308,0.000,0.006,0.018
2025-06-02T10:49:31.593701,1.240,0.000,0.006,0.017
2025-06-02T10:49:31.922730,1.755,0.000,0.006,0.016
2025-06-02T10:49:32.286753,0.000,0.000,0.005,0.011
2025-06-02T10:49:32.595470,1.294,0.000,0.005,0.020
2025-06-02T10:49:32.926330,1.039,0.000,0.005,0.013
2025-06-02T10:49:33.277919,1.235,0.000,0.005,0.025
2025-06-02T10:49:33.611715,1.768,0.000,0.005,0.012
2025-06-02T10:49:33.942751,1.315,0.000,0.006,0.017
2025-06-02T10:49:34.298239,1.762,0.000,0.006,0.016
2025-06-02T10:49:34.617171,1.755,0.000,0.006,0.016
2025-06-02T10:49:34.941407,0.000,0.000,0.005,0.011
2025-06-02T10:49:35.296186,1.294,0.000,0.005,0.020
2025-06-02T10:49:35.609369,1.039,0.000,0.005,0.013
2025-06-02T10:49:35.946014,1.235,0.000,0.006,0.025
2025-06-02T10:49:36.276469,1.768,0.000,0.005,0.012
2025-06-02T10:49:36.610788,1.315,0.000,0.006,0.017
2025-06-02T10:49:36.960763,1.762,0.000,0.006,0.016
2025-06-02T10:49:37.276306,1.755,0.000,0.006,0.016
2025-06-02T10:49:37.625191,0.000,0.000,0.005,0.011
2025-06-02T10:49:37.943449,1.294,0.000,0.005,0.020
2025-06-02T10:49:38.282081,1.039,0.000,0.005,0.013
2025-06-02T10:49:38.618760,1.235,0.000,0.005,0.025
2025-06-02T10:49:38.954363,1.768,0.000,0.005,0.012
2025-06-02T10:49:39.284711,1.315,0.000,0.006,0.017
2025-06-02T10:49:39.616286,1.762,0.000,0.006,0.016
2025-06-02T10:49:39.954035,1.755,0.000,0.006,0.016
2025-06-02T10:49:40.283798,0.000,0.000,0.005,0.011
2025-06-02T10:49:40.621908,1.294,0.000,0.005,0.020
2025-06-02T10:49:40.949180,1.039,0.000,0.005,0.013
2025-06-02T10:49:41.291280,1.235,0.000,0.005,0.025
2025-06-02T10:49:41.617174,1.768,0.000,0.005,0.012
2025-06-02T10:49:41.968610,1.315,0.000,0.006,0.017
2025-06-02T10:49:42.293725,1.762,0.000,0.006,0.016
2025-06-02T10:49:42.623173,1.755,0.000,0.006,0.016
2025-06-02T10:49:42.957112,0.000,0.000,0.005,0.011
2025-06-02T10:49:43.286068,1.294,0.000,0.005,0.020
2025-06-02T10:49:43.621146,1.039,0.000,0.005,0.013
2025-06-02T10:49:43.962476,1.235,0.000,0.005,0.025
2025-06-02T10:49:44.292898,1.768,0.000,0.005,0.012
2025-06-02T10:49:44.637121,1.315,0.000,0.006,0.017
2025-06-02T10:49:44.988127,1.762,0.000,0.006,0.016
2025-06-02T10:49:45.309254,1.755,0.000,0.006,0.016
2025-06-02T10:49:45.638831,0.000,0.000,0.005,0.011
2025-06-02T10:49:45.972399,1.294,0.000,0.005,0.020
2025-06-02T10:49:46.309997,1.039,0.000,0.005,0.013
2025-06-02T10:49:46.642401,1.235,0.000,0.005,0.025
2025-06-02T10:49:46.978654,1.768,0.000,0.005,0.012
2025-06-02T10:49:47.300280,1.315,0.000,0.006,0.017
2025-06-02T10:49:47.647412,1.762,0.000,0.006,0.016
2025-06-02T10:49:47.963005,1.755,0.000,0.006,0.016
2025-06-02T10:49:48.318877,0.000,0.000,0.004,0.011
