frame,time,features,flow_left,flow_center,flow_right,flow_std,pos_x,pos_y,pos_z,yaw,speed,state,collided,obstacle,side_safe,brake_thres,dodge_thres,probe_req,fps,simgetimage_s,decode_s,processing_s,loop_s
2,1749292590.72,150,0.141,0.062,0.092,5.409,0.00,0.00,-0.95,0.00,0.07,none,1,0,1,20.70,2.04,0.00,10.75,0.018,0.002,0.0,0.093
3,1749292590.77,150,0.128,0.094,0.115,3.166,0.00,0.00,-0.95,0.00,0.08,none,0,0,0,20.78,2.04,0.00,19.78,0.018,0.002,0.0,0.051
4,1749292590.82,150,0.136,0.110,0.137,2.935,0.00,0.00,-0.95,0.00,0.07,none,0,0,0,20.75,2.04,0.00,19.96,0.019,0.002,0.0,0.050
5,1749292590.87,150,0.135,0.116,0.156,3.400,0.00,0.00,-0.94,0.00,0.07,none,0,0,0,20.66,2.03,0.00,19.29,0.020,0.002,0.0,0.052
6,1749292590.92,150,0.138,0.116,0.161,3.074,0.00,0.00,-0.94,0.00,0.06,none,0,0,0,20.57,2.03,0.00,19.69,0.018,0.002,0.0,0.051
7,1749292590.97,150,0.145,0.119,0.159,3.241,0.00,0.00,-0.94,0.00,0.05,none,0,0,0,20.48,2.02,0.00,18.61,0.020,0.002,0.0,0.054
8,1749292591.03,150,0.137,0.115,0.156,2.002,0.00,0.00,-0.93,0.00,0.04,none,0,0,0,20.39,2.02,0.00,18.01,0.021,0.003,0.0,0.056
9,1749292591.08,150,0.144,0.113,0.152,3.120,0.00,0.00,-0.93,0.00,0.03,none,0,0,0,20.32,2.02,0.00,19.77,0.019,0.003,0.0,0.051
10,1749292591.13,150,0.137,0.108,0.148,1.898,0.00,0.00,-0.93,0.00,0.03,none,0,0,0,20.26,2.01,0.00,19.79,0.020,0.002,0.0,0.051
11,1749292591.19,150,0.132,0.103,0.141,1.454,0.00,0.00,-0.93,0.00,0.02,none,0,0,0,20.20,2.01,0.00,19.90,0.018,0.002,0.0,0.050
12,1749292591.24,150,0.125,0.103,0.141,1.428,0.00,0.00,-0.93,0.00,0.02,none,0,0,0,20.15,2.01,0.00,19.87,0.018,0.002,0.0,0.050
13,1749292591.29,150,0.120,0.095,0.133,1.297,0.00,0.00,-0.93,0.00,0.01,none,0,0,0,20.10,2.01,0.00,17.70,0.021,0.003,0.0,0.056
