frame,time,features,flow_left,flow_center,flow_right,flow_std,pos_x,pos_y,pos_z,yaw,speed,state,collided,obstacle,side_safe,brake_thres,dodge_thres,probe_req,fps,simgetimage_s,decode_s,processing_s,loop_s
2,1749230264.35,150,0.034,0.037,0.043,2.034,0.00,0.00,-0.96,0.00,0.06,none,1,0,0,20.59,2.03,0.00,14.25,0.018,0.002,0.0,0.070
3,1749230264.38,150,0.041,0.043,0.056,1.645,0.00,0.00,-0.95,0.00,0.08,none,0,0,1,20.75,2.04,0.00,19.96,0.022,0.002,0.0,0.050
4,1749230264.43,150,0.060,0.059,0.077,2.248,0.00,0.00,-0.95,0.00,0.08,none,0,0,0,20.78,2.04,0.00,19.94,0.021,0.002,0.0,0.050
5,1749230264.48,150,0.069,0.064,0.087,2.123,0.00,0.00,-0.94,0.00,0.07,none,0,0,0,20.73,2.04,0.00,19.98,0.018,0.002,0.0,0.050
6,1749230264.54,150,0.073,0.071,0.095,2.068,0.00,0.00,-0.94,0.00,0.06,none,0,0,1,20.64,2.03,0.00,19.90,0.021,0.002,0.0,0.050
7,1749230264.59,150,0.078,0.072,0.095,1.643,0.00,0.00,-0.94,0.00,0.05,none,0,0,0,20.53,2.03,0.00,19.75,0.031,0.002,0.0,0.051
8,1749230264.64,150,0.078,0.072,0.095,2.336,0.00,0.00,-0.94,0.00,0.04,none,0,0,0,20.47,2.02,0.00,19.83,0.017,0.002,0.0,0.050
9,1749230264.69,150,0.079,0.071,0.094,1.308,0.00,0.00,-0.93,0.00,0.04,none,0,0,0,20.38,2.02,0.00,19.87,0.020,0.002,0.0,0.050
10,1749230264.74,150,0.076,0.068,0.091,1.119,0.00,0.00,-0.93,0.00,0.03,none,0,0,0,20.31,2.02,0.00,19.81,0.022,0.002,0.0,0.050
11,1749230264.79,150,0.074,0.066,0.088,1.122,0.00,0.00,-0.93,0.00,0.02,none,0,0,0,20.25,2.01,0.00,19.84,0.020,0.002,0.0,0.050
12,1749230264.84,150,0.074,0.066,0.088,0.726,0.00,0.00,-0.93,0.00,0.02,none,0,0,0,20.20,2.01,0.00,19.82,0.019,0.002,0.0,0.050
13,1749230264.89,150,0.074,0.065,0.086,1.112,0.00,0.00,-0.93,0.00,0.01,none,0,0,0,20.15,2.01,0.00,19.97,0.021,0.003,0.0,0.050
14,1749230264.94,150,0.068,0.058,0.078,0.678,0.00,0.00,-0.93,0.00,0.01,none,0,0,0,20.10,2.01,0.00,19.95,0.019,0.002,0.0,0.050
15,1749230264.99,150,0.061,0.053,0.070,0.545,0.00,0.00,-0.93,0.00,0.01,none,0,0,0,20.07,2.00,0.00,19.90,0.019,0.002,0.0,0.050
16,1749230265.04,150,0.055,0.046,0.060,0.505,0.00,0.00,-0.93,0.00,0.00,none,0,0,0,20.03,2.00,0.00,19.80,0.021,0.002,0.0,0.050
17,1749230265.09,150,0.047,0.040,0.053,0.438,0.00,0.00,-0.93,0.00,0.00,none,0,0,0,20.00,2.00,0.00,19.98,0.021,0.002,0.0,0.050
18,1749230265.14,150,0.040,0.035,0.047,0.386,0.00,0.00,-0.93,0.00,0.00,none,0,0,0,20.02,2.00,0.00,19.90,0.019,0.002,0.0,0.050
19,1749230265.19,150,0.034,0.031,0.041,0.390,0.00,0.00,-0.93,0.00,0.00,none,0,0,0,20.04,2.00,0.00,19.89,0.018,0.002,0.0,0.050
20,1749230265.24,150,0.031,0.027,0.036,0.358,0.00,0.00,-0.93,0.00,0.01,none,0,0,0,20.06,2.00,0.00,19.70,0.022,0.002,0.0,0.051
