2025-06-02T15:22:26.109765,100,23.082,25.067,28.269
2025-06-02T15:22:26.330580,89,14.515,13.834,18.115
2025-06-02T15:22:26.537778,84,18.484,11.696,21.396
2025-06-02T15:22:26.749685,71,21.920,10.117,23.161
2025-06-02T15:22:26.963824,66,22.490,9.717,23.553
2025-06-02T15:22:27.175784,65,21.268,7.025,22.066
2025-06-02T15:22:27.412888,65,24.729,8.204,25.122
2025-06-02T15:22:27.647415,65,22.604,7.868,22.980
2025-06-02T15:22:27.870643,65,19.703,7.440,20.878
2025-06-02T15:22:28.078337,65,19.354,6.189,18.568
2025-06-02T15:22:28.298579,63,20.962,4.239,17.153
2025-06-02T15:22:28.512498,62,17.809,3.029,14.701
2025-06-02T15:22:28.720691,62,17.976,2.437,15.160
2025-06-02T15:22:28.927839,62,16.877,2.421,15.078
2025-06-02T15:22:29.144973,60,15.173,2.814,15.189
2025-06-02T15:22:29.353207,59,13.492,3.331,16.643
2025-06-02T15:22:31.064260,52,32.114,9.629,27.981
2025-06-02T15:22:32.786197,52,31.190,12.752,27.422
2025-06-02T15:22:34.508153,47,64.905,18.003,36.519
2025-06-02T15:22:36.209500,43,70.901,39.137,41.765
2025-06-02T15:22:37.903907,20,89.447,52.037,48.818
2025-06-02T15:22:39.608457,11,81.449,59.852,45.802
2025-06-02T15:22:41.314056,9,109.624,61.510,44.126
2025-06-02T15:22:43.014242,7,139.901,64.112,41.822
2025-06-02T15:22:45.059201,6,134.404,47.233,55.857
2025-06-02T15:22:47.091184,6,117.092,39.491,63.012
