frame,time,features,flow_left,flow_center,flow_right,flow_std,pos_x,pos_y,pos_z,yaw,speed,state,collided,obstacle,brake_thres,dodge_thres,probe_req,fps,simgetimage_s,decode_s,processing_s,loop_s
67,1749142661.05,69,3.195,1.321,2.657,42.759,1.07,-0.00,-1.06,0.00,1.55,none,0,0,35.35,6.07,0.00,19.97,0.022,0.022,0.0,0.050
68,1749142661.10,72,3.442,1.279,2.599,48.023,1.15,-0.00,-1.06,0.00,1.58,none,0,0,35.67,6.13,0.00,19.97,0.023,0.023,0.0,0.050
69,1749142661.15,75,3.653,1.222,2.552,47.430,1.23,-0.00,-1.06,0.00,1.61,none,0,0,35.97,6.19,0.00,19.90,0.025,0.025,0.0,0.050
70,1749142661.20,74,3.842,1.164,2.483,49.860,1.31,-0.00,-1.06,0.00,1.63,none,0,0,36.23,6.25,0.00,19.83,0.021,0.021,0.0,0.050
71,1749142661.25,73,4.109,1.138,2.515,52.298,1.39,-0.00,-1.06,0.00,1.66,none,0,0,36.50,6.30,0.00,19.96,0.024,0.024,0.0,0.050
72,1749142661.30,74,4.204,1.085,2.453,53.017,1.47,-0.00,-1.06,0.00,1.68,none,0,0,36.73,6.35,0.00,19.79,0.022,0.022,0.0,0.051
73,1749142661.35,75,4.383,1.053,2.461,57.450,1.56,-0.00,-1.06,0.00,1.70,none,0,0,36.95,6.39,0.00,19.81,0.025,0.025,0.0,0.050
74,1749142661.40,75,4.492,1.030,2.445,50.919,2.78,-0.00,-1.18,0.00,0.58,brake,0,1,37.14,6.43,0.00,0.96,0.022,0.022,0.0,1.040
75,1749142662.44,73,9.562,2.209,3.334,39.291,2.81,-0.00,-1.18,0.00,0.53,resume,0,0,25.46,4.09,0.00,19.95,0.022,0.022,0.0,0.050
76,1749142662.49,75,9.405,2.223,3.262,23.889,2.84,-0.00,-1.18,0.00,0.52,none,0,0,25.19,4.04,0.00,19.78,0.021,0.021,0.0,0.051
77,1749142662.54,73,10.650,3.066,4.293,212.232,3.25,-0.00,-1.18,0.00,0.20,brake,0,1,25.20,4.04,0.00,0.96,0.022,0.022,0.0,1.046
78,1749142663.59,74,11.274,3.620,4.955,5.187,3.26,-0.00,-1.18,-0.00,0.18,none,0,0,21.88,3.38,0.00,19.95,0.024,0.024,0.0,0.050
79,1749142663.64,75,10.870,3.570,4.769,8.659,3.27,-0.00,-1.18,-0.00,0.18,none,0,0,21.76,3.35,0.00,19.96,0.021,0.021,0.0,0.050
80,1749142663.69,75,10.480,3.505,4.601,6.325,3.27,-0.00,-1.18,-0.00,0.18,none,0,0,21.76,3.35,0.00,19.88,0.024,0.024,0.0,0.050
81,1749142663.74,75,10.036,3.428,4.362,7.240,3.28,-0.00,-1.17,-0.00,0.17,none,0,0,21.71,3.34,0.00,19.93,0.020,0.020,0.0,0.050
82,1749142663.79,75,9.675,3.367,4.178,6.729,3.29,-0.00,-1.17,-0.00,0.16,resume,0,0,21.60,3.32,0.00,19.97,0.021,0.021,0.0,0.050
83,1749142663.84,75,9.323,3.421,4.083,26.515,3.30,-0.00,-1.17,-0.00,0.17,none,0,0,21.68,3.34,0.00,19.80,0.023,0.023,0.0,0.051
84,1749142663.89,74,10.636,4.210,5.239,241.372,3.30,-0.00,-1.16,-0.00,0.19,none,0,0,21.72,3.34,0.00,19.88,0.020,0.020,0.0,0.050
85,1749142663.94,75,6.091,3.593,5.068,141.670,3.32,-0.00,-1.17,-0.00,0.27,none,0,0,22.30,3.46,0.00,19.92,0.020,0.020,0.0,0.050
86,1749142663.99,75,6.493,3.978,5.562,91.465,3.33,-0.00,-1.17,-0.00,0.36,none,0,0,23.25,3.65,0.00,19.80,0.023,0.023,0.0,0.051
87,1749142664.04,73,5.256,3.370,4.670,62.030,3.35,-0.00,-1.18,-0.00,0.44,none,0,0,24.10,3.82,0.00,19.95,0.020,0.020,0.0,0.050
88,1749142664.09,74,4.372,2.882,4.008,30.543,3.37,-0.00,-1.19,-0.00,0.53,none,0,0,24.92,3.98,0.00,19.97,0.020,0.020,0.0,0.050
89,1749142664.14,75,4.450,2.933,4.081,16.050,3.40,-0.00,-1.20,-0.00,0.61,none,0,0,25.79,4.16,0.00,19.94,0.021,0.021,0.0,0.050
90,1749142664.19,75,4.534,2.928,4.097,15.138,3.43,-0.00,-1.21,-0.00,0.68,none,0,0,26.54,4.31,0.00,19.86,0.020,0.020,0.0,0.050
91,1749142664.24,75,4.653,2.952,4.181,14.701,3.46,-0.00,-1.21,-0.00,0.76,none,0,0,27.34,4.47,0.00,19.83,0.023,0.023,0.0,0.050
92,1749142664.29,75,4.834,3.029,4.295,24.933,3.50,-0.00,-1.22,-0.00,0.83,none,0,0,28.04,4.61,0.00,19.80,0.021,0.021,0.0,0.050
93,1749142664.34,75,4.908,2.994,4.308,22.703,3.55,-0.00,-1.23,-0.00,0.90,none,0,0,28.75,4.75,0.00,19.93,0.021,0.021,0.0,0.050
94,1749142664.39,75,3.465,2.241,3.112,23.756,3.59,-0.00,-1.24,-0.00,0.97,none,0,0,29.41,4.88,0.00,19.85,0.020,0.020,0.0,0.050
95,1749142664.44,75,2.822,1.720,2.391,27.351,3.64,-0.00,-1.24,-0.00,1.03,none,0,0,30.03,5.01,0.00,19.89,0.018,0.018,0.0,0.050
96,1749142664.49,74,2.514,1.358,1.962,26.636,3.70,-0.00,-1.25,-0.00,1.09,none,0,0,30.71,5.14,0.00,19.90,0.021,0.021,0.0,0.050
97,1749142664.55,75,2.458,1.178,1.810,29.996,3.75,-0.00,-1.25,-0.00,1.15,none,0,0,31.31,5.26,0.00,19.88,0.022,0.022,0.0,0.050
98,1749142664.60,75,2.561,1.153,1.843,31.529,3.81,-0.00,-1.25,-0.00,1.21,none,0,0,31.85,5.37,0.00,19.78,0.020,0.020,0.0,0.051
99,1749142664.65,75,2.766,1.199,1.951,34.086,3.87,-0.00,-1.26,-0.00,1.26,none,0,0,32.36,5.47,0.00,19.92,0.018,0.018,0.0,0.050
100,1749142664.70,75,3.000,1.327,2.144,32.519,3.94,-0.00,-1.26,-0.00,1.31,none,0,0,32.91,5.58,0.00,19.81,0.022,0.022,0.0,0.050
101,1749142664.75,75,3.250,1.430,2.283,38.588,4.01,-0.00,-1.26,-0.00,1.35,none,0,0,33.39,5.68,0.00,19.93,0.023,0.023,0.0,0.050
102,1749142664.80,75,3.426,1.484,2.365,39.873,4.08,-0.00,-1.26,-0.00,1.40,none,0,0,33.84,5.77,0.00,19.95,0.022,0.022,0.0,0.050
103,1749142664.85,75,3.584,1.496,2.406,41.937,4.14,-0.00,-1.26,-0.00,1.44,none,0,0,34.23,5.85,0.00,19.93,0.021,0.021,0.0,0.050
104,1749142664.90,75,3.778,1.491,2.458,41.281,4.22,-0.00,-1.27,-0.00,1.48,none,0,0,34.65,5.93,0.00,19.94,0.023,0.023,0.0,0.050
105,1749142664.95,75,3.864,1.451,2.505,41.878,4.29,-0.00,-1.27,-0.00,1.51,none,0,0,35.00,6.00,0.00,19.94,0.021,0.021,0.0,0.050
106,1749142665.00,74,3.982,1.407,2.506,44.956,4.37,-0.00,-1.27,-0.00,1.54,none,0,0,35.34,6.07,0.00,19.93,0.022,0.022,0.0,0.050
107,1749142665.05,73,4.001,1.364,2.512,43.098,4.45,-0.00,-1.27,-0.00,1.57,none,0,0,35.66,6.13,0.00,19.95,0.023,0.023,0.0,0.050
108,1749142665.10,74,4.004,1.313,2.491,38.577,5.61,-0.00,-1.36,-0.00,0.55,brake,0,1,35.94,6.19,0.00,0.96,0.020,0.020,0.0,1.042
109,1749142666.14,74,4.597,2.943,3.691,11.343,5.64,-0.00,-1.36,-0.00,0.51,resume,0,0,25.22,4.04,0.00,19.88,0.021,0.021,0.0,0.050
110,1749142666.19,74,4.430,2.953,3.663,28.263,5.98,-0.00,-1.36,-0.00,0.16,brake,0,1,24.97,3.99,0.00,0.96,0.022,0.022,0.0,1.042
111,1749142667.23,72,5.323,3.660,4.596,6.292,6.07,-0.00,-1.36,-0.00,0.04,brake,0,1,21.52,3.30,0.00,0.96,0.020,0.020,0.0,1.042
112,1749142668.27,74,5.463,3.835,4.910,3.292,6.08,-0.00,-1.35,-0.00,0.01,brake,0,1,20.34,3.07,0.00,0.96,0.019,0.019,0.0,1.038
113,1749142669.31,75,5.221,3.799,4.808,0.795,6.08,-0.00,-1.35,-0.00,0.01,resume,0,0,20.08,3.02,0.00,19.91,0.023,0.023,0.0,0.050
114,1749142669.36,75,4.786,3.721,4.602,7.266,6.09,-0.00,-1.35,-0.00,0.03,none,0,0,20.13,3.03,0.00,19.94,0.023,0.023,0.0,0.050
115,1749142669.41,74,6.016,4.675,5.475,200.781,6.09,-0.00,-1.36,-0.00,0.13,none,0,0,21.08,3.22,0.00,19.91,0.024,0.024,0.0,0.050
116,1749142669.46,74,6.346,5.210,6.062,135.643,6.09,-0.00,-1.37,-0.00,0.24,none,0,0,22.11,3.42,0.00,19.97,0.024,0.024,0.0,0.050
117,1749142669.51,75,6.524,5.588,6.429,97.756,6.10,-0.00,-1.38,-0.00,0.34,none,0,0,23.06,3.61,0.00,19.92,0.022,0.022,0.0,0.050
118,1749142669.56,74,6.565,5.810,6.562,56.875,6.12,-0.00,-1.39,-0.00,0.42,none,0,0,23.96,3.79,0.00,19.98,0.021,0.021,0.0,0.050
119,1749142669.61,75,5.790,4.211,5.315,28.044,6.13,-0.00,-1.40,-0.00,0.50,none,0,0,24.72,3.94,0.00,19.90,0.022,0.022,0.0,0.050
120,1749142669.66,75,5.658,4.133,5.175,12.205,6.16,-0.00,-1.42,-0.00,0.57,none,0,0,25.53,4.11,0.00,19.93,0.023,0.023,0.0,0.050
121,1749142669.71,75,4.486,3.294,4.033,14.356,6.18,-0.00,-1.43,-0.00,0.64,none,0,0,26.17,4.23,0.00,19.95,0.020,0.020,0.0,0.050
122,1749142669.76,75,4.128,3.034,3.598,18.348,6.21,-0.00,-1.45,-0.00,0.71,none,0,0,26.89,4.38,0.00,19.86,0.022,0.022,0.0,0.050
123,1749142669.81,74,4.206,3.045,3.639,23.354,6.25,-0.00,-1.46,-0.00,0.79,none,0,0,27.64,4.53,0.00,19.96,0.023,0.023,0.0,0.050
124,1749142669.86,75,4.467,3.133,3.818,28.657,6.29,-0.00,-1.47,-0.00,0.85,none,0,0,28.34,4.67,0.00,19.79,0.023,0.023,0.0,0.051
125,1749142669.92,75,3.152,2.203,2.899,34.091,6.33,-0.00,-1.48,-0.00,0.92,none,0,0,28.95,4.79,0.00,19.91,0.020,0.020,0.0,0.050
126,1749142669.97,74,2.726,1.721,2.304,29.302,6.38,-0.00,-1.49,-0.00,0.98,none,0,0,29.66,4.93,0.00,19.88,0.024,0.024,0.0,0.050
127,1749142670.02,74,2.549,1.395,1.921,38.823,6.43,-0.00,-1.50,-0.00,1.05,none,0,0,30.34,5.07,0.00,19.80,0.024,0.024,0.0,0.051
128,1749142670.07,75,2.548,1.226,1.768,32.752,6.48,-0.00,-1.50,-0.00,1.11,none,0,0,30.96,5.19,0.00,19.94,0.025,0.025,0.0,0.050
129,1749142670.12,75,2.812,1.215,1.823,38.742,6.54,-0.00,-1.51,-0.00,1.16,none,0,0,31.48,5.30,0.00,19.96,0.026,0.026,0.0,0.050
130,1749142670.17,74,3.105,1.278,1.950,34.068,6.60,-0.00,-1.52,-0.00,1.22,none,0,0,32.04,5.41,0.00,19.82,0.026,0.026,0.0,0.050
131,1749142670.22,75,3.362,1.419,2.125,37.741,6.66,-0.00,-1.52,-0.00,1.27,none,0,0,32.54,5.51,0.00,19.79,0.026,0.026,0.0,0.051
132,1749142670.27,75,3.565,1.497,2.238,44.129,6.72,-0.00,-1.52,-0.00,1.32,none,0,0,33.04,5.61,0.00,19.94,0.022,0.022,0.0,0.050
133,1749142670.32,75,3.802,1.537,2.320,40.473,6.79,-0.00,-1.53,-0.00,1.36,none,0,0,33.51,5.70,0.00,19.82,0.027,0.027,0.0,0.050
134,1749142670.37,74,3.983,1.533,2.319,46.391,6.86,-0.00,-1.53,-0.00,1.41,none,0,0,33.95,5.79,0.00,19.96,0.027,0.027,0.0,0.050
135,1749142670.42,75,4.130,1.524,2.305,40.411,6.93,-0.00,-1.53,-0.00,1.45,none,0,0,34.39,5.88,0.00,19.91,0.028,0.028,0.0,0.050
136,1749142670.47,75,4.288,1.490,2.288,45.927,7.00,-0.00,-1.54,-0.00,1.48,none,0,0,34.73,5.95,0.00,19.92,0.024,0.024,0.0,0.050
137,1749142670.52,75,4.400,1.471,2.242,43.551,7.08,-0.00,-1.54,-0.00,1.52,none,0,0,35.07,6.01,0.00,19.91,0.022,0.022,0.0,0.050
138,1749142670.57,75,4.561,1.416,2.232,45.295,7.15,-0.00,-1.54,-0.00,1.55,none,0,0,35.41,6.08,0.00,19.95,0.026,0.026,0.0,0.050
139,1749142670.62,75,4.698,1.369,2.193,50.779,7.23,-0.00,-1.54,-0.00,1.58,none,0,0,35.73,6.15,0.00,19.78,0.025,0.025,0.0,0.051
140,1749142670.67,74,4.772,1.312,2.189,43.907,7.32,-0.00,-1.54,-0.00,1.61,none,0,0,36.00,6.20,0.00,19.95,0.024,0.024,0.0,0.050
141,1749142670.72,72,4.888,1.265,2.157,46.200,7.40,-0.00,-1.54,-0.00,1.64,none,0,0,36.29,6.26,0.00,19.92,0.026,0.026,0.0,0.050
142,1749142670.77,74,4.827,1.228,2.106,37.173,7.48,-0.00,-1.55,-0.00,1.66,none,0,0,36.52,6.30,0.00,19.84,0.023,0.023,0.0,0.050
143,1749142670.82,75,4.647,1.178,2.076,34.024,7.56,-0.00,-1.55,-0.00,1.68,none,0,0,36.74,6.35,0.00,19.82,0.022,0.022,0.0,0.050
144,1749142670.87,75,4.509,1.179,2.082,32.440,7.65,-0.00,-1.55,-0.00,1.70,none,0,0,36.98,6.40,0.00,19.91,0.027,0.027,0.0,0.050
145,1749142670.92,74,4.333,1.126,2.090,37.829,7.74,-0.00,-1.55,-0.00,1.72,none,0,0,37.18,6.44,0.00,19.79,0.024,0.024,0.0,0.051
146,1749142670.97,75,4.183,1.087,2.120,39.738,7.82,-0.00,-1.55,-0.00,1.74,none,0,0,37.38,6.48,0.00,19.95,0.026,0.026,0.0,0.050
147,1749142671.02,75,4.017,1.027,2.141,39.626,7.91,-0.00,-1.55,-0.00,1.76,none,0,0,37.53,6.51,0.00,19.93,0.023,0.023,0.0,0.050
148,1749142671.07,75,3.953,1.010,2.124,45.616,8.00,-0.00,-1.55,-0.00,1.77,none,0,0,37.71,6.54,0.00,19.89,0.025,0.025,0.0,0.050
149,1749142671.12,75,3.818,0.964,2.123,49.545,8.09,-0.00,-1.55,-0.00,1.79,none,0,0,37.84,6.57,0.00,19.91,0.023,0.023,0.0,0.050
150,1749142671.17,74,3.770,0.947,2.111,40.528,8.18,-0.00,-1.55,-0.00,1.80,none,0,0,38.00,6.60,0.00,19.98,0.026,0.026,0.0,0.050
151,1749142671.22,75,3.649,0.911,2.113,46.782,8.27,-0.00,-1.55,-0.00,1.81,none,0,0,38.11,6.62,0.00,19.94,0.023,0.023,0.0,0.050
152,1749142671.27,75,3.763,0.902,2.146,50.461,8.36,-0.00,-1.55,-0.00,1.83,none,0,0,38.24,6.65,0.00,19.95,0.026,0.026,0.0,0.050
153,1749142671.32,74,3.764,0.852,2.126,43.344,8.45,-0.00,-1.55,-0.00,1.84,none,0,0,38.34,6.67,0.00,19.78,0.024,0.024,0.0,0.051
154,1749142671.37,75,3.752,0.768,2.069,42.289,8.54,-0.00,-1.55,-0.00,1.85,resume_reinforce,0,0,38.45,6.69,0.00,19.95,0.025,0.025,0.0,0.050
155,1749142671.42,74,3.870,0.757,2.084,49.139,8.64,-0.00,-1.55,-0.00,1.86,none,0,0,38.55,6.71,0.00,19.91,0.025,0.025,0.0,0.050
156,1749142671.47,71,3.843,0.703,2.041,48.852,8.73,-0.00,-1.55,-0.00,1.87,none,0,0,38.64,6.73,0.00,19.91,0.024,0.024,0.0,0.050
157,1749142671.52,75,3.877,0.665,1.993,45.877,8.82,-0.00,-1.55,-0.00,1.87,none,0,0,38.71,6.74,0.00,18.89,0.023,0.023,0.0,0.053
158,1749142671.58,75,3.695,0.621,2.033,35.600,8.90,-0.00,-1.55,-0.00,1.88,none,0,0,38.79,6.76,0.00,17.00,0.031,0.031,0.0,0.059
