frame,time,features,flow_left,flow_center,flow_right,flow_std,pos_x,pos_y,pos_z,yaw,speed,state,collided,obstacle,side_safe,brake_thres,dodge_thres,probe_req,fps,simgetimage_s,decode_s,processing_s,loop_s
2,1749292804,150,0.111,0.064,0.088,3.23,0,0,-0.97,0,0.07,none,1,0,1,20.73,2.04,0,9.88,0.019,0.002,0,0.101
3,1749292804,150,0.121,0.093,0.127,2.913,0,0,-0.96,0,0.08,none,0,0,0,20.78,2.04,0,19.95,0.02,0.002,0,0.05
4,1749292804,150,0.159,0.103,0.145,3.621,0,0,-0.96,0,0.07,none,0,0,0,20.73,2.04,0,18.66,0.022,0.003,0,0.054
5,1749292804,150,0.166,0.112,0.159,3.006,0,0,-0.95,0,0.06,none,0,0,0,20.64,2.03,0,17.13,0.024,0.002,0,0.058
6,1749292804,150,0.175,0.117,0.165,3.556,0,0,-0.95,0,0.05,none,0,0,0,20.55,2.03,0,18.25,0.022,0.003,0,0.055
7,1749292804,150,0.168,0.121,0.161,3.116,0,0,-0.95,0,0.04,none,0,0,0,20.45,2.02,0,17.66,0.025,0.002,0,0.057
8,1749292804,150,0.155,0.117,0.158,2.187,0,0,-0.95,0,0.04,none,0,0,0,20.37,2.02,0,19.39,0.019,0.002,0,0.052
9,1749292804,150,0.147,0.114,0.157,2.814,0,0,-0.94,0,0.03,none,0,0,0,20.31,2.02,0,19.8,0.018,0.002,0,0.051
10,1749292804,150,0.137,0.108,0.151,1.578,0,0,-0.94,0,0.02,none,0,0,0,20.24,2.01,0,18.2,0.023,0.003,0,0.055
11,1749292804,150,0.133,0.106,0.146,2.096,0,0,-0.94,0,0.02,none,0,0,0,20.18,2.01,0,19.39,0.02,0.002,0,0.052
12,1749292804,150,0.128,0.105,0.147,1.698,0,0,-0.94,0,0.01,none,0,0,0,20.14,2.01,0,19.2,0.022,0.003,0,0.052
13,1749292804,150,0.122,0.1,0.138,1.496,0,0,-0.94,0,0.01,none,0,0,0,20.09,2,0,19.63,0.021,0.002,0,0.051
14,1749292804,150,0.105,0.092,0.126,1.125,0,0,-0.94,0,0.01,none,0,0,0,20.06,2,0,19.75,0.02,0.002,0,0.051
15,1749292804,150,0.091,0.083,0.112,1.622,0,0,-0.94,0,0,none,0,0,0,20.03,2,0,19.74,0.019,0.002,0,0.051
16,1749292804,150,0.075,0.074,0.099,0.91,0,0,-0.94,0,0,none,0,0,1,20,2,0,19.02,0.021,0.002,0,0.053
17,1749292804,150,0.066,0.064,0.091,0.96,0,0,-0.94,0,0,none,0,0,1,20.03,2,0,19.51,0.019,0.002,0,0.051
18,1749292804,150,0.061,0.058,0.082,1.002,0,0,-0.94,0,0,none,0,0,1,20.05,2,0,19.8,0.02,0.002,0,0.051
19,1749292804,150,0.056,0.055,0.073,1.114,0,0,-0.94,0,0.01,none,0,0,1,20.06,2,0,19.82,0.018,0.002,0,0.05
20,1749292804,150,0.053,0.054,0.068,0.947,0,0,-0.94,0,0.01,none,0,0,0,20.08,2,0,19.89,0.019,0.002,0,0.05
21,1749292805,150,0.048,0.049,0.064,0.775,0,0,-0.94,0,0.01,none,0,0,1,20.09,2,0,17.95,0.022,0.002,0,0.056
22,1749292805,150,0.048,0.047,0.061,1.05,0,0,-0.94,0,0.01,none,0,0,0,20.1,2.01,0,18.71,0.024,0.003,0,0.053
23,1749292805,150,0.045,0.045,0.06,1.128,0,0,-0.94,0,0.01,none,0,0,1,20.11,2.01,0,18.48,0.024,0.002,0,0.054
24,1749292805,150,0.044,0.047,0.059,1.013,0,0,-0.94,0,0.01,none,0,0,1,20.12,2.01,0,19.83,0.019,0.002,0,0.05
25,1749292805,150,0.048,0.047,0.06,1.527,0,0,-0.94,0,0.01,none,0,0,0,20.12,2.01,0,18.7,0.02,0.003,0,0.053
26,1749292805,150,0.048,0.049,0.063,1.727,0,0,-0.94,0,0.01,none,0,0,1,20.13,2.01,0,19.41,0.021,0.002,0,0.052
27,1749292805,150,0.048,0.05,0.064,1.114,0,0,-0.94,0,0.01,none,0,0,1,20.13,2.01,0,18.85,0.021,0.002,0,0.053
28,1749292805,150,0.049,0.052,0.064,1.002,0,0,-0.95,0,0.01,none,0,0,0,20.13,2.01,0,19.6,0.021,0.002,0,0.051
29,1749292805,150,0.049,0.05,0.065,0.966,0,0,-0.95,0,0.01,none,0,0,1,20.13,2.01,0,19.39,0.021,0.002,0,0.052
30,1749292805,150,0.05,0.05,0.067,1.349,0,0,-0.95,0,0.01,none,0,0,1,20.13,2.01,0,19.94,0.021,0.002,0,0.05
31,1749292805,150,0.05,0.052,0.068,1.41,0,0,-0.95,0,0.01,none,0,0,1,20.13,2.01,0,19.57,0.022,0.003,0,0.051
32,1749292805,150,0.049,0.053,0.07,1.508,0,0,-0.95,0,0.01,none,0,0,1,20.13,2.01,0,19.01,0.023,0.002,0,0.053
33,1749292805,150,0.048,0.053,0.072,1.35,0,0,-0.95,0,0.01,none,0,0,1,20.13,2.01,0,19.08,0.022,0.002,0,0.052
34,1749292805,150,0.047,0.055,0.074,2.716,0,0,-0.95,0,0.01,none,0,0,1,20.13,2.01,0,19.86,0.02,0.002,0,0.05
35,1749292805,150,0.044,0.055,0.074,1.218,0,0,-0.95,0,0.01,none,0,0,1,20.12,2.01,0,19.84,0.018,0.002,0,0.05
36,1749292805,150,0.043,0.054,0.072,1.038,0,0,-0.95,0,0.01,none,0,0,1,20.12,2.01,0,19.82,0.019,0.003,0,0.05
37,1749292805,150,0.045,0.053,0.072,1.34,0,0,-0.95,0,0.01,none,0,0,1,20.12,2.01,0,19.38,0.019,0.002,0,0.052
38,1749292805,150,0.047,0.053,0.072,1.237,0,0,-0.95,0,0.01,none,0,0,1,20.12,2.01,0,19.5,0.02,0.002,0,0.051
39,1749292805,150,0.05,0.054,0.073,1.37,0,0,-0.95,0,0.01,none,0,0,1,20.11,2.01,0,18.68,0.023,0.003,0,0.054
40,1749292806,150,0.05,0.054,0.073,1.271,0,0,-0.95,0,0.01,resume_reinforce,0,0,1,20.11,2.01,0,19.35,0.022,0.002,0,0.052
41,1749292806,150,0.051,0.053,0.073,1.073,0,0,-0.95,0,0.03,none,0,0,1,20.35,2.02,0,18.46,0.023,0.003,0,0.054
42,1749292806,148,1.535,1.088,1.366,221.491,0,0,-0.95,0,0.07,none,0,0,0,20.63,2.03,0,17.91,0.022,0.002,0,0.056
43,1749292806,146,2.941,2.187,2.706,194.624,0.01,0,-0.96,0,0.17,none,0,0,0,21.59,2.08,0,19.9,0.018,0.002,0,0.05
44,1749292806,145,3.877,3.075,3.757,162.803,0.01,0,-0.96,0,0.27,none,0,0,0,22.62,2.13,0,19.65,0.018,0.002,0,0.051
45,1749292806,145,4.521,3.59,4.435,90.696,0.03,0,-0.97,0,0.36,none,0,0,0,23.57,2.18,0,19.85,0.018,0.002,0,0.05
46,1749292806,145,4.926,3.922,4.86,45.774,0.05,0,-0.98,0,0.46,none,0,0,0,24.59,2.23,0,16.61,0.032,0.002,0,0.06
47,1749292806,150,5.109,4.062,5.06,26.704,0.07,0,-1,0,0.54,none,0,0,0,25.36,2.27,0,19.86,0.018,0.003,0,0.05
48,1749292806,149,5.249,4.099,5.143,16.346,0.1,0,-1.01,0,0.62,none,0,0,0,26.1,2.31,0,19.96,0.018,0.002,0,0.05
