frame,time,features,flow_left,flow_center,flow_right,flow_std,pos_x,pos_y,pos_z,yaw,speed,state,collided,brake_thres,dodge_thres,probe_req,fps,simgetimage_s,decode_s,processing_s,loop_s
21,1749124913.33,75,0.022,0.023,0.039,1.211,0.00,0.00,-0.93,0.00,0.01,none,0,20.07,3.01,0.00,19.89,0.022,0.022,0.0,0.050
22,1749124913.38,75,0.020,0.021,0.036,0.550,0.00,0.00,-0.93,0.00,0.01,none,0,20.09,3.02,0.00,19.85,0.023,0.023,0.0,0.050
23,1749124913.43,75,0.020,0.020,0.033,0.512,0.00,0.00,-0.93,0.00,0.01,none,0,20.10,3.02,0.00,19.89,0.022,0.022,0.0,0.050
24,1749124913.48,75,0.019,0.020,0.033,0.500,0.00,0.00,-0.93,0.00,0.01,none,0,20.11,3.02,0.00,19.76,0.025,0.025,0.0,0.051
25,1749124913.53,75,0.019,0.020,0.032,0.531,0.00,0.00,-0.93,0.00,0.01,none,0,20.11,3.02,0.00,19.79,0.019,0.019,0.0,0.051
26,1749124913.58,75,0.019,0.019,0.030,0.472,0.00,0.00,-0.93,0.00,0.01,none,0,20.12,3.02,0.00,19.94,0.020,0.020,0.0,0.050
27,1749124913.63,75,0.020,0.019,0.031,0.659,0.00,0.00,-0.93,0.00,0.01,none,0,20.12,3.02,0.00,19.82,0.022,0.022,0.0,0.050
28,1749124913.68,75,0.020,0.021,0.033,0.555,0.00,0.00,-0.93,0.00,0.01,none,0,20.13,3.03,0.00,19.96,0.021,0.021,0.0,0.050
29,1749124913.73,75,0.020,0.022,0.034,0.642,0.00,0.00,-0.93,0.00,0.01,none,0,20.13,3.03,0.00,19.88,0.019,0.019,0.0,0.050
30,1749124913.78,75,0.021,0.022,0.036,0.591,0.00,0.00,-0.94,0.00,0.01,none,0,20.13,3.03,0.00,19.97,0.022,0.022,0.0,0.050
31,1749124913.83,75,0.021,0.022,0.036,0.573,0.00,0.00,-0.94,0.00,0.01,none,0,20.13,3.03,0.00,19.93,0.021,0.021,0.0,0.050
32,1749124913.88,75,0.022,0.022,0.036,0.778,0.00,0.00,-0.94,0.00,0.01,none,0,20.13,3.03,0.00,19.79,0.021,0.021,0.0,0.051
33,1749124913.93,75,0.022,0.023,0.037,0.599,0.00,0.00,-0.94,0.00,0.01,none,0,20.13,3.03,0.00,19.89,0.021,0.021,0.0,0.050
34,1749124913.98,75,0.024,0.023,0.037,0.592,0.00,0.00,-0.94,0.00,0.01,none,0,20.13,3.03,0.00,19.89,0.022,0.022,0.0,0.050
35,1749124914.03,75,0.025,0.023,0.039,0.735,0.00,0.00,-0.94,0.00,0.01,none,0,20.13,3.03,0.00,19.93,0.022,0.022,0.0,0.050
36,1749124914.08,75,0.024,0.023,0.040,0.587,0.00,0.00,-0.94,0.00,0.01,none,0,20.13,3.03,0.00,19.89,0.021,0.021,0.0,0.050
37,1749124914.13,75,0.024,0.023,0.039,0.459,0.00,0.00,-0.94,0.00,0.01,none,0,20.12,3.02,0.00,19.81,0.022,0.022,0.0,0.050
38,1749124914.18,75,0.024,0.024,0.040,0.630,0.00,0.00,-0.94,0.00,0.01,none,0,20.12,3.02,0.00,19.90,0.024,0.024,0.0,0.050
39,1749124914.24,75,0.025,0.025,0.039,1.219,0.00,0.00,-0.94,0.00,0.01,none,0,20.12,3.02,0.00,19.91,0.022,0.022,0.0,0.050
40,1749124914.29,75,0.025,0.025,0.039,0.599,0.00,0.00,-0.94,0.00,0.01,none,0,20.12,3.02,0.00,19.88,0.022,0.022,0.0,0.050
41,1749124914.34,75,0.026,0.025,0.038,0.529,0.00,0.00,-0.94,0.00,0.01,none,0,20.11,3.02,0.00,19.87,0.022,0.022,0.0,0.050
42,1749124914.39,75,0.026,0.025,0.038,1.000,0.00,0.00,-0.94,0.00,0.00,resume_reinforce,0,20.11,3.02,0.00,19.79,0.020,0.020,0.0,0.051
43,1749124914.44,75,0.105,0.088,0.118,11.546,0.00,-0.00,-0.94,-0.00,0.03,none,0,20.35,3.07,0.00,19.86,0.025,0.025,0.0,0.050
44,1749124914.49,73,1.353,0.864,1.408,204.373,0.00,-0.00,-0.94,-0.00,0.08,none,0,20.58,3.12,0.00,19.84,0.024,0.024,0.0,0.050
45,1749124914.54,74,2.140,1.492,2.424,131.076,0.01,-0.00,-0.95,-0.00,0.18,none,0,21.46,3.29,0.00,19.95,0.020,0.020,0.0,0.050
46,1749124914.59,74,2.735,1.991,3.024,87.209,0.02,-0.00,-0.95,-0.00,0.29,none,0,22.56,3.51,0.00,19.92,0.023,0.023,0.0,0.050
47,1749124914.64,75,3.131,2.312,3.419,56.687,0.03,-0.00,-0.96,-0.00,0.38,none,0,23.46,3.69,0.00,19.95,0.022,0.022,0.0,0.050
48,1749124914.69,75,3.350,2.479,3.628,29.158,0.05,-0.00,-0.97,-0.00,0.46,none,0,24.34,3.87,0.00,19.82,0.021,0.021,0.0,0.050
49,1749124914.74,75,3.451,2.546,3.729,12.359,0.07,-0.00,-0.98,-0.00,0.54,none,0,25.12,4.02,0.00,19.92,0.020,0.020,0.0,0.050
50,1749124914.79,75,3.511,2.561,3.801,10.359,0.10,-0.00,-1.00,-0.00,0.62,none,0,25.92,4.18,0.00,19.86,0.022,0.022,0.0,0.050
51,1749124914.84,75,3.630,2.625,3.948,16.124,0.13,-0.00,-1.01,-0.00,0.70,none,0,26.70,4.34,0.00,19.82,0.021,0.021,0.0,0.050
52,1749124914.89,75,3.778,2.722,4.129,19.437,0.17,-0.00,-1.02,-0.00,0.77,none,0,27.45,4.49,0.00,19.84,0.021,0.021,0.0,0.050
53,1749124914.94,75,3.891,2.784,4.265,24.297,0.20,-0.00,-1.02,-0.00,0.84,none,0,28.15,4.63,0.00,19.96,0.021,0.021,0.0,0.050
54,1749124914.99,75,2.866,2.158,3.229,27.997,0.25,-0.00,-1.03,-0.00,0.91,none,0,28.91,4.78,0.00,19.87,0.024,0.024,0.0,0.050
55,1749124915.04,75,2.290,1.682,2.453,30.319,0.30,-0.00,-1.04,-0.00,0.98,none,0,29.56,4.91,0.00,19.86,0.024,0.024,0.0,0.050
56,1749124915.09,75,1.906,1.323,2.083,26.485,0.35,-0.00,-1.04,-0.00,1.05,none,0,30.26,5.05,0.00,19.83,0.024,0.024,0.0,0.050
57,1749124915.14,75,1.741,1.155,1.964,30.156,0.40,-0.00,-1.05,-0.00,1.10,none,0,30.86,5.17,0.00,19.96,0.023,0.023,0.0,0.050
58,1749124915.19,75,1.786,1.157,2.081,34.068,0.46,-0.00,-1.05,-0.00,1.16,none,0,31.46,5.29,0.00,19.90,0.024,0.024,0.0,0.050
59,1749124915.24,75,1.920,1.228,2.223,28.016,0.52,-0.00,-1.06,-0.00,1.22,none,0,31.99,5.40,0.00,19.96,0.023,0.023,0.0,0.050
60,1749124915.29,75,2.124,1.362,2.467,34.680,0.58,-0.00,-1.06,-0.00,1.27,none,0,32.50,5.50,0.00,19.80,0.023,0.023,0.0,0.050
61,1749124915.34,74,2.289,1.435,2.594,34.524,0.64,-0.00,-1.06,-0.00,1.32,none,0,33.01,5.60,0.00,19.79,0.022,0.022,0.0,0.051
62,1749124915.39,74,2.630,1.463,2.654,173.056,0.71,-0.00,-1.06,-0.00,1.36,none,0,33.51,5.70,0.00,19.80,0.022,0.022,0.0,0.051
63,1749124915.44,74,2.906,1.477,2.714,117.537,0.78,-0.00,-1.06,-0.00,1.41,none,0,33.95,5.79,0.00,19.81,0.024,0.024,0.0,0.050
64,1749124915.49,74,3.006,1.436,2.701,44.633,0.85,-0.00,-1.06,-0.00,1.45,none,0,34.35,5.87,0.00,19.92,0.022,0.022,0.0,0.050
65,1749124915.54,75,3.258,1.411,2.694,71.717,0.93,-0.00,-1.07,-0.00,1.48,none,0,34.73,5.95,0.00,19.91,0.024,0.024,0.0,0.050
66,1749124915.59,68,3.439,1.370,2.693,44.156,1.00,-0.00,-1.07,-0.00,1.52,none,0,35.09,6.02,0.00,19.88,0.023,0.023,0.0,0.050
67,1749124915.65,70,3.696,1.328,2.648,43.381,1.08,-0.00,-1.07,-0.00,1.55,none,0,35.43,6.09,0.00,19.93,0.023,0.023,0.0,0.050
68,1749124915.69,72,3.881,1.262,2.512,44.292,1.16,-0.00,-1.07,-0.00,1.58,none,0,35.73,6.15,0.00,19.93,0.022,0.022,0.0,0.050
69,1749124915.75,74,4.109,1.223,2.503,47.912,1.24,-0.00,-1.07,-0.00,1.61,none,0,36.02,6.20,0.00,19.77,0.022,0.022,0.0,0.051
70,1749124915.80,75,4.283,1.167,2.411,50.602,1.32,-0.00,-1.07,-0.00,1.64,none,0,36.28,6.26,0.00,19.87,0.022,0.022,0.0,0.050
71,1749124915.85,74,4.495,1.118,2.394,55.619,1.40,-0.00,-1.07,-0.00,1.66,none,0,36.53,6.31,0.00,19.76,0.021,0.021,0.0,0.051
72,1749124915.90,75,4.472,1.087,2.369,50.920,1.49,-0.00,-1.07,-0.00,1.68,none,0,36.77,6.35,0.00,19.78,0.022,0.022,0.0,0.051
73,1749124915.95,74,4.495,1.054,2.356,56.769,1.58,-0.00,-1.07,-0.00,1.71,none,0,36.99,6.40,0.00,19.85,0.023,0.023,0.0,0.050
74,1749124916.00,74,4.556,1.020,2.339,47.865,1.66,-0.00,-1.06,0.00,1.73,none,0,37.19,6.44,0.00,19.78,0.022,0.022,0.0,0.051
75,1749124916.05,74,4.511,0.974,2.334,52.790,1.75,-0.00,-1.06,0.00,1.74,none,0,37.37,6.47,0.00,19.92,0.019,0.019,0.0,0.050
76,1749124916.10,75,4.574,0.956,2.342,49.226,1.84,-0.00,-1.06,0.00,1.76,no_dodge,0,37.55,6.51,0.00,19.65,0.022,0.022,0.0,0.051
77,1749124916.15,72,4.537,0.934,2.296,49.873,1.93,-0.00,-1.06,0.00,1.78,no_dodge,0,37.70,6.54,0.00,19.79,0.021,0.021,0.0,0.051
78,1749124916.20,74,4.497,0.903,2.308,40.353,2.02,-0.00,-1.06,0.00,1.79,none,0,37.87,6.57,0.00,19.90,0.024,0.024,0.0,0.050
79,1749124916.25,74,4.402,0.883,2.299,41.574,2.11,-0.00,-1.06,0.00,1.80,no_dodge,0,38.00,6.60,0.00,19.82,0.022,0.022,0.0,0.050
80,1749124916.30,75,4.367,0.871,2.325,44.872,2.20,-0.00,-1.06,0.00,1.82,no_dodge,0,38.13,6.63,0.00,18.92,0.024,0.024,0.0,0.053
81,1749124916.36,74,4.342,0.854,2.336,45.022,2.29,-0.00,-1.06,0.00,1.83,none,0,38.27,6.65,0.00,19.76,0.026,0.026,0.0,0.051
82,1749124916.40,74,4.276,0.833,2.335,46.441,2.38,-0.00,-1.06,0.00,1.84,no_dodge,0,38.36,6.67,0.00,19.90,0.022,0.022,0.0,0.050
83,1749124916.45,74,4.171,0.786,2.294,38.896,2.48,0.00,-1.06,0.00,1.85,resume_reinforce,0,38.46,6.69,0.00,19.87,0.025,0.025,0.0,0.050
84,1749124916.50,74,4.175,0.787,2.302,41.298,3.78,-0.00,-1.20,0.00,0.61,no_dodge,0,38.56,6.71,0.00,0.96,0.024,0.024,0.0,1.044
85,1749124917.55,75,4.926,2.154,3.268,12.108,3.81,-0.00,-1.20,0.00,0.56,resume,0,25.82,4.16,0.00,19.83,0.020,0.020,0.0,0.050
86,1749124917.60,74,4.770,2.240,3.257,31.161,3.84,-0.00,-1.20,0.00,0.55,none,0,25.51,4.10,0.00,19.93,0.020,0.020,0.0,0.050
87,1749124917.65,73,6.175,3.123,4.554,250.811,4.41,1.17,-1.25,-0.07,0.92,dodge_right,0,25.52,4.10,0.00,0.31,0.022,0.022,0.0,3.272
88,1749124920.92,73,7.121,5.796,6.292,5.590,4.42,2.40,-1.32,0.04,0.06,dodge_right,1,29.25,4.85,0.00,0.31,0.022,0.022,0.0,3.271
89,1749124924.19,70,8.025,8.290,8.956,5.552,4.42,1.25,-1.36,-0.01,0.92,dodge_left,1,20.62,3.12,0.00,0.31,0.024,0.024,0.0,3.271
90,1749124927.46,73,9.784,11.217,9.501,8.359,4.42,1.20,-1.36,-0.01,0.92,none,0,29.22,4.84,0.00,19.78,0.022,0.022,0.0,0.051
91,1749124927.51,75,9.470,11.231,9.478,36.179,4.42,-0.81,-1.34,-0.01,0.93,dodge_left,0,29.27,4.85,0.00,0.31,0.022,0.022,0.0,3.268
92,1749124930.78,70,11.381,15.614,11.977,9.194,4.42,-1.00,-1.37,0.00,0.09,dodge_left,1,29.35,4.87,0.00,0.31,0.020,0.020,0.0,3.266
93,1749124934.05,75,12.843,16.379,12.639,3.105,4.42,-1.00,-1.37,-0.00,0.10,none,1,20.95,3.19,0.00,19.86,0.021,0.021,0.0,0.050
94,1749124934.10,75,12.459,16.307,12.418,1.758,4.42,-1.00,-1.37,0.00,0.05,none,1,20.87,3.17,0.00,19.78,0.024,0.024,0.0,0.051
95,1749124934.15,75,11.301,14.866,11.237,2.599,4.42,-1.00,-1.37,0.01,0.04,none,1,20.21,3.04,0.00,19.93,0.021,0.021,0.0,0.050
96,1749124934.20,75,11.226,14.818,11.331,36.998,4.42,-1.00,-1.36,0.00,0.08,none,1,20.72,3.14,0.00,19.93,0.023,0.023,0.0,0.050
97,1749124934.25,75,9.504,13.920,10.030,25.804,4.42,-1.00,-1.36,-0.01,0.09,none,1,20.88,3.18,0.00,19.87,0.021,0.021,0.0,0.050
98,1749124934.30,75,8.146,11.251,8.306,26.327,4.42,-1.00,-1.36,-0.02,0.09,none,1,20.89,3.18,0.00,19.85,0.025,0.025,0.0,0.050
99,1749124934.35,75,6.870,8.705,5.497,10.890,4.42,-1.00,-1.36,-0.01,0.09,resume,1,20.88,3.18,0.00,19.87,0.021,0.021,0.0,0.050
100,1749124934.40,75,4.704,5.732,4.794,11.258,4.42,-1.00,-1.36,0.04,0.09,none,1,20.86,3.17,0.00,19.79,0.025,0.025,0.0,0.051
101,1749124934.45,75,4.544,6.170,5.212,103.742,4.42,-1.00,-1.36,0.07,0.09,none,1,20.83,3.17,0.00,19.94,0.027,0.027,0.0,0.050
102,1749124934.50,75,2.231,2.041,2.880,75.301,4.42,-1.00,-1.36,0.10,0.07,none,1,20.72,3.14,0.00,19.95,0.021,0.021,0.0,0.050
103,1749124934.55,75,0.872,1.519,2.371,63.241,4.42,-1.00,-1.36,0.12,0.05,none,1,20.52,3.10,0.00,19.70,0.020,0.020,0.0,0.051
104,1749124934.60,75,1.278,1.806,2.723,58.838,4.42,-1.00,-1.36,0.14,0.07,none,1,20.67,3.13,0.00,19.86,0.020,0.020,0.0,0.050
105,1749124934.65,75,1.961,2.220,3.220,84.443,4.42,-1.00,-1.36,0.14,0.11,none,1,21.01,3.20,0.00,19.94,0.021,0.021,0.0,0.050
106,1749124934.70,75,2.021,2.303,3.137,36.516,4.42,-1.00,-1.36,0.14,0.15,none,1,21.43,3.29,0.00,19.91,0.024,0.024,0.0,0.050
107,1749124934.75,75,2.259,2.424,3.196,40.807,4.42,-1.00,-1.36,0.14,0.20,none,1,22.00,3.40,0.00,19.85,0.024,0.024,0.0,0.050
108,1749124934.80,75,2.553,2.559,3.231,45.577,4.42,-1.00,-1.36,0.13,0.23,none,1,22.33,3.47,0.00,19.95,0.021,0.021,0.0,0.050
109,1749124934.85,75,2.808,2.650,3.297,24.094,4.42,-1.00,-1.36,0.13,0.24,none,1,22.45,3.49,0.00,19.91,0.021,0.021,0.0,0.050
110,1749124934.90,75,2.910,2.696,3.299,15.526,4.42,-1.00,-1.36,0.11,0.29,none,1,22.81,3.56,0.00,19.90,0.021,0.021,0.0,0.050
111,1749124934.95,75,3.120,2.301,2.798,24.632,4.42,-1.00,-1.37,0.10,0.35,none,1,23.37,3.67,0.00,19.82,0.022,0.022,0.0,0.050
112,1749124935.00,75,3.361,2.118,2.586,25.831,4.43,-1.00,-1.37,0.08,0.39,none,1,23.88,3.78,0.00,19.83,0.022,0.022,0.0,0.050
113,1749124935.05,74,3.033,1.906,2.343,23.148,4.43,-1.00,-1.37,0.05,0.42,none,1,24.16,3.83,0.00,19.91,0.021,0.021,0.0,0.050
114,1749124935.10,75,2.743,1.673,2.062,10.298,4.44,-1.00,-1.38,0.02,0.46,none,1,24.53,3.91,0.00,19.96,0.022,0.022,0.0,0.050
115,1749124935.15,75,2.101,1.300,1.618,7.305,4.45,-1.00,-1.38,-0.01,0.49,none,1,24.99,4.00,0.00,19.80,0.024,0.024,0.0,0.051
116,1749124935.21,75,1.890,1.124,1.423,4.927,4.46,-1.00,-1.39,-0.04,0.53,none,1,25.07,4.01,0.00,19.91,0.024,0.024,0.0,0.050
117,1749124935.26,75,1.566,0.958,1.224,6.056,4.48,-1.00,-1.40,-0.09,0.61,none,1,25.75,4.15,0.00,19.93,0.020,0.020,0.0,0.050
118,1749124935.31,75,1.407,0.800,1.035,10.336,4.50,-1.00,-1.41,-0.12,0.67,none,1,26.51,4.30,0.00,19.87,0.024,0.024,0.0,0.050
119,1749124935.36,75,1.300,0.747,0.978,13.395,4.52,-1.00,-1.41,-0.15,0.72,none,1,27.11,4.42,0.00,19.79,0.023,0.023,0.0,0.051
120,1749124935.41,75,1.379,0.773,1.001,16.558,4.55,-1.00,-1.42,-0.18,0.78,none,1,27.68,4.54,0.00,19.93,0.022,0.022,0.0,0.050
121,1749124935.46,75,1.388,0.786,0.991,20.114,4.59,-1.00,-1.43,-0.21,0.85,none,1,28.30,4.66,0.00,19.90,0.025,0.025,0.0,0.050
122,1749124935.51,75,1.360,0.785,0.974,22.670,4.63,-1.00,-1.44,-0.24,0.90,none,1,28.82,4.76,0.00,19.81,0.024,0.024,0.0,0.050
123,1749124935.56,75,1.411,0.855,1.001,23.871,4.66,-1.00,-1.45,-0.26,0.95,none,1,29.28,4.86,0.00,19.81,0.021,0.021,0.0,0.050
124,1749124935.61,75,1.701,0.957,1.092,24.565,4.70,-1.00,-1.45,-0.28,0.99,none,1,29.72,4.94,0.00,19.87,0.023,0.023,0.0,0.050
125,1749124935.66,75,2.085,1.061,1.208,23.973,4.75,-1.00,-1.46,-0.31,1.03,none,1,30.12,5.02,0.00,19.89,0.025,0.025,0.0,0.050
126,1749124935.71,74,2.456,1.173,1.336,22.279,4.80,-1.00,-1.47,-0.33,1.09,none,0,30.76,5.15,0.00,19.80,0.024,0.024,0.0,0.051
127,1749124935.76,75,3.052,1.294,1.483,30.542,4.85,-1.00,-1.47,-0.32,1.15,none,1,31.28,5.26,0.00,19.96,0.020,0.020,0.0,0.050
128,1749124935.81,75,3.440,1.388,1.600,26.686,4.88,-1.00,-1.48,-0.35,1.12,none,1,31.06,5.21,0.00,19.83,0.027,0.027,0.0,0.050
129,1749124935.86,75,3.864,1.427,1.656,21.918,4.94,-1.00,-1.48,-0.40,1.18,none,0,31.63,5.33,0.00,19.94,0.026,0.026,0.0,0.050
130,1749124935.91,74,4.342,1.437,1.710,31.606,5.00,-1.00,-1.49,-0.42,1.23,none,0,32.13,5.43,0.00,19.96,0.026,0.026,0.0,0.050
131,1749124935.96,73,5.293,1.433,1.754,35.898,5.06,-1.00,-1.49,-0.41,1.28,none,0,32.64,5.53,0.00,19.84,0.023,0.023,0.0,0.050
132,1749124936.01,75,5.922,1.427,1.777,37.366,5.13,-1.00,-1.49,-0.37,1.32,none,0,33.09,5.62,0.00,19.82,0.022,0.022,0.0,0.050
133,1749124936.06,74,7.423,1.420,1.807,44.333,5.20,-1.00,-1.50,-0.32,1.37,none,0,33.54,5.71,0.00,19.80,0.023,0.023,0.0,0.051
134,1749124936.11,75,7.604,1.416,1.787,26.636,5.27,-0.99,-1.50,-0.26,1.41,none,0,33.95,5.79,0.00,19.94,0.024,0.024,0.0,0.050
135,1749124936.16,74,7.168,1.411,1.753,23.841,5.34,-0.99,-1.50,-0.20,1.45,none,0,34.38,5.88,0.00,19.96,0.022,0.022,0.0,0.050
136,1749124936.21,74,7.693,1.439,1.745,31.494,5.41,-0.99,-1.50,-0.13,1.48,none,0,34.73,5.95,0.00,19.82,0.024,0.024,0.0,0.050
137,1749124936.26,74,7.048,1.456,1.710,28.685,5.49,-0.99,-1.51,-0.07,1.52,none,0,35.05,6.01,0.00,19.90,0.021,0.021,0.0,0.050
138,1749124936.31,74,6.525,1.469,1.701,26.944,5.57,-0.99,-1.51,-0.02,1.55,none,0,35.40,6.08,0.00,19.83,0.023,0.023,0.0,0.050
139,1749124936.36,75,6.419,1.515,1.720,34.530,5.64,-0.99,-1.51,0.03,1.58,none,0,35.72,6.14,0.00,19.94,0.022,0.022,0.0,0.050
140,1749124936.41,75,6.288,1.553,1.723,36.769,5.72,-0.99,-1.51,0.07,1.61,resume_reinforce,0,36.01,6.20,0.00,19.83,0.022,0.022,0.0,0.050
141,1749124936.46,75,5.702,1.546,1.685,34.827,5.81,-0.99,-1.51,0.09,1.64,none,0,36.26,6.25,0.00,19.91,0.021,0.021,0.0,0.050
142,1749124936.51,75,5.585,1.543,1.678,37.135,7.31,0.17,-1.69,-0.28,0.92,dodge_right,0,36.50,6.30,0.00,0.44,0.021,0.021,0.0,2.260
143,1749124938.77,74,6.266,5.187,2.886,12.204,7.31,0.22,-1.69,-0.28,0.93,resume,0,29.27,4.85,0.00,19.84,0.020,0.020,0.0,0.050
144,1749124938.82,75,6.015,5.171,2.902,24.429,7.32,0.26,-1.69,-0.24,0.93,none,0,29.28,4.86,0.00,19.81,0.024,0.024,0.0,0.050
145,1749124938.87,75,7.351,6.026,3.944,169.805,7.32,0.31,-1.70,-0.14,0.92,none,0,29.18,4.84,0.00,19.72,0.028,0.028,0.0,0.051
146,1749124938.92,74,7.556,6.531,4.536,142.317,7.33,0.36,-1.70,-0.03,0.92,none,0,29.15,4.83,0.00,19.84,0.022,0.022,0.0,0.050
147,1749124938.98,74,8.447,6.916,4.908,79.786,7.34,0.40,-1.72,0.06,0.92,none,0,29.19,4.84,0.00,19.82,0.028,0.028,0.0,0.050
148,1749124939.03,75,8.960,7.070,5.033,50.843,7.36,0.44,-1.73,0.11,0.93,none,0,29.26,4.85,0.00,19.96,0.022,0.022,0.0,0.050
149,1749124939.08,74,8.927,7.125,5.101,33.076,7.38,0.48,-1.75,0.14,0.94,none,0,29.35,4.87,0.00,19.96,0.025,0.025,0.0,0.050
150,1749124939.13,75,8.665,7.081,5.039,26.068,7.41,0.51,-1.76,0.14,0.95,none,0,29.49,4.90,0.00,19.94,0.026,0.026,0.0,0.050
151,1749124939.18,75,8.316,6.991,4.984,28.891,7.44,0.55,-1.78,0.11,0.97,none,0,29.66,4.93,0.00,19.91,0.025,0.025,0.0,0.050
152,1749124939.23,75,7.811,6.924,4.933,25.512,7.47,0.58,-1.79,0.08,0.99,none,0,29.87,4.97,0.00,19.88,0.022,0.022,0.0,0.050
153,1749124939.28,74,5.676,3.243,3.694,25.590,7.51,0.61,-1.81,0.03,1.02,none,0,30.15,5.03,0.00,19.93,0.024,0.024,0.0,0.050
154,1749124939.33,74,5.628,3.248,3.686,29.686,7.55,0.64,-1.82,-0.02,1.06,none,0,30.46,5.09,0.00,19.87,0.023,0.023,0.0,0.050
155,1749124939.38,75,4.583,2.386,2.654,31.495,7.60,0.67,-1.83,-0.07,1.10,none,0,30.83,5.17,0.00,19.91,0.022,0.022,0.0,0.050
156,1749124939.43,75,3.734,1.874,2.074,33.419,7.64,0.69,-1.84,-0.10,1.13,none,0,31.23,5.25,0.00,19.91,0.024,0.024,0.0,0.050
157,1749124939.48,75,3.192,1.488,1.717,35.756,7.70,0.71,-1.85,-0.14,1.18,none,0,31.62,5.32,0.00,19.97,0.022,0.022,0.0,0.050
158,1749124939.53,75,2.973,1.323,1.581,32.150,7.75,0.74,-1.86,-0.16,1.22,none,0,32.04,5.41,0.00,19.91,0.021,0.021,0.0,0.050
159,1749124939.58,75,2.881,1.281,1.544,37.890,7.81,0.76,-1.87,-0.17,1.26,none,0,32.45,5.49,0.00,19.97,0.020,0.020,0.0,0.050
160,1749124939.63,75,2.965,1.322,1.622,38.758,7.87,0.78,-1.88,-0.17,1.30,none,0,32.87,5.57,0.00,19.82,0.022,0.022,0.0,0.050
161,1749124939.68,74,3.058,1.438,1.712,34.978,7.94,0.79,-1.88,-0.17,1.34,none,0,33.29,5.66,0.00,19.88,0.022,0.022,0.0,0.050
162,1749124939.73,75,3.142,1.518,1.781,32.771,9.28,2.20,-2.02,-0.61,0.92,dodge_right,0,33.69,5.74,0.00,0.31,0.024,0.024,0.0,3.276
