frame,time,features,flow_left,flow_center,flow_right,flow_std,pos_x,pos_y,pos_z,yaw,speed,state,collided,obstacle,brake_thres,dodge_thres,probe_req,fps,simgetimage_s,decode_s,processing_s,loop_s
102,1749142323.47,75,3.818,1.575,2.636,40.759,4.35,-0.00,-1.37,-0.00,1.41,none,0,0,33.96,5.79,0.00,19.97,0.020,0.020,0.0,0.050
103,1749142323.52,73,3.883,1.565,2.637,34.400,4.42,-0.00,-1.37,-0.00,1.45,none,0,0,34.37,5.87,0.00,19.89,0.022,0.022,0.0,0.050
104,1749142323.57,75,3.853,1.517,2.651,38.342,4.49,-0.00,-1.38,-0.00,1.49,none,0,0,34.74,5.95,0.00,19.81,0.021,0.021,0.0,0.050
105,1749142323.62,75,3.918,1.487,2.659,40.249,4.57,-0.00,-1.38,-0.00,1.52,none,0,0,35.10,6.02,0.00,19.95,0.021,0.021,0.0,0.050
106,1749142323.67,75,3.868,1.429,2.663,34.894,4.64,-0.00,-1.38,-0.00,1.55,none,0,0,35.43,6.09,0.00,19.90,0.023,0.023,0.0,0.050
107,1749142323.72,75,3.767,1.362,2.666,37.306,4.72,-0.00,-1.38,-0.00,1.58,none,0,0,35.73,6.15,0.00,19.95,0.023,0.023,0.0,0.050
108,1749142323.77,75,3.849,1.303,2.642,40.446,4.80,-0.00,-1.38,-0.00,1.61,none,0,0,36.02,6.20,0.00,19.88,0.023,0.023,0.0,0.050
109,1749142323.82,74,3.880,1.230,2.592,43.611,4.88,-0.00,-1.38,-0.00,1.64,none,0,0,36.29,6.26,0.00,19.80,0.023,0.023,0.0,0.051
110,1749142323.87,72,3.994,1.199,2.597,50.350,4.97,-0.00,-1.38,-0.00,1.66,none,0,0,36.55,6.31,0.00,19.97,0.021,0.021,0.0,0.050
111,1749142323.92,74,4.059,1.132,2.593,50.269,6.17,-0.00,-1.50,-0.00,0.57,brake,0,1,36.77,6.35,0.00,0.96,0.022,0.022,0.0,1.039
112,1749142324.96,75,4.621,2.679,3.611,11.209,6.20,-0.00,-1.51,-0.00,0.53,resume,0,0,25.41,4.08,0.00,17.40,0.020,0.020,0.0,0.057
113,1749142325.03,74,4.568,2.771,3.692,32.069,6.54,-0.00,-1.51,-0.00,0.16,brake,0,1,25.12,4.02,0.00,0.95,0.024,0.024,0.0,1.053
114,1749142326.07,74,5.463,3.436,4.627,6.984,6.63,-0.00,-1.51,-0.00,0.04,brake,0,1,21.51,3.30,0.00,0.96,0.023,0.023,0.0,1.043
115,1749142327.12,75,5.622,3.648,4.862,3.162,6.63,-0.00,-1.51,-0.00,0.03,resume,0,0,20.34,3.07,0.00,19.88,0.020,0.020,0.0,0.050
116,1749142327.17,75,5.338,3.586,4.643,7.199,6.63,-0.00,-1.51,-0.00,0.05,none,0,0,20.38,3.08,0.00,19.86,0.022,0.022,0.0,0.050
117,1749142327.22,74,6.509,4.543,5.579,219.960,6.64,-0.00,-1.51,-0.00,0.15,none,0,0,21.16,3.23,0.00,19.93,0.022,0.022,0.0,0.050
118,1749142327.27,75,6.870,5.106,6.207,140.582,6.64,-0.00,-1.52,-0.00,0.25,none,0,0,22.17,3.43,0.00,19.83,0.023,0.023,0.0,0.050
119,1749142327.32,75,6.993,5.501,6.571,94.056,6.65,-0.00,-1.53,-0.00,0.35,none,0,0,23.18,3.64,0.00,19.88,0.021,0.021,0.0,0.050
120,1749142327.37,75,6.838,5.709,6.655,52.900,6.67,-0.00,-1.54,-0.00,0.43,none,0,0,24.08,3.82,0.00,19.95,0.021,0.021,0.0,0.050
121,1749142327.42,74,6.579,5.816,6.594,30.427,6.69,-0.00,-1.56,-0.00,0.51,none,0,0,24.89,3.98,0.00,19.91,0.022,0.022,0.0,0.050
122,1749142327.47,75,5.698,4.217,5.388,12.556,6.71,-0.00,-1.57,-0.00,0.59,none,0,0,25.61,4.12,0.00,19.79,0.022,0.022,0.0,0.051
123,1749142327.52,75,5.506,4.004,5.137,15.595,6.74,-0.00,-1.59,-0.00,0.66,none,0,0,26.35,4.27,0.00,19.95,0.020,0.020,0.0,0.050
124,1749142327.57,75,4.535,3.303,4.066,21.568,6.77,-0.00,-1.60,-0.00,0.73,none,0,0,27.07,4.41,0.00,19.82,0.024,0.024,0.0,0.050
125,1749142327.62,75,4.247,3.066,3.724,27.946,6.81,-0.00,-1.61,-0.00,0.80,none,0,0,27.74,4.55,0.00,19.84,0.019,0.019,0.0,0.050
126,1749142327.67,75,4.572,3.176,3.881,32.493,6.85,-0.00,-1.62,-0.00,0.86,none,0,0,28.44,4.69,0.00,19.87,0.020,0.020,0.0,0.050
127,1749142327.72,75,3.455,2.249,2.879,25.369,6.89,-0.00,-1.63,-0.00,0.93,none,0,0,29.28,4.86,0.00,19.98,0.033,0.033,0.0,0.050
128,1749142327.77,75,3.018,1.729,2.216,35.849,6.93,-0.00,-1.64,-0.00,0.99,none,0,0,29.78,4.96,0.00,19.82,0.031,0.031,0.0,0.050
129,1749142327.82,75,2.819,1.390,1.810,38.409,6.99,-0.00,-1.65,-0.00,1.05,none,0,0,30.31,5.06,0.00,19.89,0.020,0.020,0.0,0.050
130,1749142327.87,74,2.948,1.247,1.674,36.435,7.04,-0.00,-1.66,0.00,1.11,none,0,0,30.93,5.19,0.00,19.97,0.020,0.020,0.0,0.050
131,1749142327.92,73,3.262,1.201,1.668,39.140,7.10,-0.00,-1.66,0.00,1.17,none,0,0,31.52,5.30,0.00,19.80,0.021,0.021,0.0,0.051
132,1749142327.97,75,3.651,1.281,1.840,39.212,7.16,-0.00,-1.67,0.00,1.22,none,0,0,32.08,5.42,0.00,19.90,0.023,0.023,0.0,0.050
133,1749142328.02,75,4.093,1.443,2.044,45.702,7.22,-0.00,-1.67,0.00,1.28,none,0,0,32.60,5.52,0.00,19.95,0.024,0.024,0.0,0.050
134,1749142328.07,74,4.288,1.497,2.120,38.985,7.29,-0.00,-1.68,0.00,1.32,none,0,0,33.07,5.61,0.00,19.92,0.023,0.023,0.0,0.050
135,1749142328.12,74,4.460,1.524,2.194,41.518,7.35,-0.00,-1.68,0.00,1.37,none,0,0,33.52,5.70,0.00,19.87,0.022,0.022,0.0,0.050
136,1749142328.17,73,4.589,1.518,2.222,38.849,7.42,-0.00,-1.68,0.00,1.41,none,0,0,33.98,5.80,0.00,19.81,0.024,0.024,0.0,0.050
137,1749142328.22,75,4.630,1.519,2.252,38.068,7.49,-0.00,-1.68,0.00,1.45,none,0,0,34.37,5.87,0.00,19.91,0.022,0.022,0.0,0.050
138,1749142328.27,75,4.690,1.497,2.259,40.006,7.57,-0.00,-1.69,0.00,1.49,none,0,0,34.78,5.96,0.00,19.81,0.025,0.025,0.0,0.050
139,1749142328.32,75,4.585,1.465,2.263,29.236,7.65,-0.00,-1.69,0.00,1.52,none,0,0,35.12,6.02,0.00,19.77,0.022,0.022,0.0,0.051
140,1749142328.37,75,4.559,1.433,2.294,42.417,7.72,-0.00,-1.69,0.00,1.55,none,0,0,35.45,6.09,0.00,19.82,0.023,0.023,0.0,0.050
141,1749142328.42,75,4.332,1.389,2.277,29.393,7.80,-0.00,-1.69,0.00,1.59,none,0,0,35.76,6.15,0.00,19.78,0.023,0.023,0.0,0.051
142,1749142328.47,75,4.163,1.343,2.239,37.562,7.88,-0.00,-1.69,0.00,1.61,none,0,0,36.04,6.21,0.00,19.97,0.021,0.021,0.0,0.050
143,1749142328.53,75,3.909,1.274,2.207,36.865,7.96,-0.00,-1.69,0.00,1.64,none,0,0,36.32,6.26,0.00,19.93,0.024,0.024,0.0,0.050
144,1749142328.58,75,3.790,1.218,2.179,42.132,8.04,-0.00,-1.70,0.00,1.66,none,0,0,36.55,6.31,0.00,19.97,0.021,0.021,0.0,0.050
145,1749142328.62,73,3.753,1.203,2.204,41.361,8.13,-0.00,-1.70,0.00,1.69,none,0,0,36.79,6.36,0.00,19.83,0.025,0.025,0.0,0.050
146,1749142328.68,75,3.527,1.148,2.156,32.585,8.21,-0.00,-1.70,0.00,1.71,none,0,0,37.00,6.40,0.00,19.85,0.023,0.023,0.0,0.050
147,1749142328.73,74,3.416,1.125,2.152,38.990,8.30,-0.00,-1.70,0.00,1.73,none,0,0,37.19,6.44,0.00,19.90,0.018,0.018,0.0,0.050
148,1749142328.78,75,3.292,1.079,2.172,38.927,9.54,-0.00,-1.83,0.00,0.58,brake,0,1,37.38,6.48,0.00,0.96,0.024,0.024,0.0,1.040
149,1749142329.82,73,5.287,3.381,4.005,23.444,9.57,-0.00,-1.83,0.00,0.54,resume,0,0,25.57,4.11,0.00,19.85,0.019,0.019,0.0,0.050
150,1749142329.87,74,5.175,3.449,4.013,41.866,9.93,-0.00,-1.83,0.00,0.17,brake,0,1,25.28,4.06,0.00,0.95,0.023,0.023,0.0,1.051
151,1749142330.92,68,6.382,4.192,4.885,14.430,9.94,-0.00,-1.83,0.00,0.16,resume,0,0,21.59,3.32,0.00,19.82,0.023,0.023,0.0,0.050
152,1749142330.97,75,6.144,4.136,4.741,11.167,9.95,-0.00,-1.83,0.00,0.16,none,0,0,21.56,3.31,0.00,19.86,0.025,0.025,0.0,0.050
153,1749142331.02,75,6.797,5.269,5.836,468.219,10.16,-0.00,-1.84,-0.00,0.12,brake,0,1,21.86,3.37,0.00,0.96,0.021,0.021,0.0,1.042
154,1749142332.06,75,7.488,6.183,6.266,9.185,10.17,-0.00,-1.84,-0.00,0.11,resume,0,0,21.13,3.23,0.00,19.75,0.022,0.022,0.0,0.051
155,1749142332.11,75,7.151,6.161,6.112,15.582,10.30,-0.00,-1.83,-0.00,0.07,brake,0,1,21.12,3.22,0.00,0.96,0.022,0.022,0.0,1.042
156,1749142333.15,75,7.289,6.146,6.102,2.495,10.30,-0.00,-1.83,-0.00,0.07,resume,0,0,20.68,3.14,0.00,19.83,0.020,0.020,0.0,0.050
157,1749142333.20,75,7.009,6.071,5.924,6.935,10.30,-0.00,-1.83,-0.00,0.08,none,0,0,20.69,3.14,0.00,19.80,0.021,0.021,0.0,0.051
158,1749142333.25,73,7.925,7.334,6.747,358.611,10.48,-0.00,-1.84,-0.00,0.10,brake,0,1,21.32,3.26,0.00,0.96,0.023,0.023,0.0,1.043
159,1749142334.30,74,6.767,6.088,5.495,9.757,10.48,-0.00,-1.84,-0.00,0.10,resume,0,0,20.97,3.19,0.00,19.88,0.023,0.023,0.0,0.050
