frame,time,features,flow_left,flow_center,flow_right,flow_std,pos_x,pos_y,pos_z,yaw,speed,state,collided,brake_thres,dodge_thres,probe_req,fps,simgetimage_s,decode_s,processing_s,loop_s
2,1749073540.28,75,0.035,0.027,0.046,1.565,0.00,0.00,-0.95,0.00,0.07,none,1,35.85,5.17,0.00,19.89,0.022,0.022,0.0,0.051
3,1749073540.34,75,0.044,0.051,0.076,1.818,0.00,0.00,-0.95,0.00,0.08,none,0,36.15,5.23,0.00,19.80,0.022,0.022,0.0,0.052
4,1749073540.39,75,0.066,0.062,0.102,2.389,0.00,0.00,-0.95,0.00,0.08,none,0,36.16,5.23,0.00,19.80,0.021,0.021,0.0,0.053
5,1749073540.44,75,0.083,0.066,0.117,2.431,0.00,0.00,-0.94,0.00,0.07,none,0,36.06,5.21,0.00,19.95,0.022,0.022,0.0,0.052
6,1749073540.49,75,0.089,0.069,0.119,2.203,0.00,0.00,-0.94,0.00,0.06,none,0,35.92,5.18,0.00,19.90,0.023,0.023,0.0,0.052
7,1749073540.54,75,0.101,0.081,0.137,2.390,0.00,0.00,-0.94,0.00,0.05,none,0,35.77,5.15,0.00,19.90,0.022,0.022,0.0,0.051
8,1749073540.60,75,0.104,0.077,0.138,1.715,0.00,0.00,-0.93,0.00,0.04,none,0,35.65,5.13,0.00,19.80,0.022,0.022,0.0,0.052
9,1749073540.65,75,0.098,0.071,0.126,1.473,0.00,0.00,-0.93,0.00,0.03,none,0,35.54,5.11,0.00,19.96,0.020,0.020,0.0,0.051
10,1749073540.70,75,0.079,0.064,0.110,1.199,0.00,0.00,-0.93,0.00,0.03,none,0,35.43,5.09,0.00,19.96,0.023,0.023,0.0,0.051
11,1749073540.75,75,0.063,0.053,0.096,0.834,0.00,0.00,-0.93,0.00,0.02,none,0,35.36,5.07,0.00,19.77,0.026,0.026,0.0,0.052
12,1749073540.80,75,0.052,0.043,0.077,0.798,0.00,0.00,-0.93,0.00,0.02,none,0,35.28,5.06,0.00,19.92,0.026,0.026,0.0,0.052
13,1749073540.86,75,0.044,0.039,0.071,1.507,0.00,0.00,-0.93,0.00,0.01,none,0,35.21,5.04,0.00,19.67,0.024,0.024,0.0,0.052
14,1749073540.91,75,0.034,0.033,0.060,0.617,0.00,0.00,-0.93,0.00,0.01,none,0,35.15,5.03,0.00,19.85,0.019,0.019,0.0,0.052
15,1749073540.96,75,0.031,0.028,0.050,0.500,0.00,0.00,-0.93,0.00,0.00,none,0,35.09,5.02,0.00,19.79,0.020,0.020,0.0,0.052
16,1749073541.01,75,0.027,0.028,0.043,0.518,0.00,0.00,-0.93,0.00,0.00,none,0,35.04,5.01,0.00,19.79,0.023,0.023,0.0,0.052
17,1749073541.06,75,0.022,0.024,0.041,0.506,0.00,0.00,-0.93,0.00,0.00,none,0,35.00,5.00,0.00,19.90,0.020,0.020,0.0,0.051
18,1749073541.12,75,0.020,0.020,0.030,0.408,0.00,0.00,-0.93,0.00,0.00,none,0,35.04,5.01,0.00,19.77,0.021,0.021,0.0,0.052
19,1749073541.17,75,0.017,0.020,0.028,0.404,0.00,0.00,-0.93,0.00,0.01,none,0,35.07,5.01,0.00,19.82,0.024,0.024,0.0,0.051
20,1749073541.22,75,0.015,0.020,0.028,0.503,0.00,0.00,-0.93,0.00,0.01,none,0,35.10,5.02,0.00,19.90,0.023,0.023,0.0,0.052
21,1749073541.27,75,0.016,0.019,0.028,0.487,0.00,0.00,-0.93,0.00,0.01,none,0,35.12,5.02,0.00,19.97,0.025,0.025,0.0,0.051
22,1749073541.32,75,0.019,0.021,0.027,0.465,0.00,0.00,-0.93,0.00,0.01,none,0,35.14,5.03,0.00,19.79,0.024,0.024,0.0,0.052
23,1749073541.37,75,0.019,0.021,0.028,0.419,0.00,0.00,-0.93,0.00,0.01,none,0,35.15,5.03,0.00,19.86,0.022,0.022,0.0,0.052
24,1749073541.43,75,0.020,0.022,0.032,1.152,0.00,0.00,-0.93,0.00,0.01,none,0,35.16,5.03,0.00,19.95,0.020,0.020,0.0,0.051
25,1749073541.48,75,0.021,0.023,0.033,0.572,0.00,0.00,-0.93,0.00,0.01,none,0,35.18,5.04,0.00,19.84,0.022,0.022,0.0,0.051
26,1749073541.53,75,0.021,0.023,0.034,0.481,0.00,0.00,-0.93,0.00,0.01,none,0,35.18,5.04,0.00,19.79,0.024,0.024,0.0,0.052
27,1749073541.58,75,0.021,0.023,0.037,0.581,0.00,0.00,-0.93,0.00,0.01,none,0,35.19,5.04,0.00,19.79,0.024,0.024,0.0,0.052
28,1749073541.63,75,0.021,0.024,0.040,0.604,0.00,0.00,-0.93,0.00,0.01,none,0,35.19,5.04,0.00,19.88,0.022,0.022,0.0,0.051
29,1749073541.68,75,0.021,0.022,0.040,0.668,0.00,0.00,-0.93,0.00,0.01,none,0,35.20,5.04,0.00,19.82,0.025,0.025,0.0,0.051
30,1749073541.74,75,0.022,0.023,0.040,0.678,0.00,0.00,-0.93,0.00,0.01,none,0,35.20,5.04,0.00,19.83,0.022,0.022,0.0,0.052
31,1749073541.79,75,0.022,0.023,0.041,0.543,0.00,0.00,-0.93,0.00,0.01,none,0,35.20,5.04,0.00,19.90,0.022,0.022,0.0,0.052
32,1749073541.84,75,0.021,0.022,0.042,0.682,0.00,0.00,-0.94,0.00,0.01,none,0,35.20,5.04,0.00,19.83,0.022,0.022,0.0,0.052
33,1749073541.89,75,0.021,0.023,0.041,0.587,0.00,0.00,-0.94,0.00,0.01,none,0,35.20,5.04,0.00,19.94,0.022,0.022,0.0,0.051
34,1749073541.94,75,0.024,0.023,0.040,0.805,0.00,0.00,-0.94,0.00,0.01,none,0,35.19,5.04,0.00,19.82,0.022,0.022,0.0,0.052
35,1749073542.00,75,0.025,0.024,0.040,0.624,0.00,0.00,-0.94,0.00,0.01,none,0,35.19,5.04,0.00,19.85,0.023,0.023,0.0,0.051
36,1749073542.05,75,0.026,0.024,0.039,0.621,0.00,0.00,-0.94,0.00,0.01,none,0,35.19,5.04,0.00,19.79,0.022,0.022,0.0,0.052
37,1749073542.10,75,0.027,0.023,0.037,0.582,0.00,0.00,-0.94,0.00,0.01,none,0,35.18,5.04,0.00,19.91,0.021,0.021,0.0,0.051
38,1749073542.15,75,0.028,0.024,0.038,0.561,0.00,0.00,-0.94,0.00,0.01,none,0,35.18,5.04,0.00,19.93,0.023,0.023,0.0,0.051
39,1749073542.20,75,0.025,0.023,0.038,0.578,0.00,0.00,-0.94,0.00,0.01,none,0,35.18,5.04,0.00,19.91,0.021,0.021,0.0,0.051
40,1749073542.25,75,0.025,0.022,0.038,0.637,0.00,0.00,-0.94,-0.00,0.00,resume_reinforce,0,35.17,5.03,0.00,19.81,0.023,0.023,0.0,0.052
41,1749073542.31,75,0.284,0.247,0.317,21.211,0.00,-0.00,-0.94,-0.00,0.03,none,0,35.52,5.10,0.00,19.92,0.023,0.023,0.0,0.052
42,1749073542.36,74,2.703,1.935,2.906,196.540,0.00,-0.00,-0.94,-0.00,0.09,none,0,35.86,5.17,0.00,19.97,0.021,0.021,0.0,0.051
43,1749073542.41,74,4.417,3.261,5.077,128.545,0.01,-0.00,-0.94,-0.00,0.20,none,0,37.48,5.50,0.00,19.97,0.023,0.023,0.0,0.051
44,1749073542.46,75,5.532,4.235,6.237,86.212,0.02,-0.00,-0.95,-0.00,0.30,none,0,38.93,5.79,0.00,19.87,0.022,0.022,0.0,0.051
