frame,time,features,flow_left,flow_center,flow_right,flow_std,pos_x,pos_y,pos_z,yaw,speed,state,collided,brake_thres,dodge_thres,probe_req,fps,simgetimage_s,decode_s,processing_s,loop_s
32,1749132879.27,75,0.021,0.024,0.037,0.679,0.00,0.00,-0.93,0.00,0.01,none,0,20.13,3.03,0.00,19.98,0.023,0.023,0.0,0.050
33,1749132879.32,75,0.021,0.024,0.037,0.647,0.00,0.00,-0.94,0.00,0.01,none,0,20.13,3.03,0.00,19.87,0.022,0.022,0.0,0.050
34,1749132879.37,75,0.021,0.024,0.038,0.579,0.00,0.00,-0.94,0.00,0.01,none,0,20.13,3.03,0.00,19.82,0.022,0.022,0.0,0.050
35,1749132879.42,75,0.022,0.025,0.039,0.778,0.00,0.00,-0.94,0.00,0.01,none,0,20.13,3.03,0.00,19.87,0.022,0.022,0.0,0.050
36,1749132879.47,75,0.023,0.025,0.037,0.613,0.00,0.00,-0.94,0.00,0.01,none,0,20.13,3.03,0.00,19.83,0.022,0.022,0.0,0.050
37,1749132879.52,75,0.023,0.024,0.037,0.546,0.00,0.00,-0.94,0.00,0.01,none,0,20.12,3.02,0.00,19.86,0.022,0.022,0.0,0.050
38,1749132879.57,75,0.024,0.025,0.037,0.602,0.00,0.00,-0.94,0.00,0.01,none,0,20.12,3.02,0.00,19.96,0.022,0.022,0.0,0.050
39,1749132879.62,75,0.024,0.025,0.038,0.585,0.00,0.00,-0.94,0.00,0.01,none,0,20.12,3.02,0.00,19.85,0.021,0.021,0.0,0.050
40,1749132879.68,75,0.023,0.025,0.037,0.493,0.00,0.00,-0.94,0.00,0.01,none,0,20.12,3.02,0.00,19.94,0.025,0.025,0.0,0.050
41,1749132879.73,75,0.024,0.025,0.037,0.582,0.00,0.00,-0.94,0.00,0.00,resume_reinforce,0,20.11,3.02,0.00,19.94,0.022,0.022,0.0,0.050
42,1749132879.78,75,0.054,0.046,0.069,5.174,0.00,0.00,-0.94,0.00,0.03,none,0,20.34,3.07,0.00,19.91,0.021,0.021,0.0,0.050
43,1749132879.83,73,1.325,0.905,1.252,182.103,0.00,0.00,-0.94,-0.00,0.08,none,0,20.53,3.11,0.00,19.80,0.024,0.024,0.0,0.050
44,1749132879.88,74,2.171,1.567,2.272,131.349,0.01,0.00,-0.94,-0.00,0.18,none,0,21.46,3.29,0.00,19.95,0.024,0.024,0.0,0.050
45,1749132879.93,75,2.721,2.034,2.851,86.706,0.02,-0.00,-0.95,-0.00,0.29,none,0,22.50,3.50,0.00,19.89,0.022,0.022,0.0,0.050
46,1749132879.98,75,3.122,2.357,3.243,53.084,0.03,-0.00,-0.96,-0.00,0.37,none,0,23.52,3.70,0.00,19.98,0.024,0.024,0.0,0.050
47,1749132880.03,75,3.363,2.531,3.466,30.680,0.05,-0.00,-0.97,-0.00,0.46,none,0,24.34,3.87,0.00,19.81,0.024,0.024,0.0,0.050
48,1749132880.08,74,3.459,2.596,3.551,11.682,0.07,-0.00,-0.98,-0.00,0.54,none,0,25.12,4.02,0.00,19.85,0.022,0.022,0.0,0.050
49,1749132880.13,75,3.515,2.612,3.625,10.481,0.10,-0.00,-0.99,-0.00,0.62,none,0,25.92,4.18,0.00,19.82,0.022,0.022,0.0,0.050
50,1749132880.18,75,3.633,2.677,3.781,16.200,0.13,-0.00,-1.00,-0.00,0.70,none,0,26.70,4.34,0.00,19.82,0.022,0.022,0.0,0.050
51,1749132880.23,75,3.781,2.774,3.954,19.296,0.16,-0.00,-1.01,-0.00,0.77,none,0,27.41,4.48,0.00,19.81,0.021,0.021,0.0,0.050
52,1749132880.28,75,3.941,2.884,4.147,26.069,0.20,-0.00,-1.02,-0.00,0.84,none,0,28.15,4.63,0.00,19.96,0.021,0.021,0.0,0.050
53,1749132880.33,75,2.860,2.161,3.167,25.058,0.25,-0.00,-1.03,-0.00,0.91,none,0,28.87,4.77,0.00,19.85,0.021,0.021,0.0,0.050
54,1749132880.38,75,2.251,1.663,2.440,31.907,0.30,-0.00,-1.03,-0.00,0.98,none,0,29.52,4.90,0.00,19.93,0.021,0.021,0.0,0.050
55,1749132880.43,75,1.898,1.325,2.085,26.475,0.34,-0.00,-1.04,-0.00,1.04,none,0,30.19,5.04,0.00,19.86,0.020,0.020,0.0,0.050
56,1749132880.48,75,1.728,1.172,2.004,29.000,0.40,-0.00,-1.05,-0.00,1.10,none,0,30.89,5.18,0.00,19.95,0.025,0.025,0.0,0.050
57,1749132880.53,75,1.745,1.149,2.047,31.428,0.46,-0.00,-1.05,-0.00,1.16,none,0,31.42,5.28,0.00,19.78,0.020,0.020,0.0,0.051
58,1749132880.58,75,1.913,1.231,2.260,30.078,0.52,-0.00,-1.05,-0.00,1.22,none,0,32.03,5.41,0.00,19.81,0.023,0.023,0.0,0.050
59,1749132880.63,75,2.126,1.365,2.473,33.614,0.58,-0.00,-1.06,-0.00,1.27,none,0,32.53,5.51,0.00,19.87,0.023,0.023,0.0,0.050
60,1749132880.68,75,2.283,1.438,2.618,33.677,0.64,-0.00,-1.06,-0.00,1.32,none,0,33.07,5.61,0.00,19.92,0.025,0.025,0.0,0.050
61,1749132880.73,74,2.450,1.464,2.685,52.926,0.71,-0.00,-1.06,-0.00,1.36,none,0,33.51,5.70,0.00,19.96,0.023,0.023,0.0,0.050
62,1749132880.78,73,2.642,1.454,2.671,93.028,0.78,-0.00,-1.06,-0.00,1.41,none,0,33.93,5.79,0.00,19.81,0.021,0.021,0.0,0.050
63,1749132880.83,74,2.852,1.435,2.706,111.642,0.85,-0.00,-1.06,-0.00,1.45,none,0,34.30,5.86,0.00,19.97,0.018,0.018,0.0,0.050
64,1749132880.88,75,2.992,1.392,2.659,63.214,0.93,-0.00,-1.06,-0.00,1.48,none,0,34.71,5.94,0.00,19.88,0.019,0.019,0.0,0.050
65,1749132880.93,73,3.170,1.378,2.682,42.995,1.00,-0.00,-1.06,-0.00,1.52,none,0,35.05,6.01,0.00,19.86,0.020,0.020,0.0,0.050
66,1749132880.98,71,3.386,1.324,2.577,42.049,1.08,0.00,-1.06,-0.00,1.55,none,0,35.39,6.08,0.00,19.85,0.019,0.019,0.0,0.050
67,1749132881.03,74,3.560,1.273,2.540,47.362,1.16,0.00,-1.06,-0.00,1.58,none,0,35.69,6.14,0.00,19.97,0.018,0.018,0.0,0.050
68,1749132881.08,75,3.739,1.222,2.472,45.990,1.24,0.00,-1.06,-0.00,1.61,none,0,35.99,6.20,0.00,19.97,0.020,0.020,0.0,0.050
69,1749132881.13,74,3.972,1.164,2.400,49.852,1.32,0.00,-1.06,-0.00,1.64,none,0,36.28,6.26,0.00,19.84,0.020,0.020,0.0,0.050
70,1749132881.18,74,4.120,1.112,2.334,49.521,2.51,0.00,-1.17,0.00,0.56,brake,0,36.52,6.30,0.00,0.96,0.019,0.019,0.0,1.039
71,1749132882.22,73,8.077,2.453,3.515,36.071,2.54,0.00,-1.17,0.00,0.52,resume,0,25.35,4.07,0.00,19.80,0.022,0.022,0.0,0.050
72,1749132882.27,75,7.941,2.491,3.561,41.861,2.89,0.00,-1.17,0.00,0.16,brake,0,25.09,4.02,0.00,0.96,0.023,0.023,0.0,1.042
73,1749132883.32,75,9.014,3.217,4.433,6.724,2.97,-0.00,-1.17,0.00,0.04,brake,0,21.55,3.31,0.00,0.96,0.021,0.021,0.0,1.041
74,1749132884.36,74,9.185,3.449,4.726,2.744,2.98,-0.00,-1.17,0.00,0.03,resume,0,20.34,3.07,0.00,19.82,0.022,0.022,0.0,0.050
75,1749132884.41,75,8.896,3.406,4.566,12.982,2.98,-0.00,-1.17,-0.00,0.06,none,0,20.40,3.08,0.00,19.83,0.025,0.025,0.0,0.050
76,1749132884.46,75,9.913,4.029,5.776,210.256,2.98,-0.00,-1.17,-0.00,0.15,none,0,21.22,3.24,0.00,19.85,0.023,0.023,0.0,0.050
77,1749132884.51,74,10.425,4.586,6.432,132.926,2.99,-0.00,-1.18,-0.00,0.25,none,0,22.29,3.46,0.00,19.80,0.026,0.026,0.0,0.051
78,1749132884.56,74,10.555,4.971,6.755,89.801,3.00,-0.00,-1.19,-0.00,0.35,none,0,23.24,3.65,0.00,19.79,0.024,0.024,0.0,0.051
79,1749132884.61,75,10.379,5.178,6.877,53.416,3.01,-0.00,-1.20,-0.00,0.44,none,0,24.13,3.83,0.00,19.86,0.023,0.023,0.0,0.050
80,1749132884.66,74,10.129,5.257,6.823,27.726,3.03,-0.00,-1.21,-0.00,0.51,none,0,24.89,3.98,0.00,19.93,0.021,0.021,0.0,0.050
81,1749132884.71,75,5.942,3.873,5.491,12.042,3.06,-0.00,-1.23,-0.00,0.59,none,0,25.61,4.12,0.00,19.80,0.021,0.021,0.0,0.051
82,1749132884.76,75,5.807,3.732,5.306,11.157,3.08,-0.00,-1.24,-0.00,0.66,none,0,26.35,4.27,0.00,19.73,0.022,0.022,0.0,0.051
83,1749132884.81,75,4.534,2.969,4.331,16.332,3.12,-0.00,-1.26,-0.00,0.73,none,0,27.11,4.42,0.00,19.91,0.023,0.023,0.0,0.050
84,1749132884.86,75,4.250,2.723,3.954,23.516,3.15,-0.00,-1.27,-0.00,0.80,none,0,27.78,4.56,0.00,19.85,0.023,0.023,0.0,0.050
85,1749132884.91,75,4.432,2.773,4.057,25.599,3.20,-0.00,-1.28,-0.00,0.87,none,0,28.48,4.70,0.00,19.86,0.023,0.023,0.0,0.050
86,1749132884.96,75,3.277,2.182,2.869,28.508,3.24,-0.00,-1.29,-0.00,0.94,none,0,29.16,4.83,0.00,19.84,0.023,0.023,0.0,0.050
87,1749132885.01,75,2.661,1.697,2.233,32.258,3.29,-0.00,-1.30,-0.00,1.00,none,0,29.78,4.96,0.00,19.86,0.021,0.021,0.0,0.050
88,1749132885.06,75,2.425,1.359,1.927,31.661,3.34,-0.00,-1.31,-0.00,1.06,none,0,30.42,5.08,0.00,19.89,0.021,0.021,0.0,0.050
89,1749132885.11,75,2.489,1.220,1.845,35.031,3.39,-0.00,-1.31,-0.00,1.12,none,0,31.00,5.20,0.00,19.97,0.020,0.020,0.0,0.050
90,1749132885.16,75,2.707,1.230,1.933,33.418,3.45,-0.00,-1.32,-0.00,1.18,none,0,31.62,5.32,0.00,19.90,0.022,0.022,0.0,0.050
91,1749132885.21,75,2.975,1.300,2.092,28.408,3.51,-0.00,-1.32,-0.00,1.23,none,0,32.17,5.43,0.00,19.88,0.023,0.023,0.0,0.050
92,1749132885.26,75,3.179,1.443,2.259,29.694,3.57,-0.00,-1.33,-0.00,1.28,none,0,32.64,5.53,0.00,19.97,0.020,0.020,0.0,0.050
93,1749132885.31,75,3.335,1.507,2.366,31.274,3.64,-0.00,-1.33,-0.00,1.33,none,0,33.13,5.63,0.00,19.89,0.020,0.020,0.0,0.050
94,1749132885.36,75,3.450,1.545,2.442,31.811,3.71,-0.00,-1.34,-0.00,1.38,none,0,33.60,5.72,0.00,19.88,0.020,0.020,0.0,0.050
95,1749132885.41,75,3.520,1.560,2.477,31.055,3.78,-0.00,-1.34,-0.00,1.42,none,0,34.01,5.80,0.00,19.91,0.019,0.019,0.0,0.050
96,1749132885.46,75,3.635,1.568,2.495,35.013,3.85,-0.00,-1.34,-0.00,1.46,none,0,34.44,5.89,0.00,19.96,0.022,0.022,0.0,0.050
97,1749132885.51,74,3.716,1.520,2.508,41.566,4.95,-0.00,-1.44,-0.00,0.52,brake,0,34.80,5.96,0.00,0.96,0.021,0.021,0.0,1.043
98,1749132886.56,74,4.431,3.065,3.616,13.578,4.97,-0.00,-1.44,-0.00,0.48,resume,0,24.98,4.00,0.00,19.92,0.019,0.019,0.0,0.050
99,1749132886.61,74,4.297,3.064,3.580,26.368,5.31,-0.00,-1.44,-0.00,0.15,brake,0,24.71,3.94,0.00,0.96,0.024,0.024,0.0,1.046
100,1749132887.65,74,5.165,3.643,4.483,5.926,5.39,-0.00,-1.44,-0.00,0.03,brake,0,21.48,3.30,0.00,0.96,0.021,0.021,0.0,1.042
101,1749132888.69,74,5.313,3.799,4.783,2.940,5.41,-0.00,-1.43,-0.00,0.01,brake,0,20.33,3.07,0.00,0.96,0.022,0.022,0.0,1.041
102,1749132889.74,74,5.142,3.707,4.677,0.848,5.41,-0.00,-1.43,-0.00,0.01,resume,0,20.08,3.02,0.00,19.90,0.022,0.022,0.0,0.050
103,1749132889.79,75,4.798,3.573,4.445,2.700,5.41,-0.00,-1.43,-0.00,0.03,none,0,20.13,3.03,0.00,19.97,0.020,0.020,0.0,0.050
104,1749132889.84,73,5.904,4.454,5.412,204.809,5.41,-0.00,-1.44,-0.00,0.13,none,0,20.95,3.19,0.00,19.82,0.021,0.021,0.0,0.050
105,1749132889.89,75,6.447,4.980,6.061,132.628,5.42,-0.00,-1.45,-0.00,0.24,none,0,22.11,3.42,0.00,19.94,0.023,0.023,0.0,0.050
106,1749132889.94,75,6.660,5.293,6.448,95.339,5.43,-0.00,-1.46,-0.00,0.34,none,0,23.12,3.62,0.00,19.86,0.022,0.022,0.0,0.050
107,1749132889.99,75,6.631,5.499,6.584,54.387,5.44,-0.00,-1.47,-0.00,0.42,none,0,24.01,3.80,0.00,19.97,0.024,0.024,0.0,0.050
108,1749132890.04,74,5.744,3.985,5.430,30.604,5.46,-0.00,-1.48,-0.00,0.50,none,0,24.72,3.94,0.00,19.92,0.019,0.019,0.0,0.050
109,1749132890.09,75,5.579,3.902,5.310,13.372,5.48,-0.00,-1.50,-0.00,0.57,none,0,25.48,4.10,0.00,19.84,0.021,0.021,0.0,0.050
110,1749132890.14,75,4.495,3.167,4.215,17.763,5.51,-0.00,-1.51,-0.00,0.65,none,0,26.26,4.25,0.00,19.84,0.022,0.022,0.0,0.050
111,1749132890.19,74,4.234,2.927,3.806,21.969,5.54,-0.00,-1.53,-0.00,0.71,none,0,26.97,4.39,0.00,19.86,0.025,0.025,0.0,0.050
112,1749132890.24,75,4.399,2.972,3.851,31.321,5.57,-0.00,-1.54,-0.00,0.78,none,0,27.68,4.54,0.00,19.88,0.023,0.023,0.0,0.050
113,1749132890.29,75,4.645,3.093,4.035,27.734,5.61,-0.00,-1.55,-0.00,0.85,none,0,28.30,4.66,0.00,19.83,0.022,0.022,0.0,0.050
114,1749132890.34,74,3.452,2.219,3.059,29.962,5.66,-0.00,-1.56,-0.00,0.92,none,0,28.99,4.80,0.00,19.82,0.021,0.021,0.0,0.050
115,1749132890.39,75,2.867,1.712,2.405,27.742,5.70,-0.00,-1.57,-0.00,0.98,none,0,29.66,4.93,0.00,19.94,0.023,0.023,0.0,0.050
116,1749132890.44,75,2.600,1.417,2.044,32.714,5.76,-0.00,-1.58,-0.00,1.05,none,0,30.30,5.06,0.00,19.94,0.023,0.023,0.0,0.050
117,1749132890.49,75,2.553,1.253,1.879,32.462,5.81,-0.00,-1.59,-0.00,1.11,none,0,30.88,5.18,0.00,19.95,0.022,0.022,0.0,0.050
118,1749132890.54,74,2.723,1.245,1.953,30.726,5.87,-0.00,-1.59,-0.00,1.17,none,0,31.51,5.30,0.00,19.86,0.023,0.023,0.0,0.050
119,1749132890.59,74,2.953,1.319,2.110,32.249,5.93,-0.00,-1.60,-0.00,1.22,none,0,32.01,5.40,0.00,19.78,0.020,0.020,0.0,0.051
120,1749132890.64,75,3.171,1.466,2.316,33.842,5.99,-0.00,-1.60,-0.00,1.27,none,0,32.57,5.51,0.00,19.97,0.024,0.024,0.0,0.050
121,1749132890.69,74,3.238,1.548,2.413,32.320,6.05,-0.00,-1.61,-0.00,1.32,none,0,33.04,5.61,0.00,19.92,0.021,0.021,0.0,0.050
122,1749132890.74,75,3.286,1.571,2.493,36.152,6.12,-0.00,-1.61,-0.00,1.37,none,0,33.51,5.70,0.00,19.96,0.023,0.023,0.0,0.050
123,1749132890.79,73,3.452,1.570,2.510,32.289,6.19,-0.00,-1.61,-0.00,1.41,none,0,33.98,5.80,0.00,19.98,0.025,0.025,0.0,0.050
124,1749132890.84,74,3.595,1.557,2.497,38.569,6.26,-0.00,-1.62,-0.00,1.45,none,0,34.34,5.87,0.00,19.89,0.022,0.022,0.0,0.050
125,1749132890.89,74,3.703,1.517,2.494,33.922,6.34,-0.00,-1.62,-0.00,1.49,none,0,34.73,5.95,0.00,19.81,0.023,0.023,0.0,0.050
126,1749132890.94,75,3.755,1.467,2.459,39.574,6.41,-0.00,-1.62,-0.00,1.52,none,0,35.11,6.02,0.00,19.84,0.024,0.024,0.0,0.050
127,1749132891.00,75,3.907,1.422,2.482,33.517,6.50,-0.00,-1.62,-0.00,1.56,none,0,35.56,6.11,0.00,16.06,0.028,0.028,0.0,0.062
128,1749132891.06,74,4.058,1.374,2.432,41.821,6.58,-0.00,-1.62,-0.00,1.59,none,0,35.83,6.17,0.00,19.80,0.028,0.028,0.0,0.051
129,1749132891.11,74,4.142,1.315,2.362,49.038,7.75,-0.00,-1.73,-0.00,0.55,brake,0,36.07,6.21,0.00,0.96,0.021,0.021,0.0,1.043
130,1749132892.15,75,5.123,3.515,3.338,15.909,7.78,-0.00,-1.74,-0.00,0.51,resume,0,25.26,4.05,0.00,19.78,0.022,0.022,0.0,0.051
131,1749132892.20,75,5.064,3.527,3.350,54.073,8.12,-0.00,-1.74,-0.00,0.16,brake,0,25.00,4.00,0.00,0.96,0.020,0.020,0.0,1.042
132,1749132893.24,72,6.002,4.285,4.271,9.122,8.21,-0.00,-1.74,-0.00,0.04,brake,0,21.52,3.30,0.00,0.96,0.022,0.022,0.0,1.041
133,1749132894.28,74,6.213,4.476,4.528,3.034,8.23,-0.00,-1.73,-0.00,0.01,brake,0,20.34,3.07,0.00,0.97,0.019,0.019,0.0,1.035
134,1749132895.32,75,5.948,4.441,4.422,0.804,8.23,-0.00,-1.73,-0.00,0.01,resume,0,20.08,3.02,0.00,19.80,0.021,0.021,0.0,0.051
135,1749132895.37,75,5.616,4.394,4.284,12.626,8.23,-0.00,-1.73,-0.00,0.04,none,0,20.18,3.04,0.00,19.89,0.022,0.022,0.0,0.050
136,1749132895.42,75,6.614,5.383,5.621,319.644,8.23,-0.00,-1.74,-0.00,0.14,none,0,21.08,3.22,0.00,19.90,0.021,0.021,0.0,0.050
137,1749132895.47,75,7.069,5.880,6.069,143.086,8.24,-0.00,-1.75,-0.00,0.25,none,0,22.11,3.42,0.00,19.93,0.019,0.019,0.0,0.050
138,1749132895.52,75,7.120,6.243,6.261,83.710,8.25,-0.00,-1.76,-0.00,0.34,none,0,23.07,3.61,0.00,19.93,0.019,0.019,0.0,0.050
139,1749132895.57,75,7.105,6.515,6.441,54.751,8.26,-0.00,-1.77,-0.00,0.43,none,0,24.01,3.80,0.00,19.97,0.023,0.023,0.0,0.050
140,1749132895.62,75,5.907,4.327,5.378,30.513,8.28,-0.00,-1.78,-0.00,0.50,none,0,24.82,3.96,0.00,19.89,0.021,0.021,0.0,0.050
141,1749132895.67,75,5.753,4.234,5.222,12.667,8.30,-0.00,-1.80,-0.00,0.58,none,0,25.53,4.11,0.00,19.97,0.020,0.020,0.0,0.050
142,1749132895.72,75,4.583,3.350,4.106,13.950,8.33,-0.00,-1.81,-0.00,0.65,none,0,26.30,4.26,0.00,19.77,0.023,0.023,0.0,0.051
143,1749132895.77,75,4.163,3.098,3.757,22.522,8.36,-0.00,-1.83,-0.00,0.72,none,0,26.93,4.39,0.00,19.95,0.021,0.021,0.0,0.050
144,1749132895.82,75,4.240,3.097,3.802,25.803,8.40,-0.00,-1.84,-0.00,0.79,none,0,27.69,4.54,0.00,19.94,0.022,0.022,0.0,0.050
145,1749132895.87,75,4.435,3.150,3.902,30.069,8.44,-0.00,-1.85,-0.00,0.86,none,0,28.38,4.68,0.00,19.94,0.022,0.022,0.0,0.050
146,1749132895.92,75,3.335,2.177,2.546,37.273,8.48,-0.00,-1.86,-0.00,0.93,none,0,29.03,4.81,0.00,19.80,0.021,0.021,0.0,0.051
147,1749132895.97,74,2.659,1.720,2.045,28.887,8.53,-0.00,-1.87,-0.00,0.99,none,0,29.70,4.94,0.00,19.91,0.021,0.021,0.0,0.050
148,1749132896.02,74,2.419,1.394,1.879,38.438,8.58,-0.00,-1.88,-0.00,1.05,none,0,30.30,5.06,0.00,19.88,0.020,0.020,0.0,0.050
149,1749132896.07,75,2.328,1.179,1.750,32.674,8.63,-0.00,-1.89,-0.00,1.11,none,0,30.92,5.18,0.00,19.89,0.020,0.020,0.0,0.050
150,1749132896.12,75,2.431,1.168,1.807,48.502,8.69,-0.00,-1.89,-0.00,1.17,none,0,31.51,5.30,0.00,19.92,0.020,0.020,0.0,0.050
151,1749132896.17,75,2.581,1.247,1.979,35.041,8.75,-0.00,-1.90,-0.00,1.23,none,0,32.04,5.41,0.00,19.84,0.019,0.019,0.0,0.050
152,1749132896.22,74,2.771,1.395,2.171,33.931,8.81,-0.00,-1.90,-0.00,1.27,none,0,32.60,5.52,0.00,19.88,0.022,0.022,0.0,0.050
153,1749132896.27,75,2.835,1.465,2.265,36.464,8.88,-0.00,-1.91,-0.00,1.32,none,0,33.07,5.61,0.00,19.77,0.020,0.020,0.0,0.051
154,1749132896.32,75,2.868,1.500,2.318,30.419,8.95,-0.00,-1.91,-0.00,1.37,none,0,33.57,5.71,0.00,19.87,0.023,0.023,0.0,0.050
155,1749132896.37,74,2.848,1.503,2.391,43.491,9.99,-0.00,-1.99,-0.00,0.50,brake,0,33.95,5.79,0.00,0.96,0.020,0.020,0.0,1.039
156,1749132897.41,69,3.836,4.720,4.356,27.008,10.02,-0.00,-2.00,-0.00,0.47,resume,0,24.81,3.96,0.00,19.85,0.019,0.019,0.0,0.050
157,1749132897.46,75,3.859,4.761,4.379,36.730,10.35,-0.00,-2.00,-0.00,0.15,brake,0,24.57,3.91,0.00,0.96,0.024,0.024,0.0,1.045
158,1749132898.51,74,4.571,5.396,4.698,7.783,10.35,-0.00,-2.00,-0.00,0.14,resume,0,21.47,3.29,0.00,19.96,0.022,0.022,0.0,0.050
159,1749132898.56,75,4.330,5.307,4.526,9.665,10.36,-0.00,-2.00,-0.00,0.15,none,0,21.43,3.29,0.00,19.91,0.024,0.024,0.0,0.050
160,1749132898.61,74,5.225,6.492,5.238,328.409,10.57,-0.00,-2.00,-0.00,0.12,brake,0,21.80,3.36,0.00,0.96,0.023,0.023,0.0,1.044
161,1749132899.65,74,6.198,7.293,5.663,10.335,10.58,-0.00,-2.00,-0.00,0.11,resume,0,21.10,3.22,0.00,19.88,0.021,0.021,0.0,0.050
162,1749132899.70,75,5.932,7.196,5.456,9.433,10.58,-0.00,-2.00,-0.00,0.12,none,0,21.09,3.22,0.00,19.92,0.019,0.019,0.0,0.050
