frame,time,features,flow_left,flow_center,flow_right,flow_std,pos_x,pos_y,pos_z,yaw,speed,state,collided,obstacle,brake_thres,dodge_thres,probe_req,fps,simgetimage_s,decode_s,processing_s,loop_s
31,1749142488.59,75,0.022,0.023,0.036,0.555,0.00,0.00,-0.93,0.00,0.01,none,0,0,20.13,3.03,0.00,19.97,0.022,0.022,0.0,0.050
32,1749142488.64,75,0.022,0.023,0.037,0.738,0.00,0.00,-0.93,0.00,0.01,none,0,0,20.13,3.03,0.00,19.89,0.019,0.019,0.0,0.050
33,1749142488.69,75,0.022,0.024,0.038,0.605,0.00,0.00,-0.94,0.00,0.01,none,0,0,20.13,3.03,0.00,19.91,0.021,0.021,0.0,0.050
34,1749142488.74,75,0.022,0.024,0.038,0.588,0.00,0.00,-0.94,0.00,0.01,none,0,0,20.13,3.03,0.00,19.93,0.020,0.020,0.0,0.050
35,1749142488.79,75,0.023,0.025,0.039,0.774,0.00,0.00,-0.94,0.00,0.01,none,0,0,20.13,3.03,0.00,19.88,0.021,0.021,0.0,0.050
36,1749142488.84,75,0.024,0.024,0.037,0.570,0.00,0.00,-0.94,0.00,0.01,none,0,0,20.13,3.03,0.00,19.81,0.019,0.019,0.0,0.050
37,1749142488.89,75,0.024,0.024,0.037,0.510,0.00,0.00,-0.94,0.00,0.01,none,0,0,20.12,3.02,0.00,19.80,0.020,0.020,0.0,0.051
38,1749142488.94,75,0.025,0.024,0.038,0.614,0.00,0.00,-0.94,0.00,0.01,none,0,0,20.12,3.02,0.00,19.97,0.020,0.020,0.0,0.050
39,1749142488.99,75,0.024,0.024,0.038,0.541,0.00,0.00,-0.94,0.00,0.01,none,0,0,20.12,3.02,0.00,19.86,0.021,0.021,0.0,0.050
40,1749142489.04,75,0.023,0.023,0.038,0.575,0.00,0.00,-0.94,0.00,0.01,none,0,0,20.12,3.02,0.00,19.77,0.020,0.020,0.0,0.051
41,1749142489.10,75,0.024,0.023,0.037,0.531,0.00,0.00,-0.94,0.00,0.00,resume_reinforce,0,0,20.11,3.02,0.00,19.87,0.020,0.020,0.0,0.050
42,1749142489.15,75,0.101,0.086,0.116,13.088,0.00,-0.00,-0.94,-0.00,0.03,none,0,0,20.33,3.07,0.00,19.92,0.020,0.020,0.0,0.050
43,1749142489.20,74,1.217,0.879,1.488,192.995,0.00,-0.00,-0.94,-0.00,0.08,none,0,0,20.48,3.10,0.00,19.95,0.019,0.019,0.0,0.050
44,1749142489.25,74,2.011,1.562,2.624,139.802,0.01,-0.00,-0.94,-0.00,0.19,none,0,0,21.46,3.29,0.00,19.78,0.021,0.021,0.0,0.051
45,1749142489.30,75,2.552,2.029,3.203,86.136,0.02,-0.00,-0.95,-0.00,0.29,none,0,0,22.50,3.50,0.00,19.93,0.019,0.019,0.0,0.050
46,1749142489.35,75,2.956,2.375,3.622,55.990,0.03,-0.00,-0.96,-0.00,0.38,none,0,0,23.46,3.69,0.00,19.80,0.022,0.022,0.0,0.050
47,1749142489.40,75,3.170,2.540,3.830,27.746,0.05,-0.00,-0.97,-0.00,0.46,none,0,0,24.34,3.87,0.00,19.85,0.023,0.023,0.0,0.050
48,1749142489.45,75,3.260,2.601,3.913,10.992,0.07,-0.00,-0.98,-0.00,0.54,none,0,0,25.17,4.03,0.00,19.63,0.022,0.022,0.0,0.051
49,1749142489.50,75,3.324,2.619,3.986,10.547,0.10,-0.00,-0.99,-0.00,0.62,none,0,0,25.92,4.18,0.00,19.80,0.020,0.020,0.0,0.051
50,1749142489.55,75,3.436,2.684,4.138,15.294,0.13,-0.00,-1.00,-0.00,0.70,none,0,0,26.70,4.34,0.00,19.91,0.022,0.022,0.0,0.050
51,1749142489.60,75,3.596,2.788,4.326,21.199,0.17,-0.00,-1.01,-0.00,0.77,none,0,0,27.41,4.48,0.00,19.84,0.020,0.020,0.0,0.050
52,1749142489.65,75,3.696,2.843,4.438,22.255,0.21,-0.00,-1.02,-0.00,0.84,none,0,0,28.19,4.64,0.00,19.83,0.021,0.021,0.0,0.050
53,1749142489.70,75,2.796,2.199,3.315,27.923,0.25,-0.00,-1.03,-0.00,0.91,none,0,0,28.91,4.78,0.00,19.84,0.022,0.022,0.0,0.050
54,1749142489.75,75,2.214,1.666,2.443,29.671,0.30,-0.00,-1.03,-0.00,0.98,none,0,0,29.60,4.92,0.00,19.93,0.024,0.024,0.0,0.050
55,1749142489.80,75,1.877,1.336,2.106,27.947,0.35,-0.00,-1.04,-0.00,1.05,none,0,0,30.22,5.04,0.00,19.91,0.023,0.023,0.0,0.050
56,1749142489.85,75,1.711,1.153,1.972,29.499,0.40,-0.00,-1.05,-0.00,1.11,none,0,0,30.86,5.17,0.00,19.95,0.023,0.023,0.0,0.050
57,1749142489.90,75,1.770,1.149,2.047,30.297,0.46,-0.00,-1.05,-0.00,1.16,none,0,0,31.46,5.29,0.00,19.79,0.024,0.024,0.0,0.051
58,1749142489.95,75,1.922,1.227,2.220,31.455,0.52,-0.00,-1.05,-0.00,1.22,none,0,0,31.99,5.40,0.00,19.86,0.020,0.020,0.0,0.050
59,1749142490.00,74,2.126,1.360,2.435,31.179,0.58,-0.00,-1.06,-0.00,1.27,none,0,0,32.53,5.51,0.00,19.91,0.024,0.024,0.0,0.050
60,1749142490.05,75,2.287,1.427,2.582,35.330,0.65,-0.00,-1.06,-0.00,1.32,none,0,0,33.04,5.61,0.00,19.93,0.023,0.023,0.0,0.050
61,1749142490.10,74,2.438,1.447,2.640,51.275,0.71,-0.00,-1.06,-0.00,1.36,none,0,0,33.48,5.70,0.00,19.86,0.021,0.021,0.0,0.050
62,1749142490.15,73,2.680,1.460,2.643,103.464,0.78,-0.00,-1.06,-0.00,1.41,none,0,0,33.93,5.79,0.00,19.92,0.023,0.023,0.0,0.050
63,1749142490.20,74,2.792,1.428,2.651,42.918,0.85,-0.00,-1.06,-0.00,1.45,none,0,0,34.35,5.87,0.00,19.89,0.022,0.022,0.0,0.050
64,1749142490.25,75,3.032,1.399,2.621,83.642,0.93,-0.00,-1.06,-0.00,1.49,none,0,0,34.71,5.94,0.00,19.95,0.021,0.021,0.0,0.050
65,1749142490.30,71,3.214,1.373,2.629,41.947,1.00,-0.00,-1.06,-0.00,1.52,none,0,0,35.09,6.02,0.00,19.90,0.024,0.024,0.0,0.050
66,1749142490.35,71,3.401,1.320,2.547,40.971,1.08,-0.00,-1.06,-0.00,1.55,none,0,0,35.41,6.08,0.00,19.91,0.022,0.022,0.0,0.050
67,1749142490.40,74,3.583,1.263,2.505,47.043,1.16,-0.00,-1.06,-0.00,1.58,none,0,0,35.73,6.15,0.00,19.96,0.023,0.023,0.0,0.050
68,1749142490.45,75,3.821,1.219,2.463,47.482,1.24,-0.00,-1.06,-0.00,1.61,none,0,0,36.00,6.20,0.00,19.89,0.022,0.022,0.0,0.050
69,1749142490.50,75,4.116,1.169,2.417,54.481,1.32,-0.00,-1.06,-0.00,1.64,none,0,0,36.29,6.26,0.00,19.95,0.025,0.025,0.0,0.050
70,1749142490.55,73,4.317,1.119,2.360,51.737,1.40,-0.00,-1.06,-0.00,1.66,none,0,0,36.54,6.31,0.00,19.83,0.023,0.023,0.0,0.050
71,1749142490.60,75,4.436,1.088,2.364,49.464,1.49,0.00,-1.06,-0.00,1.68,none,0,0,36.78,6.36,0.00,19.85,0.025,0.025,0.0,0.050
72,1749142490.66,74,4.480,1.055,2.416,54.179,1.57,0.00,-1.06,-0.00,1.70,none,0,0,37.00,6.40,0.00,19.82,0.026,0.026,0.0,0.050
73,1749142490.71,75,4.602,1.026,2.439,58.955,1.66,0.00,-1.06,-0.00,1.72,none,0,0,37.19,6.44,0.00,19.96,0.025,0.025,0.0,0.050
74,1749142490.76,73,4.631,0.988,2.445,57.831,1.75,0.00,-1.06,-0.00,1.74,none,0,0,37.38,6.48,0.00,19.96,0.024,0.024,0.0,0.050
75,1749142490.81,74,4.677,0.945,2.385,52.407,1.84,0.00,-1.06,-0.00,1.76,none,0,0,37.54,6.51,0.00,19.87,0.025,0.025,0.0,0.050
76,1749142490.86,73,4.769,0.924,2.403,59.630,1.92,0.00,-1.06,-0.00,1.78,none,0,0,37.71,6.54,0.00,19.78,0.025,0.025,0.0,0.051
77,1749142490.91,74,4.778,0.890,2.396,52.344,2.01,0.00,-1.06,-0.00,1.79,none,0,0,37.86,6.57,0.00,19.76,0.024,0.024,0.0,0.051
78,1749142490.96,73,4.663,0.884,2.428,40.832,2.10,0.00,-1.06,-0.00,1.80,none,0,0,38.00,6.60,0.00,19.81,0.024,0.024,0.0,0.050
79,1749142491.01,75,4.471,0.853,2.429,40.772,2.21,0.00,-1.06,-0.00,1.82,none,0,0,38.17,6.63,0.00,15.89,0.023,0.023,0.0,0.063
80,1749142491.07,73,4.518,0.853,2.443,35.269,2.30,0.00,-1.06,-0.00,1.83,none,0,0,38.29,6.66,0.00,19.51,0.030,0.030,0.0,0.051
81,1749142491.12,74,4.529,0.832,2.421,57.244,2.39,0.00,-1.06,-0.00,1.84,none,0,0,38.38,6.68,0.00,19.82,0.027,0.027,0.0,0.050
82,1749142491.17,74,4.436,0.793,2.413,41.152,2.49,0.00,-1.06,-0.00,1.85,resume_reinforce,0,0,38.47,6.69,0.00,19.85,0.025,0.025,0.0,0.050
83,1749142491.22,74,4.346,0.777,2.330,36.727,2.58,0.00,-1.06,-0.00,1.86,none,0,0,38.56,6.71,0.00,19.81,0.023,0.023,0.0,0.050
84,1749142491.27,75,4.268,0.761,2.334,42.597,2.67,0.00,-1.06,-0.00,1.87,none,0,0,38.65,6.73,0.00,19.95,0.023,0.023,0.0,0.050
85,1749142491.32,74,4.188,0.762,2.417,38.783,2.77,0.00,-1.06,-0.00,1.88,none,0,0,38.74,6.75,0.00,19.80,0.025,0.025,0.0,0.051
86,1749142491.37,74,3.964,0.726,2.448,40.333,2.86,0.00,-1.06,-0.00,1.88,none,0,0,38.81,6.76,0.00,19.98,0.022,0.022,0.0,0.050
87,1749142491.42,75,3.854,0.698,2.496,42.323,2.96,0.00,-1.05,-0.00,1.89,none,0,0,38.88,6.78,0.00,19.83,0.022,0.022,0.0,0.050
88,1749142491.48,75,3.840,0.689,2.514,41.324,3.05,0.00,-1.05,-0.00,1.90,none,0,0,38.94,6.79,0.00,19.93,0.020,0.020,0.0,0.050
89,1749142491.52,75,3.876,0.663,2.544,45.533,3.15,0.00,-1.05,-0.00,1.90,none,0,0,39.00,6.80,0.00,19.81,0.021,0.021,0.0,0.050
90,1749142491.58,74,3.697,0.633,2.588,42.765,3.24,0.00,-1.05,-0.00,1.91,none,0,0,39.06,6.81,0.00,19.88,0.021,0.021,0.0,0.050
91,1749142491.63,74,3.676,0.613,2.698,59.436,3.34,0.00,-1.05,-0.00,1.91,none,0,0,39.11,6.82,0.00,19.96,0.023,0.023,0.0,0.050
92,1749142491.68,75,3.681,0.647,2.716,45.594,3.43,0.00,-1.05,-0.00,1.92,none,0,0,39.15,6.83,0.00,19.78,0.020,0.020,0.0,0.051
93,1749142491.73,74,3.819,0.606,2.839,50.753,3.53,0.00,-1.05,-0.00,1.92,none,0,0,39.21,6.84,0.00,19.95,0.026,0.026,0.0,0.050
94,1749142491.78,75,3.896,0.602,2.916,64.547,3.63,0.00,-1.05,-0.00,1.93,none,0,0,39.24,6.85,0.00,19.83,0.020,0.020,0.0,0.050
95,1749142491.83,74,3.959,0.577,2.940,45.778,3.73,0.00,-1.05,-0.00,1.93,none,0,0,39.28,6.86,0.00,19.84,0.023,0.023,0.0,0.050
96,1749142491.88,75,4.143,0.604,3.043,57.311,3.82,0.00,-1.05,-0.00,1.93,none,0,0,39.32,6.86,0.00,19.90,0.022,0.022,0.0,0.050
97,1749142491.93,75,4.228,0.608,3.056,49.689,3.92,0.00,-1.05,-0.00,1.94,none,0,0,39.35,6.87,0.00,19.95,0.023,0.023,0.0,0.050
98,1749142491.98,74,4.339,0.589,3.121,58.010,4.02,0.00,-1.05,-0.00,1.94,none,0,0,39.38,6.88,0.00,19.89,0.022,0.022,0.0,0.050
99,1749142492.03,74,4.444,0.607,3.160,58.224,4.11,0.00,-1.05,-0.00,1.94,none,0,0,39.41,6.88,0.00,19.78,0.020,0.020,0.0,0.051
100,1749142492.08,75,4.683,0.620,3.140,54.935,4.21,0.00,-1.05,-0.00,1.94,none,0,0,39.43,6.89,0.00,19.84,0.021,0.021,0.0,0.050
101,1749142492.13,74,4.730,0.611,3.077,54.581,4.31,0.00,-1.05,-0.00,1.95,none,0,0,39.46,6.89,0.00,19.81,0.020,0.020,0.0,0.050
102,1749142492.18,74,4.937,0.584,3.140,71.420,4.41,0.00,-1.05,-0.00,1.95,none,0,0,39.48,6.90,0.00,19.86,0.023,0.023,0.0,0.050
103,1749142492.23,74,4.840,0.598,3.074,49.442,4.50,0.00,-1.05,-0.00,1.95,none,0,0,39.50,6.90,0.00,19.97,0.019,0.019,0.0,0.050
104,1749142492.28,73,4.844,0.591,3.056,54.623,4.60,0.00,-1.05,-0.00,1.95,none,0,0,39.52,6.90,0.00,19.31,0.019,0.019,0.0,0.052
105,1749142492.34,73,4.935,0.606,3.085,36.433,4.70,0.00,-1.05,-0.00,1.95,none,0,0,39.55,6.91,0.00,16.33,0.036,0.036,0.0,0.061
106,1749142492.40,75,4.865,0.564,2.995,52.599,4.79,0.00,-1.05,-0.00,1.96,none,0,0,39.56,6.91,0.00,19.85,0.024,0.024,0.0,0.050
107,1749142492.44,74,4.768,0.567,2.962,58.830,4.89,0.00,-1.05,-0.00,1.96,none,0,0,39.57,6.91,0.00,19.92,0.021,0.021,0.0,0.050
108,1749142492.49,74,4.652,0.557,2.896,47.432,4.99,0.00,-1.05,-0.00,1.96,none,0,0,39.59,6.92,0.00,19.93,0.019,0.019,0.0,0.050
109,1749142492.54,72,4.715,0.540,2.902,58.918,5.09,0.00,-1.05,-0.00,1.96,none,0,0,39.60,6.92,0.00,19.78,0.022,0.022,0.0,0.051
110,1749142492.59,75,4.617,0.545,2.952,57.726,5.19,0.00,-1.05,-0.00,1.96,none,0,0,39.61,6.92,0.00,19.92,0.022,0.022,0.0,0.050
111,1749142492.64,74,4.613,0.526,2.934,52.619,5.29,0.00,-1.05,-0.00,1.96,none,0,0,39.62,6.92,0.00,19.93,0.022,0.022,0.0,0.050
112,1749142492.69,75,4.539,0.482,2.866,58.217,5.39,0.00,-1.05,-0.00,1.96,none,0,0,39.64,6.93,0.00,19.95,0.021,0.021,0.0,0.050
113,1749142492.74,75,4.571,0.501,2.905,53.839,5.49,0.00,-1.05,-0.00,1.96,none,0,0,39.64,6.93,0.00,19.85,0.022,0.022,0.0,0.050
114,1749142492.80,74,4.467,0.486,2.852,46.431,5.58,0.00,-1.05,-0.00,1.97,none,0,0,39.65,6.93,0.00,19.77,0.020,0.020,0.0,0.051
115,1749142492.85,75,4.412,0.515,2.805,52.501,5.68,0.00,-1.05,-0.00,1.97,none,0,0,39.66,6.93,0.00,19.93,0.019,0.019,0.0,0.050
116,1749142492.90,75,4.452,0.523,2.862,52.199,5.78,0.00,-1.04,-0.00,1.97,none,0,0,39.67,6.93,0.00,19.96,0.021,0.021,0.0,0.050
117,1749142492.95,74,4.504,0.527,2.906,45.078,5.88,0.00,-1.04,-0.00,1.97,none,0,0,39.68,6.94,0.00,19.62,0.022,0.022,0.0,0.051
118,1749142493.00,74,4.546,0.506,2.967,53.920,5.98,0.00,-1.04,-0.00,1.97,none,0,0,39.68,6.94,0.00,19.84,0.020,0.020,0.0,0.050
119,1749142493.05,75,4.429,0.520,2.988,54.886,6.08,0.00,-1.04,-0.00,1.97,none,0,0,39.69,6.94,0.00,19.91,0.022,0.022,0.0,0.050
120,1749142493.10,74,4.378,0.503,2.972,53.197,6.18,0.00,-1.04,-0.00,1.97,none,0,0,39.70,6.94,0.00,19.97,0.024,0.024,0.0,0.050
121,1749142493.15,72,4.352,0.534,3.000,52.992,6.28,0.00,-1.04,-0.00,1.97,none,0,0,39.70,6.94,0.00,19.85,0.022,0.022,0.0,0.050
122,1749142493.20,74,4.274,0.555,2.983,50.470,6.38,0.00,-1.04,-0.00,1.97,none,0,0,39.71,6.94,0.00,19.92,0.023,0.023,0.0,0.050
123,1749142493.25,73,4.357,0.527,2.914,56.917,6.48,0.00,-1.04,-0.00,1.97,resume_reinforce,0,0,39.71,6.94,0.00,19.90,0.023,0.023,0.0,0.050
124,1749142493.30,73,4.481,0.541,2.877,56.315,6.58,0.00,-1.04,-0.00,1.97,none,0,0,39.72,6.94,0.00,19.88,0.022,0.022,0.0,0.050
125,1749142493.35,75,4.548,0.481,2.779,52.734,6.68,0.00,-1.04,-0.00,1.97,none,0,0,39.72,6.94,0.00,19.83,0.022,0.022,0.0,0.050
126,1749142493.40,74,4.582,0.499,2.653,53.196,6.78,0.00,-1.04,-0.00,1.97,none,0,0,39.72,6.94,0.00,19.87,0.020,0.020,0.0,0.050
127,1749142493.45,74,4.569,0.500,2.554,41.319,6.87,0.00,-1.04,-0.00,1.97,none,0,0,39.73,6.95,0.00,19.96,0.022,0.022,0.0,0.050
128,1749142493.50,75,4.602,0.493,2.473,56.833,6.97,0.00,-1.04,-0.00,1.97,none,0,0,39.73,6.95,0.00,19.97,0.021,0.021,0.0,0.050
129,1749142493.55,75,4.733,0.495,2.356,62.017,7.07,0.00,-1.04,-0.00,1.97,none,0,0,39.73,6.95,0.00,19.78,0.023,0.023,0.0,0.051
130,1749142493.60,74,4.876,0.519,2.273,64.275,7.17,0.00,-1.04,-0.00,1.97,none,0,0,39.74,6.95,0.00,19.85,0.020,0.020,0.0,0.050
131,1749142493.65,75,5.132,0.516,2.185,74.562,7.27,0.00,-1.04,-0.00,1.97,none,0,0,39.74,6.95,0.00,19.97,0.023,0.023,0.0,0.050
132,1749142493.70,73,5.258,0.505,2.202,65.217,7.37,0.00,-1.04,-0.00,1.97,none,0,0,39.74,6.95,0.00,19.97,0.023,0.023,0.0,0.050
133,1749142493.75,73,5.170,0.515,2.157,50.099,7.47,0.00,-1.04,-0.00,1.97,none,0,0,39.74,6.95,0.00,19.85,0.021,0.021,0.0,0.050
134,1749142493.80,74,5.248,0.533,2.131,59.202,7.56,0.00,-1.04,-0.00,1.97,none,0,0,39.75,6.95,0.00,19.91,0.023,0.023,0.0,0.050
135,1749142493.85,75,5.228,0.569,2.194,53.615,7.67,0.00,-1.04,-0.00,1.97,none,0,0,39.75,6.95,0.00,19.97,0.023,0.023,0.0,0.050
136,1749142493.90,75,5.291,0.559,2.221,60.074,7.77,0.00,-1.04,-0.00,1.98,none,0,0,39.75,6.95,0.00,19.90,0.021,0.021,0.0,0.050
137,1749142493.95,75,5.307,0.556,2.217,46.633,7.87,0.00,-1.04,-0.00,1.98,none,0,0,39.75,6.95,0.00,19.95,0.023,0.023,0.0,0.050
138,1749142494.00,75,5.473,0.613,2.182,54.937,7.96,0.00,-1.04,-0.00,1.98,none,0,0,39.75,6.95,0.00,19.84,0.022,0.022,0.0,0.050
139,1749142494.05,75,5.529,0.615,2.162,59.126,8.06,0.00,-1.04,-0.00,1.98,none,0,0,39.75,6.95,0.00,19.97,0.023,0.023,0.0,0.050
140,1749142494.10,73,5.516,0.590,2.154,48.062,8.16,0.00,-1.04,-0.00,1.98,none,0,0,39.76,6.95,0.00,19.96,0.022,0.022,0.0,0.050
141,1749142494.15,75,5.227,0.582,2.140,47.365,8.26,0.00,-1.04,-0.00,1.98,none,0,0,39.76,6.95,0.00,19.86,0.022,0.022,0.0,0.050
142,1749142494.20,75,5.120,0.607,2.111,53.372,8.36,0.00,-1.04,-0.00,1.98,none,0,0,39.76,6.95,0.00,19.93,0.022,0.022,0.0,0.050
143,1749142494.25,74,5.154,0.604,2.135,51.741,8.46,0.00,-1.04,-0.00,1.98,none,0,0,39.76,6.95,0.00,19.76,0.025,0.025,0.0,0.051
144,1749142494.30,75,5.026,0.544,2.139,62.178,8.55,0.00,-1.04,-0.00,1.98,none,0,0,39.76,6.95,0.00,19.80,0.021,0.021,0.0,0.050
145,1749142494.35,74,4.886,0.510,2.127,52.288,8.65,0.00,-1.04,-0.00,1.98,none,0,0,39.76,6.95,0.00,19.89,0.024,0.024,0.0,0.050
146,1749142494.40,74,4.731,0.496,2.129,57.844,8.76,0.00,-1.04,-0.00,1.98,none,0,0,39.76,6.95,0.00,19.89,0.022,0.022,0.0,0.050
147,1749142494.45,75,4.566,0.486,2.104,41.804,8.86,0.00,-1.04,-0.00,1.98,none,0,0,39.76,6.95,0.00,19.95,0.024,0.024,0.0,0.050
148,1749142494.51,73,4.281,0.420,2.087,49.938,8.95,0.00,-1.04,-0.00,1.98,none,0,0,39.76,6.95,0.00,19.85,0.024,0.024,0.0,0.050
149,1749142494.56,74,3.853,0.405,2.048,45.144,9.05,0.00,-1.04,-0.00,1.98,none,0,0,39.76,6.95,0.00,19.93,0.024,0.024,0.0,0.050
150,1749142494.61,73,3.581,0.372,2.001,50.818,9.15,0.00,-1.04,0.00,1.98,none,0,0,39.76,6.95,0.00,19.89,0.024,0.024,0.0,0.050
151,1749142494.66,75,3.385,0.375,1.956,44.189,9.25,0.00,-1.04,0.00,1.98,none,0,0,39.77,6.95,0.00,19.89,0.025,0.025,0.0,0.050
152,1749142494.71,74,3.137,0.355,1.883,44.176,9.35,0.00,-1.04,0.00,1.98,none,0,0,39.77,6.95,0.00,19.84,0.023,0.023,0.0,0.050
153,1749142494.76,75,2.921,0.347,1.802,48.402,9.45,0.00,-1.04,0.00,1.98,none,0,0,39.77,6.95,0.00,19.96,0.023,0.023,0.0,0.050
154,1749142494.81,75,2.759,0.356,1.749,58.420,9.54,0.00,-1.04,0.00,1.98,none,0,0,39.77,6.95,0.00,19.93,0.022,0.022,0.0,0.050
155,1749142494.86,74,2.643,0.372,1.657,50.460,9.65,0.00,-1.04,0.00,1.98,none,0,0,39.77,6.95,0.00,19.97,0.023,0.023,0.0,0.050
156,1749142494.91,73,2.426,0.373,1.602,39.390,9.75,0.00,-1.04,0.00,1.98,none,0,0,39.77,6.95,0.00,19.97,0.023,0.023,0.0,0.050
157,1749142494.96,72,2.369,0.358,1.536,34.070,9.84,0.00,-1.04,0.00,1.98,none,0,0,39.77,6.95,0.00,19.97,0.023,0.023,0.0,0.050
158,1749142495.01,72,2.255,0.389,1.471,31.230,9.94,0.00,-1.04,0.00,1.98,none,0,0,39.77,6.95,0.00,19.75,0.024,0.024,0.0,0.051
159,1749142495.06,75,2.220,0.362,1.407,28.260,10.04,0.00,-1.04,0.00,1.98,none,0,0,39.77,6.95,0.00,19.95,0.024,0.024,0.0,0.050
