frame,time,features,flow_left,flow_center,flow_right,flow_std,pos_x,pos_y,pos_z,yaw,speed,state,collided,brake_thres,dodge_thres,probe_req,fps,simgetimage_s,decode_s,processing_s,loop_s
71,1749072683.86,75,4.448,0.966,2.419,42.925,2.79,-0.00,-1.18,0.00,0.57,no_dodge,0,60.71,10.14,0.00,0.96,0.024,0.024,0.0,1.047
72,1749072684.91,73,15.752,3.317,4.159,45.950,2.82,-0.00,-1.18,0.00,0.53,none,0,43.20,6.64,0.00,19.86,0.024,0.024,0.0,0.052
73,1749072684.96,75,15.152,3.327,3.987,18.394,2.84,-0.00,-1.18,0.00,0.50,none,0,42.62,6.52,0.00,19.89,0.022,0.022,0.0,0.052
74,1749072685.01,75,14.855,3.330,3.819,16.777,3.18,1.18,-1.15,-0.04,0.92,dodge_right,0,42.15,6.43,0.00,0.31,0.022,0.022,0.0,3.273
75,1749072688.29,73,16.169,10.438,6.328,8.587,3.19,1.84,-1.18,-0.04,0.30,no_dodge,0,48.88,7.78,0.00,0.96,0.022,0.022,0.0,1.048
76,1749072689.33,73,18.524,12.574,8.807,14.318,3.19,1.85,-1.18,-0.04,0.28,none,0,39.36,5.87,0.00,19.85,0.021,0.021,0.0,0.052
77,1749072689.39,75,6.294,10.090,6.840,10.881,3.19,1.87,-1.18,-0.04,0.27,none,0,39.06,5.81,0.00,19.68,0.021,0.021,0.0,0.052
78,1749072689.44,75,6.067,9.959,6.798,9.921,3.19,1.88,-1.18,-0.03,0.25,resume,0,38.89,5.78,0.00,19.95,0.021,0.021,0.0,0.051
79,1749072689.49,75,5.916,9.991,6.898,9.888,3.26,2.01,-1.12,-0.02,0.08,no_dodge,0,38.62,5.72,0.00,0.96,0.023,0.023,0.0,1.047
80,1749072690.54,75,5.186,3.706,6.437,4.735,3.29,2.04,-1.10,-0.02,0.02,no_dodge,0,36.13,5.23,0.00,0.95,0.025,0.025,0.0,1.051
81,1749072691.59,74,2.527,1.804,4.525,1.455,3.29,2.04,-1.10,-0.02,0.02,resume,0,35.30,5.06,0.00,19.80,0.023,0.023,0.0,0.052
82,1749072691.64,75,2.387,1.727,4.274,0.846,3.29,2.04,-1.10,-0.01,0.02,none,0,35.29,5.06,0.00,19.94,0.026,0.026,0.0,0.052
83,1749072691.70,75,4.354,3.627,6.747,182.251,3.29,2.04,-1.10,-0.01,0.11,none,0,36.17,5.23,0.00,19.94,0.021,0.021,0.0,0.052
84,1749072691.75,74,5.856,4.980,8.627,133.086,3.30,2.04,-1.11,-0.00,0.22,none,0,37.99,5.60,0.00,19.85,0.025,0.025,0.0,0.052
85,1749072691.80,74,5.466,4.869,7.424,93.447,3.30,2.04,-1.12,0.00,0.33,none,0,39.44,5.89,0.00,19.92,0.022,0.022,0.0,0.051
86,1749072691.85,74,5.853,5.124,7.292,59.831,3.32,2.04,-1.13,0.00,0.42,none,0,40.81,6.16,0.00,19.88,0.022,0.022,0.0,0.051
87,1749072691.91,75,6.335,5.492,7.752,32.699,3.34,2.04,-1.15,0.00,0.50,none,0,42.04,6.41,0.00,19.93,0.022,0.022,0.0,0.052
88,1749072691.96,75,4.478,3.655,5.266,18.665,3.36,2.04,-1.16,0.00,0.57,none,0,43.25,6.65,0.00,19.94,0.024,0.024,0.0,0.051
89,1749072692.01,75,2.859,2.169,3.296,10.033,3.39,2.04,-1.17,0.00,0.65,none,0,44.30,6.86,0.00,19.89,0.022,0.022,0.0,0.051
90,1749072692.06,75,1.913,1.493,2.327,14.982,3.42,2.05,-1.19,0.00,0.72,none,0,45.45,7.09,0.00,19.88,0.025,0.025,0.0,0.051
91,1749072692.11,75,1.351,1.058,1.970,20.849,3.46,2.05,-1.20,0.00,0.79,none,0,46.52,7.30,0.00,19.96,0.023,0.023,0.0,0.051
92,1749072692.16,75,1.212,1.013,2.092,26.083,3.50,2.05,-1.21,0.00,0.86,none,0,47.51,7.50,0.00,19.80,0.022,0.022,0.0,0.052
93,1749072692.22,75,1.378,1.276,2.506,26.069,3.54,2.05,-1.22,0.00,0.93,none,0,48.66,7.73,0.00,19.91,0.024,0.024,0.0,0.052
94,1749072692.27,75,1.666,1.550,2.894,27.029,3.60,2.05,-1.23,0.00,1.00,none,0,49.66,7.93,0.00,19.80,0.023,0.023,0.0,0.051
95,1749072692.32,75,1.832,1.699,3.225,29.192,3.65,2.05,-1.24,-0.00,1.06,none,0,50.57,8.11,0.00,19.82,0.020,0.020,0.0,0.052
96,1749072692.37,75,1.995,1.874,3.487,28.265,3.70,2.05,-1.25,-0.00,1.12,none,0,51.55,8.31,0.00,19.80,0.023,0.023,0.0,0.052
97,1749072692.42,75,2.075,1.911,3.643,28.187,3.76,2.05,-1.25,-0.00,1.18,none,0,52.42,8.48,0.00,19.93,0.021,0.021,0.0,0.051
98,1749072692.47,75,2.105,1.938,3.812,27.365,3.82,2.05,-1.26,-0.00,1.24,none,0,53.30,8.66,0.00,19.80,0.025,0.025,0.0,0.052
99,1749072692.53,75,2.113,1.922,3.957,27.378,3.89,2.05,-1.26,-0.00,1.29,none,0,54.04,8.81,0.00,19.83,0.022,0.022,0.0,0.052
100,1749072692.58,75,2.117,1.906,4.059,27.829,3.96,2.05,-1.27,-0.00,1.34,none,0,54.86,8.97,0.00,19.96,0.025,0.025,0.0,0.052
101,1749072692.63,75,2.084,1.813,4.127,32.551,4.03,2.05,-1.27,-0.00,1.38,none,0,55.55,9.11,0.00,19.81,0.024,0.024,0.0,0.052
102,1749072692.68,75,2.037,1.731,4.290,33.913,4.10,2.05,-1.27,-0.00,1.43,none,0,56.16,9.23,0.00,19.95,0.021,0.021,0.0,0.051
103,1749072692.73,75,1.965,1.589,4.690,40.034,4.18,2.05,-1.27,-0.00,1.47,none,0,56.80,9.36,0.00,19.91,0.023,0.023,0.0,0.052
104,1749072692.79,75,1.942,1.549,4.990,41.409,4.25,2.05,-1.28,-0.00,1.50,none,0,57.36,9.47,0.00,19.85,0.022,0.022,0.0,0.052
105,1749072692.84,75,1.911,1.482,5.780,71.039,4.33,2.05,-1.28,-0.00,1.54,none,0,57.89,9.58,0.00,19.81,0.023,0.023,0.0,0.051
106,1749072692.89,75,1.844,1.442,6.066,32.872,4.41,2.05,-1.28,-0.00,1.57,none,0,58.38,9.68,0.00,19.96,0.020,0.020,0.0,0.051
107,1749072692.94,75,1.794,1.460,6.433,35.687,4.49,2.05,-1.28,-0.00,1.60,none,0,58.86,9.77,0.00,19.85,0.024,0.024,0.0,0.051
108,1749072692.99,75,1.804,1.437,6.531,33.712,4.58,2.05,-1.28,-0.00,1.63,none,0,59.28,9.86,0.00,19.79,0.023,0.023,0.0,0.052
109,1749072693.04,75,1.771,1.378,6.821,47.505,4.66,2.05,-1.28,0.00,1.65,none,0,59.67,9.93,0.00,19.74,0.023,0.023,0.0,0.052
110,1749072693.10,75,1.723,1.393,6.680,33.274,4.75,2.05,-1.28,0.00,1.68,none,0,60.05,10.01,0.00,19.91,0.024,0.024,0.0,0.052
111,1749072693.15,75,1.743,1.420,7.442,44.726,4.84,2.05,-1.28,0.00,1.70,none,0,60.37,10.07,0.00,19.85,0.023,0.023,0.0,0.052
112,1749072693.20,75,1.743,1.371,7.585,46.429,4.92,2.05,-1.28,0.00,1.72,none,0,60.70,10.14,0.00,19.91,0.020,0.020,0.0,0.051
113,1749072693.25,74,1.703,1.356,7.563,41.103,5.01,2.05,-1.28,0.00,1.74,none,0,60.99,10.20,0.00,19.91,0.022,0.022,0.0,0.051
114,1749072693.30,74,1.691,1.357,7.438,44.531,5.10,2.05,-1.28,0.00,1.76,none,0,61.26,10.25,0.00,19.80,0.022,0.022,0.0,0.052
115,1749072693.35,75,1.693,1.303,7.081,33.789,5.19,2.05,-1.29,0.00,1.77,none,0,61.52,10.30,0.00,19.88,0.022,0.022,0.0,0.052
116,1749072693.41,75,1.694,1.172,6.292,37.831,5.28,2.05,-1.29,0.00,1.79,no_dodge,0,61.75,10.35,0.00,19.88,0.024,0.024,0.0,0.052
117,1749072693.46,74,1.718,1.102,6.041,43.090,6.56,2.05,-1.42,-0.00,0.59,no_dodge,0,61.96,10.39,0.00,0.96,0.025,0.025,0.0,1.045
118,1749072694.50,75,3.568,3.214,10.808,12.956,6.59,2.05,-1.43,-0.00,0.55,none,0,43.50,6.70,0.00,19.97,0.019,0.019,0.0,0.051
119,1749072694.55,75,3.538,3.198,10.051,20.944,6.62,2.05,-1.43,-0.00,0.51,none,0,42.90,6.58,0.00,19.82,0.021,0.021,0.0,0.052
120,1749072694.61,75,3.489,3.161,9.486,18.752,6.64,2.05,-1.43,-0.00,0.48,resume,0,42.37,6.47,0.00,19.84,0.026,0.026,0.0,0.052
121,1749072694.66,75,3.420,3.203,8.872,22.834,6.97,2.05,-1.37,-0.00,0.15,no_dodge,0,42.22,6.44,0.00,0.96,0.023,0.023,0.0,1.046
122,1749072695.70,75,6.120,4.634,13.960,21.998,7.05,2.05,-1.35,-0.00,0.04,no_dodge,0,37.21,5.44,0.00,0.96,0.022,0.022,0.0,1.045
123,1749072696.75,74,4.901,3.054,9.199,3.143,7.05,2.05,-1.35,-0.00,0.03,resume,0,35.51,5.10,0.00,19.82,0.023,0.023,0.0,0.052
124,1749072696.80,75,4.707,2.909,8.757,9.534,7.06,2.05,-1.35,-0.00,0.05,none,0,35.54,5.11,0.00,19.83,0.020,0.020,0.0,0.051
125,1749072696.85,75,7.283,4.873,12.240,296.439,7.06,2.05,-1.35,-0.00,0.15,none,0,36.64,5.33,0.00,19.78,0.022,0.022,0.0,0.052
126,1749072696.91,74,8.511,5.898,13.551,139.484,7.07,2.05,-1.36,-0.00,0.25,none,0,38.25,5.65,0.00,19.89,0.021,0.021,0.0,0.051
127,1749072696.96,75,6.384,5.282,8.413,88.373,7.08,2.05,-1.37,-0.00,0.35,none,0,39.86,5.97,0.00,19.81,0.022,0.022,0.0,0.052
128,1749072697.01,74,6.095,5.110,7.737,49.271,7.09,2.05,-1.38,-0.00,0.44,none,0,41.12,6.22,0.00,19.87,0.022,0.022,0.0,0.051
129,1749072697.06,75,6.438,5.385,7.976,28.958,7.11,2.05,-1.40,-0.00,0.52,none,0,42.42,6.48,0.00,19.78,0.024,0.024,0.0,0.052
130,1749072697.11,75,3.770,3.348,4.261,12.447,7.14,2.05,-1.41,-0.00,0.60,none,0,43.56,6.71,0.00,19.87,0.024,0.024,0.0,0.052
131,1749072697.16,75,2.343,2.197,2.791,12.825,7.17,2.05,-1.43,0.00,0.67,none,0,44.73,6.95,0.00,19.80,0.023,0.023,0.0,0.053
132,1749072697.22,75,1.649,1.433,2.222,20.357,7.20,2.05,-1.44,0.00,0.74,none,0,45.88,7.18,0.00,19.92,0.025,0.025,0.0,0.051
133,1749072697.27,75,1.260,1.082,2.289,27.849,7.24,2.05,-1.45,0.00,0.82,none,0,46.82,7.36,0.00,19.82,0.019,0.019,0.0,0.051
134,1749072697.32,75,1.167,1.046,2.982,33.465,7.28,2.05,-1.46,0.00,0.88,none,0,47.99,7.60,0.00,19.84,0.024,0.024,0.0,0.052
135,1749072697.37,74,1.327,1.274,3.583,35.985,7.33,2.05,-1.47,0.00,0.95,none,0,48.95,7.79,0.00,19.78,0.023,0.023,0.0,0.052
136,1749072697.42,75,1.599,1.499,4.015,27.783,7.38,2.05,-1.48,0.00,1.02,none,0,49.94,7.99,0.00,19.98,0.023,0.023,0.0,0.051
137,1749072697.48,75,1.811,1.650,4.401,33.094,7.43,2.05,-1.49,0.00,1.08,none,0,50.89,8.18,0.00,19.94,0.024,0.024,0.0,0.051
138,1749072697.53,75,1.939,1.779,4.665,34.346,7.49,2.05,-1.49,0.00,1.14,none,0,51.80,8.36,0.00,19.89,0.024,0.024,0.0,0.051
139,1749072697.58,74,1.992,1.792,4.540,32.818,7.55,2.05,-1.50,0.00,1.20,none,0,52.66,8.53,0.00,19.89,0.023,0.023,0.0,0.052
140,1749072697.63,75,2.053,1.788,4.690,39.829,7.62,2.05,-1.50,0.00,1.25,none,0,53.48,8.70,0.00,19.82,0.022,0.022,0.0,0.052
141,1749072697.68,75,2.093,1.766,4.950,35.798,7.68,2.05,-1.51,0.00,1.30,none,0,54.25,8.85,0.00,19.77,0.021,0.021,0.0,0.052
142,1749072697.74,75,2.052,1.714,5.144,37.065,7.75,2.05,-1.51,0.00,1.35,none,0,55.06,9.01,0.00,19.92,0.023,0.023,0.0,0.051
143,1749072697.79,75,2.017,1.632,5.554,43.614,7.82,2.05,-1.52,0.00,1.40,none,0,55.70,9.14,0.00,19.93,0.021,0.021,0.0,0.051
144,1749072697.84,75,1.965,1.632,5.839,43.335,7.89,2.05,-1.52,-0.00,1.44,none,0,56.37,9.27,0.00,19.89,0.022,0.022,0.0,0.051
145,1749072697.89,75,1.898,1.543,5.995,43.223,7.97,2.05,-1.52,-0.00,1.48,none,0,56.96,9.39,0.00,19.97,0.024,0.024,0.0,0.051
146,1749072697.94,75,1.864,1.478,6.161,46.689,8.05,2.05,-1.52,-0.00,1.51,none,0,57.51,9.50,0.00,19.82,0.023,0.023,0.0,0.051
147,1749072697.99,75,1.871,1.428,6.720,55.147,8.12,2.05,-1.52,-0.00,1.55,none,0,58.06,9.61,0.00,19.78,0.026,0.026,0.0,0.052
148,1749072698.04,73,1.825,1.360,6.612,40.948,9.28,2.05,-1.63,-0.00,0.54,no_dodge,0,58.51,9.70,0.00,0.96,0.024,0.024,0.0,1.046
149,1749072699.09,74,5.700,3.237,11.144,17.780,9.30,2.05,-1.63,-0.00,0.50,none,0,42.73,6.55,0.00,19.95,0.023,0.023,0.0,0.051
150,1749072699.14,75,5.592,3.168,10.303,15.318,9.33,2.05,-1.63,-0.00,0.47,none,0,42.16,6.43,0.00,19.91,0.024,0.024,0.0,0.051
151,1749072699.19,75,5.440,3.123,9.475,14.079,9.35,2.05,-1.63,-0.00,0.44,resume,0,41.72,6.34,0.00,19.84,0.024,0.024,0.0,0.052
152,1749072699.25,75,5.346,3.127,8.231,22.220,9.66,2.05,-1.57,-0.00,0.15,no_dodge,0,41.61,6.32,0.00,0.95,0.025,0.025,0.0,1.049
153,1749072700.30,74,5.929,4.676,11.936,7.636,9.74,2.05,-1.55,-0.00,0.03,no_dodge,0,37.09,5.42,0.00,0.96,0.024,0.024,0.0,1.047
154,1749072701.34,74,2.502,3.108,7.645,2.573,9.74,2.05,-1.55,-0.00,0.03,resume,0,35.49,5.10,0.00,19.85,0.022,0.022,0.0,0.052
155,1749072701.39,75,2.430,3.058,7.477,13.153,9.83,2.05,-1.54,-0.00,0.05,no_dodge,0,35.53,5.11,0.00,0.96,0.024,0.024,0.0,1.047
156,1749072702.44,74,2.554,3.180,8.041,1.049,9.83,2.05,-1.54,-0.00,0.05,resume,0,35.79,5.16,0.00,19.94,0.024,0.024,0.0,0.051
157,1749072702.49,75,2.445,3.053,7.804,29.118,9.84,2.05,-1.54,-0.00,0.07,none,0,35.83,5.17,0.00,19.87,0.023,0.023,0.0,0.052
158,1749072702.55,73,4.135,3.466,6.207,479.921,9.84,2.05,-1.55,-0.00,0.16,none,0,36.93,5.39,0.00,19.90,0.025,0.025,0.0,0.052
159,1749072702.60,75,4.782,4.196,6.635,271.962,10.09,2.05,-1.56,-0.00,0.14,no_dodge,0,38.51,5.70,0.00,0.95,0.024,0.024,0.0,1.048
160,1749072703.65,74,6.538,6.570,13.217,13.743,10.10,2.05,-1.56,-0.00,0.13,none,0,37.02,5.40,0.00,19.86,0.022,0.022,0.0,0.052
161,1749072703.70,75,6.252,6.316,12.376,5.133,10.10,2.05,-1.56,-0.00,0.13,none,0,36.91,5.38,0.00,19.85,0.023,0.023,0.0,0.052
162,1749072703.75,75,6.119,6.201,12.257,6.342,10.11,2.05,-1.55,-0.00,0.14,none,0,37.03,5.41,0.00,19.85,0.023,0.023,0.0,0.052
163,1749072703.80,75,3.568,4.039,9.027,6.956,10.11,2.05,-1.55,-0.00,0.13,resume,0,37.01,5.40,0.00,19.92,0.021,0.021,0.0,0.051
