frame,time,features,flow_left,flow_center,flow_right,flow_std,pos_x,pos_y,pos_z,yaw,speed,state,collided,brake_thres,dodge_thres,probe_req,fps,simgetimage_s,decode_s,processing_s,loop_s
2,1749074038.74,75,0.037,0.022,0.066,2.297,0.00,0.00,-0.96,0.00,0.06,none,1,35.78,5.16,0.00,19.92,0.023,0.023,0.0,0.051
3,1749074038.80,75,0.053,0.035,0.079,1.515,0.00,0.00,-0.96,0.00,0.08,none,0,36.13,5.23,0.00,19.95,0.020,0.020,0.0,0.051
4,1749074038.85,75,0.072,0.050,0.100,2.145,0.00,0.00,-0.95,0.00,0.08,none,0,36.17,5.23,0.00,19.88,0.022,0.022,0.0,0.052
5,1749074038.90,75,0.078,0.064,0.117,2.531,0.00,0.00,-0.95,0.00,0.07,none,0,36.06,5.21,0.00,19.91,0.024,0.024,0.0,0.052
6,1749074038.95,75,0.085,0.064,0.125,2.385,0.00,0.00,-0.95,0.00,0.06,none,0,35.93,5.19,0.00,19.77,0.024,0.024,0.0,0.052
7,1749074039.00,75,0.096,0.073,0.137,1.815,0.00,0.00,-0.94,0.00,0.05,none,0,35.79,5.16,0.00,19.97,0.023,0.023,0.0,0.052
8,1749074039.05,75,0.096,0.079,0.137,1.867,0.00,0.00,-0.94,0.00,0.04,none,0,35.67,5.13,0.00,19.94,0.019,0.019,0.0,0.051
9,1749074039.11,75,0.092,0.076,0.127,1.769,0.00,0.00,-0.94,0.00,0.03,none,0,35.54,5.11,0.00,19.91,0.021,0.021,0.0,0.051
10,1749074039.16,75,0.083,0.066,0.110,1.435,0.00,0.00,-0.94,0.00,0.03,none,0,35.43,5.09,0.00,19.95,0.022,0.022,0.0,0.051
11,1749074039.21,75,0.066,0.060,0.091,0.941,0.00,0.00,-0.94,0.00,0.02,none,0,35.34,5.07,0.00,19.85,0.024,0.024,0.0,0.052
12,1749074039.26,75,0.058,0.052,0.078,0.926,0.00,0.00,-0.94,0.00,0.02,none,0,35.26,5.05,0.00,19.78,0.021,0.021,0.0,0.052
13,1749074039.31,75,0.052,0.043,0.069,0.805,0.00,0.00,-0.93,0.00,0.01,none,0,35.19,5.04,0.00,19.81,0.024,0.024,0.0,0.051
14,1749074039.36,75,0.039,0.035,0.057,0.581,0.00,0.00,-0.93,0.00,0.01,none,0,35.13,5.03,0.00,19.88,0.024,0.024,0.0,0.051
15,1749074039.42,75,0.033,0.027,0.050,0.664,0.00,0.00,-0.93,0.00,0.00,none,0,35.07,5.01,0.00,19.97,0.022,0.022,0.0,0.052
16,1749074039.47,75,0.030,0.024,0.042,0.385,0.00,0.00,-0.93,0.00,0.00,none,0,35.03,5.01,0.00,19.85,0.019,0.019,0.0,0.052
17,1749074039.52,75,0.023,0.022,0.035,0.335,0.00,0.00,-0.93,0.00,0.00,none,0,35.01,5.00,0.00,19.81,0.021,0.021,0.0,0.052
18,1749074039.57,75,0.018,0.018,0.029,0.289,0.00,0.00,-0.93,0.00,0.00,none,0,35.05,5.01,0.00,19.86,0.018,0.018,0.0,0.051
19,1749074039.62,75,0.016,0.017,0.027,0.337,0.00,0.00,-0.93,0.00,0.01,none,0,35.08,5.02,0.00,19.94,0.020,0.020,0.0,0.051
20,1749074039.67,75,0.015,0.017,0.025,0.492,0.00,0.00,-0.93,0.00,0.01,none,0,35.10,5.02,0.00,19.86,0.019,0.019,0.0,0.052
21,1749074039.73,75,0.016,0.018,0.027,0.505,0.00,0.00,-0.94,0.00,0.01,none,0,35.13,5.03,0.00,19.86,0.025,0.025,0.0,0.052
