frame,time,features,flow_left,flow_center,flow_right,flow_std,pos_x,pos_y,pos_z,yaw,speed,state,collided,obstacle,side_safe,brake_thres,dodge_thres,probe_req,fps,simgetimage_s,decode_s,processing_s,loop_s
2,1749229867.06,150,0.039,0.030,0.039,1.452,0.00,0.00,-0.96,0.00,0.06,none,1,0,0,20.59,2.03,0.00,13.53,0.020,0.002,0.0,0.074
3,1749229867.10,150,0.047,0.045,0.054,1.751,0.00,0.00,-0.95,0.00,0.08,none,0,0,0,20.75,2.04,0.00,19.88,0.022,0.002,0.0,0.050
4,1749229867.15,150,0.059,0.058,0.074,2.045,0.00,0.00,-0.95,0.00,0.08,none,0,0,0,20.78,2.04,0.00,19.97,0.020,0.002,0.0,0.050
5,1749229867.20,150,0.070,0.067,0.086,2.342,0.00,0.00,-0.94,0.00,0.07,none,0,0,0,20.73,2.04,0.00,19.93,0.018,0.002,0.0,0.050
6,1749229867.25,150,0.077,0.072,0.094,1.777,0.00,0.00,-0.94,0.00,0.06,none,0,0,0,20.62,2.03,0.00,19.96,0.032,0.003,0.0,0.050
7,1749229867.30,150,0.080,0.073,0.096,2.561,0.00,0.00,-0.94,0.00,0.05,none,0,0,0,20.55,2.03,0.00,19.93,0.022,0.002,0.0,0.050
8,1749229867.36,150,0.079,0.074,0.095,1.473,0.00,0.00,-0.94,0.00,0.04,none,0,0,0,20.45,2.02,0.00,19.96,0.024,0.002,0.0,0.050
9,1749229867.40,150,0.080,0.071,0.093,1.436,0.00,0.00,-0.93,0.00,0.04,none,0,0,0,20.38,2.02,0.00,19.93,0.023,0.003,0.0,0.050
10,1749229867.45,150,0.077,0.068,0.090,1.117,0.00,0.00,-0.93,0.00,0.03,none,0,0,0,20.31,2.02,0.00,19.96,0.021,0.002,0.0,0.050
11,1749229867.50,150,0.074,0.066,0.087,1.169,0.00,0.00,-0.93,0.00,0.02,none,0,0,0,20.25,2.01,0.00,19.84,0.022,0.003,0.0,0.050
12,1749229867.56,150,0.075,0.067,0.088,0.797,0.00,0.00,-0.93,0.00,0.02,none,0,0,0,20.20,2.01,0.00,19.95,0.021,0.002,0.0,0.050
13,1749229867.60,150,0.073,0.065,0.086,1.045,0.00,0.00,-0.93,0.00,0.01,none,0,0,0,20.15,2.01,0.00,19.86,0.021,0.002,0.0,0.050
