frame,time,features,flow_left,flow_center,flow_right,flow_std,pos_x,pos_y,pos_z,yaw,speed,state,collided,brake_thres,dodge_thres,probe_req,fps,simgetimage_s,decode_s,processing_s,loop_s
2,1749126004.33,75,0.031,0.043,0.057,2.731,0.00,0.00,-0.95,0.00,0.06,none,1,20.61,3.12,0.00,13.16,0.022,0.022,0.0,0.076
3,1749126004.36,75,0.035,0.046,0.072,1.558,0.00,0.00,-0.95,0.00,0.08,none,0,20.77,3.15,0.00,19.96,0.027,0.027,0.0,0.050
4,1749126004.41,75,0.057,0.057,0.093,2.423,0.00,0.00,-0.95,0.00,0.08,none,0,20.78,3.16,0.00,19.92,0.024,0.024,0.0,0.050
5,1749126004.46,75,0.073,0.060,0.109,2.176,0.00,0.00,-0.94,0.00,0.07,none,0,20.71,3.14,0.00,19.96,0.027,0.027,0.0,0.050
6,1749126004.51,75,0.078,0.065,0.111,2.604,0.00,0.00,-0.94,0.00,0.06,none,0,20.64,3.13,0.00,19.90,0.021,0.021,0.0,0.050
7,1749126004.56,75,0.084,0.070,0.115,2.235,0.00,0.00,-0.94,0.00,0.05,none,0,20.53,3.11,0.00,19.95,0.025,0.025,0.0,0.050
8,1749126004.61,75,0.083,0.068,0.116,1.969,0.00,0.00,-0.94,0.00,0.04,none,0,20.46,3.09,0.00,19.87,0.024,0.024,0.0,0.050
9,1749126004.66,75,0.082,0.066,0.112,1.419,0.00,0.00,-0.93,0.00,0.04,none,0,20.38,3.08,0.00,19.90,0.023,0.023,0.0,0.050
10,1749126004.71,75,0.078,0.064,0.108,1.287,0.00,0.00,-0.93,0.00,0.03,none,0,20.31,3.06,0.00,19.85,0.024,0.024,0.0,0.050
11,1749126004.76,75,0.074,0.061,0.105,1.143,0.00,0.00,-0.93,0.00,0.02,none,0,20.25,3.05,0.00,19.86,0.021,0.021,0.0,0.050
12,1749126004.81,75,0.075,0.060,0.104,0.888,0.00,0.00,-0.93,0.00,0.02,none,0,20.20,3.04,0.00,19.80,0.021,0.021,0.0,0.051
13,1749126004.87,75,0.074,0.059,0.103,1.287,0.00,0.00,-0.93,0.00,0.01,none,0,20.15,3.03,0.00,19.85,0.023,0.023,0.0,0.050
14,1749126004.92,75,0.068,0.054,0.092,0.615,0.00,0.00,-0.93,0.00,0.01,none,0,20.10,3.02,0.00,19.77,0.022,0.022,0.0,0.051
15,1749126004.97,75,0.057,0.049,0.080,0.590,0.00,0.00,-0.93,0.00,0.01,none,0,20.07,3.01,0.00,19.83,0.022,0.022,0.0,0.050
16,1749126005.02,75,0.050,0.043,0.071,0.532,0.00,0.00,-0.93,0.00,0.00,none,0,20.04,3.01,0.00,19.81,0.024,0.024,0.0,0.050
17,1749126005.07,75,0.039,0.035,0.060,0.384,0.00,0.00,-0.93,0.00,0.00,none,0,20.01,3.00,0.00,19.97,0.023,0.023,0.0,0.050
18,1749126005.12,75,0.033,0.031,0.051,0.383,0.00,0.00,-0.93,0.00,0.00,none,0,20.02,3.00,0.00,19.97,0.023,0.023,0.0,0.050
19,1749126005.17,75,0.026,0.027,0.046,0.434,0.00,0.00,-0.93,0.00,0.00,none,0,20.04,3.01,0.00,19.78,0.022,0.022,0.0,0.051
20,1749126005.22,75,0.023,0.025,0.040,0.333,0.00,0.00,-0.93,0.00,0.01,none,0,20.06,3.01,0.00,19.83,0.026,0.026,0.0,0.050
21,1749126005.27,75,0.021,0.024,0.036,0.520,0.00,0.00,-0.93,0.00,0.01,none,0,20.07,3.01,0.00,19.91,0.021,0.021,0.0,0.050
22,1749126005.32,75,0.019,0.023,0.034,0.508,0.00,0.00,-0.93,0.00,0.01,none,0,20.09,3.02,0.00,19.89,0.020,0.020,0.0,0.050
23,1749126005.37,75,0.019,0.021,0.030,0.528,0.00,0.00,-0.93,0.00,0.01,none,0,20.10,3.02,0.00,19.89,0.022,0.022,0.0,0.050
24,1749126005.42,75,0.017,0.021,0.030,0.579,0.00,0.00,-0.93,0.00,0.01,none,0,20.11,3.02,0.00,19.80,0.025,0.025,0.0,0.051
25,1749126005.47,75,0.017,0.020,0.030,0.398,0.00,0.00,-0.93,0.00,0.01,none,0,20.11,3.02,0.00,19.95,0.026,0.026,0.0,0.050
26,1749126005.52,75,0.017,0.020,0.032,1.262,0.00,0.00,-0.93,0.00,0.01,none,0,20.12,3.02,0.00,19.80,0.024,0.024,0.0,0.051
27,1749126005.57,75,0.019,0.021,0.032,0.581,0.00,0.00,-0.93,0.00,0.01,none,0,20.12,3.02,0.00,19.89,0.023,0.023,0.0,0.050
28,1749126005.62,75,0.019,0.021,0.033,0.519,0.00,0.00,-0.93,0.00,0.01,none,0,20.13,3.03,0.00,19.85,0.025,0.025,0.0,0.050
29,1749126005.67,75,0.020,0.022,0.033,0.490,0.00,0.00,-0.93,0.00,0.01,none,0,20.13,3.03,0.00,19.95,0.022,0.022,0.0,0.050
30,1749126005.72,75,0.021,0.023,0.035,0.642,0.00,0.00,-0.93,0.00,0.01,none,0,20.13,3.03,0.00,19.63,0.025,0.025,0.0,0.051
31,1749126005.77,75,0.021,0.023,0.036,0.617,0.00,0.00,-0.93,0.00,0.01,none,0,20.13,3.03,0.00,19.97,0.022,0.022,0.0,0.050
32,1749126005.82,75,0.022,0.023,0.037,0.800,0.00,0.00,-0.93,0.00,0.01,none,0,20.13,3.03,0.00,19.96,0.024,0.024,0.0,0.050
33,1749126005.87,75,0.022,0.023,0.037,0.584,0.00,0.00,-0.94,0.00,0.01,none,0,20.13,3.03,0.00,19.92,0.021,0.021,0.0,0.050
34,1749126005.92,75,0.022,0.023,0.037,0.611,0.00,0.00,-0.94,0.00,0.01,none,0,20.13,3.03,0.00,19.92,0.022,0.022,0.0,0.050
35,1749126005.97,75,0.023,0.024,0.039,0.830,0.00,0.00,-0.94,0.00,0.01,none,0,20.13,3.03,0.00,19.85,0.024,0.024,0.0,0.050
36,1749126006.02,75,0.023,0.024,0.037,0.548,0.00,0.00,-0.94,0.00,0.01,none,0,20.13,3.03,0.00,19.79,0.021,0.021,0.0,0.051
37,1749126006.07,75,0.023,0.024,0.037,0.597,0.00,0.00,-0.94,0.00,0.01,none,0,20.12,3.02,0.00,19.96,0.024,0.024,0.0,0.050
38,1749126006.12,75,0.024,0.024,0.037,0.629,0.00,0.00,-0.94,0.00,0.01,none,0,20.12,3.02,0.00,19.67,0.022,0.022,0.0,0.051
39,1749126006.18,75,0.025,0.024,0.039,0.655,0.00,0.00,-0.94,0.00,0.01,none,0,20.12,3.02,0.00,19.85,0.022,0.022,0.0,0.050
40,1749126006.23,75,0.024,0.023,0.038,0.522,0.00,0.00,-0.94,0.00,0.01,none,0,20.12,3.02,0.00,19.95,0.021,0.021,0.0,0.050
41,1749126006.28,75,0.025,0.023,0.037,0.566,0.00,0.00,-0.94,0.00,0.00,resume_reinforce,0,20.11,3.02,0.00,19.95,0.020,0.020,0.0,0.050
42,1749126006.33,75,0.103,0.086,0.116,12.556,0.00,0.00,-0.94,0.00,0.03,none,0,20.34,3.07,0.00,19.68,0.022,0.022,0.0,0.051
43,1749126006.38,74,1.273,0.904,1.383,192.453,0.00,0.00,-0.94,0.00,0.08,none,0,20.53,3.11,0.00,19.97,0.020,0.020,0.0,0.050
44,1749126006.43,74,2.106,1.556,2.367,121.194,0.01,0.00,-0.94,0.00,0.19,none,0,21.53,3.31,0.00,19.80,0.023,0.023,0.0,0.051
45,1749126006.48,75,2.698,2.053,2.989,95.700,0.02,0.00,-0.95,0.00,0.29,none,0,22.44,3.49,0.00,19.96,0.020,0.020,0.0,0.050
46,1749126006.53,75,3.112,2.398,3.408,56.735,0.03,0.00,-0.96,0.00,0.38,none,0,23.46,3.69,0.00,19.96,0.021,0.021,0.0,0.050
47,1749126006.58,75,3.299,2.552,3.599,26.049,0.05,0.00,-0.97,0.00,0.45,none,0,24.29,3.86,0.00,19.82,0.020,0.020,0.0,0.050
48,1749126006.63,75,3.401,2.623,3.688,10.744,0.07,0.00,-0.98,0.00,0.54,none,0,25.12,4.02,0.00,19.77,0.024,0.024,0.0,0.051
49,1749126006.68,75,3.463,2.637,3.755,10.913,0.10,0.00,-0.99,0.00,0.61,none,0,25.83,4.17,0.00,19.86,0.020,0.020,0.0,0.050
50,1749126006.73,75,3.583,2.701,3.900,14.751,0.13,0.00,-1.00,0.00,0.69,none,0,26.65,4.33,0.00,19.93,0.023,0.023,0.0,0.050
51,1749126006.78,75,3.727,2.798,4.072,18.972,0.16,0.00,-1.01,0.00,0.76,none,0,27.41,4.48,0.00,19.87,0.021,0.021,0.0,0.050
52,1749126006.83,75,3.841,2.860,4.201,24.368,0.20,0.00,-1.02,0.00,0.84,none,0,28.11,4.62,0.00,19.90,0.021,0.021,0.0,0.050
53,1749126006.88,75,2.855,2.176,3.170,26.788,0.24,0.00,-1.03,0.00,0.90,none,0,28.87,4.77,0.00,19.94,0.022,0.022,0.0,0.050
54,1749126006.93,75,2.242,1.671,2.410,26.097,0.29,0.00,-1.03,0.00,0.97,none,0,29.56,4.91,0.00,19.79,0.024,0.024,0.0,0.051
55,1749126006.98,75,1.908,1.333,2.049,32.410,0.34,0.00,-1.04,0.00,1.03,none,0,30.11,5.02,0.00,19.91,0.021,0.021,0.0,0.050
56,1749126007.03,75,1.695,1.129,1.908,23.222,0.38,0.00,-1.04,0.00,1.09,none,0,30.82,5.16,0.00,19.70,0.024,0.024,0.0,0.051
57,1749126007.08,75,1.708,1.099,1.943,27.471,0.44,0.00,-1.05,0.00,1.15,none,0,31.29,5.26,0.00,19.79,0.024,0.024,0.0,0.051
58,1749126007.13,75,1.902,1.197,2.146,35.511,0.50,0.00,-1.05,0.00,1.20,none,0,31.83,5.37,0.00,19.85,0.022,0.022,0.0,0.050
59,1749126007.18,75,2.091,1.328,2.352,29.855,0.56,0.00,-1.05,0.00,1.25,none,0,32.35,5.47,0.00,19.84,0.022,0.022,0.0,0.050
