frame,time,features,flow_left,flow_center,flow_right,flow_std,pos_x,pos_y,pos_z,yaw,speed,state,collided,brake_thres,dodge_thres,probe_req,fps,simgetimage_s,decode_s,processing_s,loop_s
2,1749107029.31,75,0.030,0.041,0.056,2.527,0.00,0.00,-0.95,0.00,0.07,none,1,20.57,3.11,0.00,19.87,0.024,0.024,0.0,0.052
3,1749107029.36,75,0.042,0.052,0.078,1.570,0.00,0.00,-0.95,0.00,0.08,none,0,20.77,3.15,0.00,19.83,0.021,0.021,0.0,0.052
4,1749107029.41,75,0.062,0.062,0.103,2.334,0.00,0.00,-0.95,0.00,0.08,none,0,20.77,3.15,0.00,19.80,0.020,0.020,0.0,0.052
5,1749107029.46,75,0.077,0.065,0.117,2.161,0.00,0.00,-0.94,0.00,0.07,none,0,20.69,3.14,0.00,19.84,0.024,0.024,0.0,0.051
6,1749107029.51,75,0.084,0.069,0.119,2.296,0.00,0.00,-0.94,0.00,0.06,none,0,20.61,3.12,0.00,19.76,0.023,0.023,0.0,0.052
7,1749107029.57,75,0.099,0.078,0.138,2.274,0.00,0.00,-0.94,0.00,0.05,none,0,20.51,3.10,0.00,19.78,0.025,0.025,0.0,0.052
8,1749107029.62,75,0.100,0.075,0.139,1.547,0.00,0.00,-0.93,0.00,0.04,none,0,20.42,3.08,0.00,19.80,0.027,0.027,0.0,0.052
9,1749107029.67,75,0.094,0.069,0.126,1.550,0.00,0.00,-0.93,0.00,0.03,none,0,20.35,3.07,0.00,19.98,0.024,0.024,0.0,0.051
10,1749107029.72,75,0.078,0.062,0.110,1.314,0.00,0.00,-0.93,0.00,0.03,none,0,20.28,3.06,0.00,19.96,0.025,0.025,0.0,0.053
11,1749107029.78,75,0.064,0.052,0.097,0.861,0.00,0.00,-0.93,0.00,0.02,none,0,20.21,3.04,0.00,19.82,0.026,0.026,0.0,0.053
12,1749107029.83,75,0.050,0.042,0.083,1.190,0.00,0.00,-0.93,0.00,0.01,none,0,20.16,3.03,0.00,15.35,0.029,0.029,0.0,0.068
13,1749107029.90,75,0.045,0.038,0.069,0.607,0.00,0.00,-0.93,0.00,0.01,none,0,20.11,3.02,0.00,19.93,0.025,0.025,0.0,0.051
14,1749107029.95,75,0.037,0.033,0.057,0.503,0.00,0.00,-0.93,0.00,0.01,none,0,20.07,3.01,0.00,19.12,0.028,0.028,0.0,0.053
15,1749107030.00,75,0.031,0.030,0.048,0.636,0.00,0.00,-0.93,0.00,0.00,none,0,20.04,3.01,0.00,19.89,0.024,0.024,0.0,0.052
16,1749107030.05,75,0.026,0.026,0.041,0.401,0.00,0.00,-0.93,0.00,0.00,none,0,20.01,3.00,0.00,19.90,0.024,0.024,0.0,0.053
17,1749107030.11,75,0.021,0.022,0.031,0.309,0.00,0.00,-0.93,0.00,0.00,none,0,20.02,3.00,0.00,19.90,0.027,0.027,0.0,0.052
18,1749107030.16,75,0.017,0.020,0.028,0.370,0.00,0.00,-0.93,0.00,0.00,none,0,20.04,3.01,0.00,19.86,0.025,0.025,0.0,0.051
19,1749107030.21,75,0.013,0.017,0.028,0.349,0.00,0.00,-0.93,0.00,0.01,none,0,20.06,3.01,0.00,19.82,0.023,0.023,0.0,0.051
20,1749107030.26,75,0.013,0.016,0.026,0.529,0.00,0.00,-0.93,0.00,0.01,none,0,20.07,3.01,0.00,19.93,0.021,0.021,0.0,0.051
21,1749107030.32,75,0.013,0.019,0.027,0.515,0.00,0.00,-0.93,0.00,0.01,none,0,20.09,3.02,0.00,19.79,0.026,0.026,0.0,0.052
22,1749107030.37,75,0.015,0.020,0.028,0.473,0.00,0.00,-0.93,0.00,0.01,none,0,20.10,3.02,0.00,19.93,0.024,0.024,0.0,0.051
23,1749107030.42,75,0.017,0.021,0.029,0.529,0.00,0.00,-0.93,0.00,0.01,none,0,20.11,3.02,0.00,19.95,0.027,0.027,0.0,0.051
24,1749107030.47,75,0.020,0.022,0.029,0.541,0.00,0.00,-0.93,0.00,0.01,none,0,20.11,3.02,0.00,19.96,0.025,0.025,0.0,0.052
25,1749107030.52,75,0.021,0.024,0.034,1.150,0.00,0.00,-0.93,0.00,0.01,none,0,20.12,3.02,0.00,19.79,0.025,0.025,0.0,0.052
26,1749107030.58,75,0.022,0.023,0.035,0.548,0.00,0.00,-0.93,0.00,0.01,none,0,20.12,3.02,0.00,19.85,0.021,0.021,0.0,0.052
27,1749107030.63,75,0.023,0.024,0.035,0.544,0.00,0.00,-0.93,0.00,0.01,none,0,20.13,3.03,0.00,19.91,0.020,0.020,0.0,0.052
28,1749107030.68,75,0.022,0.023,0.038,0.569,0.00,0.00,-0.93,0.00,0.01,none,0,20.13,3.03,0.00,19.89,0.023,0.023,0.0,0.051
29,1749107030.73,75,0.021,0.022,0.041,0.682,0.00,0.00,-0.93,0.00,0.01,none,0,20.13,3.03,0.00,19.97,0.023,0.023,0.0,0.051
30,1749107030.78,75,0.022,0.023,0.037,0.562,0.00,0.00,-0.93,0.00,0.01,none,0,20.13,3.03,0.00,18.74,0.029,0.029,0.0,0.055
31,1749107030.84,75,0.022,0.023,0.039,0.531,0.00,0.00,-0.93,0.00,0.01,none,0,20.13,3.03,0.00,19.92,0.031,0.031,0.0,0.052
32,1749107030.89,75,0.022,0.022,0.040,0.700,0.00,0.00,-0.94,0.00,0.01,none,0,20.13,3.03,0.00,19.85,0.023,0.023,0.0,0.056
33,1749107030.95,75,0.022,0.024,0.040,0.609,0.00,0.00,-0.94,0.00,0.01,none,0,20.13,3.03,0.00,19.87,0.023,0.023,0.0,0.051
34,1749107031.00,75,0.025,0.024,0.040,0.740,0.00,0.00,-0.94,0.00,0.01,none,0,20.13,3.03,0.00,19.17,0.025,0.025,0.0,0.053
35,1749107031.05,75,0.025,0.024,0.040,0.620,0.00,0.00,-0.94,0.00,0.01,none,0,20.13,3.03,0.00,19.78,0.026,0.026,0.0,0.052
36,1749107031.10,75,0.027,0.025,0.039,0.557,0.00,0.00,-0.94,0.00,0.01,none,0,20.12,3.02,0.00,19.85,0.028,0.028,0.0,0.053
37,1749107031.16,75,0.027,0.024,0.039,0.622,0.00,0.00,-0.94,0.00,0.01,none,0,20.12,3.02,0.00,19.80,0.025,0.025,0.0,0.052
38,1749107031.21,75,0.028,0.024,0.037,0.547,0.00,0.00,-0.94,0.00,0.01,none,0,20.12,3.02,0.00,19.79,0.023,0.023,0.0,0.052
39,1749107031.26,75,0.025,0.024,0.037,0.612,0.00,0.00,-0.94,0.00,0.01,resume_reinforce,0,20.11,3.02,0.00,19.85,0.022,0.022,0.0,0.052
40,1749107031.31,75,0.085,0.069,0.099,4.648,0.00,-0.00,-0.94,0.00,0.03,none,0,20.34,3.07,0.00,19.98,0.024,0.024,0.0,0.051
41,1749107031.37,73,2.592,1.809,2.471,192.288,0.00,0.00,-0.94,-0.00,0.08,none,0,20.48,3.10,0.00,19.94,0.022,0.022,0.0,0.051
42,1749107031.42,74,4.143,3.076,4.368,126.363,0.01,0.00,-0.94,-0.00,0.18,none,0,21.53,3.31,0.00,19.87,0.021,0.021,0.0,0.051
43,1749107031.47,75,5.361,4.151,5.652,91.421,0.02,-0.00,-0.95,-0.00,0.29,none,0,22.56,3.51,0.00,19.92,0.023,0.023,0.0,0.051
