frame,time,features,flow_left,flow_center,flow_right,speed
2,1748962951.52,75,0.147,0.069,0.148,0.07
3,1748962951.63,75,0.178,0.083,0.181,0.05
4,1748962951.74,75,0.172,0.079,0.174,0.03
5,1748962951.85,75,0.147,0.066,0.145,1.84
