frame,time,features,flow_left,flow_center,flow_right,flow_std,pos_x,pos_y,pos_z,yaw,speed,state,collided,obstacle,brake_thres,dodge_thres,probe_req,fps,simgetimage_s,decode_s,processing_s,loop_s
12,1749219157.44,75,0.072,0.060,0.104,0.839,0.00,0.00,-0.93,0.00,0.02,none,0,0,20.20,3.01,0.00,19.97,0.020,0.020,0.0,0.050
13,1749219157.49,75,0.072,0.056,0.101,0.849,0.00,0.00,-0.93,0.00,0.01,none,0,0,20.15,3.01,0.00,19.88,0.020,0.020,0.0,0.050
14,1749219157.54,75,0.066,0.052,0.091,1.236,0.00,0.00,-0.93,0.00,0.01,none,0,0,20.10,3.01,0.00,19.83,0.024,0.024,0.0,0.050
15,1749219157.59,75,0.058,0.048,0.081,0.676,0.00,0.00,-0.93,0.00,0.01,none,0,0,20.06,3.00,0.00,19.97,0.020,0.020,0.0,0.050
16,1749219157.64,75,0.050,0.042,0.069,0.496,0.00,0.00,-0.93,0.00,0.00,none,0,0,20.03,3.00,0.00,19.95,0.020,0.020,0.0,0.050
17,1749219157.69,75,0.039,0.035,0.060,0.386,0.00,0.00,-0.93,0.00,0.00,none,0,0,20.01,3.00,0.00,19.80,0.018,0.018,0.0,0.051
18,1749219157.74,75,0.034,0.031,0.052,0.444,0.00,0.00,-0.93,0.00,0.00,none,0,0,20.02,3.00,0.00,19.79,0.021,0.021,0.0,0.051
19,1749219157.79,75,0.029,0.028,0.045,0.416,0.00,0.00,-0.93,0.00,0.00,none,0,0,20.04,3.00,0.00,19.82,0.021,0.021,0.0,0.050
20,1749219157.84,75,0.025,0.026,0.040,0.432,0.00,0.00,-0.93,0.00,0.01,none,0,0,20.06,3.00,0.00,19.81,0.023,0.023,0.0,0.050
21,1749219157.89,75,0.023,0.024,0.035,0.504,0.00,0.00,-0.93,0.00,0.01,none,0,0,20.07,3.00,0.00,19.84,0.023,0.023,0.0,0.050
22,1749219157.94,75,0.022,0.023,0.033,0.527,0.00,0.00,-0.93,0.00,0.01,none,0,0,20.09,3.00,0.00,19.94,0.023,0.023,0.0,0.050
23,1749219157.99,75,0.021,0.021,0.030,0.452,0.00,0.00,-0.93,0.00,0.01,none,0,0,20.10,3.00,0.00,19.94,0.022,0.022,0.0,0.050
24,1749219158.04,75,0.020,0.021,0.030,1.183,0.00,0.00,-0.93,0.00,0.01,none,0,0,20.11,3.01,0.00,19.97,0.023,0.023,0.0,0.050
25,1749219158.09,75,0.019,0.021,0.030,0.606,0.00,0.00,-0.93,0.00,0.01,none,0,0,20.11,3.01,0.00,19.96,0.022,0.022,0.0,0.050
26,1749219158.14,75,0.019,0.021,0.030,0.525,0.00,0.00,-0.93,0.00,0.01,none,0,0,20.12,3.01,0.00,19.97,0.024,0.024,0.0,0.050
27,1749219158.19,75,0.020,0.022,0.032,0.659,0.00,0.00,-0.93,0.00,0.01,none,0,0,20.12,3.01,0.00,19.91,0.021,0.021,0.0,0.050
28,1749219158.24,75,0.021,0.021,0.034,0.568,0.00,0.00,-0.93,0.00,0.01,none,0,0,20.13,3.01,0.00,19.83,0.023,0.023,0.0,0.050
29,1749219158.29,75,0.021,0.021,0.036,0.705,0.00,0.00,-0.93,0.00,0.01,none,0,0,20.13,3.01,0.00,19.83,0.023,0.023,0.0,0.050
30,1749219158.34,75,0.022,0.023,0.037,0.755,0.00,0.00,-0.93,0.00,0.01,none,0,0,20.13,3.01,0.00,19.98,0.022,0.022,0.0,0.050
31,1749219158.39,75,0.022,0.023,0.037,0.485,0.00,0.00,-0.93,0.00,0.01,none,0,0,20.13,3.01,0.00,19.82,0.022,0.022,0.0,0.050
32,1749219158.44,75,0.021,0.023,0.040,0.693,0.00,0.00,-0.94,0.00,0.01,none,0,0,20.13,3.01,0.00,19.76,0.022,0.022,0.0,0.051
33,1749219158.49,75,0.021,0.023,0.040,0.578,0.00,0.00,-0.94,0.00,0.01,none,0,0,20.13,3.01,0.00,19.96,0.024,0.024,0.0,0.050
34,1749219158.54,75,0.022,0.022,0.039,0.780,0.00,0.00,-0.94,0.00,0.01,none,0,0,20.13,3.01,0.00,19.83,0.023,0.023,0.0,0.050
35,1749219158.59,75,0.023,0.023,0.040,0.672,0.00,0.00,-0.94,0.00,0.01,none,0,0,20.13,3.01,0.00,19.82,0.023,0.023,0.0,0.050
36,1749219158.64,75,0.023,0.023,0.040,0.635,0.00,0.00,-0.94,0.00,0.01,none,0,0,20.13,3.01,0.00,19.85,0.022,0.022,0.0,0.050
37,1749219158.70,75,0.024,0.022,0.040,0.622,0.00,0.00,-0.94,0.00,0.01,none,0,0,20.12,3.01,0.00,19.92,0.023,0.023,0.0,0.050
38,1749219158.75,75,0.024,0.023,0.039,0.567,0.00,0.00,-0.94,0.00,0.01,none,0,0,20.12,3.01,0.00,19.89,0.021,0.021,0.0,0.050
39,1749219158.80,75,0.024,0.023,0.039,0.591,0.00,0.00,-0.94,0.00,0.01,none,0,0,20.12,3.01,0.00,19.84,0.023,0.023,0.0,0.050
40,1749219158.85,75,0.024,0.022,0.038,0.599,0.00,0.00,-0.94,0.00,0.01,none,0,0,20.12,3.01,0.00,19.81,0.023,0.023,0.0,0.050
41,1749219158.90,75,0.025,0.024,0.039,1.241,4.23,0.00,-1.05,-0.00,1.94,resume_reinforce,0,0,20.11,3.01,0.00,0.33,0.020,0.020,0.0,3.036
42,1749219161.93,66,11.178,1.428,0.713,17.437,5.93,1.16,-1.28,-0.55,0.93,dodge_right,0,1,39.46,3.97,0.00,0.44,0.022,0.022,0.0,2.260
45,1749219166.21,72,14.107,6.285,3.279,7.242,6.58,2.39,-1.36,-0.24,0.07,dodge_right,1,1,22.91,3.15,0.00,0.23,0.026,0.026,0.0,4.281
