frame,time,features,flow_left,flow_center,flow_right,flow_std,pos_x,pos_y,pos_z,yaw,speed,state,collided,obstacle,side_safe,brake_thres,dodge_thres,probe_req,fps,simgetimage_s,decode_s,processing_s,loop_s
64,1749223180.78,75,3.030,1.404,2.651,86.652,0.92,-0.00,-1.06,-0.00,1.48,none,0,0,0,34.71,2.74,0.00,19.79,0.020,0.002,0.0,0.051
65,1749223180.83,73,3.169,1.368,2.604,37.002,1.00,-0.00,-1.06,-0.00,1.52,none,0,0,1,35.07,2.75,0.00,19.91,0.020,0.002,0.0,0.050
66,1749223180.88,70,3.373,1.319,2.529,42.954,1.08,-0.00,-1.06,-0.00,1.55,none,0,0,1,35.41,2.77,0.00,19.91,0.020,0.002,0.0,0.050
67,1749223180.93,75,3.557,1.259,2.473,49.742,1.16,-0.00,-1.06,-0.00,1.58,none,0,0,1,35.71,2.79,0.00,19.85,0.019,0.002,0.0,0.050
68,1749223180.98,75,3.806,1.206,2.402,49.410,1.23,-0.00,-1.06,-0.00,1.61,none,0,0,1,35.99,2.80,0.00,19.97,0.019,0.002,0.0,0.050
69,1749223181.03,74,4.097,1.170,2.360,51.498,1.31,-0.00,-1.06,-0.00,1.63,none,0,0,1,36.28,2.81,0.00,19.90,0.021,0.002,0.0,0.050
70,1749223181.08,74,4.275,1.120,2.332,50.435,1.39,-0.00,-1.06,-0.00,1.66,none,0,0,1,36.50,2.83,0.00,19.69,0.019,0.002,0.0,0.051
71,1749223181.13,75,4.264,1.076,2.288,50.431,1.48,-0.00,-1.06,-0.00,1.68,none,0,0,1,36.75,2.84,0.00,19.88,0.021,0.003,0.0,0.050
72,1749223181.18,74,4.270,1.043,2.348,52.935,1.57,-0.00,-1.06,-0.00,1.70,none,0,0,1,36.97,2.85,0.00,19.86,0.021,0.002,0.0,0.050
73,1749223181.23,73,4.441,1.024,2.362,51.826,1.65,-0.00,-1.06,-0.00,1.72,none,0,0,1,37.17,2.86,0.00,19.94,0.020,0.003,0.0,0.050
74,1749223181.28,75,4.407,0.980,2.401,51.089,1.74,-0.00,-1.06,-0.00,1.74,none,0,0,1,37.36,2.87,0.00,19.85,0.020,0.002,0.0,0.050
75,1749223181.34,75,4.509,0.939,2.417,52.374,1.83,-0.00,-1.06,-0.00,1.76,none,0,0,1,37.53,2.88,0.00,19.97,0.021,0.002,0.0,0.050
76,1749223181.39,74,4.534,0.915,2.436,55.812,1.92,-0.00,-1.06,-0.00,1.77,none,0,0,1,37.69,2.88,0.00,19.89,0.021,0.002,0.0,0.050
77,1749223181.44,74,4.552,0.877,2.374,55.059,2.01,-0.00,-1.06,-0.00,1.79,none,0,0,1,37.84,2.89,0.00,19.83,0.019,0.003,0.0,0.050
78,1749223181.49,73,4.440,0.852,2.361,40.002,2.09,-0.00,-1.06,-0.00,1.80,none,0,0,1,37.98,2.90,0.00,19.85,0.020,0.003,0.0,0.050
79,1749223181.54,73,4.312,0.831,2.370,45.325,2.18,-0.00,-1.06,-0.00,1.81,none,0,0,1,38.10,2.91,0.00,19.79,0.019,0.002,0.0,0.051
80,1749223181.59,73,4.349,0.832,2.415,46.277,2.28,-0.00,-1.06,-0.00,1.83,none,0,0,1,38.23,2.91,0.00,19.92,0.023,0.002,0.0,0.050
81,1749223181.64,74,4.355,0.814,2.364,46.302,2.37,-0.00,-1.06,-0.00,1.84,none,0,0,1,38.34,2.92,0.00,19.95,0.020,0.002,0.0,0.050
82,1749223181.69,74,4.297,0.774,2.322,36.199,2.46,-0.00,-1.06,-0.00,1.85,resume_reinforce,0,0,1,38.44,2.92,0.00,19.97,0.022,0.002,0.0,0.050
83,1749223181.74,75,4.237,0.761,2.319,37.802,2.55,-0.00,-1.06,-0.00,1.86,none,0,0,1,38.54,2.93,0.00,19.86,0.022,0.003,0.0,0.050
84,1749223181.79,75,4.225,0.756,2.298,41.551,2.65,-0.00,-1.06,-0.00,1.87,none,0,0,1,38.63,2.93,0.00,19.88,0.022,0.002,0.0,0.050
85,1749223181.84,75,4.160,0.731,2.345,43.503,2.74,-0.00,-1.06,-0.00,1.87,none,0,0,1,38.71,2.94,0.00,19.96,0.022,0.002,0.0,0.050
86,1749223181.89,75,4.144,0.725,2.367,51.003,2.83,-0.00,-1.06,-0.00,1.88,none,0,0,1,38.79,2.94,0.00,19.79,0.022,0.002,0.0,0.051
87,1749223181.94,75,4.007,0.695,2.415,38.046,2.93,-0.00,-1.05,-0.00,1.89,none,0,0,1,38.86,2.94,0.00,19.84,0.021,0.002,0.0,0.050
88,1749223181.99,75,3.990,0.698,2.492,43.458,3.02,-0.00,-1.05,-0.00,1.89,none,0,0,1,38.92,2.95,0.00,19.90,0.020,0.003,0.0,0.050
89,1749223182.04,75,3.937,0.659,2.499,46.116,3.12,-0.00,-1.05,-0.00,1.90,none,0,0,1,38.99,2.95,0.00,19.89,0.020,0.002,0.0,0.050
90,1749223182.09,75,3.917,0.629,2.525,49.336,3.21,-0.00,-1.05,-0.00,1.91,none,0,0,1,39.04,2.95,0.00,19.84,0.019,0.002,0.0,0.050
91,1749223182.14,75,3.928,0.606,2.600,48.011,3.31,-0.00,-1.05,-0.00,1.91,none,0,0,1,39.10,2.95,0.00,19.84,0.022,0.002,0.0,0.050
92,1749223182.19,74,3.998,0.633,2.691,51.140,3.41,-0.00,-1.05,-0.00,1.92,none,0,0,1,39.14,2.96,0.00,19.91,0.018,0.003,0.0,0.050
93,1749223182.24,73,4.069,0.611,2.726,46.631,3.50,-0.00,-1.05,-0.00,1.92,none,0,0,1,39.19,2.96,0.00,19.79,0.018,0.002,0.0,0.051
94,1749223182.29,75,4.146,0.597,2.809,51.654,3.60,-0.00,-1.05,-0.00,1.92,none,0,0,1,39.23,2.96,0.00,19.86,0.022,0.002,0.0,0.050
95,1749223182.34,74,4.166,0.592,2.883,49.500,3.70,-0.00,-1.05,-0.00,1.93,none,0,0,1,39.27,2.96,0.00,19.89,0.021,0.002,0.0,0.050
96,1749223182.39,75,4.171,0.598,2.951,55.253,3.80,-0.00,-1.05,-0.00,1.93,none,0,0,1,39.31,2.97,0.00,19.87,0.020,0.002,0.0,0.050
97,1749223182.44,75,4.350,0.612,3.026,55.836,3.89,-0.00,-1.05,-0.00,1.94,none,0,0,1,39.34,2.97,0.00,19.79,0.020,0.002,0.0,0.051
98,1749223182.49,75,4.441,0.594,3.091,59.462,3.99,-0.00,-1.05,-0.00,1.94,none,0,0,1,39.37,2.97,0.00,19.97,0.019,0.002,0.0,0.050
99,1749223182.54,73,4.597,0.611,3.112,53.867,4.08,-0.00,-1.05,-0.00,1.94,none,0,0,1,39.40,2.97,0.00,19.94,0.021,0.002,0.0,0.050
100,1749223182.59,75,4.690,0.607,3.085,54.046,4.18,-0.00,-1.05,-0.00,1.94,none,0,0,1,39.43,2.97,0.00,19.83,0.021,0.002,0.0,0.050
101,1749223182.64,74,4.813,0.622,3.072,60.369,4.28,-0.00,-1.05,-0.00,1.95,none,0,0,1,39.45,2.97,0.00,19.93,0.020,0.002,0.0,0.050
102,1749223182.69,74,4.881,0.608,3.054,72.185,4.38,-0.00,-1.05,-0.00,1.95,none,0,0,1,39.48,2.97,0.00,19.79,0.020,0.002,0.0,0.051
103,1749223182.74,74,5.015,0.603,3.094,81.415,4.47,-0.00,-1.05,-0.00,1.95,none,0,0,1,39.50,2.97,0.00,19.94,0.019,0.002,0.0,0.050
104,1749223182.79,74,4.971,0.595,3.050,50.882,4.57,-0.00,-1.05,-0.00,1.95,none,0,0,1,39.52,2.98,0.00,19.88,0.019,0.002,0.0,0.050
105,1749223182.85,74,4.956,0.617,3.003,48.813,4.67,-0.00,-1.05,-0.00,1.95,none,0,0,1,39.53,2.98,0.00,19.80,0.019,0.002,0.0,0.051
106,1749223182.90,74,4.913,0.571,2.981,50.908,4.77,-0.00,-1.05,-0.00,1.96,none,0,0,1,39.55,2.98,0.00,19.94,0.017,0.002,0.0,0.050
107,1749223182.95,74,4.811,0.559,2.917,45.996,4.87,-0.00,-1.05,-0.00,1.96,none,0,0,1,39.57,2.98,0.00,19.97,0.018,0.002,0.0,0.050
108,1749223183.00,74,4.792,0.565,2.872,56.379,4.97,-0.00,-1.05,-0.00,1.96,none,0,0,1,39.58,2.98,0.00,19.76,0.018,0.002,0.0,0.051
109,1749223183.05,74,4.701,0.552,2.884,51.596,5.06,-0.00,-1.05,-0.00,1.96,none,0,0,1,39.60,2.98,0.00,19.81,0.018,0.002,0.0,0.050
110,1749223183.10,74,4.684,0.582,2.938,54.957,5.16,-0.00,-1.05,-0.00,1.96,none,0,0,1,39.61,2.98,0.00,19.83,0.018,0.002,0.0,0.050
111,1749223183.15,75,4.533,0.565,2.975,52.674,5.26,-0.00,-1.05,-0.00,1.96,none,0,0,1,39.62,2.98,0.00,19.90,0.020,0.002,0.0,0.050
112,1749223183.20,74,4.539,0.526,2.932,56.389,5.36,-0.00,-1.05,-0.00,1.96,none,0,0,1,39.63,2.98,0.00,19.82,0.020,0.002,0.0,0.050
113,1749223183.25,74,4.438,0.536,2.881,54.853,5.46,-0.00,-1.05,-0.00,1.96,none,0,0,1,39.64,2.98,0.00,19.95,0.019,0.002,0.0,0.050
114,1749223183.30,74,4.449,0.521,2.873,51.087,5.56,-0.00,-1.05,-0.00,1.97,none,0,0,1,39.65,2.98,0.00,19.96,0.020,0.002,0.0,0.050
115,1749223183.35,75,4.490,0.536,2.876,48.591,5.65,-0.00,-1.04,-0.00,1.97,none,0,0,1,39.66,2.98,0.00,19.94,0.022,0.002,0.0,0.050
116,1749223183.40,75,4.469,0.548,2.852,42.336,5.75,-0.00,-1.04,-0.00,1.97,none,0,0,1,39.67,2.98,0.00,19.90,0.022,0.002,0.0,0.050
117,1749223183.45,75,4.512,0.574,2.898,51.972,5.85,0.00,-1.04,-0.00,1.97,none,0,0,1,39.68,2.98,0.00,19.97,0.019,0.002,0.0,0.050
118,1749223183.50,74,4.421,0.542,2.859,44.950,5.95,0.00,-1.04,-0.00,1.97,none,0,0,1,39.68,2.98,0.00,19.88,0.020,0.002,0.0,0.050
119,1749223183.55,74,4.399,0.558,2.877,53.656,6.05,0.00,-1.04,-0.00,1.97,none,0,0,1,39.69,2.98,0.00,19.97,0.018,0.002,0.0,0.050
120,1749223183.60,74,4.312,0.513,2.858,56.362,6.14,0.00,-1.04,-0.00,1.97,none,0,0,1,39.70,2.98,0.00,19.82,0.022,0.002,0.0,0.050
121,1749223183.65,73,4.313,0.543,2.833,53.081,6.24,0.00,-1.04,-0.00,1.97,none,0,0,1,39.70,2.99,0.00,19.87,0.018,0.002,0.0,0.050
122,1749223183.70,72,4.307,0.560,2.831,55.300,6.35,0.00,-1.04,-0.00,1.97,none,0,0,1,39.71,2.99,0.00,19.81,0.018,0.002,0.0,0.050
123,1749223183.75,73,4.320,0.550,2.793,53.918,6.45,0.00,-1.04,-0.00,1.97,resume_reinforce,0,0,1,39.71,2.99,0.00,19.95,0.021,0.002,0.0,0.050
124,1749223183.80,73,4.350,0.542,2.781,57.518,6.55,0.00,-1.04,-0.00,1.97,none,0,0,1,39.72,2.99,0.00,19.87,0.022,0.002,0.0,0.050
125,1749223183.85,75,4.428,0.517,2.697,54.820,6.64,0.00,-1.04,-0.00,1.97,none,0,0,1,39.72,2.99,0.00,19.81,0.021,0.003,0.0,0.050
126,1749223183.90,75,4.536,0.540,2.633,60.019,6.74,0.00,-1.04,-0.00,1.97,none,0,0,1,39.72,2.99,0.00,19.84,0.019,0.003,0.0,0.050
127,1749223183.95,74,4.594,0.493,2.538,53.635,6.84,0.00,-1.04,-0.00,1.97,none,0,0,1,39.73,2.99,0.00,19.84,0.021,0.003,0.0,0.050
128,1749223184.00,75,4.709,0.518,2.476,55.673,6.94,0.00,-1.04,-0.00,1.97,none,0,0,1,39.73,2.99,0.00,19.79,0.022,0.002,0.0,0.051
129,1749223184.05,75,4.857,0.510,2.373,57.661,7.04,0.00,-1.04,-0.00,1.97,none,0,0,1,39.73,2.99,0.00,19.96,0.021,0.003,0.0,0.050
130,1749223184.10,73,4.990,0.534,2.289,58.379,7.13,0.00,-1.04,-0.00,1.97,none,0,0,1,39.74,2.99,0.00,19.94,0.023,0.002,0.0,0.050
131,1749223184.15,75,5.218,0.517,2.240,54.383,7.18,0.00,-1.04,-0.00,1.97,none,0,0,1,39.74,2.99,0.00,18.55,0.036,0.003,0.0,0.054
132,1749223184.21,74,5.001,0.512,2.094,37.284,7.25,0.00,-1.04,-0.00,1.97,none,0,0,1,39.74,2.99,0.00,19.91,0.021,0.003,0.0,0.050
133,1749223184.26,75,4.939,0.478,2.017,58.572,7.35,0.00,-1.04,-0.00,1.97,none,0,0,1,39.74,2.99,0.00,19.92,0.023,0.002,0.0,0.050
134,1749223184.31,73,4.925,0.498,1.982,57.237,7.45,0.00,-1.04,-0.00,1.97,none,0,0,1,39.74,2.99,0.00,19.91,0.020,0.002,0.0,0.050
135,1749223184.36,73,5.133,0.520,1.972,80.195,7.55,0.00,-1.04,-0.00,1.97,none,0,0,1,39.75,2.99,0.00,19.78,0.023,0.003,0.0,0.051
136,1749223184.41,75,5.099,0.517,1.940,49.434,7.65,0.00,-1.04,-0.00,1.97,none,0,0,1,39.75,2.99,0.00,19.96,0.021,0.002,0.0,0.050
137,1749223184.46,75,5.151,0.558,1.948,51.602,7.74,0.00,-1.04,-0.00,1.98,none,0,0,1,39.75,2.99,0.00,19.91,0.025,0.002,0.0,0.050
138,1749223184.51,75,5.128,0.551,1.940,52.432,7.84,0.00,-1.04,-0.00,1.98,none,0,0,1,39.75,2.99,0.00,19.92,0.024,0.002,0.0,0.050
139,1749223184.56,75,5.012,0.532,1.919,53.571,7.94,0.00,-1.04,-0.00,1.98,none,0,0,1,39.75,2.99,0.00,19.89,0.018,0.003,0.0,0.050
140,1749223184.61,75,5.134,0.586,1.919,62.973,8.04,0.00,-1.04,-0.00,1.98,none,0,0,1,39.75,2.99,0.00,19.82,0.018,0.002,0.0,0.050
141,1749223184.66,73,5.274,0.577,1.925,66.665,8.14,0.00,-1.04,-0.00,1.98,none,0,0,1,39.76,2.99,0.00,19.96,0.021,0.002,0.0,0.050
142,1749223184.71,75,5.429,0.578,2.033,51.820,8.24,0.00,-1.04,-0.00,1.98,none,0,0,1,39.76,2.99,0.00,19.90,0.021,0.002,0.0,0.050
143,1749223184.76,75,5.419,0.624,2.073,49.820,8.34,0.00,-1.04,-0.00,1.98,none,0,0,1,39.76,2.99,0.00,19.78,0.018,0.002,0.0,0.051
144,1749223184.81,74,5.387,0.615,2.091,54.234,8.44,0.00,-1.04,-0.00,1.98,none,0,0,1,39.76,2.99,0.00,19.91,0.020,0.003,0.0,0.050
145,1749223184.86,75,5.066,0.551,2.082,57.293,8.54,0.00,-1.04,-0.00,1.98,none,0,0,1,39.76,2.99,0.00,19.83,0.019,0.002,0.0,0.050
146,1749223184.91,74,4.964,0.500,2.134,55.275,8.64,0.00,-1.04,-0.00,1.98,none,0,0,1,39.76,2.99,0.00,19.96,0.018,0.002,0.0,0.050
147,1749223184.96,74,4.742,0.489,2.136,56.976,8.74,0.00,-1.04,-0.00,1.98,none,0,0,1,39.76,2.99,0.00,19.95,0.019,0.002,0.0,0.050
148,1749223185.01,74,4.651,0.478,2.100,45.939,8.83,0.00,-1.04,-0.00,1.98,none,0,0,1,39.76,2.99,0.00,19.85,0.019,0.002,0.0,0.050
149,1749223185.06,74,4.430,0.454,2.103,41.834,8.93,0.00,-1.04,-0.00,1.98,none,0,0,1,39.76,2.99,0.00,19.90,0.019,0.002,0.0,0.050
150,1749223185.11,74,4.035,0.379,2.046,49.181,9.03,0.00,-1.04,-0.00,1.98,none,0,0,1,39.76,2.99,0.00,19.94,0.016,0.002,0.0,0.050
151,1749223185.16,75,3.503,0.365,2.066,55.680,9.13,0.00,-1.04,-0.00,1.98,none,0,0,1,39.76,2.99,0.00,19.94,0.017,0.002,0.0,0.050
152,1749223185.21,74,3.274,0.360,2.033,53.265,9.23,0.00,-1.04,-0.00,1.98,none,0,0,1,39.77,2.99,0.00,19.78,0.016,0.002,0.0,0.051
153,1749223185.26,73,3.089,0.350,1.979,44.792,9.33,0.00,-1.04,-0.00,1.98,none,0,0,1,39.77,2.99,0.00,19.78,0.019,0.003,0.0,0.051
154,1749223185.31,75,2.965,0.342,1.884,55.815,9.43,0.00,-1.04,-0.00,1.98,none,0,0,1,39.77,2.99,0.00,19.95,0.020,0.002,0.0,0.050
155,1749223185.36,75,2.769,0.351,1.866,48.017,9.53,0.00,-1.04,-0.00,1.98,none,0,0,1,39.77,2.99,0.00,19.82,0.017,0.002,0.0,0.050
