frame,time,features,flow_left,flow_center,flow_right,flow_std,pos_x,pos_y,pos_z,yaw,speed,state,collided,obstacle,side_safe,brake_thres,dodge_thres,probe_req,fps,simgetimage_s,decode_s,processing_s,loop_s
2,1749400483.02,150,0.303,0.141,0.188,5.061,0.00,0.00,-0.96,0.00,0.08,none,1,0,1,20.78,2.04,0.00,6.32,0.031,0.003,0.032,0.158
3,1749400483.09,150,0.218,0.150,0.199,2.991,0.00,0.00,-0.95,0.00,0.07,none,0,0,0,20.69,2.03,0.00,14.39,0.024,0.003,0.040,0.070
4,1749400483.16,150,0.227,0.159,0.206,3.306,0.00,0.00,-0.95,0.00,0.06,none,0,0,0,20.60,2.03,0.00,14.27,0.028,0.003,0.037,0.070
5,1749400483.23,150,0.204,0.154,0.189,2.169,0.00,0.00,-0.95,0.00,0.05,none,0,0,0,20.50,2.02,0.00,14.67,0.031,0.003,0.034,0.068
6,1749400483.31,150,0.190,0.145,0.195,1.857,0.00,0.00,-0.94,0.00,0.04,none,0,0,0,20.38,2.02,0.00,11.10,0.047,0.003,0.037,0.090
7,1749400483.39,150,0.173,0.137,0.185,2.028,0.00,0.00,-0.94,0.00,0.03,none,0,0,0,20.30,2.02,0.00,15.72,0.025,0.003,0.035,0.064
8,1749400483.45,150,0.168,0.131,0.176,2.315,0.00,0.00,-0.94,0.00,0.02,none,0,0,0,20.23,2.01,0.00,17.07,0.024,0.003,0.031,0.059
9,1749400483.51,150,0.159,0.124,0.166,1.772,0.00,0.00,-0.94,0.00,0.02,none,0,0,0,20.17,2.01,0.00,17.72,0.021,0.002,0.031,0.056
10,1749400483.57,150,0.148,0.118,0.157,1.409,0.00,0.00,-0.94,0.00,0.01,none,0,0,0,20.12,2.01,0.00,16.51,0.026,0.002,0.030,0.061
11,1749400483.63,150,0.138,0.112,0.147,0.933,0.00,0.00,-0.94,0.00,0.01,none,0,0,0,20.08,2.00,0.00,17.73,0.021,0.003,0.031,0.056
12,1749400483.69,150,0.112,0.102,0.135,1.084,0.00,0.00,-0.94,0.00,0.00,none,0,0,0,20.04,2.00,0.00,19.30,0.020,0.002,0.028,0.052
13,1749400483.74,150,0.105,0.091,0.120,1.123,0.00,0.00,-0.94,0.00,0.00,none,0,0,0,20.01,2.00,0.00,17.30,0.023,0.002,0.031,0.058
