frame,time,features,flow_left,flow_center,flow_right,flow_std,pos_x,pos_y,pos_z,yaw,speed,state,collided,obstacle,side_safe,brake_thres,dodge_thres,probe_req,fps,simgetimage_s,decode_s,processing_s,loop_s
2,1749229526.04,75,0.028,0.028,0.045,1.547,0.00,0.00,-0.95,0.00,0.06,none,1,0,1,20.61,2.03,0.00,13.60,0.021,0.002,0.0,0.074
3,1749229526.08,75,0.033,0.042,0.059,1.740,0.00,0.00,-0.95,0.00,0.08,none,0,0,1,20.75,2.04,0.00,19.81,0.020,0.002,0.0,0.050
4,1749229526.13,75,0.049,0.057,0.074,1.775,0.00,0.00,-0.95,0.00,0.08,none,0,0,1,20.78,2.04,0.00,19.86,0.020,0.002,0.0,0.050
5,1749229526.18,75,0.056,0.063,0.086,2.049,0.00,0.00,-0.94,0.00,0.07,none,0,0,1,20.73,2.04,0.00,19.95,0.017,0.002,0.0,0.050
6,1749229526.23,75,0.055,0.070,0.093,1.920,0.00,0.00,-0.94,0.00,0.06,none,0,0,1,20.63,2.03,0.00,19.85,0.021,0.002,0.0,0.050
7,1749229526.28,75,0.056,0.069,0.093,1.414,0.00,0.00,-0.94,0.00,0.05,none,0,0,1,20.54,2.03,0.00,19.86,0.021,0.002,0.0,0.050
8,1749229526.33,75,0.053,0.069,0.093,1.701,0.00,0.00,-0.94,0.00,0.04,none,0,0,1,20.46,2.02,0.00,19.82,0.020,0.002,0.0,0.050
9,1749229526.38,75,0.054,0.069,0.092,1.171,0.00,0.00,-0.93,0.00,0.04,none,0,0,1,20.38,2.02,0.00,19.84,0.021,0.002,0.0,0.050
10,1749229526.43,75,0.053,0.066,0.088,1.074,0.00,0.00,-0.93,0.00,0.03,none,0,0,1,20.31,2.02,0.00,19.97,0.020,0.002,0.0,0.050
11,1749229526.48,75,0.052,0.064,0.086,1.203,0.00,0.00,-0.93,0.00,0.02,none,0,0,1,20.25,2.01,0.00,19.92,0.020,0.002,0.0,0.050
12,1749229526.53,75,0.052,0.065,0.086,0.674,0.00,0.00,-0.93,0.00,0.02,none,0,0,1,20.20,2.01,0.00,19.90,0.019,0.002,0.0,0.050
13,1749229526.58,75,0.054,0.064,0.083,0.899,0.00,0.00,-0.93,0.00,0.01,none,0,0,1,20.14,2.01,0.00,19.86,0.021,0.002,0.0,0.050
14,1749229526.63,75,0.048,0.058,0.077,0.642,0.00,0.00,-0.93,0.00,0.01,none,0,0,1,20.10,2.01,0.00,19.85,0.019,0.002,0.0,0.050
15,1749229526.69,75,0.044,0.052,0.068,0.529,0.00,0.00,-0.93,0.00,0.01,none,0,0,1,20.07,2.00,0.00,19.97,0.018,0.002,0.0,0.050
16,1749229526.74,75,0.042,0.045,0.059,0.543,0.00,0.00,-0.93,0.00,0.00,none,0,0,1,20.04,2.00,0.00,19.93,0.017,0.002,0.0,0.050
17,1749229526.79,75,0.037,0.040,0.053,0.386,0.00,0.00,-0.93,0.00,0.00,none,0,0,1,20.00,2.00,0.00,19.97,0.021,0.002,0.0,0.050
18,1749229526.84,75,0.036,0.035,0.045,0.391,0.00,0.00,-0.93,0.00,0.00,none,0,0,0,20.02,2.00,0.00,19.79,0.020,0.002,0.0,0.051
19,1749229526.89,75,0.032,0.031,0.041,0.386,0.00,0.00,-0.93,0.00,0.00,none,0,0,0,20.04,2.00,0.00,19.84,0.021,0.002,0.0,0.050
20,1749229526.94,75,0.030,0.028,0.037,0.405,0.00,0.00,-0.93,0.00,0.01,none,0,0,0,20.06,2.00,0.00,19.87,0.020,0.002,0.0,0.050
21,1749229526.99,75,0.029,0.026,0.033,0.388,0.00,0.00,-0.93,0.00,0.01,none,0,0,0,20.07,2.00,0.00,19.95,0.020,0.002,0.0,0.050
22,1749229527.04,75,0.028,0.025,0.032,0.493,0.00,0.00,-0.93,0.00,0.01,none,0,0,0,20.09,2.00,0.00,19.88,0.023,0.003,0.0,0.050
23,1749229527.09,75,0.025,0.023,0.031,0.557,0.00,0.00,-0.93,0.00,0.01,none,0,0,0,20.10,2.00,0.00,19.92,0.020,0.002,0.0,0.050
24,1749229527.14,75,0.023,0.023,0.031,0.630,0.00,0.00,-0.93,0.00,0.01,none,0,0,1,20.11,2.01,0.00,19.85,0.020,0.002,0.0,0.050
25,1749229527.19,75,0.023,0.023,0.031,0.580,0.00,0.00,-0.93,0.00,0.01,none,0,0,1,20.11,2.01,0.00,19.93,0.021,0.002,0.0,0.050
26,1749229527.24,75,0.023,0.023,0.031,0.656,0.00,0.00,-0.93,0.00,0.01,none,0,0,1,20.12,2.01,0.00,19.83,0.019,0.002,0.0,0.050
27,1749229527.29,75,0.024,0.025,0.031,0.526,0.00,0.00,-0.93,0.00,0.01,none,0,0,0,20.12,2.01,0.00,19.95,0.023,0.002,0.0,0.050
28,1749229527.34,75,0.023,0.025,0.032,0.616,0.00,0.00,-0.93,0.00,0.01,none,0,0,1,20.13,2.01,0.00,19.89,0.021,0.002,0.0,0.050
29,1749229527.39,75,0.025,0.026,0.033,0.540,0.00,0.00,-0.93,0.00,0.01,none,0,0,1,20.13,2.01,0.00,19.97,0.020,0.002,0.0,0.050
30,1749229527.44,75,0.027,0.027,0.034,0.682,0.00,0.00,-0.93,0.00,0.01,none,0,0,0,20.13,2.01,0.00,19.89,0.022,0.002,0.0,0.050
31,1749229527.49,75,0.026,0.028,0.034,0.518,0.00,0.00,-0.93,0.00,0.01,none,0,0,0,20.13,2.01,0.00,19.90,0.020,0.002,0.0,0.050
32,1749229527.54,75,0.026,0.028,0.035,0.730,0.00,0.00,-0.93,0.00,0.01,none,0,0,1,20.13,2.01,0.00,19.79,0.023,0.002,0.0,0.051
33,1749229527.59,75,0.026,0.029,0.035,0.619,0.00,0.00,-0.94,0.00,0.01,none,0,0,0,20.13,2.01,0.00,19.90,0.018,0.002,0.0,0.050
34,1749229527.64,75,0.027,0.030,0.035,0.648,0.00,0.00,-0.94,0.00,0.01,none,0,0,0,20.13,2.01,0.00,19.95,0.021,0.002,0.0,0.050
35,1749229527.69,75,0.027,0.032,0.036,0.720,0.00,0.00,-0.94,0.00,0.01,none,0,0,0,20.13,2.01,0.00,19.95,0.021,0.002,0.0,0.050
36,1749229527.74,75,0.027,0.032,0.036,0.561,0.00,0.00,-0.94,0.00,0.01,none,0,0,0,20.13,2.01,0.00,19.83,0.021,0.002,0.0,0.050
37,1749229527.79,75,0.027,0.032,0.036,0.524,0.00,0.00,-0.94,0.00,0.01,none,0,0,0,20.12,2.01,0.00,19.85,0.020,0.002,0.0,0.050
38,1749229527.84,75,0.029,0.032,0.036,0.595,0.00,0.00,-0.94,0.00,0.01,none,0,0,0,20.12,2.01,0.00,19.97,0.019,0.002,0.0,0.050
39,1749229527.89,75,0.027,0.031,0.036,0.521,0.00,0.00,-0.94,0.00,0.01,none,0,0,1,20.12,2.01,0.00,19.89,0.019,0.002,0.0,0.050
40,1749229527.94,75,0.025,0.032,0.036,0.589,0.00,0.00,-0.94,0.00,0.01,none,0,0,1,20.12,2.01,0.00,19.93,0.021,0.002,0.0,0.050
41,1749229527.99,75,0.025,0.031,0.036,0.524,0.00,0.00,-0.94,0.00,0.00,resume_reinforce,0,0,1,20.11,2.01,0.00,19.91,0.020,0.002,0.0,0.050
42,1749229528.04,75,0.089,0.091,0.106,12.189,0.00,0.00,-0.94,0.00,0.03,none,0,0,0,20.34,2.02,0.00,19.95,0.019,0.002,0.0,0.050
43,1749229528.10,75,0.919,1.254,1.091,220.406,0.00,0.00,-0.94,0.00,0.04,none,0,0,0,20.37,2.02,0.00,19.79,0.021,0.002,0.0,0.051
44,1749229528.15,75,1.397,1.704,1.640,88.913,0.00,0.00,-0.94,-0.00,0.12,none,0,0,0,21.03,2.05,0.00,19.79,0.022,0.002,0.0,0.051
45,1749229528.19,74,2.047,2.276,2.333,118.283,0.01,0.00,-0.95,-0.00,0.22,none,0,0,0,21.96,2.10,0.00,19.95,0.023,0.002,0.0,0.050
46,1749229528.24,75,2.451,2.654,2.773,79.415,0.02,0.00,-0.95,-0.00,0.32,none,0,0,0,22.80,2.14,0.00,19.97,0.017,0.002,0.0,0.050
47,1749229528.29,75,2.767,2.922,3.089,47.014,0.04,0.00,-0.96,-0.00,0.40,none,0,0,0,23.83,2.19,0.00,19.90,0.022,0.002,0.0,0.050
48,1749229528.34,75,2.890,3.038,3.236,19.236,0.06,-0.00,-0.97,-0.00,0.49,none,0,0,0,24.64,2.23,0.00,19.83,0.022,0.002,0.0,0.050
49,1749229528.39,75,2.948,3.075,3.290,7.180,0.08,-0.00,-0.99,-0.00,0.57,none,0,0,0,25.41,2.27,0.00,19.95,0.020,0.002,0.0,0.050
50,1749229528.44,75,3.051,3.111,3.349,7.868,0.11,-0.00,-1.00,-0.00,0.65,none,0,0,0,26.20,2.31,0.00,19.91,0.021,0.002,0.0,0.050
51,1749229528.50,75,3.220,3.191,3.463,14.730,0.14,-0.00,-1.01,-0.00,0.72,none,0,0,0,26.97,2.35,0.00,19.96,0.021,0.002,0.0,0.050
52,1749229528.55,75,3.357,3.247,3.538,21.383,0.18,-0.00,-1.02,-0.00,0.79,none,0,0,0,27.67,2.38,0.00,19.81,0.020,0.002,0.0,0.050
53,1749229528.60,75,2.760,2.220,2.707,23.553,0.22,-0.00,-1.02,-0.00,0.87,none,0,0,0,28.36,2.42,0.00,19.94,0.018,0.002,0.0,0.050
54,1749229528.65,75,2.542,1.922,2.331,24.906,0.26,-0.00,-1.03,-0.00,0.93,none,0,0,0,29.12,2.46,0.00,19.96,0.020,0.002,0.0,0.050
55,1749229528.70,74,2.162,1.502,1.824,25.442,0.31,-0.00,-1.04,-0.00,1.00,none,0,0,0,29.80,2.49,0.00,19.83,0.021,0.002,0.0,0.050
56,1749229528.75,75,2.038,1.274,1.559,25.425,0.36,-0.00,-1.04,-0.00,1.06,none,0,0,1,30.41,2.52,0.00,19.97,0.019,0.002,0.0,0.050
57,1749229528.80,75,2.007,1.176,1.432,26.046,0.42,-0.00,-1.05,-0.00,1.13,none,0,0,1,31.04,2.55,0.00,19.95,0.019,0.002,0.0,0.050
58,1749229528.85,74,2.171,1.213,1.479,24.931,0.47,-0.00,-1.05,-0.00,1.18,none,0,0,1,31.63,2.58,0.00,19.80,0.020,0.002,0.0,0.051
59,1749229528.90,75,2.410,1.327,1.601,24.385,0.54,-0.00,-1.05,-0.00,1.23,none,0,0,1,32.16,2.61,0.00,19.91,0.018,0.002,0.0,0.050
60,1749229528.95,75,2.627,1.436,1.725,25.813,0.60,-0.00,-1.06,-0.00,1.29,none,0,0,1,32.71,2.64,0.00,19.95,0.019,0.002,0.0,0.050
61,1749229529.00,74,2.751,1.500,1.788,23.903,0.67,-0.00,-1.06,-0.00,1.33,none,0,0,1,33.15,2.66,0.00,19.83,0.019,0.002,0.0,0.050
62,1749229529.05,73,2.909,1.548,1.835,31.088,0.73,-0.00,-1.06,-0.00,1.38,none,0,0,1,33.64,2.68,0.00,19.96,0.018,0.002,0.0,0.050
