frame,time,features,flow_left,flow_center,flow_right,flow_std,pos_x,pos_y,pos_z,yaw,speed,state,collided,brake_thres,dodge_thres,probe_req,fps,simgetimage_s,decode_s,processing_s,loop_s
2,1749129603.72,75,0.034,0.044,0.057,2.467,0.00,0.00,-0.95,0.00,0.06,none,1,20.61,3.12,0.00,13.36,0.025,0.025,0.0,0.075
3,1749129603.76,75,0.035,0.045,0.068,1.634,0.00,0.00,-0.95,0.00,0.08,none,0,20.76,3.15,0.00,19.92,0.023,0.023,0.0,0.050
4,1749129603.81,75,0.054,0.056,0.093,2.280,0.00,0.00,-0.95,0.00,0.08,none,0,20.78,3.16,0.00,19.82,0.023,0.023,0.0,0.050
5,1749129603.86,75,0.072,0.059,0.107,2.344,0.00,0.00,-0.94,0.00,0.07,none,0,20.72,3.14,0.00,19.97,0.023,0.023,0.0,0.050
6,1749129603.91,75,0.077,0.065,0.112,2.271,0.00,0.00,-0.94,0.00,0.06,none,0,20.63,3.13,0.00,19.80,0.025,0.025,0.0,0.051
7,1749129603.96,75,0.083,0.070,0.116,2.519,0.00,0.00,-0.94,0.00,0.05,none,0,20.54,3.11,0.00,19.93,0.025,0.025,0.0,0.050
8,1749129604.01,75,0.081,0.068,0.116,1.898,0.00,0.00,-0.94,0.00,0.04,none,0,20.46,3.09,0.00,19.83,0.022,0.022,0.0,0.050
9,1749129604.06,75,0.082,0.066,0.112,1.429,0.00,0.00,-0.93,0.00,0.04,none,0,20.38,3.08,0.00,19.85,0.022,0.022,0.0,0.050
10,1749129604.11,75,0.079,0.063,0.109,1.318,0.00,0.00,-0.93,0.00,0.03,none,0,20.30,3.06,0.00,19.86,0.024,0.024,0.0,0.050
11,1749129604.16,75,0.074,0.060,0.106,1.090,0.00,0.00,-0.93,0.00,0.02,none,0,20.24,3.05,0.00,19.88,0.025,0.025,0.0,0.050
12,1749129604.21,75,0.075,0.060,0.106,0.989,0.00,0.00,-0.93,0.00,0.02,none,0,20.19,3.04,0.00,19.94,0.024,0.024,0.0,0.050
13,1749129604.26,75,0.074,0.058,0.104,1.304,0.00,0.00,-0.93,0.00,0.01,none,0,20.14,3.03,0.00,19.90,0.024,0.024,0.0,0.050
14,1749129604.31,75,0.069,0.053,0.093,0.633,0.00,0.00,-0.93,0.00,0.01,none,0,20.10,3.02,0.00,19.89,0.023,0.023,0.0,0.050
15,1749129604.36,75,0.058,0.049,0.081,0.580,0.00,0.00,-0.93,0.00,0.01,none,0,20.06,3.01,0.00,19.88,0.024,0.024,0.0,0.050
16,1749129604.41,75,0.050,0.042,0.071,0.463,0.00,0.00,-0.93,0.00,0.00,none,0,20.03,3.01,0.00,19.91,0.029,0.029,0.0,0.050
17,1749129604.46,75,0.040,0.034,0.060,0.393,0.00,0.00,-0.93,0.00,0.00,none,0,20.00,3.00,0.00,19.84,0.027,0.027,0.0,0.050
18,1749129604.51,75,0.034,0.030,0.052,0.408,0.00,0.00,-0.93,0.00,0.00,none,0,20.02,3.00,0.00,19.85,0.024,0.024,0.0,0.050
19,1749129604.56,75,0.027,0.027,0.046,0.416,0.00,0.00,-0.93,0.00,0.00,none,0,20.04,3.01,0.00,19.81,0.025,0.025,0.0,0.050
20,1749129604.61,75,0.023,0.024,0.040,0.370,0.00,0.00,-0.93,0.00,0.01,none,0,20.06,3.01,0.00,19.96,0.024,0.024,0.0,0.050
21,1749129604.66,75,0.021,0.023,0.036,0.495,0.00,0.00,-0.93,0.00,0.01,none,0,20.07,3.01,0.00,19.83,0.024,0.024,0.0,0.050
22,1749129604.71,75,0.019,0.022,0.033,0.484,0.00,0.00,-0.93,0.00,0.01,none,0,20.09,3.02,0.00,19.86,0.023,0.023,0.0,0.050
23,1749129604.76,75,0.019,0.021,0.030,0.535,0.00,0.00,-0.93,0.00,0.01,none,0,20.10,3.02,0.00,19.84,0.023,0.023,0.0,0.050
24,1749129604.81,75,0.017,0.021,0.030,0.394,0.00,0.00,-0.93,0.00,0.01,none,0,20.11,3.02,0.00,13.11,0.040,0.040,0.0,0.076
