frame,time,features,flow_left,flow_center,flow_right,flow_std,pos_x,pos_y,pos_z,yaw,speed,state,collided,brake_thres,dodge_thres,probe_req,fps,simgetimage_s,decode_s,processing_s,loop_s
24,1749126197.81,75,0.020,0.019,0.032,0.731,0.00,0.00,-0.93,0.00,0.01,none,0,20.11,3.02,0.00,19.92,0.022,0.022,0.0,0.050
25,1749126197.86,75,0.019,0.019,0.031,0.485,0.00,0.00,-0.93,0.00,0.01,none,0,20.12,3.02,0.00,19.94,0.020,0.020,0.0,0.050
26,1749126197.91,75,0.019,0.019,0.032,0.519,0.00,0.00,-0.93,0.00,0.01,none,0,20.12,3.02,0.00,19.77,0.020,0.020,0.0,0.051
27,1749126197.96,75,0.020,0.020,0.033,0.601,0.00,0.00,-0.93,0.00,0.01,none,0,20.12,3.02,0.00,19.83,0.020,0.020,0.0,0.050
28,1749126198.01,75,0.020,0.021,0.036,0.699,0.00,0.00,-0.93,0.00,0.01,none,0,20.13,3.03,0.00,19.93,0.024,0.024,0.0,0.050
29,1749126198.06,75,0.021,0.021,0.037,0.559,0.00,0.00,-0.93,0.00,0.01,none,0,20.13,3.03,0.00,19.85,0.021,0.021,0.0,0.050
30,1749126198.11,75,0.021,0.023,0.037,0.767,0.00,0.00,-0.93,0.00,0.01,none,0,20.13,3.03,0.00,19.68,0.022,0.022,0.0,0.051
31,1749126198.16,75,0.022,0.023,0.039,0.607,0.00,0.00,-0.94,0.00,0.01,none,0,20.13,3.03,0.00,19.86,0.020,0.020,0.0,0.050
32,1749126198.21,75,0.021,0.023,0.039,0.589,0.00,0.00,-0.94,0.00,0.01,none,0,20.13,3.03,0.00,19.83,0.020,0.020,0.0,0.050
33,1749126198.26,75,0.023,0.023,0.038,0.652,0.00,0.00,-0.94,0.00,0.01,none,0,20.13,3.03,0.00,19.88,0.024,0.024,0.0,0.050
34,1749126198.31,75,0.024,0.023,0.038,0.820,0.00,0.00,-0.94,0.00,0.01,none,0,20.13,3.03,0.00,19.92,0.020,0.020,0.0,0.050
35,1749126198.36,75,0.024,0.024,0.038,0.595,0.00,0.00,-0.94,0.00,0.01,none,0,20.13,3.03,0.00,19.86,0.021,0.021,0.0,0.050
36,1749126198.41,75,0.025,0.024,0.039,0.644,0.00,0.00,-0.94,0.00,0.01,none,0,20.13,3.03,0.00,19.93,0.021,0.021,0.0,0.050
37,1749126198.46,75,0.024,0.023,0.039,0.524,0.00,0.00,-0.94,0.00,0.01,none,0,20.12,3.02,0.00,19.79,0.019,0.019,0.0,0.051
38,1749126198.52,75,0.024,0.024,0.037,0.493,0.00,0.00,-0.94,0.00,0.01,none,0,20.12,3.02,0.00,19.91,0.023,0.023,0.0,0.050
39,1749126198.57,75,0.025,0.024,0.038,0.659,0.00,0.00,-0.94,0.00,0.01,none,0,20.12,3.02,0.00,19.82,0.020,0.020,0.0,0.050
40,1749126198.62,75,0.025,0.023,0.037,0.584,0.00,0.00,-0.94,0.00,0.01,none,0,20.12,3.02,0.00,19.82,0.021,0.021,0.0,0.050
41,1749126198.67,75,0.025,0.025,0.037,1.195,0.00,0.00,-0.94,0.00,0.01,resume_reinforce,0,20.11,3.02,0.00,19.97,0.021,0.021,0.0,0.050
42,1749126198.72,75,0.056,0.050,0.070,5.139,0.00,0.00,-0.94,-0.00,0.03,none,0,20.34,3.07,0.00,19.98,0.024,0.024,0.0,0.050
43,1749126198.77,74,1.295,0.910,1.398,206.389,0.00,0.00,-0.94,-0.00,0.07,none,0,20.44,3.09,0.00,19.81,0.022,0.022,0.0,0.050
44,1749126198.82,74,2.081,1.585,2.547,142.666,0.01,0.00,-0.94,-0.00,0.18,none,0,21.40,3.28,0.00,19.78,0.023,0.023,0.0,0.051
45,1749126198.87,75,2.657,2.054,3.118,88.731,0.02,0.00,-0.95,-0.00,0.28,none,0,22.44,3.49,0.00,19.84,0.021,0.021,0.0,0.050
46,1749126198.92,75,3.068,2.398,3.529,51.073,0.03,0.00,-0.96,-0.00,0.37,none,0,23.52,3.70,0.00,19.92,0.025,0.025,0.0,0.050
47,1749126198.97,75,3.302,2.581,3.768,32.549,0.05,0.00,-0.97,-0.00,0.45,none,0,24.34,3.87,0.00,19.92,0.024,0.024,0.0,0.050
48,1749126199.02,75,3.394,2.649,3.866,12.217,0.07,0.00,-0.98,-0.00,0.54,none,0,25.12,4.02,0.00,19.83,0.022,0.022,0.0,0.050
49,1749126199.07,75,3.455,2.663,3.945,9.271,0.10,0.00,-0.99,-0.00,0.61,none,0,26.06,4.21,0.00,19.87,0.030,0.030,0.0,0.050
50,1749126199.12,75,3.558,2.718,4.074,17.366,0.13,0.00,-1.00,-0.00,0.69,none,0,26.65,4.33,0.00,19.93,0.021,0.021,0.0,0.050
51,1749126199.17,75,3.713,2.817,4.251,17.591,0.16,0.00,-1.01,0.00,0.76,none,0,27.45,4.49,0.00,19.91,0.027,0.027,0.0,0.050
52,1749126199.22,75,3.878,2.918,4.415,22.100,0.20,0.00,-1.02,0.00,0.83,none,0,28.24,4.65,0.00,19.69,0.026,0.026,0.0,0.051
53,1749126199.27,75,2.807,2.182,3.309,26.016,0.24,0.00,-1.03,0.00,0.90,none,0,28.91,4.78,0.00,19.85,0.028,0.028,0.0,0.050
54,1749126199.32,75,2.225,1.652,2.399,29.742,0.29,0.00,-1.03,0.00,0.97,none,0,29.52,4.90,0.00,19.95,0.027,0.027,0.0,0.050
55,1749126199.37,75,1.900,1.345,2.071,28.869,0.34,0.00,-1.04,0.00,1.03,none,0,30.19,5.04,0.00,19.92,0.027,0.027,0.0,0.050
56,1749126199.42,75,1.703,1.155,1.933,29.572,0.39,0.00,-1.05,0.00,1.09,none,0,30.78,5.16,0.00,19.95,0.026,0.026,0.0,0.050
57,1749126199.47,75,1.714,1.128,1.977,30.324,0.45,0.00,-1.05,0.00,1.15,none,0,31.36,5.27,0.00,19.93,0.024,0.024,0.0,0.050
58,1749126199.52,75,1.860,1.212,2.170,31.935,0.51,0.00,-1.05,0.00,1.21,none,0,31.90,5.38,0.00,19.83,0.021,0.021,0.0,0.050
59,1749126199.57,75,2.051,1.344,2.329,27.957,0.57,0.00,-1.06,0.00,1.26,none,0,32.44,5.49,0.00,19.92,0.024,0.024,0.0,0.050
60,1749126199.62,74,2.202,1.423,2.460,32.861,0.63,0.00,-1.06,0.00,1.31,none,0,32.92,5.58,0.00,19.86,0.022,0.022,0.0,0.050
61,1749126199.67,73,2.343,1.451,2.566,35.277,0.69,0.00,-1.06,0.00,1.35,none,0,33.46,5.69,0.00,19.56,0.027,0.027,0.0,0.051
62,1749126199.72,75,2.438,1.444,2.577,37.583,0.76,0.00,-1.06,0.00,1.40,none,0,33.83,5.77,0.00,19.90,0.024,0.024,0.0,0.050
63,1749126199.77,74,2.556,1.435,2.603,38.734,0.83,0.00,-1.06,0.00,1.44,none,0,34.23,5.85,0.00,19.78,0.024,0.024,0.0,0.051
64,1749126199.82,75,2.739,1.407,2.567,59.437,0.90,0.00,-1.06,0.00,1.47,none,0,34.62,5.92,0.00,19.92,0.023,0.023,0.0,0.050
65,1749126199.87,74,2.880,1.362,2.548,51.776,0.98,0.00,-1.06,0.00,1.51,none,0,34.99,6.00,0.00,19.95,0.023,0.023,0.0,0.050
66,1749126199.92,71,3.096,1.319,2.498,43.738,1.06,0.00,-1.06,0.00,1.54,none,0,35.32,6.06,0.00,19.84,0.022,0.022,0.0,0.050
67,1749126199.97,74,3.305,1.277,2.433,44.404,1.14,0.00,-1.06,0.00,1.57,none,0,35.66,6.13,0.00,19.98,0.022,0.022,0.0,0.050
68,1749126200.03,75,3.563,1.222,2.354,47.096,1.21,0.00,-1.06,0.00,1.60,none,0,35.94,6.19,0.00,19.87,0.024,0.024,0.0,0.050
69,1749126200.08,75,3.781,1.173,2.328,51.660,1.30,0.00,-1.06,0.00,1.63,none,0,36.18,6.24,0.00,19.88,0.022,0.022,0.0,0.050
70,1749126200.13,73,3.989,1.138,2.306,50.870,1.38,0.00,-1.06,0.00,1.65,none,0,36.46,6.29,0.00,19.77,0.023,0.023,0.0,0.051
71,1749126200.18,74,4.059,1.096,2.260,42.695,2.95,1.17,-1.23,-0.19,0.92,dodge_right,0,36.70,6.34,0.00,0.31,0.024,0.024,0.0,3.274
72,1749126203.45,70,7.673,3.355,3.631,11.442,2.95,1.22,-1.23,-0.19,0.93,resume,0,29.25,4.85,0.00,19.83,0.024,0.024,0.0,0.050
73,1749126203.50,74,7.591,3.348,3.622,33.887,2.95,1.27,-1.23,-0.15,0.92,none,0,29.27,4.85,0.00,19.82,0.020,0.020,0.0,0.050
74,1749126203.55,74,8.476,4.362,4.680,261.900,2.96,1.31,-1.23,-0.07,0.91,none,0,29.16,4.83,0.00,19.94,0.021,0.021,0.0,0.050
75,1749126203.60,74,9.237,4.899,5.162,140.088,2.96,1.36,-1.24,0.03,0.91,none,0,29.11,4.82,0.00,19.91,0.021,0.021,0.0,0.050
76,1749126203.65,74,9.633,5.344,5.499,88.660,2.97,1.40,-1.25,0.11,0.91,none,0,29.13,4.83,0.00,19.90,0.022,0.022,0.0,0.050
77,1749126203.70,72,9.724,5.591,5.644,51.091,2.99,1.44,-1.27,0.15,0.92,none,0,29.17,4.83,0.00,19.93,0.021,0.021,0.0,0.050
78,1749126203.75,75,9.619,5.733,5.679,26.680,3.01,1.48,-1.29,0.16,0.93,none,0,29.25,4.85,0.00,19.88,0.025,0.025,0.0,0.050
79,1749126203.80,74,9.390,5.767,5.647,26.567,3.03,1.51,-1.30,0.14,0.94,none,0,29.35,4.87,0.00,19.96,0.020,0.020,0.0,0.050
80,1749126203.85,75,9.092,5.738,5.613,21.893,3.06,1.55,-1.32,0.11,0.96,none,0,29.50,4.90,0.00,19.95,0.021,0.021,0.0,0.050
81,1749126203.90,75,9.002,5.797,5.649,20.794,3.09,1.58,-1.34,0.06,0.98,none,0,29.69,4.94,0.00,19.94,0.021,0.021,0.0,0.050
82,1749126203.95,75,5.368,3.561,4.300,18.439,3.13,1.61,-1.35,0.01,1.01,none,0,29.96,4.99,0.00,19.80,0.021,0.021,0.0,0.051
83,1749126204.00,74,5.485,3.640,4.320,21.929,3.17,1.64,-1.36,-0.05,1.04,none,0,30.26,5.05,0.00,19.73,0.020,0.020,0.0,0.051
84,1749126204.05,75,4.563,2.708,3.322,25.293,3.21,1.67,-1.38,-0.09,1.08,none,0,30.64,5.13,0.00,19.84,0.023,0.023,0.0,0.050
85,1749126204.10,75,3.766,2.261,2.843,27.880,3.26,1.69,-1.39,-0.14,1.12,none,0,31.01,5.20,0.00,19.93,0.022,0.022,0.0,0.050
86,1749126204.15,75,3.310,1.930,2.499,29.580,3.31,1.71,-1.40,-0.17,1.16,none,0,31.43,5.29,0.00,19.81,0.023,0.023,0.0,0.050
87,1749126204.20,75,3.143,1.762,2.347,31.658,3.37,1.74,-1.41,-0.19,1.20,none,0,31.86,5.37,0.00,19.87,0.022,0.022,0.0,0.050
88,1749126204.25,75,3.100,1.715,2.299,32.124,3.42,1.76,-1.41,-0.19,1.24,none,0,32.30,5.46,0.00,19.97,0.022,0.022,0.0,0.050
89,1749126204.30,75,3.188,1.768,2.342,27.175,3.48,1.78,-1.42,-0.19,1.29,none,0,32.73,5.55,0.00,19.86,0.026,0.026,0.0,0.050
90,1749126204.35,75,3.358,1.872,2.361,32.004,3.55,1.79,-1.43,-0.18,1.33,none,0,33.13,5.63,0.00,19.95,0.023,0.023,0.0,0.050
91,1749126204.40,74,3.402,1.875,2.323,31.300,3.61,1.81,-1.43,-0.16,1.37,none,0,33.52,5.70,0.00,19.92,0.021,0.021,0.0,0.050
92,1749126204.45,74,3.458,1.897,2.360,34.344,3.68,1.83,-1.44,-0.14,1.41,none,0,33.92,5.78,0.00,19.81,0.021,0.021,0.0,0.050
93,1749126204.51,75,3.447,1.869,2.388,30.926,3.75,1.84,-1.44,-0.12,1.44,none,0,34.32,5.86,0.00,19.95,0.025,0.025,0.0,0.050
94,1749126204.56,74,3.361,1.783,2.425,34.720,4.95,2.39,-1.57,-0.22,0.08,dodge_right,1,34.66,5.93,0.00,0.44,0.021,0.021,0.0,2.261
95,1749126206.82,75,4.404,3.409,4.885,7.221,4.95,2.39,-1.57,-0.23,0.08,resume,1,20.84,3.17,0.00,19.79,0.027,0.027,0.0,0.051
96,1749126206.87,75,4.057,3.223,4.666,5.778,4.95,2.39,-1.57,-0.43,0.02,none,1,20.35,3.07,0.00,19.90,0.023,0.023,0.0,0.050
97,1749126206.92,75,4.687,3.739,4.453,176.919,4.95,2.39,-1.57,-0.54,0.03,none,1,20.24,3.05,0.00,19.94,0.020,0.020,0.0,0.050
98,1749126206.97,75,5.339,4.129,4.250,164.317,4.95,2.39,-1.57,-0.59,0.08,none,1,20.66,3.13,0.00,19.97,0.023,0.023,0.0,0.050
99,1749126207.02,75,5.630,4.416,4.021,113.687,4.95,2.39,-1.57,-0.62,0.14,none,1,21.23,3.25,0.00,19.96,0.020,0.020,0.0,0.050
100,1749126207.07,75,5.788,4.633,3.796,82.885,4.95,2.39,-1.57,-0.62,0.17,none,1,21.69,3.34,0.00,19.93,0.021,0.021,0.0,0.050
101,1749126207.12,75,5.657,4.635,3.729,32.530,4.95,2.39,-1.57,-0.62,0.20,none,1,22.10,3.42,0.00,19.93,0.020,0.020,0.0,0.050
102,1749126207.17,75,5.574,4.662,3.758,41.712,4.95,2.39,-1.57,-0.62,0.22,none,1,22.23,3.45,0.00,19.96,0.021,0.021,0.0,0.050
103,1749126207.22,75,5.413,4.619,3.599,24.753,4.95,2.39,-1.57,-0.61,0.25,none,1,22.42,3.48,0.00,19.82,0.022,0.022,0.0,0.050
104,1749126207.27,75,5.266,4.595,3.408,18.767,4.95,2.39,-1.57,-0.60,0.29,none,1,22.88,3.58,0.00,19.89,0.024,0.024,0.0,0.050
105,1749126207.32,75,4.034,2.898,0.932,30.605,4.95,2.39,-1.57,-0.58,0.35,none,1,23.35,3.67,0.00,19.89,0.023,0.023,0.0,0.050
106,1749126207.37,75,4.186,2.994,1.079,30.315,4.95,2.39,-1.58,-0.55,0.40,none,1,23.93,3.79,0.00,19.79,0.021,0.021,0.0,0.051
107,1749126207.42,75,3.364,2.416,1.272,27.425,4.96,2.39,-1.58,-0.52,0.44,none,1,24.29,3.86,0.00,19.88,0.024,0.024,0.0,0.050
108,1749126207.47,75,2.467,1.909,1.331,14.117,4.97,2.39,-1.59,-0.47,0.48,none,1,24.61,3.92,0.00,19.89,0.025,0.025,0.0,0.050
109,1749126207.52,75,1.929,1.501,1.360,12.822,4.97,2.39,-1.59,-0.43,0.51,none,1,25.17,4.03,0.00,19.96,0.023,0.023,0.0,0.050
110,1749126207.57,75,1.513,1.160,1.410,9.584,4.98,2.39,-1.60,-0.38,0.54,none,1,25.42,4.08,0.00,19.93,0.025,0.025,0.0,0.050
111,1749126207.62,75,1.361,1.026,1.295,5.115,4.99,2.39,-1.60,-0.33,0.56,none,1,25.59,4.12,0.00,19.91,0.026,0.026,0.0,0.050
112,1749126207.67,75,1.145,0.855,1.054,6.643,5.00,2.40,-1.61,-0.27,0.59,none,1,25.86,4.17,0.00,19.95,0.020,0.020,0.0,0.050
113,1749126207.72,75,1.037,0.781,1.014,8.781,5.02,2.40,-1.61,-0.21,0.61,none,1,26.21,4.24,0.00,19.84,0.025,0.025,0.0,0.050
114,1749126207.77,75,0.967,0.735,1.001,8.386,5.03,2.40,-1.62,-0.16,0.62,none,1,26.35,4.27,0.00,19.80,0.024,0.024,0.0,0.050
115,1749126207.82,75,0.856,0.681,0.887,10.752,5.05,2.40,-1.63,-0.09,0.65,none,1,26.41,4.28,0.00,19.83,0.021,0.021,0.0,0.050
116,1749126207.87,75,0.756,0.614,0.857,10.099,5.06,2.40,-1.63,-0.04,0.64,none,1,26.61,4.32,0.00,19.86,0.024,0.024,0.0,0.050
117,1749126207.92,74,0.639,0.527,0.770,9.071,5.08,2.40,-1.64,0.02,0.65,none,1,26.82,4.36,0.00,19.94,0.023,0.023,0.0,0.050
118,1749126207.97,75,0.600,0.500,0.784,12.572,5.10,2.40,-1.65,0.10,0.72,none,1,26.99,4.40,0.00,19.86,0.025,0.025,0.0,0.050
119,1749126208.02,75,0.627,0.546,0.946,15.724,5.13,2.40,-1.66,0.17,0.78,none,1,27.57,4.51,0.00,19.83,0.022,0.022,0.0,0.050
120,1749126208.07,75,0.698,0.635,1.141,18.130,5.17,2.40,-1.67,0.22,0.86,none,0,28.32,4.66,0.00,19.96,0.023,0.023,0.0,0.050
121,1749126208.12,75,0.824,0.764,1.376,21.976,5.21,2.40,-1.68,0.24,0.92,none,0,29.01,4.80,0.00,19.82,0.023,0.023,0.0,0.050
122,1749126208.17,75,0.976,0.935,1.659,25.199,5.26,2.40,-1.69,0.25,0.99,none,0,29.66,4.93,0.00,19.97,0.023,0.023,0.0,0.050
123,1749126208.22,75,1.115,1.083,1.912,27.693,5.31,2.40,-1.70,0.25,1.05,none,0,30.26,5.05,0.00,19.97,0.023,0.023,0.0,0.050
124,1749126208.27,75,1.266,1.236,2.190,29.899,5.35,2.40,-1.71,0.24,1.03,none,1,30.87,5.17,0.00,19.83,0.023,0.023,0.0,0.050
125,1749126208.32,75,1.361,1.300,2.372,23.696,5.40,2.40,-1.71,0.29,1.09,none,0,30.69,5.14,0.00,19.92,0.022,0.022,0.0,0.050
126,1749126208.38,74,1.470,1.414,2.601,27.238,5.45,2.40,-1.72,0.31,1.15,none,0,31.29,5.26,0.00,19.85,0.022,0.022,0.0,0.050
127,1749126208.43,75,1.578,1.550,2.897,27.980,5.51,2.40,-1.73,0.31,1.20,none,0,31.85,5.37,0.00,19.87,0.023,0.023,0.0,0.050
128,1749126208.48,75,1.686,1.681,3.235,28.562,5.58,2.40,-1.73,0.30,1.26,none,0,32.35,5.47,0.00,19.86,0.021,0.021,0.0,0.050
129,1749126208.53,75,1.755,1.756,3.621,32.140,5.64,2.40,-1.74,0.27,1.30,none,0,32.88,5.58,0.00,19.87,0.023,0.023,0.0,0.050
130,1749126208.58,75,1.763,1.797,4.033,35.365,5.71,2.40,-1.74,0.23,1.35,none,0,33.32,5.66,0.00,19.89,0.020,0.020,0.0,0.050
131,1749126208.63,75,1.761,1.852,4.541,38.840,5.78,2.40,-1.75,0.18,1.39,none,0,33.77,5.75,0.00,19.97,0.021,0.021,0.0,0.050
132,1749126208.68,75,1.736,1.807,4.866,39.906,5.84,2.40,-1.75,0.13,1.43,none,0,34.19,5.84,0.00,19.96,0.023,0.023,0.0,0.050
133,1749126208.73,75,1.699,1.797,5.279,54.226,5.92,2.40,-1.75,0.08,1.47,none,0,34.56,5.91,0.00,19.91,0.019,0.019,0.0,0.050
134,1749126208.78,75,1.661,1.774,6.059,41.531,5.99,2.40,-1.76,0.03,1.51,none,0,34.95,5.99,0.00,19.79,0.023,0.023,0.0,0.051
135,1749126208.83,75,1.662,1.752,6.568,28.195,6.07,2.40,-1.76,-0.01,1.54,none,0,35.25,6.05,0.00,19.79,0.020,0.020,0.0,0.051
136,1749126208.88,75,1.640,1.693,7.172,29.416,6.15,2.40,-1.76,-0.04,1.57,resume_reinforce,0,35.60,6.12,0.00,19.94,0.022,0.022,0.0,0.050
137,1749126208.93,75,1.621,1.649,7.787,34.073,6.23,2.40,-1.76,-0.06,1.60,none,0,35.88,6.18,0.00,19.96,0.019,0.019,0.0,0.050
138,1749126208.98,75,1.604,1.607,8.557,33.967,6.31,2.40,-1.76,-0.08,1.63,none,0,36.16,6.23,0.00,19.96,0.022,0.022,0.0,0.050
139,1749126209.03,75,1.593,1.548,8.792,46.048,6.39,2.40,-1.77,-0.09,1.65,none,0,36.41,6.28,0.00,19.86,0.020,0.020,0.0,0.050
140,1749126209.08,75,1.605,1.462,8.866,29.987,7.90,1.23,-1.96,0.36,0.92,dodge_left,0,36.65,6.33,0.00,0.44,0.021,0.021,0.0,2.258
141,1749126211.34,72,2.577,4.653,8.773,12.484,7.90,1.18,-1.96,0.37,0.93,resume,0,29.27,4.85,0.00,19.97,0.023,0.023,0.0,0.050
142,1749126211.39,75,2.565,4.608,8.391,31.195,7.91,1.14,-1.96,0.33,0.93,none,0,29.30,4.86,0.00,19.96,0.024,0.024,0.0,0.050
143,1749126211.44,75,3.850,5.482,9.481,337.635,8.17,-0.81,-2.03,0.60,0.93,dodge_left,0,29.20,4.84,0.00,0.30,0.023,0.023,0.0,3.292
144,1749126214.73,72,8.400,10.152,11.942,12.973,8.17,-0.86,-2.03,0.60,0.94,none,0,29.34,4.87,0.00,19.85,0.022,0.022,0.0,0.050
145,1749126214.78,75,8.677,10.154,11.252,31.614,8.17,-0.90,-2.03,0.60,0.94,none,0,29.38,4.88,0.00,19.80,0.021,0.021,0.0,0.051
146,1749126214.83,74,9.126,10.230,10.638,43.621,8.19,-1.00,-1.99,-0.00,0.09,dodge_left,1,29.34,4.87,0.00,0.31,0.021,0.021,0.0,3.268
147,1749126218.10,73,11.791,10.832,10.807,3.167,8.19,0.15,-2.04,-0.01,0.92,dodge_right,1,20.94,3.19,0.00,0.31,0.020,0.020,0.0,3.270
148,1749126221.37,70,11.632,13.537,11.544,8.059,8.19,0.20,-2.04,-0.01,0.92,none,0,29.22,4.84,0.00,19.84,0.022,0.022,0.0,0.050
149,1749126221.42,75,11.678,13.465,10.875,30.552,8.19,0.24,-2.04,-0.01,0.93,none,0,29.27,4.85,0.00,19.94,0.024,0.024,0.0,0.050
150,1749126221.47,75,11.863,13.519,10.498,49.747,8.19,0.29,-2.04,-0.01,0.92,none,0,29.23,4.85,0.00,19.94,0.021,0.021,0.0,0.050
151,1749126221.52,75,11.084,10.282,10.177,45.295,8.19,0.34,-2.04,-0.01,0.89,none,0,29.01,4.80,0.00,19.86,0.020,0.020,0.0,0.050
152,1749126221.57,75,11.232,10.316,10.203,37.666,8.19,2.19,-2.01,-0.01,0.93,dodge_right,0,28.69,4.74,0.00,0.31,0.019,0.019,0.0,3.270
153,1749126224.84,69,12.968,13.934,12.915,11.555,8.19,2.24,-2.01,-0.01,0.93,none,0,29.33,4.87,0.00,19.79,0.022,0.022,0.0,0.051
154,1749126224.89,75,8.367,9.228,9.769,36.664,8.19,2.29,-2.01,-0.01,0.94,resume,0,29.37,4.87,0.00,19.91,0.022,0.022,0.0,0.050
155,1749126224.94,75,8.320,9.318,10.360,51.908,8.27,1.14,-1.97,-0.09,0.92,dodge_left,1,29.32,4.86,0.00,0.31,0.022,0.022,0.0,3.268
