frame,time,features,flow_left,flow_center,flow_right,flow_std,pos_x,pos_y,pos_z,yaw,speed,state,collided,brake_thres,dodge_thres,probe_req,fps,simgetimage_s,decode_s,processing_s,loop_s
25,1749104897.64,75,0.020,0.024,0.035,1.245,0.00,0.00,-0.93,0.00,0.01,none,0,35.18,5.04,0.00,19.88,0.021,0.021,0.0,0.052
26,1749104897.69,75,0.022,0.023,0.036,0.528,0.00,0.00,-0.93,0.00,0.01,none,0,35.19,5.04,0.00,19.90,0.022,0.022,0.0,0.051
27,1749104897.74,75,0.022,0.023,0.038,0.620,0.00,0.00,-0.93,0.00,0.01,none,0,35.19,5.04,0.00,19.84,0.020,0.020,0.0,0.051
28,1749104897.79,75,0.021,0.023,0.040,0.545,0.00,0.00,-0.93,0.00,0.01,none,0,35.19,5.04,0.00,19.96,0.023,0.023,0.0,0.051
29,1749104897.84,75,0.021,0.022,0.043,0.687,0.00,0.00,-0.93,0.00,0.01,none,0,35.20,5.04,0.00,19.87,0.022,0.022,0.0,0.051
30,1749104897.89,75,0.022,0.023,0.040,0.665,0.00,0.00,-0.93,0.00,0.01,none,0,35.20,5.04,0.00,19.85,0.023,0.023,0.0,0.051
31,1749104897.94,75,0.022,0.023,0.040,0.553,0.00,0.00,-0.93,0.00,0.01,none,0,35.20,5.04,0.00,19.92,0.022,0.022,0.0,0.051
32,1749104898.00,75,0.022,0.022,0.041,0.657,0.00,0.00,-0.94,0.00,0.01,none,0,35.20,5.04,0.00,19.86,0.022,0.022,0.0,0.052
33,1749104898.05,75,0.021,0.023,0.040,0.584,0.00,0.00,-0.94,0.00,0.01,none,0,35.19,5.04,0.00,19.84,0.022,0.022,0.0,0.052
34,1749104898.10,75,0.023,0.023,0.040,0.758,0.00,0.00,-0.94,0.00,0.01,none,0,35.19,5.04,0.00,19.92,0.021,0.021,0.0,0.052
35,1749104898.15,75,0.024,0.024,0.039,0.692,0.00,0.00,-0.94,0.00,0.01,none,0,35.19,5.04,0.00,19.83,0.019,0.019,0.0,0.052
36,1749104898.20,75,0.026,0.024,0.038,0.613,0.00,0.00,-0.94,0.00,0.01,none,0,35.19,5.04,0.00,19.88,0.020,0.020,0.0,0.051
37,1749104898.26,75,0.027,0.023,0.037,0.577,0.00,0.00,-0.94,0.00,0.01,none,0,35.18,5.04,0.00,19.79,0.020,0.020,0.0,0.052
38,1749104898.31,75,0.028,0.024,0.037,0.558,0.00,0.00,-0.94,0.00,0.01,none,0,35.18,5.04,0.00,19.96,0.022,0.022,0.0,0.051
39,1749104898.36,75,0.026,0.024,0.038,0.523,0.00,0.00,-0.94,0.00,0.01,none,0,35.17,5.03,0.00,19.91,0.024,0.024,0.0,0.051
40,1749104898.41,75,0.026,0.022,0.037,0.686,0.00,0.00,-0.94,0.00,0.00,resume_reinforce,0,35.17,5.03,0.00,19.80,0.023,0.023,0.0,0.052
41,1749104898.46,75,0.181,0.148,0.196,11.983,0.00,0.00,-0.94,0.00,0.03,none,0,35.51,5.10,0.00,19.83,0.026,0.026,0.0,0.051
42,1749104898.51,74,2.557,1.757,2.623,195.540,0.00,0.00,-0.94,0.00,0.08,none,0,35.79,5.16,0.00,19.81,0.023,0.023,0.0,0.052
43,1749104898.57,74,4.228,3.100,4.648,129.070,0.01,0.00,-0.94,0.00,0.19,none,0,37.29,5.46,0.00,19.89,0.022,0.022,0.0,0.052
44,1749104898.62,75,5.477,4.154,5.912,89.317,0.02,0.00,-0.95,0.00,0.30,none,0,38.84,5.77,0.00,19.81,0.022,0.022,0.0,0.053
45,1749104898.67,75,6.170,4.756,6.645,51.015,0.03,0.00,-0.96,0.00,0.39,none,0,40.35,6.07,0.00,19.79,0.020,0.020,0.0,0.052
46,1749104898.72,75,6.445,4.939,6.890,24.997,0.05,0.00,-0.97,0.00,0.47,none,0,41.81,6.36,0.00,19.80,0.023,0.023,0.0,0.052
47,1749104898.77,75,4.226,3.446,4.617,10.530,0.08,0.00,-0.98,0.00,0.56,none,0,42.97,6.59,0.00,19.89,0.022,0.022,0.0,0.051
48,1749104898.83,75,2.693,2.155,2.758,10.257,0.11,0.00,-1.00,0.00,0.64,none,0,44.16,6.83,0.00,19.96,0.022,0.022,0.0,0.051
49,1749104898.88,75,1.721,1.258,1.816,15.824,0.14,0.00,-1.01,0.00,0.71,none,0,45.31,7.06,0.00,19.84,0.023,0.023,0.0,0.052
50,1749104898.93,75,1.356,0.872,1.486,20.350,0.18,0.00,-1.02,0.00,0.79,none,0,46.51,7.30,0.00,19.82,0.025,0.025,0.0,0.052
51,1749104898.98,75,1.290,0.838,1.524,25.810,0.22,0.00,-1.02,0.00,0.86,none,0,47.55,7.51,0.00,19.93,0.022,0.022,0.0,0.052
52,1749104899.03,75,1.586,1.028,1.895,28.834,0.27,0.00,-1.03,0.00,0.94,none,0,48.67,7.73,0.00,19.79,0.023,0.023,0.0,0.052
53,1749104899.08,75,1.849,1.264,2.299,31.734,0.31,0.00,-1.04,0.00,1.00,none,0,49.70,7.94,0.00,19.79,0.023,0.023,0.0,0.052
54,1749104899.14,75,2.106,1.433,2.513,31.266,0.37,0.00,-1.04,0.00,1.07,none,0,50.68,8.14,0.00,19.97,0.021,0.021,0.0,0.051
55,1749104899.19,75,2.254,1.527,2.671,29.604,0.43,0.00,-1.05,0.00,1.13,none,0,51.61,8.32,0.00,19.79,0.021,0.021,0.0,0.052
56,1749104899.24,75,2.433,1.584,2.887,31.008,0.48,0.00,-1.05,0.00,1.19,none,0,52.55,8.51,0.00,19.97,0.022,0.022,0.0,0.051
57,1749104899.29,75,2.510,1.575,2.862,29.651,0.55,0.00,-1.05,0.00,1.24,none,0,53.38,8.68,0.00,19.95,0.020,0.020,0.0,0.051
58,1749104899.34,75,2.663,1.581,2.893,33.014,0.61,0.00,-1.06,0.00,1.30,none,0,54.16,8.83,0.00,19.90,0.023,0.023,0.0,0.052
59,1749104899.39,75,2.635,1.514,2.912,33.622,0.68,0.00,-1.06,0.00,1.34,none,0,54.90,8.98,0.00,19.96,0.020,0.020,0.0,0.051
60,1749104899.45,75,3.137,1.519,2.969,113.235,0.75,0.00,-1.06,0.00,1.39,none,0,55.62,9.12,0.00,19.92,0.025,0.025,0.0,0.052
61,1749104899.50,75,3.148,1.414,2.817,37.308,0.82,0.00,-1.06,0.00,1.43,none,0,56.27,9.25,0.00,19.94,0.022,0.022,0.0,0.052
62,1749104899.55,75,3.417,1.363,2.749,56.796,0.90,0.00,-1.06,0.00,1.47,none,0,56.93,9.39,0.00,19.78,0.025,0.025,0.0,0.052
63,1749104899.60,74,3.620,1.297,2.557,48.644,0.98,0.00,-1.06,0.00,1.51,none,0,57.42,9.48,0.00,19.83,0.020,0.020,0.0,0.052
64,1749104899.65,70,4.108,1.274,2.479,55.999,1.06,0.00,-1.06,0.00,1.54,none,0,57.97,9.59,0.00,19.90,0.022,0.022,0.0,0.051
65,1749104899.71,74,4.066,1.200,2.263,37.795,1.14,0.00,-1.06,0.00,1.57,none,0,58.51,9.70,0.00,19.90,0.024,0.024,0.0,0.051
66,1749104899.76,75,4.446,1.153,2.198,50.629,1.22,0.00,-1.06,0.00,1.60,none,0,58.90,9.78,0.00,19.81,0.022,0.022,0.0,0.051
67,1749104899.81,72,4.611,1.110,2.285,50.729,1.30,0.00,-1.06,0.00,1.63,none,0,59.32,9.86,0.00,19.78,0.020,0.020,0.0,0.052
68,1749104899.86,74,4.805,1.075,2.393,50.245,1.39,0.00,-1.06,0.00,1.66,none,0,59.71,9.94,0.00,19.91,0.022,0.022,0.0,0.051
69,1749104899.91,75,4.597,1.022,2.354,39.579,1.47,0.00,-1.06,0.00,1.68,none,0,60.11,10.02,0.00,19.85,0.026,0.026,0.0,0.052
70,1749104899.96,74,4.508,0.942,2.416,51.347,1.56,0.00,-1.06,0.00,1.70,none,0,60.42,10.08,0.00,19.79,0.020,0.020,0.0,0.052
71,1749104900.02,75,4.436,0.962,2.458,44.987,2.80,-0.00,-1.18,-0.00,0.57,no_dodge,0,60.75,10.15,0.00,0.96,0.023,0.023,0.0,1.045
72,1749104901.06,71,9.293,3.307,4.346,26.028,2.82,-0.00,-1.18,-0.00,0.53,resume,0,43.20,6.64,0.00,19.76,0.024,0.024,0.0,0.052
73,1749104901.11,75,8.839,3.436,4.258,26.603,2.85,-0.00,-1.18,-0.00,0.52,none,0,42.78,6.56,0.00,19.52,0.026,0.026,0.0,0.056
74,1749104901.17,75,11.762,4.968,6.405,226.297,3.40,1.18,-1.23,-0.07,0.92,dodge_right,0,42.85,6.57,0.00,0.31,0.023,0.023,0.0,3.274
75,1749104904.45,74,12.361,9.870,9.669,5.142,3.40,1.22,-1.23,-0.07,0.93,none,0,48.88,7.78,0.00,19.91,0.021,0.021,0.0,0.051
76,1749104904.50,75,11.855,9.855,9.676,35.188,3.40,1.27,-1.23,-0.07,0.93,none,0,48.95,7.79,0.00,19.91,0.022,0.022,0.0,0.051
77,1749104904.55,75,7.007,7.693,8.205,47.474,3.40,0.88,-1.24,-0.07,0.91,dodge_left,0,48.85,7.77,0.00,0.31,0.023,0.023,0.0,3.269
78,1749104907.82,73,8.334,8.607,11.689,4.607,3.40,0.83,-1.24,-0.07,0.92,none,0,48.72,7.74,0.00,19.80,0.019,0.019,0.0,0.051
79,1749104907.87,75,5.057,7.053,9.541,35.741,3.40,0.79,-1.24,-0.07,0.92,resume,0,48.81,7.76,0.00,19.86,0.021,0.021,0.0,0.052
80,1749104907.92,75,4.375,2.314,6.806,42.296,3.41,0.74,-1.24,-0.17,0.91,none,0,48.70,7.74,0.00,19.86,0.023,0.023,0.0,0.051
81,1749104907.97,73,6.537,3.642,9.953,264.457,3.41,0.69,-1.24,-0.28,0.88,none,0,48.34,7.67,0.00,19.79,0.023,0.023,0.0,0.051
82,1749104908.02,73,7.134,4.715,11.558,140.273,3.41,0.65,-1.25,-0.34,0.87,none,0,48.09,7.62,0.00,19.91,0.021,0.021,0.0,0.051
83,1749104908.08,74,6.348,4.507,9.260,83.428,3.42,0.61,-1.26,-0.37,0.86,none,0,47.98,7.60,0.00,19.82,0.021,0.021,0.0,0.052
84,1749104908.13,75,6.605,5.033,9.876,46.346,3.44,0.57,-1.27,-0.35,0.87,none,0,47.99,7.60,0.00,19.84,0.022,0.022,0.0,0.051
85,1749104908.18,75,6.265,5.091,9.603,27.616,3.46,0.53,-1.28,-0.30,0.88,none,0,48.09,7.62,0.00,19.85,0.022,0.022,0.0,0.052
86,1749104908.23,75,3.979,3.780,6.373,18.409,3.48,0.49,-1.30,-0.22,0.89,none,0,48.30,7.66,0.00,19.89,0.025,0.025,0.0,0.052
87,1749104908.28,75,2.647,2.406,4.225,19.540,3.51,0.46,-1.31,-0.13,0.92,none,0,48.60,7.72,0.00,19.72,0.023,0.023,0.0,0.053
88,1749104908.34,75,1.944,1.585,3.214,23.172,3.55,0.43,-1.33,-0.03,0.94,none,0,49.02,7.80,0.00,19.92,0.023,0.023,0.0,0.052
89,1749104908.39,75,1.600,1.137,2.768,24.012,3.59,0.40,-1.34,0.06,0.98,none,0,49.49,7.90,0.00,19.87,0.020,0.020,0.0,0.052
90,1749104908.44,75,1.578,1.056,2.786,28.704,3.63,0.37,-1.35,0.14,1.02,none,0,50.13,8.03,0.00,19.98,0.023,0.023,0.0,0.051
91,1749104908.49,75,1.697,1.166,3.063,28.021,3.67,0.34,-1.36,0.20,1.06,none,0,50.76,8.15,0.00,19.93,0.022,0.022,0.0,0.051
92,1749104908.54,75,1.882,1.447,3.515,35.166,3.72,0.32,-1.37,0.25,1.11,none,0,51.39,8.28,0.00,19.97,0.024,0.024,0.0,0.051
93,1749104908.59,75,1.943,1.624,3.710,32.329,3.78,0.30,-1.37,0.27,1.16,none,0,52.12,8.42,0.00,19.88,0.023,0.023,0.0,0.051
94,1749104908.65,75,2.029,1.772,3.915,34.104,3.83,0.28,-1.38,0.28,1.20,none,0,52.77,8.55,0.00,19.83,0.022,0.022,0.0,0.052
95,1749104908.70,75,2.168,1.844,4.002,35.483,3.89,0.26,-1.38,0.27,1.25,none,0,53.50,8.70,0.00,19.82,0.024,0.024,0.0,0.052
96,1749104908.75,74,2.298,1.902,4.120,32.887,3.96,0.24,-1.39,0.25,1.29,none,0,54.22,8.84,0.00,19.88,0.025,0.025,0.0,0.052
97,1749104908.80,75,2.349,1.874,4.040,34.434,4.02,0.22,-1.39,0.22,1.34,none,0,54.87,8.97,0.00,19.90,0.024,0.024,0.0,0.052
98,1749104908.85,74,2.396,1.798,4.023,36.310,4.09,0.21,-1.40,0.18,1.38,none,0,55.53,9.11,0.00,19.80,0.024,0.024,0.0,0.052
99,1749104908.91,73,2.372,1.723,3.934,35.443,4.16,0.19,-1.40,0.14,1.42,none,0,56.06,9.21,0.00,19.84,0.021,0.021,0.0,0.051
100,1749104908.96,74,2.349,1.657,3.913,41.674,4.23,0.18,-1.40,0.10,1.46,none,0,56.66,9.33,0.00,19.82,0.020,0.020,0.0,0.051
101,1749104909.01,74,2.369,1.567,3.944,39.297,4.31,0.17,-1.40,0.06,1.49,none,0,57.23,9.45,0.00,19.83,0.022,0.022,0.0,0.052
102,1749104909.06,75,2.430,1.490,3.933,37.038,4.39,0.15,-1.40,0.03,1.53,none,0,57.77,9.55,0.00,19.80,0.024,0.024,0.0,0.052
103,1749104909.11,75,2.513,1.400,3.811,39.306,4.47,0.14,-1.40,-0.00,1.56,none,0,58.21,9.64,0.00,19.83,0.021,0.021,0.0,0.052
104,1749104909.16,73,2.712,1.301,3.726,36.451,5.91,-0.99,-1.54,0.29,0.09,dodge_left,1,58.66,9.73,0.00,0.44,0.023,0.023,0.0,2.265
105,1749104911.43,74,6.447,8.669,7.328,14.636,5.91,-0.99,-1.54,0.28,0.08,resume,1,36.25,5.25,0.00,19.82,0.023,0.023,0.0,0.051
106,1749104911.48,75,5.941,8.426,6.615,7.776,5.91,-0.99,-1.54,0.34,0.06,none,1,35.87,5.17,0.00,19.86,0.022,0.022,0.0,0.051
107,1749104911.53,75,5.400,9.515,7.913,173.559,5.91,-0.99,-1.54,0.35,0.06,none,1,35.94,5.19,0.00,19.83,0.024,0.024,0.0,0.052
108,1749104911.58,75,5.752,9.879,7.937,57.034,5.91,-0.99,-1.54,0.37,0.06,none,1,35.95,5.19,0.00,19.85,0.021,0.021,0.0,0.052
109,1749104911.64,75,5.982,10.222,7.954,51.467,5.91,-0.99,-1.54,0.38,0.08,none,1,36.07,5.21,0.00,19.81,0.021,0.021,0.0,0.052
110,1749104911.69,75,2.583,3.078,4.225,55.474,5.91,-0.99,-1.54,0.39,0.10,none,1,36.43,5.29,0.00,19.81,0.018,0.018,0.0,0.052
111,1749104911.74,74,3.220,3.562,4.733,44.909,5.91,-0.99,-1.54,0.39,0.14,none,1,37.19,5.44,0.00,19.86,0.024,0.024,0.0,0.051
112,1749104911.79,74,4.119,2.773,3.381,60.815,5.91,-0.99,-1.54,0.39,0.17,none,1,37.58,5.52,0.00,19.84,0.021,0.021,0.0,0.051
113,1749104911.84,75,3.659,2.555,3.109,30.678,5.91,-0.99,-1.54,0.38,0.21,none,1,38.25,5.65,0.00,19.94,0.025,0.025,0.0,0.051
114,1749104911.89,75,3.460,2.402,2.965,46.378,5.91,-0.99,-1.54,0.37,0.23,none,1,38.60,5.72,0.00,19.94,0.022,0.022,0.0,0.051
115,1749104911.95,75,2.954,2.162,2.628,27.036,5.91,-0.99,-1.54,0.36,0.29,none,1,39.13,5.83,0.00,19.91,0.022,0.022,0.0,0.051
116,1749104912.00,75,2.728,2.050,2.493,37.916,5.91,-0.99,-1.54,0.34,0.35,none,1,40.05,6.01,0.00,19.84,0.022,0.022,0.0,0.052
117,1749104912.05,75,2.289,1.868,2.273,37.792,5.92,-0.99,-1.55,0.31,0.40,none,1,40.75,6.15,0.00,19.85,0.024,0.024,0.0,0.052
118,1749104912.10,75,2.015,1.737,2.144,21.299,5.93,-1.00,-1.55,0.28,0.43,none,1,41.39,6.28,0.00,19.87,0.020,0.020,0.0,0.052
119,1749104912.15,75,1.397,1.491,1.845,13.240,5.94,-1.00,-1.56,0.24,0.48,none,1,42.01,6.40,0.00,19.79,0.024,0.024,0.0,0.052
120,1749104912.21,75,1.096,1.349,1.712,11.907,5.94,-1.00,-1.56,0.20,0.52,none,1,42.66,6.53,0.00,19.82,0.025,0.025,0.0,0.051
121,1749104912.26,75,0.850,1.030,1.371,9.742,5.96,-1.00,-1.57,0.15,0.56,none,1,43.18,6.64,0.00,19.89,0.020,0.020,0.0,0.051
122,1749104912.31,75,0.756,0.705,1.002,6.920,5.97,-1.00,-1.58,0.10,0.60,none,1,43.72,6.74,0.00,19.87,0.025,0.025,0.0,0.051
123,1749104912.36,75,1.004,0.547,0.795,10.112,5.99,-1.00,-1.59,0.05,0.62,none,1,44.14,6.83,0.00,19.86,0.023,0.023,0.0,0.051
124,1749104912.41,75,1.489,0.490,0.701,10.809,6.01,-1.00,-1.60,-0.00,0.65,none,1,44.62,6.92,0.00,19.79,0.022,0.022,0.0,0.051
125,1749104912.46,75,2.060,0.453,0.621,10.330,6.02,-1.00,-1.60,-0.06,0.67,none,1,44.55,6.91,0.00,19.90,0.024,0.024,0.0,0.051
126,1749104912.52,75,2.312,0.459,0.602,9.917,6.05,-1.00,-1.61,-0.13,0.75,none,0,45.79,7.16,0.00,19.85,0.023,0.023,0.0,0.052
127,1749104912.57,75,3.272,0.636,0.772,21.873,6.09,-1.00,-1.62,-0.18,0.81,none,1,46.93,7.39,0.00,19.91,0.021,0.021,0.0,0.052
128,1749104912.62,75,4.153,0.853,1.007,21.562,6.13,-1.00,-1.64,-0.22,0.88,none,0,47.89,7.58,0.00,19.89,0.022,0.022,0.0,0.052
129,1749104912.67,75,5.582,1.138,1.259,30.679,6.18,-1.00,-1.65,-0.23,0.95,none,0,48.91,7.78,0.00,19.79,0.022,0.022,0.0,0.052
130,1749104912.72,75,6.808,1.380,1.493,32.815,6.22,-1.00,-1.66,-0.23,1.01,none,0,49.88,7.98,0.00,19.90,0.021,0.021,0.0,0.051
131,1749104912.77,74,8.474,1.717,1.779,31.058,6.28,-1.00,-1.67,-0.22,1.08,none,0,50.88,8.18,0.00,19.97,0.023,0.023,0.0,0.051
132,1749104912.83,75,8.511,1.817,1.868,42.208,6.33,-1.00,-1.67,-0.20,1.14,none,0,51.72,8.34,0.00,19.78,0.020,0.020,0.0,0.051
133,1749104912.88,74,8.168,1.925,1.981,31.183,6.40,-1.00,-1.68,-0.16,1.19,none,0,52.58,8.52,0.00,19.75,0.020,0.020,0.0,0.052
134,1749104912.93,75,6.933,1.978,2.048,28.529,6.44,-1.00,-1.69,-0.13,1.19,none,1,53.49,8.70,0.00,19.93,0.026,0.026,0.0,0.051
135,1749104912.98,75,5.560,1.906,1.980,22.793,6.49,-1.00,-1.69,-0.19,1.21,none,1,52.80,8.56,0.00,19.82,0.022,0.022,0.0,0.052
136,1749104913.03,75,4.596,1.756,1.939,31.217,6.55,-1.00,-1.70,-0.24,1.26,none,0,53.67,8.73,0.00,19.90,0.024,0.024,0.0,0.052
137,1749104913.09,75,3.913,1.719,1.950,24.264,6.62,-1.00,-1.70,-0.26,1.31,none,0,54.36,8.87,0.00,19.88,0.022,0.022,0.0,0.051
138,1749104913.14,75,3.799,1.664,1.883,28.320,6.69,-1.00,-1.71,-0.26,1.35,none,0,55.09,9.02,0.00,19.86,0.020,0.020,0.0,0.052
139,1749104913.19,75,4.080,1.568,1.794,29.811,6.76,-1.00,-1.71,-0.25,1.40,none,0,55.74,9.15,0.00,19.83,0.022,0.022,0.0,0.052
140,1749104913.24,75,4.637,1.665,1.884,32.934,6.84,-1.00,-1.71,-0.22,1.44,none,0,56.39,9.28,0.00,19.91,0.023,0.023,0.0,0.051
141,1749104913.29,75,4.530,1.659,1.835,31.036,6.91,-1.00,-1.72,-0.18,1.48,none,0,56.96,9.39,0.00,19.78,0.021,0.021,0.0,0.052
142,1749104913.34,75,5.030,1.673,1.779,36.674,6.99,-1.00,-1.72,-0.14,1.51,none,0,57.50,9.50,0.00,19.81,0.021,0.021,0.0,0.051
143,1749104913.40,75,5.961,1.673,1.750,35.720,7.06,-1.00,-1.72,-0.10,1.55,none,0,57.98,9.60,0.00,19.97,0.019,0.019,0.0,0.051
144,1749104913.45,75,6.974,1.594,1.726,30.480,7.14,-1.00,-1.72,-0.06,1.58,none,0,58.48,9.70,0.00,19.83,0.022,0.022,0.0,0.051
145,1749104913.50,75,8.141,1.451,1.676,35.513,7.23,-1.00,-1.72,-0.02,1.61,resume_reinforce,0,58.92,9.78,0.00,19.88,0.023,0.023,0.0,0.052
146,1749104913.55,74,8.381,1.439,1.715,34.257,7.31,-1.00,-1.73,0.01,1.63,none,0,59.36,9.87,0.00,19.87,0.023,0.023,0.0,0.052
147,1749104913.60,75,7.201,1.361,1.727,28.116,8.82,0.17,-1.92,-0.31,0.92,dodge_right,0,59.74,9.95,0.00,0.44,0.021,0.021,0.0,2.267
148,1749104915.87,73,13.568,8.819,4.084,14.004,8.82,0.22,-1.92,-0.31,0.93,none,0,48.91,7.78,0.00,19.78,0.021,0.021,0.0,0.052
149,1749104915.92,75,11.896,8.731,3.978,28.199,8.89,2.23,-1.89,-0.28,0.93,dodge_right,0,48.98,7.80,0.00,0.31,0.021,0.021,0.0,3.270
150,1749104919.19,70,15.912,18.054,12.244,11.441,8.89,2.28,-1.89,-0.28,0.94,none,0,49.03,7.81,0.00,19.80,0.022,0.022,0.0,0.052
151,1749104919.24,75,14.849,18.040,13.040,32.490,8.89,2.33,-1.89,-0.28,0.94,none,0,49.10,7.82,0.00,19.92,0.022,0.022,0.0,0.051
152,1749104919.30,71,15.716,18.240,12.698,58.071,8.89,2.38,-1.89,-0.28,0.93,none,0,48.98,7.80,0.00,19.84,0.024,0.024,0.0,0.052
153,1749104919.35,74,8.300,10.835,11.042,48.585,8.91,1.16,-1.85,0.30,0.92,dodge_left,1,43.23,6.65,0.00,0.31,0.023,0.023,0.0,3.271
154,1749104922.62,74,10.457,14.925,10.815,6.213,8.91,1.11,-1.85,0.30,0.93,none,0,48.89,7.78,0.00,19.94,0.019,0.019,0.0,0.052
155,1749104922.67,75,4.501,5.497,2.533,30.386,8.91,1.06,-1.85,0.30,0.93,resume,0,48.96,7.79,0.00,19.94,0.021,0.021,0.0,0.052
156,1749104922.72,75,4.847,5.723,2.550,50.511,9.01,1.45,-1.87,0.41,0.91,dodge_right,0,48.84,7.77,0.00,0.31,0.022,0.022,0.0,3.273
157,1749104926.00,74,6.411,6.546,5.239,3.333,9.01,1.49,-1.87,0.41,0.92,resume,0,48.73,7.75,0.00,19.91,0.021,0.021,0.0,0.051
158,1749104926.05,75,6.090,6.396,4.764,25.490,9.11,2.40,-1.93,0.01,0.08,dodge_right,1,48.75,7.75,0.00,0.31,0.022,0.022,0.0,3.272
