frame,time,features,flow_left,flow_center,flow_right,flow_std,pos_x,pos_y,pos_z,yaw,speed,state,collided,brake_thres,dodge_thres,probe_req,fps,simgetimage_s,decode_s,processing_s,loop_s
2,1749126125.15,75,0.034,0.044,0.057,2.628,0.00,0.00,-0.96,0.00,0.06,none,1,20.57,3.11,0.00,14.17,0.023,0.023,0.0,0.071
3,1749126125.19,75,0.034,0.042,0.062,1.446,0.00,0.00,-0.95,0.00,0.08,none,0,20.73,3.15,0.00,19.85,0.023,0.023,0.0,0.050
4,1749126125.24,75,0.052,0.053,0.088,2.218,0.00,0.00,-0.95,0.00,0.08,none,0,20.78,3.16,0.00,19.95,0.025,0.025,0.0,0.050
5,1749126125.29,75,0.066,0.058,0.104,2.477,0.00,0.00,-0.94,0.00,0.07,none,0,20.74,3.15,0.00,19.81,0.022,0.022,0.0,0.050
6,1749126125.34,75,0.074,0.062,0.111,2.366,0.00,0.00,-0.94,0.00,0.06,none,0,20.65,3.13,0.00,19.97,0.020,0.020,0.0,0.050
7,1749126125.39,75,0.082,0.066,0.115,2.474,0.00,0.00,-0.94,0.00,0.05,none,0,20.56,3.11,0.00,19.97,0.020,0.020,0.0,0.050
8,1749126125.44,75,0.081,0.067,0.115,1.906,0.00,0.00,-0.94,0.00,0.04,none,0,20.47,3.09,0.00,19.91,0.020,0.020,0.0,0.050
9,1749126125.49,75,0.083,0.065,0.113,1.586,0.00,0.00,-0.93,0.00,0.04,none,0,20.39,3.08,0.00,19.80,0.023,0.023,0.0,0.051
10,1749126125.54,75,0.078,0.063,0.110,1.368,0.00,0.00,-0.93,0.00,0.03,none,0,20.32,3.06,0.00,19.97,0.020,0.020,0.0,0.050
11,1749126125.59,75,0.075,0.060,0.106,1.124,0.00,0.00,-0.93,0.00,0.02,none,0,20.26,3.05,0.00,19.89,0.020,0.020,0.0,0.050
12,1749126125.64,75,0.075,0.059,0.105,0.893,0.00,0.00,-0.93,0.00,0.02,none,0,20.20,3.04,0.00,19.96,0.020,0.020,0.0,0.050
