frame,time,features,flow_left,flow_center,flow_right,speed
55,1748959924.50,75,1.012,0.396,5.150,1.96
56,1748959924.62,75,1.131,0.422,6.218,1.96
57,1748959924.72,75,1.147,0.398,6.680,1.96
58,1748959924.82,75,1.064,0.372,6.936,1.97
59,1748959924.92,75,1.119,0.371,3.468,1.97
60,1748959925.03,75,1.084,0.367,2.460,1.97
61,1748959925.13,75,1.047,0.344,1.936,1.97
62,1748959925.23,75,1.110,0.322,1.701,1.97
63,1748959925.33,75,1.128,0.332,1.650,1.97
64,1748959925.44,75,1.117,0.328,1.773,1.97
65,1748959925.54,75,1.151,0.303,2.236,1.97
66,1748959925.64,75,1.091,0.280,2.417,1.97
67,1748959925.73,75,1.119,0.279,2.654,1.97
68,1748959925.84,75,1.163,0.282,2.854,1.97
69,1748959925.95,75,1.117,0.289,2.553,1.98
70,1748959926.05,75,1.137,0.284,2.427,1.98
71,1748959926.14,75,1.051,0.282,2.318,1.98
72,1748959926.24,75,1.024,0.287,2.360,1.98
73,1748959926.34,75,1.006,0.300,2.571,1.98
74,1748959926.47,75,1.120,0.338,3.112,1.98
75,1748959926.57,75,1.036,0.322,3.103,1.98
76,1748959926.67,75,0.991,0.324,3.087,1.98
77,1748959926.77,75,1.009,0.328,3.281,1.98
78,1748959926.89,75,1.073,0.352,3.314,1.98
79,1748959927.00,75,1.014,0.343,3.167,1.98
80,1748959927.09,75,0.914,0.318,2.547,1.98
81,1748959927.20,75,0.949,0.338,2.503,1.98
82,1748959927.32,75,1.016,0.353,2.696,1.98
83,1748959927.43,75,0.875,0.314,2.576,1.98
84,1748959927.53,75,0.861,0.305,2.582,1.98
85,1748959927.63,75,0.892,0.301,2.694,1.98
86,1748959927.73,75,0.787,0.290,2.638,1.98
87,1748959927.83,75,0.835,0.311,2.952,1.98
88,1748959927.95,75,0.721,0.324,1.476,1.98
89,1748959928.06,75,0.682,0.339,0.738,1.98
90,1748959928.16,75,0.630,0.318,0.966,1.98
91,1748959928.27,75,0.663,0.333,1.252,1.98
92,1748959928.38,75,0.657,0.331,1.372,1.98
93,1748959928.49,75,0.661,0.323,1.431,1.98
94,1748959928.60,75,0.654,0.316,1.541,1.98
95,1748959928.69,75,0.656,0.320,1.665,1.98
96,1748959928.79,75,0.618,0.293,1.587,1.98
97,1748959928.89,75,0.646,0.293,1.742,1.98
98,1748959928.99,75,0.641,0.289,1.813,1.98
99,1748959929.10,75,0.713,0.310,2.013,1.98
100,1748959929.21,75,0.687,0.304,2.118,1.98
101,1748959929.31,75,0.697,0.305,2.230,1.98
102,1748959929.42,75,0.729,0.315,2.351,1.98
103,1748959929.52,75,0.698,0.319,2.488,1.98
104,1748959929.62,75,0.691,0.311,2.547,1.98
105,1748959929.72,75,0.733,0.333,2.601,1.98
106,1748959929.82,75,0.738,0.346,2.603,1.98
107,1748959929.93,75,0.778,0.352,2.807,1.98
108,1748959930.03,75,0.728,0.337,1.404,1.98
109,1748959930.13,75,0.732,0.339,0.702,1.98
110,1748959930.24,75,0.744,0.348,1.411,1.98
111,1748959930.35,75,0.764,0.350,1.820,1.98
112,1748959930.46,75,0.789,0.351,2.041,1.98
113,1748959930.56,75,0.753,0.338,2.050,1.98
114,1748959930.66,75,0.774,0.339,2.194,1.98
115,1748959930.77,75,0.831,0.355,2.433,1.98
116,1748959930.87,75,0.806,0.350,2.558,1.98
117,1748959930.98,75,0.780,0.354,2.682,1.98
118,1748959931.08,75,0.730,0.339,2.691,1.98
119,1748959931.17,75,0.744,0.343,2.856,1.98
120,1748959931.28,75,0.760,0.367,3.063,1.98
121,1748959931.39,75,0.832,0.383,3.361,1.98
122,1748959931.49,75,0.849,0.364,3.414,1.98
123,1748959931.59,75,0.880,0.355,3.457,1.98
124,1748959931.69,75,0.897,0.346,3.526,1.98
125,1748959931.80,75,1.011,0.377,3.966,1.98
126,1748959931.91,75,1.017,0.365,4.088,1.98
127,1748959932.01,75,0.998,0.352,4.210,1.98
128,1748959932.11,75,1.066,0.352,4.567,1.98
129,1748959932.23,75,1.158,0.376,5.308,1.98
130,1748959932.33,75,1.080,0.339,4.381,1.98
131,1748959932.43,75,1.026,0.313,3.966,1.98
132,1748959932.53,75,0.989,0.321,3.868,1.98
133,1748959932.64,75,0.932,0.327,3.071,1.98
134,1748959932.75,75,0.899,0.335,2.747,1.98
135,1748959932.85,75,0.900,0.333,2.596,1.98
136,1748959932.97,75,0.964,0.367,2.820,1.98
137,1748959933.10,75,0.912,0.381,3.035,1.98
138,1748959933.20,75,0.824,0.348,2.452,1.98
139,1748959933.30,75,0.793,0.347,1.834,1.98
140,1748959933.40,75,0.765,0.344,1.524,1.98
141,1748959933.51,75,0.728,0.340,0.762,1.98
142,1748959933.61,75,0.674,0.344,0.381,1.98
143,1748959933.72,75,0.655,0.329,0.191,1.98
144,1748959933.82,75,0.677,0.343,0.095,1.98
145,1748959933.93,75,0.688,0.335,0.696,1.98
146,1748959934.03,75,0.699,0.334,1.011,1.98
147,1748959934.14,75,0.719,0.344,1.233,1.98
148,1748959934.25,75,0.690,0.347,1.374,1.98
149,1748959934.35,75,0.670,0.334,1.428,1.98
150,1748959934.46,75,0.681,0.340,1.526,1.98
151,1748959934.56,75,0.682,0.333,1.535,1.98
152,1748959934.66,75,0.764,0.350,1.623,1.98
153,1748959934.77,75,0.719,0.343,1.706,1.98
154,1748959934.87,75,0.730,0.333,1.650,1.98
155,1748959934.97,75,0.710,0.332,1.594,1.98
156,1748959935.07,75,0.722,0.335,1.676,1.98
157,1748959935.19,75,0.775,0.350,1.871,1.98
158,1748959935.29,75,0.722,0.321,1.805,1.98
159,1748959935.39,75,0.742,0.329,1.936,1.98
160,1748959935.49,75,0.756,0.343,2.021,1.98
161,1748959935.60,75,0.804,0.360,2.254,1.98
162,1748959935.70,75,0.786,0.344,2.242,1.98
163,1748959935.81,75,0.809,0.347,2.379,1.98
164,1748959935.90,75,0.801,0.356,2.463,1.98
165,1748959936.01,75,0.761,0.360,2.463,1.98
166,1748959936.10,75,0.730,0.335,2.496,1.98
167,1748959936.20,75,0.757,0.345,2.716,1.98
168,1748959936.30,75,0.767,0.339,2.826,1.98
169,1748959936.40,75,0.806,0.360,3.064,1.98
170,1748959936.49,75,0.775,0.340,1.532,1.98
171,1748959936.60,75,0.869,0.374,0.766,1.98
172,1748959936.71,75,0.863,0.367,1.075,1.98
173,1748959936.82,75,0.844,0.354,1.300,1.98
174,1748959936.91,75,0.812,0.334,1.380,1.98
175,1748959937.03,75,0.894,0.395,1.631,1.98
176,1748959937.13,75,0.836,0.357,1.595,1.98
177,1748959937.22,75,0.838,0.340,1.637,1.98
178,1748959937.33,75,0.892,0.354,1.792,1.98
179,1748959937.43,75,0.864,0.350,1.802,1.98
180,1748959937.54,75,0.876,0.329,1.762,1.98
181,1748959937.64,75,0.874,0.339,1.816,1.98
182,1748959937.75,75,0.907,0.332,1.910,1.98
183,1748959937.85,75,0.933,0.327,1.980,1.98
184,1748959937.96,75,0.939,0.338,2.081,1.98
185,1748959938.07,75,0.983,0.349,2.257,1.98
186,1748959938.18,75,0.973,0.338,2.281,1.98
187,1748959938.28,75,0.966,0.323,2.335,1.98
188,1748959938.37,75,0.950,0.324,2.169,1.98
189,1748959938.48,75,0.976,0.313,2.144,1.98
190,1748959938.58,75,0.923,0.317,2.160,1.98
191,1748959938.68,75,0.977,0.326,2.249,1.98
192,1748959938.79,75,0.966,0.323,2.243,1.98
193,1748959938.90,75,1.025,0.347,2.403,1.98
194,1748959939.00,75,0.986,0.313,2.366,1.98
195,1748959939.10,75,0.983,0.285,2.346,1.98
196,1748959939.20,75,0.993,0.264,2.358,1.98
197,1748959939.30,75,1.040,0.265,2.555,1.98
198,1748959939.40,75,1.022,0.266,2.694,1.98
199,1748959939.51,75,1.093,0.276,2.923,1.98
200,1748959939.63,75,1.097,0.274,3.114,1.98
201,1748959939.73,75,1.034,0.284,3.154,1.98
202,1748959939.83,75,1.072,0.290,3.049,1.98
203,1748959939.93,75,1.028,0.284,3.163,1.98
204,1748959940.04,75,1.106,0.313,3.323,1.98
205,1748959940.16,75,1.219,0.341,4.056,1.98
206,1748959940.27,75,1.236,0.350,4.561,1.98
207,1748959940.38,75,1.231,0.351,4.764,1.98
208,1748959940.48,75,1.213,0.366,2.428,1.98
209,1748959940.59,75,1.217,0.355,1.214,1.98
210,1748959940.70,75,1.252,0.354,0.607,1.98
211,1748959940.80,75,1.204,0.354,0.303,1.98
212,1748959940.90,75,1.189,0.356,0.152,1.98
213,1748959941.01,75,1.158,0.358,0.076,1.98
214,1748959941.11,75,1.173,0.368,0.038,1.98
215,1748959941.22,75,1.190,0.364,0.019,1.98
216,1748959941.32,75,1.160,0.379,0.009,1.98
217,1748959941.43,75,1.191,0.390,0.005,1.98
218,1748959941.53,75,1.076,0.385,0.002,1.98
219,1748959941.64,75,1.095,0.378,0.001,1.98
220,1748959941.74,75,1.081,0.396,0.001,1.98
221,1748959941.85,75,1.069,0.391,0.000,1.98
222,1748959941.96,75,1.028,0.401,0.000,1.98
223,1748959942.06,75,1.063,0.405,0.032,1.98
224,1748959942.16,75,1.053,0.411,0.016,1.98
225,1748959942.26,75,1.028,0.405,0.008,1.98
226,1748959942.36,75,1.065,0.420,0.027,1.98
227,1748959942.46,75,1.112,0.401,1.760,1.98
228,1748959942.56,75,1.112,0.379,2.378,1.98
229,1748959942.67,75,1.227,0.412,3.021,1.98
230,1748959942.78,75,1.238,0.396,3.315,1.98
231,1748959942.88,75,1.142,0.393,3.297,1.98
232,1748959942.98,75,1.118,0.400,3.318,1.98
233,1748959943.08,75,1.038,0.385,3.352,1.98
234,1748959943.20,75,1.010,0.420,1.676,1.98
235,1748959943.30,75,1.037,0.453,0.838,1.98
236,1748959943.41,75,0.982,0.428,1.245,1.98
237,1748959943.52,75,0.973,0.428,1.414,1.98
238,1748959943.61,75,0.939,0.403,1.495,1.98
239,1748959943.72,75,0.962,0.410,1.596,1.98
240,1748959943.82,75,1.002,0.404,1.681,1.98
241,1748959943.92,75,0.916,0.397,1.661,1.98
242,1748959944.02,75,0.999,0.418,1.836,1.98
243,1748959944.13,75,1.000,0.409,1.949,1.98
244,1748959944.24,75,1.047,0.401,1.975,1.98
245,1748959944.34,75,1.037,0.380,1.954,1.98
246,1748959944.44,75,0.986,0.380,2.004,1.98
247,1748959944.55,75,0.999,0.386,1.991,1.98
248,1748959944.65,75,0.968,0.384,2.217,1.98
249,1748959944.76,75,0.926,0.397,2.431,1.98
250,1748959944.86,75,0.912,0.400,2.576,1.98
251,1748959944.97,75,0.912,0.408,2.726,1.98
252,1748959945.06,75,0.809,0.384,2.454,1.98
253,1748959945.16,75,0.836,0.409,2.603,1.98
254,1748959945.27,75,0.877,0.409,2.497,1.98
255,1748959945.38,75,0.883,0.405,2.439,1.98
256,1748959945.50,75,0.876,0.416,2.598,1.98
257,1748959945.59,75,0.813,0.395,2.569,1.98
258,1748959945.70,75,0.812,0.373,2.720,1.98
259,1748959945.80,75,0.848,0.355,2.803,1.98
260,1748959945.90,75,0.829,0.340,2.754,1.98
261,1748959946.01,75,0.854,0.338,2.867,1.98
262,1748959946.12,75,0.832,0.352,2.986,1.98
263,1748959946.26,75,1.030,0.402,3.361,1.98
264,1748959946.37,75,0.968,0.376,3.206,1.98
265,1748959946.46,75,0.908,0.343,2.904,1.98
266,1748959946.57,75,0.869,0.330,2.774,1.98
267,1748959946.68,75,0.908,0.359,3.009,1.98
268,1748959946.79,75,0.971,0.360,3.222,1.98
269,1748959946.90,75,1.002,0.352,3.313,1.98
270,1748959947.02,75,0.993,0.361,3.376,1.98
271,1748959947.13,75,1.087,0.400,3.634,1.98
272,1748959947.23,75,1.006,0.347,3.655,1.98
273,1748959947.34,75,1.073,0.352,4.164,1.98
274,1748959947.45,75,1.134,0.372,4.468,1.98
275,1748959947.55,75,1.154,0.357,4.334,1.98
276,1748959947.65,75,1.147,0.349,4.578,1.98
277,1748959947.77,75,1.233,0.337,4.772,1.98
278,1748959947.87,75,1.110,0.329,4.891,1.98
279,1748959947.97,75,1.032,0.345,4.981,1.98
280,1748959948.08,75,0.962,0.323,4.623,1.98
281,1748959948.18,75,0.871,0.311,3.737,1.98
282,1748959948.27,75,0.802,0.292,3.239,1.98
283,1748959948.37,75,0.795,0.330,3.253,1.98
284,1748959948.48,75,0.803,0.327,3.302,1.98
285,1748959948.59,74,0.860,0.351,3.717,1.98
286,1748959948.70,75,0.748,0.361,3.786,1.98
287,1748959948.80,75,0.710,0.361,3.630,1.98
288,1748959948.90,75,0.695,0.342,3.715,1.98
289,1748959949.00,75,0.665,0.334,3.893,1.98
290,1748959949.12,75,0.735,0.377,4.453,1.98
291,1748959949.23,75,0.712,0.360,4.332,1.98
292,1748959949.33,75,0.721,0.345,3.128,1.98
293,1748959949.45,75,0.755,0.364,2.691,1.98
294,1748959949.55,75,0.748,0.366,2.153,1.98
295,1748959949.65,75,0.778,0.365,2.285,1.98
296,1748959949.76,75,0.780,0.343,1.970,1.98
297,1748959949.88,75,0.851,0.381,2.440,1.98
298,1748959949.99,75,0.785,0.357,2.570,1.98
299,1748959950.09,75,0.798,0.352,2.717,1.98
300,1748959950.20,75,0.809,0.390,2.905,1.98
301,1748959950.31,75,0.834,0.399,2.833,1.98
302,1748959950.42,75,0.825,0.392,2.739,1.98
303,1748959950.54,75,0.823,0.394,2.736,1.98
304,1748959950.64,75,0.839,0.372,2.499,1.98
305,1748959950.75,75,0.835,0.379,2.250,1.98
306,1748959950.84,75,0.824,0.386,2.601,1.98
307,1748959950.95,75,0.816,0.358,2.665,1.98
308,1748959951.06,75,0.880,0.346,2.946,1.98
309,1748959951.16,75,0.875,0.361,3.068,1.98
310,1748959951.26,75,0.878,0.338,3.082,1.98
311,1748959951.37,75,0.965,0.341,3.357,1.98
312,1748959951.47,75,0.903,0.355,2.933,1.98
313,1748959951.57,75,0.875,0.336,2.748,1.98
314,1748959951.67,75,0.904,0.353,2.918,1.98
315,1748959951.78,75,0.866,0.373,2.474,1.98
316,1748959951.89,75,0.929,0.384,2.978,1.98
317,1748959952.00,75,0.934,0.390,3.214,1.98
318,1748959952.12,75,0.983,0.428,3.320,1.98
319,1748959952.24,75,0.968,0.421,3.288,1.98
320,1748959952.35,75,0.934,0.443,3.285,1.98
321,1748959952.47,75,0.975,0.437,3.491,1.98
322,1748959952.58,75,0.949,0.429,3.397,1.98
323,1748959952.68,75,0.910,0.401,3.368,1.98
324,1748959952.79,75,0.980,0.363,3.089,1.98
325,1748959952.90,75,0.985,0.349,3.119,1.98
326,1748959953.00,75,0.937,0.332,2.962,1.98
327,1748959953.10,75,0.987,0.348,3.159,1.98
328,1748959953.20,75,0.891,0.333,2.716,1.98
329,1748959953.31,75,0.882,0.359,2.662,1.98
330,1748959953.42,75,0.854,0.354,2.746,1.98
331,1748959953.55,75,0.883,0.388,2.880,1.98
332,1748959953.66,75,0.857,0.403,2.711,1.98
333,1748959953.78,75,0.864,0.425,2.652,1.98
334,1748959953.88,75,0.823,0.393,2.599,1.98
335,1748959953.99,75,0.803,0.405,2.696,1.98
336,1748959954.09,75,0.686,0.373,2.670,1.98
337,1748959954.20,75,0.679,0.390,2.562,1.98
338,1748959954.30,75,0.710,0.400,2.190,1.98
339,1748959954.41,75,0.719,0.416,1.787,1.98
340,1748959954.51,75,0.737,0.419,1.580,1.98
341,1748959954.62,75,0.746,0.446,2.151,1.98
342,1748959954.74,75,0.836,0.484,3.046,1.98
343,1748959954.84,75,0.774,0.451,2.904,1.98
344,1748959954.95,75,0.786,0.466,1.452,1.98
345,1748959955.05,75,0.727,0.421,0.726,1.98
346,1748959955.15,75,0.817,0.460,0.363,1.98
347,1748959955.26,75,0.836,0.458,0.182,1.98
348,1748959955.36,75,0.841,0.469,0.091,1.98
349,1748959955.47,75,0.866,0.488,0.628,1.98
350,1748959955.58,75,0.845,0.481,0.968,1.98
351,1748959955.69,75,0.852,0.490,1.246,1.98
352,1748959955.79,75,0.854,0.461,1.414,1.98
353,1748959955.90,75,0.923,0.486,1.556,1.98
354,1748959956.01,75,0.951,0.487,1.788,1.98
355,1748959956.11,75,0.862,0.434,1.714,1.98
356,1748959956.21,75,0.870,0.425,1.709,1.98
357,1748959956.32,75,0.889,0.454,1.821,1.98
358,1748959956.42,75,0.848,0.407,2.028,1.98
359,1748959956.52,75,0.886,0.417,2.262,1.98
360,1748959956.62,75,0.934,0.442,2.462,1.98
361,1748959956.73,74,0.887,0.445,2.386,1.98
362,1748959956.84,75,0.850,0.435,2.411,1.98
363,1748959956.95,75,0.840,0.444,2.449,1.98
364,1748959957.06,75,0.892,0.475,2.322,1.98
365,1748959957.16,75,0.851,0.476,2.187,1.98
366,1748959957.26,75,0.847,0.447,2.254,1.98
367,1748959957.36,75,0.861,0.447,2.129,1.98
368,1748959957.46,75,0.886,0.447,2.002,1.98
369,1748959957.58,75,0.945,0.456,2.003,1.98
370,1748959957.69,75,1.014,0.519,2.175,1.98
371,1748959957.79,75,0.995,0.497,2.418,1.98
372,1748959957.89,75,0.964,0.477,2.070,1.98
373,1748959958.00,75,0.943,0.459,1.937,1.98
374,1748959958.11,75,0.955,0.445,1.949,1.98
375,1748959958.21,75,0.951,0.471,1.976,1.98
376,1748959958.31,75,0.898,0.462,1.756,1.98
377,1748959958.42,75,0.905,0.479,1.830,1.98
378,1748959958.53,75,0.935,0.491,2.228,1.98
379,1748959958.65,75,1.099,0.589,2.623,1.98
380,1748959958.76,75,1.058,0.565,2.723,1.98
381,1748959958.87,75,1.036,0.516,2.440,1.98
382,1748959958.97,75,1.039,0.491,2.397,1.98
383,1748959959.07,75,1.013,0.451,2.355,1.98
384,1748959959.18,75,1.115,0.467,2.463,1.98
385,1748959959.29,75,1.153,0.457,2.585,1.98
386,1748959959.39,75,1.220,0.456,2.668,1.98
387,1748959959.50,75,1.188,0.433,2.932,1.98
388,1748959959.61,75,1.246,0.440,3.168,1.98
389,1748959959.71,75,1.350,0.476,3.448,1.98
390,1748959959.82,75,1.382,0.463,3.772,1.98
391,1748959959.93,75,1.247,0.429,3.674,1.98
392,1748959960.03,75,1.219,0.469,3.472,1.98
393,1748959960.13,75,1.170,0.487,3.024,1.98
394,1748959960.23,75,1.149,0.448,2.989,1.98
395,1748959960.34,75,1.260,0.496,3.058,1.98
396,1748959960.45,75,1.151,0.468,3.230,1.98
397,1748959960.56,75,1.227,0.550,3.279,1.98
398,1748959960.68,75,1.228,0.544,3.102,1.98
399,1748959960.79,75,1.251,0.537,2.867,1.98
400,1748959960.89,75,1.216,0.480,2.828,1.98
401,1748959961.00,75,1.193,0.523,2.617,1.98
402,1748959961.11,75,1.157,0.517,2.245,1.98
403,1748959961.22,75,1.141,0.499,2.346,1.98
404,1748959961.31,75,1.079,0.472,2.318,1.98
405,1748959961.41,75,1.087,0.494,2.216,1.98
406,1748959961.51,75,1.073,0.458,2.109,1.98
407,1748959961.61,75,1.100,0.477,2.199,1.98
408,1748959961.71,75,1.003,0.468,2.318,1.98
409,1748959961.81,75,0.997,0.509,2.524,1.98
410,1748959961.91,74,1.005,0.502,2.666,1.98
411,1748959962.01,75,1.100,0.559,3.011,1.98
412,1748959962.11,75,1.024,0.522,3.046,1.98
413,1748959962.21,75,1.036,0.551,3.120,1.98
414,1748959962.31,75,1.125,0.592,3.419,1.98
415,1748959962.41,75,1.062,0.520,3.351,1.98
416,1748959962.52,75,1.174,0.566,3.477,1.98
417,1748959962.63,75,1.247,0.637,3.772,1.98
418,1748959962.72,75,1.150,0.560,3.527,1.98
419,1748959962.82,73,1.220,0.575,3.256,1.98
420,1748959962.93,75,1.231,0.582,3.250,1.98
421,1748959963.04,73,1.276,0.622,2.981,1.98
422,1748959963.14,75,1.294,0.629,3.021,1.98
423,1748959963.24,75,1.298,0.607,3.010,1.98
424,1748959963.34,75,1.288,0.615,3.003,1.98
425,1748959963.44,75,1.330,0.614,3.509,1.98
426,1748959963.54,75,1.270,0.550,3.713,1.98
427,1748959963.64,75,1.353,0.574,3.989,1.98
428,1748959963.75,75,1.530,0.653,4.898,1.98
429,1748959963.86,72,1.641,0.655,5.504,1.98
430,1748959963.96,75,1.586,0.498,4.308,1.98
431,1748959964.06,73,1.588,0.427,3.430,1.98
432,1748959964.18,75,1.601,0.365,3.168,1.98
433,1748959964.27,70,1.551,0.300,2.855,1.98
434,1748959964.37,73,1.535,0.267,2.729,1.98
435,1748959964.50,71,1.651,0.325,2.819,1.98
436,1748959964.61,74,1.588,0.283,2.805,1.98
437,1748959964.70,75,1.433,0.254,2.725,1.98
438,1748959964.81,71,1.718,0.317,3.203,1.98
439,1748959964.91,70,1.502,0.268,3.001,1.98
440,1748959965.01,69,1.314,0.235,2.703,1.98
441,1748959965.10,68,1.273,0.283,2.653,1.98
442,1748959965.21,68,1.251,0.250,2.689,1.98
443,1748959965.30,70,1.155,0.229,2.628,1.98
444,1748959965.39,69,1.173,0.225,2.696,1.98
445,1748959965.49,66,1.251,0.283,3.016,1.98
446,1748959965.59,63,1.222,0.258,3.202,1.98
447,1748959965.71,65,1.224,0.270,3.664,1.98
448,1748959965.81,64,1.139,0.294,3.521,1.98
449,1748959965.90,66,1.132,0.258,3.463,1.98
450,1748959966.00,68,1.177,0.253,3.907,1.98
451,1748959966.10,68,1.315,0.301,4.257,1.98
452,1748959966.20,68,1.226,0.261,4.375,1.98
453,1748959966.30,67,1.227,0.251,4.541,1.98
454,1748959966.39,63,1.137,0.297,4.737,1.98
455,1748959966.49,67,1.010,0.277,4.842,1.98
456,1748959966.59,66,0.972,0.257,5.135,1.98
457,1748959966.70,64,1.070,0.318,5.781,1.98
458,1748959966.80,63,0.991,0.292,6.036,1.98
459,1748959966.91,65,1.027,0.287,7.818,1.98
460,1748959967.02,61,1.159,0.347,8.705,1.98
461,1748959967.12,64,1.151,0.309,9.311,1.98
462,1748959967.22,59,0.878,0.334,6.447,1.98
463,1748959967.32,57,0.705,0.315,5.739,1.98
464,1748959967.42,54,0.640,0.305,4.952,1.98
465,1748959967.52,59,0.625,0.341,4.467,1.98
466,1748959967.62,62,0.570,0.313,4.329,1.98
467,1748959967.72,62,0.560,0.291,4.519,1.98
468,1748959967.81,65,0.600,0.333,4.480,1.98
469,1748959967.90,60,0.552,0.292,4.471,1.98
470,1748959968.00,60,0.581,0.280,4.942,1.98
471,1748959968.09,65,0.636,0.343,5.336,1.98
472,1748959968.20,63,0.612,0.309,5.696,1.98
473,1748959968.29,63,0.603,0.297,6.030,1.98
474,1748959968.39,62,0.652,0.348,6.389,1.98
475,1748959968.49,60,0.630,0.315,6.921,1.98
476,1748959968.58,62,0.654,0.345,7.091,1.98
477,1748959968.67,58,0.576,0.315,7.569,1.98
478,1748959968.76,59,0.528,0.297,7.970,1.98
479,1748959968.88,60,0.627,0.370,9.769,1.98
480,1748959968.97,60,0.562,0.310,9.687,1.98
481,1748959969.07,57,0.633,0.364,4.843,1.98
482,1748959969.15,60,0.584,0.305,2.422,1.98
483,1748959969.25,60,0.588,0.287,1.211,1.98
484,1748959969.34,59,0.650,0.345,0.605,1.98
485,1748959969.44,58,0.646,0.318,0.303,1.98
486,1748959969.53,59,0.606,0.285,0.151,1.98
487,1748959969.63,59,0.686,0.356,0.076,1.98
488,1748959969.72,59,0.642,0.313,0.038,1.98
489,1748959969.82,60,0.709,0.370,0.019,1.98
490,1748959969.92,59,0.730,0.344,0.009,1.98
491,1748959970.02,58,0.758,0.387,0.005,1.98
492,1748959970.11,61,0.709,0.331,0.002,1.98
493,1748959970.20,62,0.690,0.302,0.001,1.98
494,1748959970.28,66,0.713,0.353,0.001,1.98
495,1748959970.38,60,0.721,0.323,0.000,1.98
496,1748959970.47,58,0.745,0.364,0.000,1.98
497,1748959970.56,62,0.738,0.328,0.000,1.98
498,1748959970.66,62,0.733,0.315,0.000,1.98
499,1748959970.75,63,0.793,0.380,0.000,1.98
500,1748959970.85,60,0.791,0.352,0.000,1.98
501,1748959970.95,63,0.850,0.410,0.000,1.98
502,1748959971.04,68,0.820,0.372,0.000,1.98
503,1748959971.14,68,0.826,0.397,0.000,1.98
504,1748959971.23,65,0.797,0.353,0.000,1.98
505,1748959971.34,63,0.979,0.456,0.000,1.98
506,1748959971.45,68,0.934,0.391,0.000,1.98
507,1748959971.55,68,0.944,0.422,0.000,1.98
508,1748959971.64,60,0.937,0.362,0.000,1.98
509,1748959971.73,62,0.981,0.416,0.000,1.98
510,1748959971.83,65,0.935,0.353,0.000,1.98
511,1748959971.91,66,0.932,0.387,0.000,1.98
512,1748959972.00,60,0.876,0.334,0.000,1.98
513,1748959972.09,63,0.869,0.374,0.000,1.98
514,1748959972.18,60,0.865,0.328,0.000,1.98
515,1748959972.27,65,0.952,0.399,0.000,1.98
516,1748959972.37,55,0.871,0.343,0.000,1.98
517,1748959972.47,59,0.933,0.408,0.000,1.98
