frame,time,features,flow_left,flow_center,flow_right,flow_std,pos_x,pos_y,pos_z,yaw,speed,state,collided,obstacle,side_safe,brake_thres,dodge_thres,probe_req,fps,simgetimage_s,decode_s,processing_s,loop_s
2,1749222914.11,75,0.044,0.032,0.058,1.488,0.00,0.00,-0.96,0.00,0.06,none,1,0,1,20.63,2.03,0.00,12.46,0.022,0.002,0.0,0.080
3,1749222914.15,75,0.053,0.041,0.064,1.669,0.00,0.00,-0.96,0.00,0.08,none,0,0,0,20.76,2.04,0.00,19.83,0.020,0.002,0.0,0.050
4,1749222914.20,75,0.070,0.054,0.100,2.210,0.00,0.00,-0.96,0.00,0.08,none,0,0,1,20.77,2.04,0.00,19.84,0.028,0.002,0.0,0.050
5,1749222914.25,75,0.077,0.058,0.111,2.430,0.00,0.00,-0.95,0.00,0.07,none,0,0,1,20.71,2.04,0.00,19.90,0.024,0.003,0.0,0.050
6,1749222914.30,75,0.077,0.063,0.116,2.421,0.00,0.00,-0.95,0.00,0.06,none,0,0,1,20.63,2.03,0.00,19.89,0.022,0.003,0.0,0.050
7,1749222914.35,75,0.079,0.063,0.120,2.399,0.00,0.00,-0.95,0.00,0.05,none,0,0,1,20.55,2.03,0.00,19.79,0.019,0.002,0.0,0.051
8,1749222914.40,75,0.081,0.062,0.121,1.856,0.00,0.00,-0.95,0.00,0.04,none,0,0,1,20.46,2.02,0.00,19.96,0.022,0.002,0.0,0.050
9,1749222914.45,75,0.079,0.061,0.117,1.457,0.00,0.00,-0.94,0.00,0.04,none,0,0,1,20.38,2.02,0.00,19.97,0.020,0.002,0.0,0.050
10,1749222914.50,75,0.077,0.061,0.110,1.484,0.00,0.00,-0.94,0.00,0.03,none,0,0,1,20.31,2.02,0.00,19.92,0.020,0.002,0.0,0.050
11,1749222914.55,75,0.075,0.059,0.106,1.342,0.00,0.00,-0.94,0.00,0.02,none,0,0,1,20.25,2.01,0.00,19.96,0.020,0.002,0.0,0.050
12,1749222914.60,75,0.075,0.062,0.107,1.574,0.00,0.00,-0.94,0.00,0.02,none,0,0,1,20.20,2.01,0.00,19.87,0.019,0.002,0.0,0.050
