2025-06-02T13:30:03.406754,100,24.193,25.397,24.969
2025-06-02T13:30:03.615682,91,15.265,13.225,15.699
2025-06-02T13:30:03.828866,83,19.012,11.783,19.725
2025-06-02T13:30:04.036557,73,23.114,12.013,21.822
2025-06-02T13:30:04.249165,67,23.653,11.378,22.753
2025-06-02T13:30:04.457019,64,22.524,8.566,21.589
2025-06-02T13:30:04.667898,63,25.551,10.045,23.679
2025-06-02T13:30:04.881432,63,24.636,9.423,22.254
2025-06-02T13:30:05.097613,63,21.940,7.531,20.868
2025-06-02T13:30:05.307276,63,19.383,6.167,19.146
2025-06-02T13:30:05.511215,60,19.836,4.275,18.026
2025-06-02T13:30:05.732947,60,18.414,3.054,18.505
2025-06-02T13:30:05.948211,60,15.184,2.486,17.744
2025-06-02T13:30:06.147960,58,11.691,2.453,16.472
2025-06-02T13:30:06.349436,58,12.340,2.772,16.069
2025-06-02T13:30:06.573994,55,11.396,3.237,16.015
2025-06-02T13:30:06.770803,53,12.636,3.690,15.573
2025-06-02T13:30:06.975878,51,16.347,4.044,14.900
2025-06-02T13:30:07.174014,48,20.432,4.463,15.304
2025-06-02T13:30:07.377694,47,24.989,4.889,18.042
2025-06-02T13:30:07.580393,43,23.945,5.200,23.710
2025-06-02T13:30:09.299571,37,43.285,9.099,26.956
2025-06-02T13:30:11.011736,35,47.970,13.252,25.617
2025-06-02T13:30:12.734265,35,48.006,21.129,22.959
2025-06-02T13:30:14.447621,33,46.460,32.232,23.257
2025-06-02T13:30:16.162738,25,63.133,57.533,19.134
2025-06-02T13:30:17.862086,19,69.868,58.295,18.052
2025-06-02T13:30:19.579502,15,67.762,55.044,22.403
2025-06-02T13:30:21.280552,11,63.797,54.957,33.918
2025-06-02T13:30:22.974827,11,58.503,43.813,33.913
2025-06-02T13:30:24.669393,10,40.336,18.434,39.623
2025-06-02T13:30:26.374921,7,12.212,39.961,37.749
2025-06-02T13:30:28.069920,6,4.767,56.429,52.930
2025-06-02T13:30:29.763803,4,3.716,76.029,43.135
2025-06-02T13:30:31.462308,3,2.747,79.959,41.411
2025-06-02T13:30:33.180615,3,2.064,91.523,50.834
2025-06-02T13:30:35.207688,3,0.000,69.647,51.343
