frame,time,features,flow_left,flow_center,flow_right,flow_std,pos_x,pos_y,pos_z,yaw,speed,state,collided,brake_thres,dodge_thres,probe_req,fps,simgetimage_s,decode_s,processing_s,loop_s
2,1749110968.01,75,0.030,0.047,0.060,2.366,0.00,0.00,-0.95,0.00,0.06,none,1,20.63,3.13,0.00,12.49,0.026,0.026,0.0,0.080
3,1749110968.06,75,0.034,0.047,0.071,1.676,0.00,0.00,-0.95,0.00,0.08,none,0,20.76,3.15,0.00,19.85,0.022,0.022,0.0,0.050
4,1749110968.11,75,0.058,0.059,0.098,1.998,0.00,0.00,-0.95,0.00,0.08,none,0,20.77,3.15,0.00,19.96,0.033,0.033,0.0,0.050
5,1749110968.16,75,0.074,0.061,0.109,3.098,0.00,0.00,-0.94,0.00,0.07,none,0,20.72,3.14,0.00,19.86,0.019,0.019,0.0,0.050
6,1749110968.21,75,0.084,0.067,0.115,2.340,0.00,0.00,-0.94,0.00,0.06,none,0,20.63,3.13,0.00,19.86,0.021,0.021,0.0,0.050
7,1749110968.26,75,0.086,0.070,0.118,2.369,0.00,0.00,-0.94,0.00,0.05,none,0,20.54,3.11,0.00,19.98,0.021,0.021,0.0,0.050
8,1749110968.31,75,0.084,0.067,0.118,1.768,0.00,0.00,-0.93,0.00,0.04,none,0,20.45,3.09,0.00,19.83,0.020,0.020,0.0,0.050
9,1749110968.36,75,0.083,0.065,0.115,1.550,0.00,0.00,-0.93,0.00,0.03,none,0,20.38,3.08,0.00,19.87,0.020,0.020,0.0,0.050
10,1749110968.41,75,0.079,0.063,0.111,1.227,0.00,0.00,-0.93,0.00,0.03,none,0,20.30,3.06,0.00,19.75,0.024,0.024,0.0,0.051
11,1749110968.46,75,0.075,0.060,0.108,1.139,0.00,0.00,-0.93,0.00,0.02,none,0,20.24,3.05,0.00,19.94,0.021,0.021,0.0,0.050
12,1749110968.51,75,0.075,0.059,0.107,0.864,0.00,0.00,-0.93,0.00,0.02,none,0,20.19,3.04,0.00,19.78,0.021,0.021,0.0,0.051
13,1749110968.56,75,0.075,0.057,0.105,1.265,0.00,0.00,-0.93,0.00,0.01,none,0,20.14,3.03,0.00,19.92,0.022,0.022,0.0,0.050
14,1749110968.61,75,0.067,0.051,0.094,0.719,0.00,0.00,-0.93,0.00,0.01,none,0,20.10,3.02,0.00,19.96,0.021,0.021,0.0,0.050
15,1749110968.66,75,0.057,0.048,0.083,0.618,0.00,0.00,-0.93,0.00,0.00,none,0,20.06,3.01,0.00,19.85,0.021,0.021,0.0,0.050
