frame,time,features,flow_left,flow_center,flow_right,speed,x,y,z,yaw,collision,state,flow_std
65,1748943853.98,78,0.357,0.054,0.575,1.98,9.10,0.00,-1.04,-0.00,0,none,0.341
66,1748943854.08,77,0.339,0.053,0.543,1.98,9.31,0.00,-1.04,-0.00,0,none,0.391
67,1748943854.19,73,0.329,0.049,0.523,1.98,9.50,0.00,-1.04,-0.00,0,none,0.331
68,1748943854.28,73,0.319,0.045,0.483,1.98,9.68,0.00,-1.04,-0.00,0,none,0.310
69,1748943854.37,73,0.316,0.038,0.431,1.98,9.89,0.00,-1.04,-0.00,0,none,0.315
70,1748943854.48,73,0.324,0.036,0.429,1.98,10.11,0.00,-1.04,-0.00,0,none,0.363
71,1748943854.59,73,0.330,0.035,0.432,1.98,10.29,0.00,-1.04,-0.00,0,none,0.401
72,1748943854.68,73,0.317,0.033,0.417,1.98,10.51,0.00,-1.04,-0.00,0,none,0.294
73,1748943854.79,71,0.307,0.034,0.453,1.98,10.70,0.00,-1.04,-0.00,0,resume_reinforce,0.406
74,1748943854.89,70,0.297,0.035,0.509,1.98,10.90,0.00,-1.04,-0.00,0,none,0.439
75,1748943854.99,70,0.286,0.034,0.523,1.98,11.09,0.00,-1.03,-0.00,0,none,0.355
76,1748943855.09,69,0.268,0.035,0.534,1.98,11.29,0.00,-1.03,-0.00,0,none,0.334
77,1748943855.19,67,0.284,0.037,0.552,1.98,11.48,0.00,-1.03,-0.00,0,none,0.429
78,1748943855.29,67,0.289,0.037,0.518,1.98,11.67,0.00,-1.03,-0.00,0,none,0.292
79,1748943855.38,67,0.284,0.036,0.478,1.98,11.86,0.00,-1.03,-0.00,0,none,0.293
80,1748943855.48,67,0.282,0.036,0.448,1.98,12.07,0.00,-1.03,-0.00,0,none,0.272
81,1748943855.58,67,0.287,0.035,0.416,1.98,12.28,0.00,-1.03,-0.00,0,none,0.293
82,1748943855.69,67,0.277,0.032,0.400,1.98,12.46,0.00,-1.03,-0.00,0,none,0.350
83,1748943855.78,67,0.279,0.030,0.397,1.98,12.67,0.00,-1.03,-0.00,0,none,0.292
84,1748943855.89,67,0.287,0.029,0.405,1.98,12.87,0.00,-1.03,-0.00,0,none,0.303
85,1748943855.99,66,0.297,0.029,0.390,1.98,13.04,0.00,-1.03,-0.00,0,none,0.286
86,1748943856.07,65,0.281,0.026,0.401,1.98,13.22,0.00,-1.03,-0.00,0,none,0.285
87,1748943856.17,63,0.278,0.024,0.371,1.98,13.43,0.00,-1.03,-0.00,0,none,0.267
88,1748943856.27,62,0.274,0.023,0.361,1.98,13.63,0.00,-1.03,-0.00,0,none,0.291
89,1748943856.37,62,0.264,0.024,0.337,1.98,13.82,0.00,-1.03,-0.00,0,none,0.273
90,1748943856.47,62,0.284,0.022,0.326,1.98,14.00,0.00,-1.03,-0.00,0,none,0.470
91,1748943856.56,62,0.288,0.023,0.293,1.98,14.23,0.00,-1.03,-0.00,0,none,0.194
92,1748943856.68,61,0.286,0.024,0.268,1.98,14.41,0.00,-1.03,-0.00,0,none,0.178
93,1748943856.77,61,0.296,0.024,0.227,1.98,14.61,0.00,-1.03,-0.00,0,none,0.233
94,1748943856.87,61,0.309,0.022,0.187,1.98,14.81,0.00,-1.03,-0.00,0,resume_reinforce,0.207
95,1748943856.97,61,0.278,0.022,0.170,1.98,15.00,0.00,-1.03,-0.00,0,none,0.198
96,1748943857.07,60,0.280,0.022,0.151,1.98,15.19,0.00,-1.03,-0.00,0,none,0.199
97,1748943857.16,60,0.277,0.021,0.155,1.98,15.36,0.00,-1.03,-0.00,0,none,0.166
98,1748943857.25,60,0.258,0.021,0.154,1.98,15.54,0.00,-1.03,-0.00,0,none,0.143
99,1748943857.34,60,0.244,0.021,0.155,1.98,15.74,0.00,-1.03,-0.00,0,none,0.149
100,1748943857.44,60,0.241,0.023,0.140,1.98,15.93,0.00,-1.03,-0.00,0,none,0.159
101,1748943857.54,60,0.251,0.023,0.136,1.98,16.13,0.00,-1.03,-0.00,0,none,0.175
102,1748943857.64,60,0.254,0.024,0.126,1.98,16.32,0.00,-1.03,-0.00,0,none,0.170
103,1748943857.73,60,0.254,0.023,0.123,1.98,16.50,0.00,-1.03,-0.00,0,none,0.152
104,1748943857.83,60,0.291,0.023,0.125,1.98,16.69,0.00,-1.03,-0.00,0,none,0.253
105,1748943857.92,60,0.302,0.021,0.128,1.98,16.89,0.00,-1.03,-0.00,0,none,0.200
106,1748943858.02,60,0.315,0.022,0.139,1.98,17.08,0.00,-1.03,-0.00,0,none,0.241
107,1748943858.12,60,0.313,0.023,0.155,1.98,17.26,0.00,-1.03,-0.00,0,none,0.200
108,1748943858.21,60,0.324,0.023,0.166,1.98,17.48,0.00,-1.03,-0.00,0,none,0.217
109,1748943858.32,60,0.298,0.024,0.168,1.98,17.66,0.00,-1.02,0.00,0,none,0.236
110,1748943858.42,59,0.284,0.026,0.203,1.98,17.85,0.00,-1.02,0.00,0,none,0.226
111,1748943858.51,59,0.269,0.024,0.217,1.98,18.11,0.00,-1.02,0.00,0,none,0.226
112,1748943858.64,59,0.327,0.029,0.283,1.98,18.31,0.00,-1.02,0.00,0,none,0.444
113,1748943858.74,57,0.394,0.029,0.372,1.98,18.50,0.00,-1.02,0.00,0,none,0.760
114,1748943858.84,52,0.410,0.028,0.380,1.98,18.69,0.00,-1.02,0.00,0,none,0.251
115,1748943858.93,49,0.436,0.027,0.355,1.98,18.94,0.00,-1.02,0.00,0,resume_reinforce,0.266
116,1748943859.06,48,0.458,0.029,0.335,1.98,19.14,0.00,-1.02,0.00,0,none,0.247
117,1748943859.16,46,0.415,0.025,0.365,1.98,19.31,0.00,-1.02,-0.00,0,none,0.483
118,1748943859.25,46,0.362,0.024,0.298,1.98,19.50,0.00,-1.02,-0.00,0,none,0.270
119,1748943859.34,46,0.349,0.025,0.276,1.98,19.69,0.00,-1.02,-0.00,0,none,0.202
120,1748943859.44,46,0.383,0.028,0.265,1.98,19.88,0.00,-1.02,-0.00,0,none,0.458
121,1748943859.53,46,0.365,0.026,0.259,1.98,20.07,0.00,-1.02,-0.00,0,none,0.231
122,1748943859.64,44,0.387,0.026,0.139,1.98,20.33,0.00,-1.02,-0.00,0,none,0.451
123,1748943859.76,44,0.396,0.028,0.108,1.98,20.54,0.00,-1.02,-0.00,0,none,0.343
124,1748943859.87,44,0.393,0.028,0.128,1.98,20.74,0.00,-1.02,-0.00,0,none,0.202
125,1748943859.97,41,0.364,0.027,0.128,1.98,20.95,0.00,-1.02,-0.00,0,none,0.411
126,1748943860.07,41,0.342,0.027,0.127,1.98,21.15,0.00,-1.02,-0.00,0,none,0.170
127,1748943860.18,41,0.279,0.027,0.130,1.98,21.35,0.00,-1.02,-0.00,0,none,0.122
128,1748943860.28,41,0.231,0.027,0.147,1.98,21.54,0.00,-1.02,-0.00,0,none,0.158
129,1748943860.38,41,0.201,0.029,0.131,1.98,21.76,0.00,-1.02,-0.00,0,none,0.146
130,1748943860.48,41,0.159,0.029,0.142,1.98,21.98,0.00,-1.02,-0.00,0,none,0.252
131,1748943860.60,41,0.137,0.031,0.149,1.98,22.17,0.00,-1.02,-0.00,0,none,0.118
132,1748943860.70,41,0.123,0.031,0.146,1.98,22.37,0.00,-1.02,-0.00,0,none,0.075
133,1748943860.80,41,0.103,0.030,0.110,1.98,22.58,0.00,-1.02,-0.00,0,none,0.042
134,1748943860.90,41,0.089,0.029,0.095,1.98,22.77,0.00,-1.02,-0.00,0,none,0.050
135,1748943861.00,41,0.061,0.029,0.079,1.98,22.97,0.00,-1.02,-0.00,0,resume_reinforce,0.051
136,1748943861.10,41,0.057,0.028,0.054,1.98,23.18,0.00,-1.02,-0.00,0,none,0.053
137,1748943861.21,41,0.061,0.030,0.049,1.98,23.38,0.00,-1.02,-0.00,0,none,0.074
138,1748943861.30,41,0.058,0.030,0.047,1.98,23.58,0.00,-1.02,-0.00,0,none,0.036
139,1748943861.41,41,0.058,0.030,0.062,1.98,23.76,0.00,-1.02,-0.00,0,none,0.076
140,1748943861.50,41,0.057,0.029,0.052,1.98,23.94,0.00,-1.02,-0.00,0,none,0.040
141,1748943861.59,41,0.060,0.027,0.048,1.98,24.12,0.00,-1.02,-0.00,0,none,0.043
142,1748943861.68,40,0.069,0.025,0.040,1.98,24.32,0.00,-1.01,-0.00,0,none,0.071
143,1748943861.78,40,0.075,0.024,0.058,1.98,24.50,0.00,-1.01,-0.00,0,none,0.093
144,1748943861.88,39,0.076,0.023,0.046,1.98,24.69,0.00,-1.01,-0.00,0,none,0.060
145,1748943861.97,39,0.081,0.024,0.062,1.98,24.90,0.00,-1.01,-0.00,0,none,0.076
146,1748943862.08,39,0.091,0.025,0.089,1.98,25.08,0.00,-1.01,-0.00,0,none,0.100
147,1748943862.17,39,0.081,0.025,0.104,1.98,25.26,0.00,-1.01,-0.00,0,none,0.081
148,1748943862.26,39,0.089,0.024,0.097,1.98,25.44,0.00,-1.01,-0.00,0,none,0.059
149,1748943862.35,37,0.088,0.025,0.108,1.98,25.63,0.00,-1.01,-0.00,0,none,0.077
150,1748943862.45,37,0.079,0.024,0.103,1.98,25.84,0.00,-1.01,-0.00,0,none,0.045
151,1748943862.56,37,0.064,0.024,0.147,1.98,26.03,0.00,-1.01,-0.00,0,none,0.233
152,1748943862.65,36,0.060,0.024,0.200,1.98,26.24,0.00,-1.01,-0.00,0,none,0.201
153,1748943862.75,36,0.053,0.025,0.195,1.98,26.43,0.00,-1.01,-0.00,0,none,0.044
154,1748943862.85,36,0.059,0.025,0.179,1.98,26.62,0.00,-1.01,-0.00,0,none,0.049
155,1748943862.95,36,0.065,0.026,0.174,1.98,26.81,0.00,-1.01,-0.00,0,none,0.041
156,1748943863.04,36,0.066,0.024,0.105,1.98,27.00,0.00,-1.01,-0.00,0,resume_reinforce,0.040
157,1748943863.14,36,0.067,0.023,0.042,1.98,27.19,0.00,-1.01,-0.00,0,none,0.041
158,1748943863.24,36,0.063,0.022,0.044,1.98,27.38,0.00,-1.01,-0.00,0,none,0.043
159,1748943863.33,36,0.056,0.021,0.046,1.98,27.56,0.00,-1.01,-0.00,0,none,0.042
160,1748943863.42,36,0.054,0.018,0.049,1.98,27.76,0.00,-1.01,-0.00,0,none,0.044
161,1748943863.53,36,0.060,0.019,0.054,1.98,27.96,0.00,-1.01,-0.00,0,none,0.048
162,1748943863.63,36,0.071,0.019,0.056,1.98,28.16,0.00,-1.01,-0.00,0,none,0.061
163,1748943863.73,36,0.077,0.021,0.054,1.98,28.40,0.00,-1.01,-0.00,0,none,0.046
164,1748943863.84,36,0.089,0.022,0.063,1.98,28.58,0.00,-1.01,-0.00,0,none,0.069
165,1748943863.94,36,0.098,0.022,0.060,1.98,28.76,0.00,-1.01,-0.00,0,none,0.057
166,1748943864.03,36,0.105,0.022,0.058,1.98,28.97,0.00,-1.01,-0.00,0,none,0.074
167,1748943864.14,36,0.102,0.022,0.060,1.98,29.17,0.00,-1.01,-0.00,0,none,0.060
168,1748943864.24,36,0.114,0.021,0.062,1.98,29.39,0.00,-1.01,-0.00,0,none,0.091
169,1748943864.35,36,0.118,0.022,0.056,1.98,29.61,0.00,-1.01,-0.00,0,none,0.082
170,1748943864.46,35,0.115,0.023,0.060,1.98,29.81,0.00,-1.01,-0.00,0,none,0.067
171,1748943864.56,35,0.111,0.023,0.062,1.98,30.06,0.00,-1.01,-0.00,0,none,0.066
172,1748943864.69,35,0.120,0.024,0.072,1.98,30.26,0.00,-1.01,-0.00,0,none,0.095
173,1748943864.79,35,0.110,0.024,0.074,1.98,30.44,0.00,-1.01,-0.00,0,none,0.062
174,1748943864.88,35,0.095,0.023,0.076,1.98,30.61,0.00,-1.01,-0.00,0,none,0.063
175,1748943864.97,35,0.102,0.021,0.075,1.98,30.80,0.00,-1.00,-0.00,0,none,0.076
176,1748943865.06,35,0.102,0.022,0.076,1.98,30.98,0.00,-1.00,-0.00,0,resume_reinforce,0.065
177,1748943865.15,35,0.099,0.022,0.066,1.98,31.17,0.00,-1.00,-0.00,0,none,0.073
178,1748943865.25,35,0.100,0.022,0.068,1.98,31.37,0.00,-1.00,-0.00,0,none,0.084
179,1748943865.35,35,0.095,0.023,0.071,1.98,31.56,0.00,-1.00,-0.00,0,none,0.054
180,1748943865.45,35,0.076,0.023,0.084,1.98,31.75,0.00,-1.00,-0.00,0,none,0.075
181,1748943865.54,35,0.067,0.023,0.085,1.98,31.94,0.00,-1.00,-0.00,0,none,0.057
182,1748943865.64,35,0.046,0.023,0.095,1.98,32.14,0.00,-1.00,-0.00,0,none,0.059
183,1748943865.74,35,0.033,0.023,0.107,1.98,32.36,0.00,-1.00,-0.00,0,none,0.063
184,1748943865.85,35,0.028,0.025,0.114,1.98,32.57,0.00,-1.00,-0.00,0,none,0.069
185,1748943865.95,35,0.027,0.025,0.261,1.98,32.77,0.00,-1.00,-0.00,0,none,0.625
186,1748943866.06,35,0.031,0.026,0.297,1.98,32.97,0.00,-1.00,-0.00,0,none,0.133
187,1748943866.16,35,0.039,0.026,0.308,1.98,33.16,0.00,-1.00,-0.00,0,none,0.092
188,1748943866.26,35,0.038,0.025,0.308,1.98,33.39,0.00,-1.00,-0.00,0,none,0.071
189,1748943866.37,35,0.044,0.024,0.309,1.98,33.58,0.00,-1.00,-0.00,0,none,0.090
190,1748943866.47,35,0.047,0.023,0.160,1.98,33.76,0.00,-1.00,-0.00,0,none,0.072
191,1748943866.56,35,0.041,0.023,0.131,1.98,33.98,0.00,-1.00,-0.00,0,none,0.076
192,1748943866.67,35,0.040,0.023,0.124,1.98,34.18,0.00,-1.00,-0.00,0,none,0.095
193,1748943866.77,35,0.045,0.024,0.126,1.98,34.38,0.00,-1.00,-0.00,0,none,0.098
194,1748943866.88,35,0.045,0.023,0.127,1.98,34.56,0.00,-1.00,-0.00,0,none,0.099
195,1748943866.96,35,0.047,0.022,0.138,1.98,34.75,0.00,-1.00,-0.00,0,none,0.094
196,1748943867.06,35,0.052,0.021,0.144,1.98,34.97,0.00,-1.00,-0.00,0,none,0.102
197,1748943867.17,35,0.053,0.022,0.149,1.98,35.16,0.00,-1.00,-0.00,0,resume_reinforce,0.124
198,1748943867.27,34,0.056,0.025,0.145,1.98,35.36,0.00,-1.00,-0.00,0,none,0.106
199,1748943867.37,34,0.054,0.025,0.141,1.98,35.54,0.00,-1.00,-0.00,0,none,0.087
200,1748943867.46,34,0.054,0.025,0.140,1.98,35.74,0.00,-1.00,-0.00,0,none,0.100
201,1748943867.56,34,0.046,0.023,0.135,1.98,35.92,0.00,-1.00,-0.00,0,none,0.093
202,1748943867.65,33,0.046,0.019,0.119,1.98,36.15,0.00,-1.00,-0.00,0,none,0.073
203,1748943867.77,33,0.047,0.015,0.115,1.98,36.36,0.00,-1.00,-0.00,0,none,0.082
204,1748943867.87,33,0.047,0.013,0.120,1.98,36.59,0.00,-1.00,-0.00,0,none,0.090
205,1748943867.99,33,0.050,0.012,0.113,1.98,36.78,0.00,-1.00,-0.00,0,none,0.101
206,1748943868.09,33,0.052,0.012,0.128,1.98,37.01,0.00,-1.00,-0.00,0,none,0.123
207,1748943868.21,32,0.055,0.012,0.143,1.98,37.20,0.00,-1.00,-0.00,0,none,0.100
208,1748943868.30,32,0.052,0.011,0.152,1.98,37.38,0.00,-1.00,-0.00,0,none,0.090
209,1748943868.39,31,0.051,0.012,0.137,1.98,37.57,0.00,-0.99,-0.00,0,none,0.035
210,1748943868.48,31,0.051,0.011,0.122,1.98,37.74,0.00,-0.99,-0.00,0,none,0.041
211,1748943868.57,31,0.054,0.011,0.092,1.98,37.93,0.00,-0.99,-0.00,0,none,0.041
212,1748943868.67,31,0.050,0.011,0.071,1.98,38.11,0.00,-0.99,-0.00,0,none,0.041
213,1748943868.76,31,0.053,0.011,0.056,1.98,38.30,0.00,-0.99,-0.00,0,none,0.050
214,1748943868.86,31,0.059,0.010,0.066,1.98,38.49,0.00,-0.99,-0.00,0,none,0.070
215,1748943868.95,30,0.058,0.012,0.059,1.98,38.68,0.00,-0.99,-0.00,0,none,0.034
216,1748943869.04,30,0.059,0.013,0.064,1.98,38.85,0.00,-0.99,-0.00,0,none,0.051
217,1748943869.14,30,0.059,0.012,0.063,1.98,39.04,0.00,-0.99,-0.00,0,none,0.041
218,1748943869.23,30,0.065,0.013,0.053,1.98,39.23,0.00,-0.99,-0.00,0,resume_reinforce,0.054
219,1748943869.33,30,0.067,0.012,0.039,1.98,39.42,0.00,-0.99,-0.00,0,none,0.050
220,1748943869.42,30,0.074,0.011,0.042,1.98,39.62,0.00,-0.99,-0.00,0,none,0.057
221,1748943869.53,30,0.079,0.012,0.035,1.98,39.81,0.00,-0.99,-0.00,0,none,0.061
222,1748943869.62,30,0.084,0.012,0.031,1.98,40.00,0.00,-0.99,-0.00,0,none,0.051
223,1748943869.72,30,0.091,0.012,0.036,1.98,40.19,0.00,-0.99,-0.00,0,none,0.069
224,1748943869.82,30,0.092,0.013,0.035,1.98,40.38,0.00,-0.99,-0.00,0,none,0.055
225,1748943869.91,30,0.093,0.013,0.034,1.98,40.57,0.00,-0.99,-0.00,0,none,0.062
226,1748943870.01,30,0.099,0.013,0.034,1.98,40.78,0.00,-0.99,-0.00,0,none,0.109
227,1748943870.11,30,0.101,0.013,0.035,1.98,40.98,0.00,-0.99,-0.00,0,none,0.053
228,1748943870.21,30,0.099,0.014,0.033,1.98,41.20,0.00,-0.99,-0.00,0,none,0.075
229,1748943870.32,30,0.098,0.013,0.034,1.98,41.37,0.00,-0.99,-0.00,0,none,0.064
230,1748943870.41,30,0.098,0.013,0.033,1.98,41.56,0.00,-0.99,-0.00,0,none,0.060
231,1748943870.50,30,0.092,0.012,0.037,1.98,41.74,0.00,-0.99,-0.00,0,none,0.067
232,1748943870.60,30,0.094,0.012,0.038,1.98,41.96,0.00,-0.99,-0.00,0,none,0.075
233,1748943870.71,30,0.093,0.013,0.040,1.98,42.16,0.00,-0.99,-0.00,0,none,0.078
234,1748943870.81,30,0.100,0.013,0.040,1.98,42.34,0.00,-0.99,-0.00,0,none,0.083
235,1748943870.90,30,0.107,0.013,0.044,1.98,42.54,0.00,-0.99,-0.00,0,none,0.086
236,1748943871.00,30,0.124,0.014,0.045,1.98,42.73,0.00,-0.99,-0.00,0,none,0.108
237,1748943871.10,30,0.138,0.014,0.062,1.98,42.92,0.00,-0.99,-0.00,0,none,0.111
238,1748943871.19,30,0.149,0.013,0.072,1.98,43.10,0.00,-0.99,-0.00,0,none,0.107
239,1748943871.28,30,0.154,0.013,0.073,1.98,43.28,0.00,-0.99,-0.00,0,resume_reinforce,0.091
240,1748943871.38,30,0.152,0.013,0.078,1.98,43.47,0.00,-0.99,-0.00,0,none,0.093
241,1748943871.47,30,0.150,0.013,0.082,1.98,43.67,0.00,-0.99,-0.00,0,none,0.113
242,1748943871.57,30,0.151,0.013,0.072,1.98,43.86,0.00,-0.99,-0.00,0,none,0.122
243,1748943871.67,30,0.153,0.014,0.065,1.98,44.04,0.00,-0.99,-0.00,0,none,0.119
244,1748943871.76,30,0.151,0.014,0.070,1.98,44.22,0.00,-0.98,-0.00,0,none,0.105
245,1748943871.85,28,0.144,0.014,0.069,1.98,44.43,0.00,-0.98,-0.00,0,none,0.081
246,1748943871.96,28,0.132,0.014,0.076,1.98,44.61,0.00,-0.98,-0.00,0,none,0.097
247,1748943872.05,28,0.116,0.015,0.076,1.98,44.80,0.00,-0.98,-0.00,0,none,0.081
248,1748943872.15,28,0.098,0.015,0.095,1.98,44.98,0.00,-0.98,-0.00,0,none,0.105
249,1748943872.24,26,0.093,0.015,0.107,1.98,45.17,0.00,-0.98,-0.00,0,none,0.109
250,1748943872.33,26,0.098,0.015,0.130,1.98,45.35,0.00,-0.98,-0.00,0,none,0.110
251,1748943872.42,26,0.106,0.016,0.156,1.98,45.56,0.00,-0.98,-0.00,0,none,0.126
252,1748943872.53,26,0.141,0.016,0.206,1.98,45.78,0.00,-0.98,-0.00,0,none,0.187
253,1748943872.64,26,0.156,0.017,0.213,1.98,45.98,0.00,-0.98,-0.00,0,none,0.128
254,1748943872.74,25,0.149,0.018,0.188,1.98,46.18,0.00,-0.98,-0.00,0,none,0.069
255,1748943872.84,25,0.139,0.018,0.152,1.98,46.36,0.00,-0.98,-0.00,0,none,0.060
256,1748943872.94,25,0.120,0.019,0.106,1.98,46.57,0.00,-0.98,-0.00,0,none,0.066
257,1748943873.04,25,0.102,0.018,0.043,1.98,46.76,0.00,-0.98,-0.00,0,none,0.114
258,1748943873.14,25,0.092,0.017,0.017,1.98,46.97,0.00,-0.98,-0.00,0,none,0.086
259,1748943873.24,25,0.097,0.017,0.017,1.98,47.16,0.00,-0.98,-0.00,0,none,0.097
260,1748943873.34,23,0.101,0.018,0.032,1.98,47.38,0.00,-0.98,-0.00,0,resume_reinforce,0.061
261,1748943873.45,23,0.105,0.017,0.051,1.98,47.57,0.00,-0.98,-0.00,0,none,0.059
262,1748943873.55,23,0.093,0.017,0.073,1.98,47.79,0.00,-0.98,-0.00,0,none,0.084
263,1748943873.66,23,0.115,0.017,0.066,1.98,47.99,0.00,-0.98,-0.00,0,none,0.157
264,1748943873.76,23,0.110,0.018,0.066,1.98,48.18,0.00,-0.98,-0.00,0,none,0.070
265,1748943873.85,23,0.107,0.018,0.055,1.98,48.40,0.00,-0.98,-0.00,0,none,0.045
266,1748943873.96,23,0.097,0.019,0.039,1.98,48.63,0.00,-0.98,-0.00,0,none,0.021
267,1748943874.08,23,0.080,0.020,0.024,1.98,48.81,0.00,-0.98,-0.00,0,none,0.022
268,1748943874.17,23,0.039,0.020,0.023,1.98,49.00,0.00,-0.98,-0.00,0,none,0.017
269,1748943874.27,23,0.029,0.019,0.030,1.98,49.20,0.00,-0.98,-0.00,0,none,0.019
270,1748943874.37,23,0.021,0.019,0.030,1.98,49.39,0.00,-0.98,-0.00,0,none,0.019
